vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-0.04828	-1.3167e-09	0.048268	7.1082e-07	-6.5132e-07	-0.029526	-7.3301e-10	0.029542	7.0826e-07	-6.4426e-07	-0.012616	-3.8645e-10	0.01262	7.0498e-07	-6.3758e-07	-0.0020404	-1.2371e-10	0.002039	6.9696e-07	-6.2834e-07	-5.7666e-05	1.2769e-10	5.7566e-05	6.9624e-07	-6.265e-07	-8.942e-07	3.6163e-10	8.2668e-07	6.959e-07	-6.2632e-07	-8.14554e-08	6.2617e-10	1.02648e-08	6.968e-07	-6.2662e-07
0.005	-0.048194	-1.3164e-09	0.048208	7.1236e-07	-6.5198e-07	-0.029494	-7.3458e-10	0.029498	7.0772e-07	-6.443e-07	-0.012586	-3.9018e-10	0.012594	7.033e-07	-6.3734e-07	-0.0020306	-1.2598e-10	0.0020308	6.9574e-07	-6.2836e-07	-5.7264e-05	1.225e-10	5.7212e-05	6.9488e-07	-6.2676e-07	-8.907e-07	3.5426e-10	8.178e-07	6.9492e-07	-6.2596e-07	-8.02122e-08	6.171e-10	1.02048e-08	6.9592e-07	-6.2624e-07
0.01	-0.048144	-1.3215e-09	0.048162	7.1186e-07	-6.522e-07	-0.029454	-7.3697e-10	0.029464	7.067e-07	-6.4424e-07	-0.012558	-3.9065e-10	0.012568	7.0244e-07	-6.374e-07	-0.0020218	-1.2843e-10	0.0020226	6.9514e-07	-6.2848e-07	-5.6878e-05	1.1657e-10	5.691e-05	6.938e-07	-6.2658e-07	-8.8566e-07	3.4892e-10	8.154e-07	6.9376e-07	-6.2604e-07	-7.92444e-08	6.0773e-10	1.01384e-08	6.9492e-07	-6.2624e-07
0.015	-0.048094	-1.3225e-09	0.048104	7.1114e-07	-6.525e-07	-0.02941	-7.3772e-10	0.029424	7.0626e-07	-6.4464e-07	-0.012528	-3.9269e-10	0.012542	7.011e-07	-6.3702e-07	-0.0020134	-1.3219e-10	0.0020144	6.942e-07	-6.2838e-07	-5.6596e-05	1.1068e-10	5.6496e-05	6.9316e-07	-6.2672e-07	-8.7732e-07	3.4257e-10	8.1158e-07	6.9258e-07	-6.2598e-07	-7.81202e-08	5.9848e-10	1.00724e-08	6.939e-07	-6.2628e-07
0.02	-0.04804	-1.3249e-09	0.048052	7.108e-07	-6.5274e-07	-0.029376	-7.3646e-10	0.02939	7.0544e-07	-6.4466e-07	-0.012502	-3.9411e-10	0.012512	6.9996e-07	-6.3688e-07	-0.002006	-1.3411e-10	0.002006	6.9332e-07	-6.2858e-07	-5.6218e-05	1.0703e-10	5.6206e-05	6.9228e-07	-6.2702e-07	-8.7104e-07	3.3556e-10	8.054e-07	6.9192e-07	-6.2616e-07	-7.71406e-08	5.8943e-10	9.9936e-09	6.9282e-07	-6.2624e-07
0.025	-0.047998	-1.3243e-09	0.048008	7.1e-07	-6.5294e-07	-0.029332	-7.3995e-10	0.029342	7.0462e-07	-6.449e-07	-0.012476	-3.9519e-10	0.012488	6.9866e-07	-6.3652e-07	-0.0019972	-1.3681e-10	0.0019978	6.9254e-07	-6.2856e-07	-5.5936e-05	1.0589e-10	5.5818e-05	6.9108e-07	-6.2674e-07	-8.65e-07	3.2918e-10	7.9978e-07	6.9102e-07	-6.262e-07	-7.59742e-08	5.8047e-10	9.9564e-09	6.9162e-07	-6.2622e-07
0.03	-0.04794	-1.3236e-09	0.047948	7.0932e-07	-6.531e-07	-0.029294	-7.3941e-10	0.029304	7.0378e-07	-6.4502e-07	-0.012448	-3.9788e-10	0.012456	6.9796e-07	-6.3676e-07	-0.0019892	-1.3864e-10	0.0019902	6.9146e-07	-6.2868e-07	-5.562e-05	1.0062e-10	5.552e-05	6.9018e-07	-6.2684e-07	-8.6094e-07	3.2361e-10	7.932e-07	6.8996e-07	-6.2618e-07	-7.48992e-08	5.7268e-10	9.8762e-09	6.909e-07	-6.263e-07
0.035	-0.047886	-1.3239e-09	0.047898	7.0868e-07	-6.533e-07	-0.029256	-7.4155e-10	0.029258	7.0322e-07	-6.4504e-07	-0.012424	-3.9816e-10	0.012436	6.9674e-07	-6.3656e-07	-0.0019804	-1.3998e-10	0.0019818	6.9012e-07	-6.2858e-07	-5.5156e-05	9.823e-11	5.522e-05	6.8918e-07	-6.2672e-07	-8.5264e-07	3.1554e-10	7.8852e-07	6.89e-07	-6.2628e-07	-7.3826e-08	5.6338e-10	9.8248e-09	6.8976e-07	-6.264e-07
0.04	-0.047834	-1.3306e-09	0.047852	7.0782e-07	-6.5348e-07	-0.029218	-7.4331e-10	0.029224	7.0216e-07	-6.4534e-07	-0.012398	-3.9932e-10	0.012408	6.9596e-07	-6.365e-07	-0.0019724	-1.4248e-10	0.0019738	6.8906e-07	-6.282e-07	-5.4888e-05	9.336e-11	5.4912e-05	6.8818e-07	-6.2668e-07	-8.4758e-07	3.1085e-10	7.8072e-07	6.8786e-07	-6.2614e-07	-7.2762e-08	5.5436e-10	9.748e-09	6.886e-07	-6.2646e-07
0.045	-0.047788	-1.3311e-09	0.047794	7.073e-07	-6.5362e-07	-0.029172	-7.4471e-10	0.029188	7.015e-07	-6.4542e-07	-0.012374	-4.0006e-10	0.01238	6.9506e-07	-6.3664e-07	-0.0019652	-1.4436e-10	0.0019648	6.883e-07	-6.2842e-07	-5.4604e-05	8.979e-11	5.459e-05	6.8738e-07	-6.265e-07	-8.3878e-07	3.0532e-10	7.7966e-07	6.8704e-07	-6.2606e-07	-7.1758e-08	5.4645e-10	9.6641e-09	6.8764e-07	-6.2634e-07
