Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	7.53888e-06	0.00042752	0.01201226	0.0192528	0.0164152	0.0168196
0.005	7.16581e-06	0.000398835	0.01152414	0.0365111	0.0567425333333333	0.0717024666666667
0.01	6.616752e-06	0.000352956	0.011074264	0.04220784	0.0717452	0.09288056
0.015	6.122976e-06	0.000310578	0.010409812	0.04729048	0.08525816	0.11185064
0.02	5.576002e-06	0.000265783	0.009678753	0.04908718	0.0916088	0.12134622
0.025	5.104266e-06	0.000226124	0.00889898	0.04614238	0.08726768	0.11641908
0.03	4.701508e-06	0.000191706	0.00802132	0.043067	0.0826062	0.1109372
0.035	4.3078e-06	0.000162451	0.0072144	0.0414792	0.081256	0.10997
0.04	3.9774e-06	0.000140738	0.0065366	0.039896	0.079874	0.109056
0.045	3.7192e-06	0.00012269	0.0059124	0.038332	0.078492	0.108112
0.05	3.4584e-06	0.000104835	0.005333	0.036772	0.077026	0.107034
0.055	3.216e-06	8.9187e-05	0.0048012	0.035212	0.075534	0.105924
0.06	3.0296e-06	7.6813e-05	0.0043194	0.033696	0.074116	0.104918
0.065	2.8818e-06	6.486e-05	0.0038764	0.032244	0.07267	0.103912
0.07	2.774e-06	5.308e-05	0.003474	0.03081	0.071212	0.102866
0.075	2.6748e-06	4.396e-05	0.0031172	0.02939	0.06983	0.101898
0.08	2.548e-06	3.742e-05	0.0027908	0.028026	0.068422	0.100916
0.085	2.4382e-06	3.284e-05	0.0024862	0.026694	0.066964	0.099806
0.09	2.3588e-06	2.872e-05	0.0022122	0.025366	0.065526	0.098674
0.095	2.2372e-06	2.54e-05	0.00197	0.02406	0.064034	0.09734
0.1	2.103e-06	2.408e-05	0.0017578	0.022812	0.062548	0.09623
0.105	2.0408e-06	2.304e-05	0.0015666	0.021604	0.061096	0.095756
0.11	1.9722e-06	1.992e-05	0.0013948	0.02041	0.05958	0.094992
0.115	1.854e-06	1.664e-05	0.0012446	0.01925	0.05803	0.09371
0.12	1.8052e-06	1.562e-05	0.0011092	0.018158	0.056546	0.092678
0.125	1.834e-06	1.476e-05	0.000988399999999999	0.017108	0.05508	0.091404
0.13	1.8504e-06	1.328e-05	0.000888199999999999	0.016088	0.0536	0.089454
0.135	1.8228e-06	1.28e-05	0.0007988	0.015124	0.052142	0.08788
0.14	1.7694e-06	1.3e-05	0.000715200000000001	0.014208	0.0506960000000001	0.08682
0.145	1.696e-06	1.214e-05	0.000646800000000001	0.013326	0.049236	0.08558
0.15	1.639e-06	1.052e-05	0.000586800000000001	0.012492	0.047748	0.0843
0.155	1.6174e-06	9.86e-06	0.0005274	0.011704	0.0463	0.08314
0.16	1.6092e-06	9.69999999999999e-06	0.000475	0.010946	0.044904	0.08182
0.165	1.6158e-06	8.71999999999998e-06	0.000437799999999999	0.010228	0.043734	0.08038
0.17	1.602e-06	7.92000000000002e-06	0.000406199999999998	0.00954999999999999	0.042756	0.07902
0.175	1.5176e-06	8.26000000000002e-06	0.0003694	0.00891	0.04157	0.07768
0.18	1.417e-06	8.48e-06	0.000336600000000001	0.00829399999999999	0.040222	0.07626
0.185	1.4042e-06	8.04000000000001e-06	0.000315800000000001	0.00770799999999999	0.038908	0.07488
0.19	1.4166e-06	8.32000000000001e-06	0.000294600000000001	0.00717800000000001	0.037364	0.07362
0.195	1.4324e-06	8.93999999999999e-06	0.000273400000000003	0.00668800000000002	0.035616	0.07236
0.2	1.503e-06	7.91999999999995e-06	0.000263600000000002	0.006226	0.03412	0.07108
0.205	1.514e-06	5.91999999999994e-06	0.0002506	0.005806	0.0328	0.06982
0.21	1.4046e-06	5.35999999999997e-06	0.000237	0.005408	0.0315	0.0685
0.215	1.3038e-06	6.07999999999998e-06	0.000234	0.00501599999999999	0.03032	0.06708
0.22	1.2884e-06	6.29999999999999e-06	0.000227599999999999	0.00466199999999999	0.02914	0.0656999999999999
0.225	1.2738e-06	6.56000000000006e-06	0.000218799999999998	0.004344	0.0279	0.0643
0.23	1.2408e-06	7.9400000000001e-06	0.000214799999999999	0.004028	0.02672	0.06286
0.235	1.2642e-06	8.82000000000006e-06	0.0002056	0.00375199999999999	0.0256	0.06154
0.24	1.329e-06	8.04000000000001e-06	0.000192199999999999	0.00353199999999999	0.02448	0.06024
0.245	1.3612e-06	6.59999999999997e-06	0.0001802	0.00330799999999999	0.02342	0.0588600000000001
0.25	1.3366e-06	5.75999999999995e-06	0.000169400000000001	0.00308599999999999	0.02246	0.05754
0.255	1.3128e-06	6.03999999999999e-06	0.0001714	0.00289599999999999	0.0215	0.05624
0.26	1.3522e-06	6.18000000000003e-06	0.000176999999999999	0.002712	0.02048	0.05484
0.265	1.3968e-06	5.10000000000003e-06	0.0001708	0.00253800000000001	0.0195	0.0534799999999999
0.27	1.3648e-06	4.66000000000005e-06	0.0001658	0.00238200000000002	0.01864	0.05224
0.275	1.318e-06	5.32000000000005e-06	0.000163399999999999	0.00223000000000002	0.01778	0.05092
0.28	1.3238e-06	5.87999999999999e-06	0.0001556	0.00211400000000002	0.0169	0.04948
0.285	1.295e-06	6.39999999999997e-06	0.0001526	0.00202000000000001	0.0161	0.0481800000000001
0.29	1.2282e-06	6.94000000000001e-06	0.0001568	0.001894	0.0153	0.0469400000000001
0.295	1.2194e-06	7.92000000000002e-06	0.0001608	0.00179	0.01448	0.04556
0.3	1.231e-06	8.78e-06	0.0001604	0.00174999999999999	0.01372	0.04422
0.305	1.227e-06	7.91999999999998e-06	0.0001518	0.00169799999999998	0.01304	0.043
0.31	1.2142e-06	6.23999999999995e-06	0.0001424	0.00162199999999998	0.01238	0.04176
0.315	1.1748e-06	5.43999999999996e-06	0.0001402	0.00156799999999999	0.01172	0.0405
0.32	1.1298e-06	5.07999999999999e-06	0.0001394	0.001502	0.0111399999999999	0.03926
0.325	1.1194e-06	5.13999999999998e-06	0.0001384	0.00139800000000001	0.0106399999999999	0.0380399999999999
0.33	1.1008e-06	5.60000000000002e-06	0.000145600000000001	0.001326	0.0101	0.03686
0.335	1.1076e-06	6.64000000000007e-06	0.000152800000000001	0.001294	0.00956000000000001	0.03572
0.34	1.175e-06	8.10000000000005e-06	0.0001538	0.001244	0.00914000000000005	0.0346
0.345	1.1824e-06	7.82000000000002e-06	0.000152599999999999	0.001208	0.00872000000000006	0.03346
0.35	1.1574e-06	6.02000000000004e-06	0.00015	0.001208	0.00828000000000005	0.0323800000000001
0.355	1.1892e-06	4.88000000000003e-06	0.000142999999999999	0.00120200000000001	0.00790000000000001	0.03136
0.36	1.2044e-06	4.28e-06	0.000135399999999999	0.00117600000000001	0.00749999999999997	0.03018
0.365	1.177e-06	4.13999999999999e-06	0.0001312	0.00114799999999999	0.00701999999999996	0.0289599999999999
0.37	1.1704e-06	4.19999999999999e-06	0.000128400000000001	0.00111999999999999	0.00653999999999996	0.0279199999999999
