Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	5.3536e-05	0.00295866	0.01649838	0.0174132	0.0162672	0.0163732
0.005	5.05253333333333e-05	0.00282274	0.0243937533333333	0.0470240666666667	0.0604712333333333	0.0682515333333333
0.01	4.54256e-05	0.002567784	0.026385352	0.05780196	0.07741536	0.0884228
0.015	4.0778e-05	0.002334472	0.028130076	0.06743432	0.09261792	0.10662816
0.02	3.56328e-05	0.002073493	0.028205619	0.07172222	0.10012822	0.1159033
0.025	3.08818e-05	0.0018244	0.0260321	0.06810852	0.09600062	0.11158188
0.03	2.68422e-05	0.001605	0.0238572	0.0642218	0.091453	0.106815
0.035	2.34014e-05	0.00141284	0.0224412	0.062775	0.090546	0.10628
0.04	2.04978e-05	0.00124838	0.021088	0.061344	0.08967	0.105714
0.045	1.8034e-05	0.00110824	0.019802	0.059894	0.088766	0.105136
0.05	1.5974e-05	0.00098398	0.0185542	0.058362	0.087758	0.104506
0.055	1.4284e-05	0.00087656	0.017362	0.056816	0.086746	0.103878
0.06	1.2795e-05	0.00078486	0.016258	0.055302	0.085776	0.103282
0.065	1.1567e-05	0.0007005	0.0152168	0.053808	0.084754	0.10264
0.07	1.066e-05	0.00062656	0.014218	0.052332	0.083716	0.101972
0.075	9.84899999999999e-06	0.000571	0.013282	0.050876	0.082738	0.10137
0.08	9.188e-06	0.00052386	0.01241	0.049422	0.08174	0.100742
0.085	8.742e-06	0.00048082	0.011584	0.04795	0.080634	0.100054
0.09	8.253e-06	0.00045202	0.010812	0.04645	0.079476	0.099398
0.095	7.74200000000001e-06	0.00042786	0.0101	0.044928	0.078304	0.09869
0.1	7.34200000000001e-06	0.00039568	0.009442	0.043444	0.077116	0.098156
0.105	6.886e-06	0.0003661	0.008812	0.042002	0.075922	0.097892
0.11	6.432e-06	0.0003444	0.008212	0.040572	0.074772	0.097362
0.115	6.198e-06	0.000322	0.00767800000000001	0.039108	0.07357	0.096426
0.12	6.166e-06	0.0003038	0.007204	0.03767	0.07232	0.095542
0.125	6.25599999999999e-06	0.0002932	0.006752	0.036308	0.070966	0.094536
0.13	6.43e-06	0.0002848	0.006334	0.03495	0.069824	0.09325
0.135	6.47300000000001e-06	0.0002772	0.005976	0.033608	0.06916	0.0922
0.14	6.34400000000001e-06	0.0002702	0.00564399999999999	0.03236	0.068296	0.09148
0.145	6.20700000000001e-06	0.0002632	0.005302	0.031134	0.06705	0.09072
0.15	6.06600000000001e-06	0.0002584	0.005012	0.029862	0.065916	0.08978
0.155	5.905e-06	0.0002556	0.004804	0.02862	0.06455	0.08876
0.16	5.86299999999999e-06	0.0002512	0.004582	0.02742	0.062634	0.08776
0.165	5.88799999999999e-06	0.0002464	0.004342	0.02626	0.06098	0.0868200000000001
0.17	5.67999999999999e-06	0.0002432	0.00416	0.025146	0.05968	0.08586
0.175	5.444e-06	0.0002386	0.003992	0.02407	0.05832	0.08488
0.18	5.45e-06	0.0002326	0.00381	0.023046	0.05692	0.08386
0.185	5.554e-06	0.0002296	0.003668	0.02207	0.05554	0.08286
0.19	5.632e-06	0.0002292	0.00354800000000001	0.02111	0.05428	0.08188
0.195	5.80800000000001e-06	0.0002276	0.003418	0.020206	0.05304	0.0808600000000001
0.2	5.938e-06	0.0002266	0.003302	0.01938	0.05176	0.0798800000000001
0.205	5.891e-06	0.0002286	0.003214	0.018558	0.05052	0.0789
0.21	5.858e-06	0.000231	0.003136	0.017742	0.04922	0.07784
0.215	5.792e-06	0.0002306	0.00305999999999999	0.016986	0.0478	0.0767399999999999
0.22	5.682e-06	0.0002282	0.00301	0.016268	0.04648	0.0755999999999999
0.225	5.561e-06	0.0002282	0.00297800000000001	0.015546	0.04518	0.0743799999999999
0.23	5.419e-06	0.0002278	0.002908	0.014876	0.04386	0.07326
