Vgs	Gm_Vds=0.01V	Gm_Vds=0.02V	Gm_Vds=0.03V	Gm_Vds=0.04V	Gm_Vds=0.05V	Gm_Vds=0.06V	Gm_Vds=0.07V	Gm_Vds=0.08V	Gm_Vds=0.09V	Gm_Vds=0.1V
-0.3	-1.08e-09	3.01199999999998e-08	4.18000000000004e-08	1.4816e-07	1.5232e-07	1.6128e-07	6.50400000000004e-08	2.47840000000002e-07	-2.60000000000003e-08	-1.15200000000009e-08
-0.295	1.26983333333333e-08	2.89166666666665e-08	4.11900000000002e-08	1.1177e-07	1.0293e-07	1.252e-07	8.23966666666669e-08	1.54066666666668e-07	3.84099999999999e-08	1.92699999999995e-08
-0.29	1.4768e-08	2.8512e-08	4.26340000000001e-08	8.43500000000001e-08	8.51660000000001e-08	9.65720000000002e-08	7.82420000000003e-08	1.45226000000001e-07	6.81040000000001e-08	8.00899999999999e-08
-0.285	1.697e-08	2.814e-08	4.28200000000001e-08	6.44820000000001e-08	7.30820000000001e-08	8.02760000000001e-08	7.84000000000003e-08	1.15722e-07	9.10460000000001e-08	1.03318e-07
-0.28	1.5364e-08	2.83860000000001e-08	3.804e-08	5.34020000000002e-08	6.9148e-08	6.0212e-08	7.33200000000002e-08	1.01218e-07	1.14888e-07	1.1311e-07
-0.275	1.201e-08	2.64980000000001e-08	3.6668e-08	4.75500000000001e-08	7.3798e-08	5.2616e-08	7.63620000000001e-08	1.08162e-07	1.13946e-07	1.2072e-07
-0.27	1.1942e-08	2.579e-08	3.84e-08	4.2654e-08	7.4662e-08	6.047e-08	8.3646e-08	1.06508e-07	1.0223e-07	1.23556e-07
-0.265	1.2822e-08	2.7282e-08	3.5638e-08	4.64339999999999e-08	7.00039999999999e-08	7.14539999999999e-08	8.49319999999999e-08	9.97039999999999e-08	1.0798e-07	1.20694e-07
-0.26	1.4414e-08	2.5812e-08	3.5546e-08	5.18299999999998e-08	6.693e-08	7.6878e-08	8.77379999999999e-08	9.67159999999999e-08	1.10688e-07	1.21358e-07
-0.255	1.7035e-08	2.5614e-08	4.0972e-08	5.16019999999998e-08	6.6242e-08	8.1238e-08	9.29719999999998e-08	9.21259999999997e-08	9.2622e-08	1.21558e-07
-0.25	1.5126e-08	2.9212e-08	4.4424e-08	5.65299999999999e-08	6.56879999999999e-08	8.6742e-08	8.90859999999998e-08	9.22139999999997e-08	7.70399999999999e-08	1.18652e-07
-0.245	1.1431e-08	2.975e-08	4.5814e-08	6.3162e-08	6.4956e-08	8.4186e-08	7.95719999999998e-08	9.26099999999999e-08	8.2118e-08	1.15538e-07
-0.24	1.1542e-08	2.9618e-08	4.4666e-08	6.04320000000001e-08	6.60640000000001e-08	7.0872e-08	7.29439999999999e-08	8.47939999999999e-08	9.39720000000001e-08	1.08924e-07
-0.235	1.1662e-08	3.1524e-08	4.0492e-08	5.50800000000001e-08	6.516e-08	6.6094e-08	7.04679999999999e-08	7.93579999999999e-08	1.08014e-07	1.10528e-07
-0.23	1.2304e-08	3.0148e-08	4.021e-08	5.32080000000002e-08	5.98580000000001e-08	7.64839999999999e-08	6.85379999999999e-08	8.9498e-08	1.25094e-07	1.21344e-07
-0.225	1.6888e-08	2.8576e-08	3.8384e-08	5.62720000000001e-08	6.26860000000001e-08	8.61379999999998e-08	6.64660000000001e-08	1.09502e-07	1.37566e-07	1.15904e-07
-0.22	1.9897e-08	3.1074e-08	3.1974e-08	5.90460000000001e-08	7.13000000000001e-08	9.01359999999999e-08	6.45080000000002e-08	1.18984e-07	1.47746e-07	9.47059999999998e-08
-0.215	1.882e-08	3.0694e-08	3.62820000000001e-08	5.4884e-08	6.433e-08	9.1886e-08	6.88080000000002e-08	1.11078e-07	1.50232e-07	9.04519999999999e-08
-0.21	1.7596e-08	2.8326e-08	4.61040000000001e-08	5.4572e-08	5.2648e-08	8.99460000000001e-08	8.66620000000002e-08	1.07118e-07	1.37646e-07	1.08558e-07
-0.205	1.5573e-08	3.0844e-08	5.11140000000001e-08	6.48339999999999e-08	5.6912e-08	8.16180000000001e-08	1.07932e-07	1.07448e-07	1.3227e-07	1.32124e-07
-0.2	1.1955e-08	3.5698e-08	5.7114e-08	6.71639999999999e-08	6.1582e-08	7.73640000000001e-08	1.16914e-07	9.23300000000001e-08	1.42814e-07	1.5178e-07
-0.195	1.0796e-08	3.5786e-08	6.0784e-08	6.28079999999998e-08	6.14619999999999e-08	7.72540000000001e-08	1.14406e-07	8.29720000000001e-08	1.41568e-07	1.60224e-07
-0.19	1.0382e-08	3.4286e-08	5.41279999999999e-08	7.08619999999998e-08	7.23359999999999e-08	7.6206e-08	1.16736e-07	1.02166e-07	1.32466e-07	1.62334e-07
-0.185	6.784e-09	3.7218e-08	4.52399999999999e-08	7.84759999999999e-08	8.63479999999999e-08	7.8326e-08	1.14382e-07	1.1866e-07	1.34102e-07	1.56542e-07
