vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-1.9934e-10	-5.67e-12	1.49e-12	5.869e-07	-5.8674e-07	-3.7306e-10	1.5576e-10	-9.4e-13	5.877e-07	-5.8766e-07	-1.0228e-09	8.1348e-10	-1.27e-12	5.873e-07	-5.871e-07	-3.0226e-09	2.8149e-09	1.28e-12	5.8752e-07	-5.874e-07	-9.1085e-09	8.8997e-09	1.28e-12	5.876e-07	-5.8752e-07	-2.89368e-08	2.87694e-08	1.05e-12	5.8798e-07	-5.8758e-07	-1.0386e-07	1.0394e-07	8.3e-13	5.8776e-07	-5.8786e-07
0.005	-3.87e-11	-7.25e-12	-3.3e-13	5.8698e-07	-5.8686e-07	-1.9648e-10	1.4414e-10	-8.3e-13	5.875e-07	-5.8752e-07	-8.1434e-10	7.749e-10	7.9e-13	5.8728e-07	-5.875e-07	-2.7348e-09	2.7048e-09	-4.8e-13	5.8766e-07	-5.8766e-07	-8.5865e-09	8.5686e-09	1.43e-12	5.8804e-07	-5.8818e-07	-2.75934e-08	2.76048e-08	1.41e-12	5.8788e-07	-5.8794e-07	-9.92084e-08	9.9221e-08	-2.53e-12	5.8806e-07	-5.8786e-07
0.01	1.0262e-10	-9.62e-12	-1.64e-12	5.8686e-07	-5.8706e-07	-3.968e-11	1.3373e-10	1.23e-12	5.8772e-07	-5.879e-07	-6.2857e-10	7.3882e-10	-1.99e-12	5.8732e-07	-5.8738e-07	-2.4837e-09	2.6033e-09	-1.02e-12	5.8786e-07	-5.878e-07	-8.1201e-09	8.2529e-09	-5.4e-13	5.8808e-07	-5.8812e-07	-2.63422e-08	2.65092e-08	2.08e-12	5.879e-07	-5.8776e-07	-9.47292e-08	9.49262e-08	-5.5e-13	5.8822e-07	-5.8804e-07
0.015	2.3425e-10	-1.137e-11	-4.9e-13	5.8722e-07	-5.8758e-07	1.0402e-10	1.2372e-10	3.5e-13	5.8784e-07	-5.8816e-07	-4.6267e-10	7.0488e-10	-2.1e-13	5.8744e-07	-5.8796e-07	-2.2431e-09	2.494e-09	1.5e-13	5.8748e-07	-5.8762e-07	-7.6616e-09	7.9394e-09	-2.06e-12	5.8808e-07	-5.8806e-07	-2.5105e-08	2.54114e-08	2.25e-12	5.8792e-07	-5.8832e-07	-9.04476e-08	9.0771e-08	-1.05e-12	5.8806e-07	-5.8804e-07
0.02	3.4989e-10	-1.324e-11	2.26e-12	5.868e-07	-5.8734e-07	2.289e-10	1.1549e-10	-1.3e-12	5.877e-07	-5.8798e-07	-3.1052e-10	6.7062e-10	1.79e-12	5.877e-07	-5.879e-07	-2.0107e-09	2.3992e-09	1.45e-12	5.877e-07	-5.8768e-07	-7.2322e-09	7.6387e-09	1.49e-12	5.8798e-07	-5.8844e-07	-2.39696e-08	2.44124e-08	1.91e-12	5.8782e-07	-5.8858e-07	-8.6273e-08	8.67474e-08	4.1e-13	5.8776e-07	-5.8838e-07
0.025	4.5701e-10	-1.547e-11	-7.5e-13	5.8708e-07	-5.8746e-07	3.472e-10	1.0482e-10	-8e-13	5.8744e-07	-5.8798e-07	-1.6682e-10	6.4262e-10	-2.1e-13	5.8748e-07	-5.8812e-07	-1.8094e-09	2.3045e-09	-3.2e-13	5.8756e-07	-5.8784e-07	-6.8354e-09	7.3546e-09	9.2e-13	5.8804e-07	-5.8838e-07	-2.28752e-08	2.34322e-08	5.6e-13	5.8786e-07	-5.8836e-07	-8.24442e-08	8.29948e-08	5.7e-13	5.8764e-07	-5.8824e-07
0.03	5.5702e-10	-1.668e-11	-1.31e-12	5.8676e-07	-5.8758e-07	4.4979e-10	9.871e-11	1.69e-12	5.8768e-07	-5.8782e-07	-3.88e-11	6.1062e-10	-2.42e-12	5.8762e-07	-5.8822e-07	-1.6179e-09	2.2124e-09	-2.05e-12	5.8778e-07	-5.8822e-07	-6.4557e-09	7.0716e-09	-1.08e-12	5.8818e-07	-5.8864e-07	-2.18568e-08	2.25212e-08	1.12e-12	5.8772e-07	-5.886e-07	-7.87182e-08	7.94468e-08	1.33e-12	5.8794e-07	-5.8856e-07
0.035	6.4685e-10	-2.099e-11	1.37e-12	5.8712e-07	-5.876e-07	5.497e-10	9.163e-11	7.6e-13	5.8784e-07	-5.882e-07	8.439e-11	5.8019e-10	6e-13	5.8762e-07	-5.8834e-07	-1.4322e-09	2.1261e-09	2.8e-13	5.8764e-07	-5.8828e-07	-6.0876e-09	6.8088e-09	-6.9e-13	5.8782e-07	-5.8882e-07	-2.08664e-08	2.16308e-08	1e-14	5.8786e-07	-5.885e-07	-7.51648e-08	7.59708e-08	-7.3e-13	5.8814e-07	-5.8874e-07
0.04	7.2986e-10	-2.13e-11	6.9e-13	5.8704e-07	-5.8758e-07	6.393e-10	8.394e-11	-1.86e-12	5.8764e-07	-5.8804e-07	1.9633e-10	5.5485e-10	1.09e-12	5.878e-07	-5.8856e-07	-1.2642e-09	2.0401e-09	1.15e-12	5.8782e-07	-5.8826e-07	-5.7466e-09	6.5507e-09	1.74e-12	5.8778e-07	-5.8872e-07	-1.99322e-08	2.07884e-08	3.3e-13	5.8788e-07	-5.8862e-07	-7.17914e-08	7.2723e-08	1.4e-13	5.8808e-07	-5.891e-07
0.045	8.032e-10	-2.417e-11	-1.89e-12	5.8672e-07	-5.8766e-07	7.2124e-10	7.641e-11	2.6e-13	5.8746e-07	-5.881e-07	3.0521e-10	5.2753e-10	-1.64e-12	5.8764e-07	-5.8816e-07	-1.1031e-09	1.9604e-09	-1.58e-12	5.8722e-07	-5.8836e-07	-5.4206e-09	6.3049e-09	8.2e-13	5.8804e-07	-5.888e-07	-1.90344e-08	1.99778e-08	-1.29e-12	5.8816e-07	-5.8908e-07	-6.8619e-08	6.95732e-08	1.33e-12	5.8818e-07	-5.8888e-07
0.05	8.7662e-10	-2.64e-11	3e-14	5.8708e-07	-5.8768e-07	7.9612e-10	7.097e-11	1.35e-12	5.8746e-07	-5.8858e-07	3.9364e-10	5.0183e-10	-4.1e-13	5.8756e-07	-5.8856e-07	-9.5319e-10	1.8788e-09	-2.4e-13	5.878e-07	-5.8882e-07	-5.1115e-09	6.071e-09	-1.34e-12	5.8774e-07	-5.8862e-07	-1.81892e-08	1.92124e-08	7e-14	5.8798e-07	-5.8882e-07	-6.5557e-08	6.6591e-08	5.19e-12	5.8768e-07	-5.8874e-07
0.055	9.3771e-10	-2.9e-11	1.01e-12	5.8708e-07	-5.8804e-07	8.6696e-10	6.515e-11	-6.5e-13	5.8782e-07	-5.8862e-07	4.8273e-10	4.755e-10	1.31e-12	5.8746e-07	-5.8834e-07	-8.1558e-10	1.8034e-09	1.93e-12	5.8802e-07	-5.8882e-07	-4.8189e-09	5.8411e-09	-6.2e-13	5.8796e-07	-5.8886e-07	-1.73836e-08	1.8458e-08	-1.42e-12	5.8772e-07	-5.8876e-07	-6.2657e-08	6.37856e-08	3.15e-12	5.878e-07	-5.8892e-07
0.06	9.953e-10	-3.213e-11	1.33e-12	5.8694e-07	-5.8804e-07	9.3119e-10	5.95e-11	-6.9e-13	5.8772e-07	-5.885e-07	5.661e-10	4.534e-10	5e-13	5.8756e-07	-5.8856e-07	-6.7931e-10	1.732e-09	-2.6e-13	5.8796e-07	-5.8882e-07	-4.5324e-09	5.6209e-09	1.43e-12	5.8796e-07	-5.889e-07	-1.65918e-08	1.77374e-08	-1.01e-12	5.8804e-07	-5.8896e-07	-5.9863e-08	6.1056e-08	2.35e-12	5.8788e-07	-5.8894e-07
0.065	1.0537e-09	-3.284e-11	2.8e-13	5.871e-07	-5.8802e-07	9.8838e-10	5.463e-11	1.48e-12	5.8762e-07	-5.8856e-07	6.4868e-10	4.2892e-10	-2.88e-12	5.8746e-07	-5.887e-07	-5.5157e-10	1.6611e-09	-1.5e-12	5.8822e-07	-5.8888e-07	-4.2615e-09	5.4083e-09	-6.2e-13	5.881e-07	-5.8946e-07	-1.58524e-08	1.70534e-08	-1.74e-12	5.8762e-07	-5.8902e-07	-5.72504e-08	5.84632e-08	2.45e-12	5.8812e-07	-5.8888e-07
0.07	1.1045e-09	-3.55e-11	-1.58e-12	5.872e-07	-5.8814e-07	1.0442e-09	5.081e-11	9.9e-13	5.8734e-07	-5.8842e-07	7.1778e-10	4.0651e-10	7.9e-13	5.8798e-07	-5.8892e-07	-4.3191e-10	1.5926e-09	8.5e-13	5.8784e-07	-5.8888e-07	-3.9828e-09	5.1931e-09	-1.95e-12	5.8762e-07	-5.8904e-07	-1.51198e-08	1.63794e-08	-1.64e-12	5.8804e-07	-5.8906e-07	-5.46716e-08	5.59718e-08	1.23e-12	5.881e-07	-5.8894e-07
0.075	1.1585e-09	-3.968e-11	2.4e-13	5.8736e-07	-5.8828e-07	1.1159e-09	4.666e-11	-1.67e-12	5.8738e-07	-5.8866e-07	7.9156e-10	3.8757e-10	1.57e-12	5.8794e-07	-5.8904e-07	-3.1273e-10	1.5287e-09	1.29e-12	5.8772e-07	-5.8914e-07	-3.7535e-09	5.0004e-09	-1.9e-13	5.8774e-07	-5.8916e-07	-1.44392e-08	1.57598e-08	-2.67e-12	5.8782e-07	-5.893e-07	-5.2255e-08	5.3611e-08	3.45e-12	5.8816e-07	-5.8906e-07
0.08	1.2025e-09	-4.21e-11	1.95e-12	5.8692e-07	-5.8804e-07	1.1481e-09	4.173e-11	-9.1e-13	5.8782e-07	-5.8864e-07	8.5932e-10	3.6404e-10	-1.48e-12	5.8786e-07	-5.8892e-07	-2.0336e-10	1.4653e-09	-9.5e-13	5.8808e-07	-5.8928e-07	-3.5157e-09	4.8128e-09	2.04e-12	5.8806e-07	-5.8928e-07	-1.3793e-08	1.51488e-08	-1.97e-12	5.8796e-07	-5.8908e-07	-4.99158e-08	5.13568e-08	1e-12	5.8764e-07	-5.8904e-07
0.085	1.2506e-09	-4.416e-11	-1.37e-12	5.8704e-07	-5.882e-07	1.1962e-09	3.724e-11	1.58e-12	5.8734e-07	-5.8864e-07	9.1662e-10	3.4456e-10	9.7e-13	5.8762e-07	-5.8904e-07	-1.0242e-10	1.4022e-09	-9.4e-13	5.8792e-07	-5.8912e-07	-3.2812e-09	4.6335e-09	1.4e-13	5.881e-07	-5.8922e-07	-1.31728e-08	1.45706e-08	-2.13e-12	5.8756e-07	-5.8906e-07	-4.77494e-08	4.92136e-08	7.3e-13	5.8784e-07	-5.8912e-07
0.09	1.3063e-09	-4.671e-11	-9.2e-13	5.8698e-07	-5.8832e-07	1.2385e-09	3.445e-11	-9.1e-13	5.8752e-07	-5.8868e-07	9.7407e-10	3.2815e-10	3.1e-13	5.877e-07	-5.8888e-07	-5.45e-12	1.3454e-09	1.55e-12	5.8792e-07	-5.8902e-07	-3.0623e-09	4.446e-09	-2.29e-12	5.8792e-07	-5.8938e-07	-1.25776e-08	1.4019e-08	-5.5e-13	5.8784e-07	-5.8916e-07	-4.56136e-08	4.71056e-08	1.48e-12	5.8788e-07	-5.8942e-07
0.095	1.331e-09	-5.188e-11	2.3e-13	5.871e-07	-5.8846e-07	1.2775e-09	3.157e-11	-1.14e-12	5.8714e-07	-5.885e-07	1.0362e-09	3.0758e-10	9e-14	5.8746e-07	-5.891e-07	9.365e-11	1.291e-09	8.3e-13	5.8782e-07	-5.8888e-07	-2.859e-09	4.2774e-09	-2.5e-13	5.8788e-07	-5.8936e-07	-1.20112e-08	1.34892e-08	-9.9e-13	5.8762e-07	-5.8928e-07	-4.36302e-08	4.5176e-08	-1.55e-12	5.8834e-07	-5.8964e-07
0.1	1.373e-09	-5.315e-11	8.1e-13	5.8668e-07	-5.8796e-07	1.3218e-09	2.611e-11	-3e-14	5.8766e-07	-5.8896e-07	1.0921e-09	2.8845e-10	-2.47e-12	5.878e-07	-5.8912e-07	1.8352e-10	1.2385e-09	-1.14e-12	5.8756e-07	-5.893e-07	-2.656e-09	4.1134e-09	1.46e-12	5.8806e-07	-5.8972e-07	-1.14474e-08	1.29666e-08	-7.7e-13	5.8792e-07	-5.891e-07	-4.17048e-08	4.32782e-08	-3.9e-13	5.8804e-07	-5.8958e-07
0.105	1.4065e-09	-5.662e-11	-8.2e-13	5.871e-07	-5.8834e-07	1.3576e-09	2.477e-11	1.7e-12	5.8774e-07	-5.8882e-07	1.1393e-09	2.7311e-10	6.8e-13	5.8774e-07	-5.8918e-07	2.6614e-10	1.1829e-09	-9.6e-13	5.877e-07	-5.8896e-07	-2.4625e-09	3.9587e-09	-4.8e-13	5.8798e-07	-5.8948e-07	-1.09044e-08	1.248e-08	1.1e-13	5.8792e-07	-5.8922e-07	-3.9909e-08	4.1522e-08	-8.5e-13	5.8798e-07	-5.8948e-07
0.11	1.4428e-09	-6.075e-11	-2.01e-12	5.8714e-07	-5.884e-07	1.3915e-09	2.225e-11	-9.9e-13	5.8814e-07	-5.8928e-07	1.1881e-09	2.5692e-10	1.04e-12	5.8776e-07	-5.8904e-07	3.5485e-10	1.1394e-09	-1.44e-12	5.8742e-07	-5.8892e-07	-2.2788e-09	3.8103e-09	-2.06e-12	5.8816e-07	-5.8958e-07	-1.04172e-08	1.20064e-08	-6.6e-13	5.8756e-07	-5.892e-07	-3.81824e-08	3.98048e-08	1.16e-12	5.8774e-07	-5.8936e-07
