Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	2.36626e-06	0.000328944	0.00944492	0.0165252	0.0174036	0.0164936
0.005	2.17941666666667e-06	0.000304007666666667	0.00904024666666667	0.0265970666666667	0.0403189333333333	0.0489975333333333
0.01	1.879646e-06	0.0002654486	0.008559608	0.02975416	0.0486456	0.06138368
0.015	1.623592e-06	0.0002309378	0.008006024	0.03257412	0.05616248	0.07250736
0.02	1.355775e-06	0.0001946332	0.007413126	0.03348002	0.0596301	0.07801216
0.025	1.116108e-06	0.000162769	0.00681446	0.03162012	0.05702704	0.07499756
0.03	9.21982e-07	0.000136048	0.0061845	0.0297028	0.0542552	0.0717148
0.035	7.65728e-07	0.000113578	0.0056042	0.0286908	0.0533988	0.0711404
0.04	6.31352e-07	9.5196e-05	0.0050998	0.0276898	0.0525392	0.07057
0.045	5.17122e-07	7.9245e-05	0.0046234	0.0266606	0.051642	0.069936
0.05	4.29034e-07	6.5561e-05	0.0041756	0.0256246	0.050712	0.069248
0.055	3.5746e-07	5.5014e-05	0.0037644	0.0246074	0.049784	0.06853
0.06	2.96156e-07	4.6146e-05	0.0033886	0.02361	0.048868	0.067828
0.065	2.48088e-07	3.8175e-05	0.0030378	0.022598	0.047894	0.067096
0.07	2.09008e-07	3.2202e-05	0.0027144	0.0216	0.04691	0.066362
0.075	1.73906e-07	2.7501e-05	0.0024234	0.020642	0.04597	0.065674
0.08	1.44468e-07	2.309e-05	0.0021604	0.019704	0.04502	0.064964
0.085	1.2234e-07	1.9416e-05	0.0019228	0.018778	0.044074	0.06421
0.09	1.03196e-07	1.6522e-05	0.0017116	0.017892	0.043148	0.063496
0.095	8.49519999999998e-08	1.4335e-05	0.001522	0.01704	0.042188	0.06278
0.1	7.27040000000001e-08	1.2546e-05	0.0013494	0.016192	0.041192	0.06199
0.105	6.45800000000002e-08	1.0469e-05	0.0011986	0.015364	0.040202	0.0612
0.11	5.31420000000002e-08	8.74699999999999e-06	0.0010664	0.014556	0.039222	0.060418
0.115	4.41760000000003e-08	7.71199999999999e-06	0.0009416	0.01377	0.038248	0.059606
0.12	4.18040000000002e-08	6.622e-06	0.0008294	0.013014	0.037276	0.058774
0.125	3.6628e-08	5.88300000000001e-06	0.0007392	0.01228	0.036298	0.057944
0.13	2.95139999999999e-08	5.85600000000002e-06	0.000657	0.011548	0.035302	0.057066
0.135	2.5704e-08	5.40100000000002e-06	0.0005764	0.010848	0.034304	0.05618
0.14	2.09779999999999e-08	4.465e-06	0.0005114	0.010202	0.033312	0.055332
0.145	1.77259999999998e-08	3.98099999999999e-06	0.000460600000000001	0.009576	0.032342	0.054478
0.15	2.11459999999999e-08	3.466e-06	0.000408	0.008958	0.031364	0.053602
0.155	2.28440000000002e-08	2.73099999999999e-06	0.000358	0.00837199999999999	0.030378	0.052764
0.16	2.05140000000002e-08	2.96899999999999e-06	0.000324	0.00782599999999999	0.029428	0.051938
0.165	2.0472e-08	3.49500000000001e-06	0.0002974	0.0073	0.028524	0.051056
