Vgs	Gm_Vds=0.15V	Gm_Vds=0.3V	Gm_Vds=0.45V	Gm_Vds=0.6V	Gm_Vds=0.75V	Gm_Vds=0.9V
-0.3	-6.5e-09	1.3999999999996e-10	-1.40799999999998e-08	-2.056e-08	-5.47999999999999e-08	-8.63200000000003e-08
-0.295	-6.36333333333334e-09	-5.07500000000003e-09	-1.40166666666666e-08	-2.016e-08	-4.70199999999999e-08	-7.84300000000001e-08
-0.29	-5.74500000000001e-09	-6.64900000000002e-09	-1.3658e-08	-1.9996e-08	-4.026e-08	-7.30380000000002e-08
-0.285	-5.37100000000001e-09	-8.24600000000002e-09	-1.2892e-08	-1.9509e-08	-3.6058e-08	-6.85960000000001e-08
-0.28	-4.805e-09	-8.99200000000002e-09	-1.233e-08	-1.9166e-08	-3.2278e-08	-6.47320000000001e-08
-0.275	-4.406e-09	-8.33400000000001e-09	-1.2255e-08	-1.887e-08	-3.016e-08	-6.31000000000001e-08
-0.27	-4.607e-09	-7.86999999999999e-09	-1.2054e-08	-1.8585e-08	-2.9884e-08	-6.2182e-08
-0.265	-4.85799999999999e-09	-7.63399999999999e-09	-1.1831e-08	-1.8305e-08	-2.9476e-08	-6.04799999999999e-08
-0.26	-4.92799999999999e-09	-7.06699999999999e-09	-1.2004e-08	-1.7869e-08	-2.8188e-08	-5.90919999999999e-08
-0.255	-5.10399999999999e-09	-7.17999999999998e-09	-1.1849e-08	-1.754e-08	-2.7484e-08	-5.79919999999999e-08
-0.25	-5.08999999999999e-09	-7.60999999999999e-09	-1.1194e-08	-1.7224e-08	-2.7676e-08	-5.62999999999999e-08
-0.245	-4.67399999999999e-09	-7.565e-09	-1.072e-08	-1.6579e-08	-2.5564e-08	-5.4882e-08
-0.24	-4.29399999999999e-09	-7.628e-09	-1.0302e-08	-1.6089e-08	-2.336e-08	-5.34920000000001e-08
-0.235	-4.1e-09	-7.763e-09	-9.973e-09	-1.4345e-08	-2.5568e-08	-5.106e-08
-0.23	-3.963e-09	-7.29000000000001e-09	-1.0129e-08	-1.245e-08	-2.7534e-08	-4.87e-08
-0.225	-3.907e-09	-6.72000000000001e-09	-1.024e-08	-1.3958e-08	-2.6792e-08	-4.7064e-08
-0.22	-3.82500000000001e-09	-6.453e-09	-1.0162e-08	-1.5554e-08	-2.7502e-08	-4.585e-08
-0.215	-3.70000000000001e-09	-6.288e-09	-1.0271e-08	-1.5189e-08	-2.816e-08	-4.48959999999999e-08
-0.21	-3.58600000000001e-09	-6.278e-09	-1.0211e-08	-1.6611e-08	-2.535e-08	-4.43e-08
-0.205	-3.516e-09	-6.239e-09	-9.89599999999999e-09	-1.8283e-08	-2.3096e-08	-4.4118e-08
-0.2	-3.49e-09	-6.07e-09	-9.585e-09	-1.6468e-08	-2.3064e-08	-4.3362e-08
-0.195	-3.368e-09	-6.011e-09	-9.25400000000002e-09	-1.4718e-08	-2.3438e-08	-4.21260000000001e-08
-0.19	-3.236e-09	-6.034e-09	-9.02500000000002e-09	-1.4882e-08	-2.3802e-08	-4.1334e-08
-0.185	-3.23e-09	-5.977e-09	-8.91400000000002e-09	-1.4732e-08	-2.337e-08	-4.05559999999999e-08
-0.18	-3.17e-09	-5.839e-09	-8.48900000000001e-09	-1.4275e-08	-2.26e-08	-3.9244e-08
-0.175	-2.974e-09	-5.666e-09	-8.029e-09	-1.2172e-08	-2.1882e-08	-3.8222e-08
-0.17	-2.907e-09	-5.403e-09	-8.093e-09	-1.0082e-08	-2.1268e-08	-3.779e-08
-0.165	-2.98599999999999e-09	-5.235e-09	-8.27199999999999e-09	-1.1565e-08	-2.0924e-08	-3.7188e-08
-0.16	-2.93099999999999e-09	-5.245e-09	-8.35699999999998e-09	-1.3328e-08	-2.035e-08	-3.599e-08
-0.155	-2.78e-09	-5.095e-09	-8.43199999999999e-09	-1.3237e-08	-1.9276e-08	-3.5244e-08
-0.15	-2.653e-09	-4.925e-09	-8.33399999999999e-09	-1.4631e-08	-1.8642e-08	-3.5418e-08
-0.145	-2.54e-09	-4.796e-09	-8.071e-09	-1.5762e-08	-1.8782e-08	-3.4292e-08
-0.14	-2.317e-09	-4.54000000000001e-09	-7.824e-09	-1.3111e-08	-1.878e-08	-3.2234e-08
-0.135	-2.089e-09	-4.40800000000001e-09	-7.519e-09	-1.0639e-08	-1.8506e-08	-3.1408e-08
-0.13	-2.056e-09	-4.502e-09	-7.31600000000001e-09	-1.0599e-08	-1.831e-08	-3.11060000000001e-08
-0.125	-2.007e-09	-4.595e-09	-7.367e-09	-1.0824e-08	-1.8212e-08	-3.0494e-08
-0.12	-1.988e-09	-4.625e-09	-7.20499999999999e-09	-1.1124e-08	-1.8006e-08	-3.0024e-08
-0.115	-2.136e-09	-4.59899999999999e-09	-6.97099999999999e-09	-1.1497e-08	-1.7572e-08	-2.9994e-08
-0.11	-2.18e-09	-4.404e-09	-7.01900000000001e-09	-1.1536e-08	-1.7634e-08	-2.9824e-08
-0.105	-2.088e-09	-4.178e-09	-6.99300000000001e-09	-1.1374e-08	-1.8142e-08	-2.9156e-08
-0.1	-2.116e-09	-3.953e-09	-6.737e-09	-1.0972e-08	-1.782e-08	-2.8142e-08
-0.095	-2.07800000000001e-09	-3.741e-09	-7.07300000000001e-09	-1.0391e-08	-1.6812e-08	-2.7424e-08
-0.09	-1.862e-09	-3.571e-09	-7.36900000000001e-09	-1.0008e-08	-1.637e-08	-2.7258e-08
-0.085	-1.793e-09	-3.027e-09	-6.475e-09	-9.73300000000001e-09	-1.6006e-08	-2.7054e-08
-0.08	-1.774e-09	-2.555e-09	-5.76699999999999e-09	-9.43400000000001e-09	-1.5468e-08	-2.6366e-08
-0.075	-1.651e-09	-2.868e-09	-5.869e-09	-9.486e-09	-1.5736e-08	-2.538e-08
-0.07	-1.577e-09	-3.296e-09	-4.54399999999999e-09	-9.807e-09	-1.5988e-08	-2.5034e-08
-0.065	-1.545e-09	-3.458e-09	-3.16299999999999e-09	-1.0082e-08	-1.4144e-08	-2.4572e-08
-0.06	-1.462e-09	-3.836e-09	-4.57499999999999e-09	-1.0128e-08	-1.0032e-08	-2.085e-08
-0.055	-1.428e-09	-3.973e-09	-5.745e-09	-9.53899999999999e-09	-8.65599999999997e-09	-1.7924e-08
-0.05	-1.445e-09	-3.411e-09	-5.342e-09	-8.71300000000001e-09	-1.1522e-08	-2.1176e-08
-0.045	-1.366e-09	-2.95999999999999e-09	-6.039e-09	-8.295e-09	-1.3342e-08	-2.30180000000001e-08
-0.04	-1.28e-09	-2.97299999999999e-09	-6.761e-09	-7.98599999999999e-09	-1.4864e-08	-2.12840000000001e-08
-0.035	-1.25e-09	-3.015e-09	-5.647e-09	-7.789e-09	-1.8228e-08	-2.39000000000001e-08
-0.03	-1.176e-09	-3.03e-09	-4.956e-09	-8.037e-09	-1.8584e-08	-2.6846e-08
-0.025	-1.07899999999999e-09	-3.103e-09	-5.246e-09	-8.02999999999999e-09	-1.5054e-08	-2.3486e-08
-0.02	-1.07299999999999e-09	-2.969e-09	-5.11699999999999e-09	-7.67399999999999e-09	-1.2802e-08	-2.1052e-08
-0.015	-1.042e-09	-2.52500000000001e-09	-4.984e-09	-7.86e-09	-1.2206e-08	-2.1858e-08
-0.01	-8.72000000000001e-10	-2.239e-09	-4.87600000000001e-09	-6.549e-09	-1.2002e-08	-2.119e-08
-0.005	-7.24000000000003e-10	-2.225e-09	-4.45e-09	-4.56900000000001e-09	-1.2211e-08	-2.049e-08
0	-6.95000000000002e-10	-2.172e-09	-4.21699999999999e-09	-5.56200000000001e-09	-1.2194e-08	-2.079e-08
0.005	-6.97000000000001e-10	-2.245e-09	-4.26e-09	-7.05300000000001e-09	-1.1999e-08	-2.0352e-08
0.01	-7.36e-10	-2.432e-09	-4.078e-09	-7.115e-09	-1.1959e-08	-1.9504e-08
0.015	-8.29e-10	-2.37599999999999e-09	-3.904e-09	-8.44999999999999e-09	-1.2519e-08	-1.9274e-08
0.02	-8.92999999999999e-10	-2.12199999999999e-09	-3.99800000000001e-09	-9.93299999999999e-09	-1.268e-08	-1.861e-08
0.025	-8.7e-10	-1.821e-09	-3.90000000000001e-09	-8.52e-09	-1.1614e-08	-1.7756e-08
0.03	-7.31000000000001e-10	-1.561e-09	-3.48500000000001e-09	-6.80100000000001e-09	-1.0572e-08	-1.7266e-08
0.035	-6.21e-10	-1.536e-09	-3.33500000000001e-09	-6.37e-09	-1.0321e-08	-1.703e-08
0.04	-6.01e-10	-1.606e-09	-3.58600000000001e-09	-6.241e-09	-9.925e-09	-1.6774e-08
0.045	-5.19e-10	-1.632e-09	-3.683e-09	-6.305e-09	-9.62499999999998e-09	-1.579e-08
0.05	-4.35000000000001e-10	-1.26400000000001e-09	-3.51700000000001e-09	-6.46999999999999e-09	-9.85799999999997e-09	-1.4942e-08
0.055	-2.95000000000004e-10	-4.3500000000001e-10	-3.44600000000001e-09	-5.391e-09	-9.83799999999998e-09	-1.5038e-08
0.06	-7.00000000000029e-11	-2.0000000000094e-12	-3.49800000000001e-09	-3.716e-09	-9.68199999999999e-09	-1.5364e-08
0.065	-5.19999999999996e-11	-3.40000000000006e-10	-3.29599999999999e-09	-4.33100000000001e-09	-9.56399999999999e-09	-1.5614e-08
0.07	-1.65999999999999e-10	-1.155e-09	-2.95299999999999e-09	-5.22800000000001e-09	-8.95000000000001e-09	-1.585e-08
0.075	-2.97e-10	-2.173e-09	-2.94699999999999e-09	-5.144e-09	-8.48300000000002e-09	-1.5354e-08
0.08	-5.54999999999999e-10	-3.001e-09	-3.19399999999998e-09	-6.46299999999999e-09	-8.78600000000001e-09	-1.5156e-08
0.085	-7.06999999999998e-10	-3.216e-09	-3.16699999999998e-09	-7.64900000000001e-09	-8.62299999999999e-09	-1.5638e-08
0.09	-5.87999999999998e-10	-2.88e-09	-2.82200000000001e-09	-6.45100000000001e-09	-8.32e-09	-1.5604e-08
0.095	-4.79e-10	-2.024e-09	-2.69700000000001e-09	-5.478e-09	-8.80700000000002e-09	-1.526e-08
0.1	-3.71e-10	-1.295e-09	-2.78000000000001e-09	-5.39200000000002e-09	-8.82700000000001e-09	-1.4446e-08
0.105	-2.50999999999998e-10	-1.187e-09	-2.65600000000001e-09	-4.86100000000001e-09	-8.416e-09	-1.357e-08
0.11	-3.3e-10	-1.156e-09	-2.56800000000001e-09	-5.142e-09	-8.50200000000001e-09	-1.3278e-08
0.115	-3.96000000000002e-10	-1.00100000000001e-09	-2.746e-09	-5.63199999999999e-09	-8.47299999999999e-09	-1.285e-08
0.12	-3.32000000000001e-10	-9.27000000000003e-10	-2.50899999999999e-09	-5.05599999999999e-09	-8.32499999999999e-09	-1.2246e-08
0.125	-2.98e-10	-8.58999999999999e-10	-1.89599999999999e-09	-4.40499999999998e-09	-8.54300000000002e-09	-1.2276e-08
0.13	-2.67000000000001e-10	-6.75999999999996e-10	-1.76199999999999e-09	-4.13999999999998e-09	-8.52600000000003e-09	-1.2548e-08
0.135	-2.08000000000002e-10	-5.67999999999996e-10	-1.92699999999999e-09	-3.70699999999998e-09	-7.86000000000001e-09	-1.2282e-08
0.14	-6.80000000000024e-11	-5.71999999999998e-10	-1.91699999999999e-09	-3.438e-09	-7.208e-09	-1.1634e-08
0.145	6.79999999999999e-11	-6.97999999999999e-10	-2.057e-09	-3.75000000000001e-09	-7.05899999999998e-09	-1.1734e-08
0.15	-3.39999999999982e-11	-9.21000000000001e-10	-2.33e-09	-4.02400000000001e-09	-7.34299999999997e-09	-1.2684e-08
0.155	-1.91000000000001e-10	-1.078e-09	-2.291e-09	-4.21900000000001e-09	-7.23099999999996e-09	-1.2582e-08
0.16	-2.15e-10	-1.039e-09	-1.953e-09	-4.14300000000001e-09	-6.55399999999998e-09	-1.1764e-08
0.165	-3.89999999999998e-10	-8.82000000000001e-10	-1.694e-09	-3.488e-09	-6.34400000000001e-09	-1.1878e-08
0.17	-6.06e-10	-7.90000000000002e-10	-1.783e-09	-2.99799999999999e-09	-5.86200000000002e-09	-1.2022e-08
0.175	-2.18999999999999e-10	-6.65000000000005e-10	-1.93100000000001e-09	-1.392e-09	-4.78200000000002e-09	-1.1124e-08
0.18	1.98000000000004e-10	-5.48000000000003e-10	-1.82900000000001e-09	3.11999999999992e-10	-5.18000000000002e-09	-1.018e-08
0.185	-4.39999999999973e-11	-6.00999999999998e-10	-1.615e-09	-1.194e-09	-6.43000000000001e-09	-9.866e-09
0.19	-2.45000000000001e-10	-8.49999999999957e-11	-1.524e-09	-3.18500000000001e-09	-6.317e-09	-9.72999999999998e-09
0.195	-2.44000000000001e-10	6.39000000000004e-10	-1.548e-09	-3.39800000000001e-09	-3.549e-09	-9.32199999999998e-09
0.2	-5.96000000000001e-10	2.49000000000005e-10	-1.54e-09	-3.72000000000001e-09	-1.60899999999998e-09	-9.14399999999998e-09
0.205	-8.98000000000003e-10	-4.21999999999994e-10	-6.17999999999996e-10	-4.223e-09	-3.99499999999998e-09	-9.32999999999998e-09
0.21	-6.42000000000003e-10	-4.77999999999994e-10	1.59000000000002e-10	-3.672e-09	-5.72599999999999e-09	-8.82e-09
0.215	-4.91000000000002e-10	-9.48999999999995e-10	-8.31999999999999e-10	-2.738e-09	-5.32699999999998e-09	-8.67200000000001e-09
0.22	-6.50000000000001e-10	-1.597e-09	-1.514e-09	-2.643e-09	-7.74899999999998e-09	-9.5e-09
0.225	-6.90000000000001e-10	-1.151e-09	-1.345e-09	-3.97699999999999e-09	-1.0448e-08	-9.70199999999999e-09
0.23	-7.14000000000002e-10	-4.84000000000004e-10	-2.216e-09	-4.93599999999999e-09	-7.93300000000001e-09	-9.68599999999999e-09
0.235	-8.50000000000001e-10	-3.19000000000003e-10	-2.93e-09	-3.583e-09	-5.183e-09	-1.008e-08
0.24	-8.64999999999997e-10	-2.28000000000004e-10	-1.92900000000001e-09	-2.40599999999999e-09	-5.18500000000001e-09	-9.498e-09
0.245	-7.91999999999997e-10	-1.32000000000004e-10	-1.215e-09	-2.318e-09	-5.57000000000001e-09	-8.624e-09
0.25	-8.67999999999999e-10	-1.39999999999997e-10	-1.362e-09	-2.17500000000001e-09	-5.34e-09	-8.42999999999999e-09
0.255	-9.76999999999999e-10	6.30000000000069e-11	-1.204e-09	-1.973e-09	-4.48199999999999e-09	-7.93200000000001e-09
0.26	-9.96999999999999e-10	3.05000000000006e-10	-1.039e-09	-1.76e-09	-4.30199999999998e-09	-7.72600000000001e-09
0.265	-1.058e-09	2.00000000000008e-10	-1.15899999999999e-09	-1.907e-09	-4.45299999999998e-09	-7.82399999999998e-09
0.27	-1.199e-09	6.40000000000066e-11	-1.208e-09	-2.14e-09	-4.49599999999999e-09	-6.904e-09
0.275	-1.30700000000001e-09	-7.50000000000002e-11	-9.02000000000002e-10	-2.014e-09	-4.46100000000003e-09	-6.47400000000003e-09
0.28	-1.374e-09	-3.82000000000003e-10	-6.77000000000004e-10	-2.07700000000002e-09	-4.36900000000005e-09	-7.34200000000001e-09
0.285	-1.478e-09	-6.66000000000003e-10	-7.21000000000005e-10	-2.50300000000002e-09	-4.25200000000004e-09	-7.506e-09
0.29	-1.552e-09	-7.11000000000009e-10	-6.28000000000001e-10	-2.40200000000002e-09	-3.95300000000002e-09	-7.82600000000001e-09
0.295	-1.601e-09	-6.68000000000011e-10	-3.74999999999995e-10	-1.14300000000002e-09	-3.12600000000001e-09	-9.25400000000002e-09
0.3	-1.827e-09	-4.42000000000007e-10	-3.29000000000001e-10	-1.91000000000005e-10	-2.752e-09	-9.43799999999998e-09
0.305	-2.065e-09	-2.21000000000006e-10	-6.98000000000007e-10	1.02400000000001e-09	-3.34999999999997e-09	-7.93999999999996e-09
0.31	-2.157e-09	-1.53000000000001e-10	-1.016e-09	2.26300000000001e-09	-3.72799999999998e-09	-6.72199999999998e-09
0.315	-2.404e-09	-9.29999999999954e-11	-8.61000000000003e-10	4.37000000000014e-10	-3.53700000000001e-09	-6.20599999999999e-09
0.32	-2.649e-09	-4.29999999999966e-11	-7.71e-10	-2.22099999999998e-09	-3.122e-09	-5.72199999999997e-09
0.325	-2.51e-09	-5.79999999999971e-11	-9.73999999999996e-10	-2.97499999999999e-09	-2.73999999999998e-09	-5.24199999999997e-09
0.33	-2.454e-09	-2.11999999999995e-10	-9.83999999999996e-10	-4.225e-09	-2.59699999999999e-09	-5.17000000000001e-09
0.335	-2.646e-09	-3.56999999999999e-10	-8.32e-10	-5.5e-09	-2.443e-09	-5.45800000000003e-09
0.34	-2.693e-09	-4.21000000000002e-10	-7.52000000000005e-10	-3.468e-09	-2.48599999999999e-09	-4.97600000000003e-09
0.345	-2.674e-09	-4.41e-10	-5.66000000000006e-10	-1.45500000000001e-09	-3.321e-09	-4.42800000000001e-09
0.35	-2.935e-09	-4.54e-10	-3.21000000000001e-10	-1.61100000000001e-09	-3.57500000000002e-09	-5.172e-09
0.355	-3.28e-09	-4.23000000000002e-10	-2.13999999999996e-10	-1.49e-09	-3.01600000000003e-09	-3.36799999999999e-09
0.36	-3.384e-09	-3.68000000000001e-10	-8.79999999999939e-11	-8.86999999999994e-10	-3.012e-09	-9.73999999999975e-10
0.365	-3.46e-09	-4.08999999999997e-10	-9.79999999999928e-11	-8.25e-10	-2.722e-09	-3.92399999999999e-09
0.37	-3.593e-09	-5.33999999999994e-10	-4.08999999999997e-10	-1.014e-09	-1.733e-09	-6.26200000000002e-09
0.375	-3.634e-09	-6.71999999999995e-10	-4.80000000000002e-10	-4.70000000000003e-10	-1.513e-09	-5.03200000000002e-09
0.38	-3.713e-09	-7.90999999999998e-10	-2.74000000000001e-10	-6.7000000000008e-11	-1.719e-09	-6.772e-09
0.385	-4.004e-09	-7.14000000000003e-10	-3.55000000000001e-10	-5.18000000000009e-10	-1.343e-09	-9.05600000000001e-09
0.39	-4.251e-09	-6.08000000000008e-10	-4.76000000000005e-10	-9.46e-10	-1.136e-09	-6.474e-09
0.395	-4.451e-09	-6.75000000000009e-10	-5.38000000000005e-10	-1.068e-09	-1.33500000000001e-09	-4.3e-09
