gm,Vd=0V	gm,Vd=0.15V	gm,Vd=0.3V	gm,Vd=0.45V	gm,Vd=0.6V	gm,Vd=0.75V	gm,Vd=0.9V
6.13599999999999e-08	-5.26400000000021e-08	-1.22000000000002e-08	2.62000000000012e-09	5.64000000000003e-09	2.74000000000007e-09	1.88600000000004e-09
4.67399999999998e-08	-1.82000000000009e-08	-1.36000000000033e-09	3.94999999999998e-09	4.69000000000001e-09	2.76e-09	2.77000000000035e-10
3.43000000000005e-08	1.94600000000001e-08	1.22599999999999e-08	6.51999999999987e-09	3.69000000000001e-09	2.28999999999999e-09	-7.49999999999986e-10
4.69e-08	2.39400000000001e-08	1.46400000000002e-08	8.54999999999991e-09	4.40000000000001e-09	1.43000000000001e-09	7.1699999999998e-10
5.98399999999998e-08	2.88000000000003e-08	1.67400000000003e-08	9.33000000000008e-09	5.32000000000006e-09	2.41000000000002e-09	6.60999999999979e-10
6.54800000000003e-08	3.66399999999999e-08	2.02199999999998e-08	1.04099999999999e-08	5.79999999999995e-09	3.72e-09	-9.26999999999985e-10
7.54400000000004e-08	4.23999999999998e-08	2.322e-08	1.352e-08	6.46999999999996e-09	2.99999999999999e-09	9.20000000000371e-11
8.91599999999995e-08	4.86999999999995e-08	2.652e-08	1.44700000000001e-08	7.21e-09	3.22999999999997e-09	1.25300000000001e-09
1.03419999999999e-07	5.86200000000001e-08	3.19799999999999e-08	1.603e-08	8.84e-09	5.07000000000002e-09	-5.37000000000028e-10
1.17859999999999e-07	6.66400000000001e-08	3.63000000000001e-08	1.85999999999999e-08	9.50000000000002e-09	5.35000000000002e-09	-8.6100000000002e-10
1.34900000000001e-07	7.33399999999999e-08	3.94600000000003e-08	2.01600000000001e-08	9.89000000000003e-09	4.98999999999998e-09	1.00500000000002e-09
1.49120000000001e-07	8.27999999999997e-08	4.54199999999998e-08	2.429e-08	1.272e-08	6.19999999999997e-09	5.77000000000029e-10
1.7358e-07	9.63200000000005e-08	5.11399999999999e-08	2.696e-08	1.467e-08	7.71000000000001e-09	-1.05800000000001e-09
1.988e-07	1.0964e-07	5.81599999999998e-08	2.932e-08	1.534e-08	8.32999999999998e-09	1.95999999999965e-10
2.2546e-07	1.208e-07	6.50400000000001e-08	3.377e-08	1.752e-08	9.02e-09	1.36099999999999e-09
2.58040000000005e-07	1.38420000000003e-07	7.41000000000016e-08	3.83300000000007e-08	2.15600000000005e-08	1.07400000000002e-08	-6.20000000000013e-11
2.8712e-07	1.61579999999999e-07	8.64399999999997e-08	4.46499999999999e-08	2.384e-08	1.233e-08	-5.12000000000013e-10
3.21719999999999e-07	1.7766e-07	9.49399999999999e-08	4.95200000000001e-08	2.541e-08	1.337e-08	1.19500000000002e-09
3.64459999999999e-07	1.9584e-07	1.0702e-07	5.53599999999998e-08	3.04099999999999e-08	1.525e-08	1.02500000000003e-09
4.12360000000001e-07	2.2348e-07	1.1994e-07	6.485e-08	3.453e-08	1.801e-08	-6.64000000000008e-10
4.62199999999999e-07	2.57199999999999e-07	1.3338e-07	7.32299999999999e-08	3.82099999999998e-08	2.008e-08	7.24999999999959e-10
5.19e-07	2.63739999999999e-07	1.5086e-07	8.15000000000001e-08	4.34300000000001e-08	2.244e-08	1.79499999999998e-09
5.86719999999998e-07	3.18079999999998e-07	1.7338e-07	9.19499999999998e-08	4.93599999999999e-08	2.55499999999999e-08	-2.3899999999997e-10
6.55300000000001e-07	3.8304e-07	1.9354e-07	1.033e-07	5.614e-08	2.894e-08	9.90000000000369e-11
7.30639999999999e-07	4.07859999999999e-07	2.15739999999999e-07	1.1794e-07	6.38299999999999e-08	3.36499999999999e-08	2.22599999999999e-09
8.2472e-07	4.5894e-07	2.461e-07	1.3652e-07	7.122e-08	3.762e-08	1.25199999999997e-09
9.35559999999998e-07	5.13259999999999e-07	2.7822e-07	1.537e-07	8.05799999999998e-08	4.19499999999999e-08	2.4199999999999e-10
1.0447e-06	5.75920000000001e-07	3.1684e-07	1.6948e-07	9.185e-08	4.815e-08	2.39100000000004e-09
1.17696e-06	6.51219999999999e-07	3.61759999999999e-07	1.94319999999999e-07	1.0348e-07	5.49099999999998e-08	2.61600000000003e-09
1.31042e-06	7.2952e-07	4.08180000000001e-07	2.2206e-07	1.1804e-07	6.148e-08	8.77999999999993e-10
1.46904e-06	8.31079999999997e-07	4.59459999999999e-07	2.50639999999999e-07	1.3593e-07	6.99099999999998e-08	2.01299999999997e-09
1.666e-06	9.365e-07	5.19e-07	2.8354e-07	1.5258e-07	7.99400000000001e-08	3.97200000000001e-09
1.88e-06	1.04348e-06	5.91779999999999e-07	3.18879999999999e-07	1.7146e-07	9.04399999999998e-08	2.93500000000003e-09
2.106e-06	1.17606e-06	6.6284e-07	3.5912e-07	1.9445e-07	1.0198e-07	2.29600000000002e-09
2.36199999999999e-06	1.33558e-06	7.48579999999997e-07	4.10519999999999e-07	2.1941e-07	1.1622e-07	4.57999999999997e-09
2.634e-06	1.49928e-06	8.4048e-07	4.641e-07	2.5044e-07	1.3282e-07	5.32499999999998e-09
2.96399999999999e-06	1.68376e-06	9.50719999999998e-07	5.21439999999999e-07	2.86879999999999e-07	1.5197e-07	4.788e-09
3.412e-06	1.92752e-06	1.06966e-06	5.9032e-07	3.2366e-07	1.6939e-07	5.75600000000002e-09
3.79799999999999e-06	2.15788e-06	1.2087e-06	6.69959999999998e-07	3.65499999999999e-07	1.92089999999999e-07	6.524e-09
4.18e-06	2.41e-06	1.36924e-06	7.5662e-07	4.1324e-07	2.1988e-07	6.37099999999999e-09
4.74400000000005e-06	2.78000000000003e-06	1.55854000000001e-06	8.62760000000008e-07	4.71140000000004e-07	2.49020000000002e-07	8.67400000000006e-09
5.40999999999999e-06	3.046e-06	1.75712e-06	9.73539999999999e-07	5.352e-07	2.8741e-07	1.1993e-08
6.044e-06	3.448e-06	1.96532e-06	1.0947e-06	6.0492e-07	3.2302e-07	1.145e-08
6.74e-06	3.926e-06	2.22396e-06	1.2441e-06	6.85259999999999e-07	3.6362e-07	1.1733e-08
7.69399999999999e-06	4.374e-06	2.52992e-06	1.42202e-06	7.77779999999999e-07	4.1854e-07	1.4363e-08
8.67399999999999e-06	4.97999999999999e-06	2.86e-06	1.59896e-06	8.80999999999999e-07	4.63879999999999e-07	1.6276e-08
9.64599999999999e-06	5.61199999999999e-06	3.222e-06	1.80746e-06	9.97779999999999e-07	5.2802e-07	1.7184e-08
1.0882e-05	6.346e-06	3.668e-06	2.06636e-06	1.13342e-06	6.06899999999999e-07	2.1002e-08
1.2348e-05	7.27399999999999e-06	4.142e-06	2.3254e-06	1.29786e-06	6.8848e-07	2.3563e-08
1.3886e-05	8.06399999999999e-06	4.664e-06	2.64168e-06	1.46034e-06	7.78619999999999e-07	2.9957e-08
1.5568e-05	9.05799999999999e-06	5.262e-06	3.03096e-06	1.64262e-06	8.80179999999999e-07	3.4013e-08
1.7304e-05	1.0262e-05	5.98599999999999e-06	3.33e-06	1.8817e-06	1.00448e-06	2.801e-08
1.95780000000002e-05	1.14900000000001e-05	6.79000000000007e-06	3.81200000000004e-06	2.15590000000002e-06	1.14510000000001e-06	3.42800000000004e-08
2.21520000000002e-05	1.31600000000001e-05	7.58600000000007e-06	4.37800000000004e-06	2.42010000000002e-06	1.29880000000001e-06	4.73500000000004e-08
2.5068e-05	1.4858e-05	8.56199999999999e-06	4.906e-06	2.74866e-06	1.47132e-06	4.47399999999999e-08
