Coefficente_Inversione	Guadagno_Intrinseco
1.77891891891892e-05	0.466372037982363
1.79216216216216e-05	0.432766084862702
1.80297297297297e-05	0.438923472620867
1.81459459459459e-05	0.470557936185329
1.82810810810811e-05	0.529516408986182
1.84648648648649e-05	0.616753689822568
1.86783783783784e-05	0.737895328181222
1.89297297297297e-05	0.87997956331615
1.92243243243243e-05	1.02496481220831
1.96027027027027e-05	1.15653584999869
2.00189189189189e-05	1.29999714912906
2.04810810810811e-05	1.45513338722716
2.09486486486486e-05	1.61790907523421
2.16e-05	1.77288703461219
2.22378378378378e-05	1.96917322326841
2.30243243243243e-05	2.16133797825935
2.38864864864865e-05	2.33871666714818
2.48864864864865e-05	2.51736331657247
2.59243243243243e-05	2.72672018808191
2.71540540540541e-05	2.92225611701788
2.85054054054054e-05	3.1318380188775
3.00756756756757e-05	3.34670900692841
3.17783783783784e-05	3.5744389709907
3.37513513513513e-05	3.7806806462702
3.59405405405405e-05	3.98673353826242
3.84054054054054e-05	4.18599363346976
4.11216216216216e-05	4.39446808510638
4.41864864864865e-05	4.59126984126984
4.76459459459459e-05	4.76104565537555
5.15648648648649e-05	4.92433874446589
5.58027027027027e-05	5.12002526847757
6.06e-05	5.30532308291163
6.59918918918919e-05	5.46813176976098
7.21783783783784e-05	5.62069672131147
7.89243243243243e-05	5.78845286423094
8.66135135135135e-05	5.92403106102254
9.5172972972973e-05	6.04360629033269
0.00010477027027027	6.18442271401613
0.000115375675675676	6.32571294510192
0.000127556756756757	6.43027492547201
0.000141010810810811	6.5354748603352
0.000156364864864865	6.62564102564103
0.000172837837837838	6.79133858267717
0.000192067567567568	6.87988612372849
0.000213391891891892	6.99039766656077
0.000237648648648649	7.1110068059141
0.000264783783783784	7.19589368583884
0.0002955	7.24942251154977
0.000329675675675676	7.32108143814287
0.000368702702702703	7.39462757393441
0.000411432432432432	7.50103045569042
0.000460837837837838	7.56812585499319
0.00051577027027027	7.63757586904546
0.000578405405405405	7.69688991278594
0.000647783783783784	7.77074214331382
0.000726851351351351	7.82208831808586
0.000815081081081081	7.87382038376848
0.000915310810810811	7.913960524927
0.00102727027027027	7.92513595925938
0.00115454054054054	7.95792843902713
0.00129094594594595	8.11818666260658
0.00145136486486486	8.19264755862694
0.00163135135135135	8.24196444785214
0.00184108108108108	8.24883279967086
0.00206837837837838	8.30191874490758
0.00232945945945946	8.31956101169308
0.00261486486486486	8.38191992453888
0.0029472972972973	8.3856364874064
0.00331459459459459	8.4134790528233
0.00372945945945946	8.45010845986983
0.00419243243243243	8.48263327948304
0.00471810810810811	8.50309932247368
0.00530054054054054	8.54938112429086
0.00596567567567568	8.5832566697332
0.00670216216216216	8.63521430773975
0.00754351351351351	8.64734962922274
0.00849189189189189	8.66429970617048
0.00953918918918919	8.71433791289102
0.0107335135135135	8.72552983371378
0.0120548648648649	8.74281215372956
0.0135562162162162	8.74415029443952
0.015222972972973	8.76684082851278
0.0170756756756757	8.83471698113207
0.0191621621621622	8.88078947368421
