Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.15V	Ig,Vd=0.15V	Is,Vd=0.15V	Iavdd,Vd=0.15V	Ignd,Vd=0.15V	Id,Vd=0.3V	Ig,Vd=0.3V	Is,Vd=0.3V	Iavdd,Vd=0.3V	Ignd,Vd=0.3V	Id,Vd=0.45V	Ig,Vd=0.45V	Is,Vd=0.45V	Iavdd,Vd=0.45V	Ignd,Vd=0.45V	Id,Vd=0.6V	Ig,Vd=0.6V	Is,Vd=0.6V	Iavdd,Vd=0.6V	Ignd,Vd=0.6V	Id,Vd=0.75V	Ig,Vd=0.75V	Is,Vd=0.75V	Iavdd,Vd=0.75V	Ignd,Vd=0.75V	Id,Vd=0.9V	Ig,Vd=0.9V	Is,Vd=0.9V	Iavdd,Vd=0.9V	Ignd,Vd=0.9V
1.2	-8.58168e-08	1.09812e-08	1.1913e-10	5.1596e-07	-4.4096e-07	-5.2611e-08	1.0894e-08	2.972e-11	4.9276e-07	-4.5098e-07	-3.08794e-08	1.05218e-08	2.445e-11	4.7282e-07	-4.5248e-07	-1.62108e-08	1.02692e-08	2.56e-11	4.593e-07	-4.5326e-07	-6.7325e-09	1.00684e-08	6.37e-12	4.507e-07	-4.5402e-07	-1.3037e-09	9.905e-09	2.274e-11	4.4586e-07	-4.5444e-07	2.1441e-09	9.7696e-09	2.16e-11	4.4264e-07	-4.5458e-07
1.195	-8.60252e-08	1.00768e-08	1.2057e-10	5.1708e-07	-4.411e-07	-5.2473e-08	9.9076e-09	5.097e-11	4.9342e-07	-4.5078e-07	-3.07266e-08	9.5084e-09	3.443e-11	4.7366e-07	-4.5232e-07	-1.61412e-08	9.2531e-09	3.361e-11	4.6016e-07	-4.5326e-07	-6.7041e-09	9.0858e-09	1.058e-11	4.515e-07	-4.5384e-07	-1.306e-09	8.9122e-09	2.83e-11	4.4676e-07	-4.5448e-07	2.1419e-09	8.8018e-09	2.7e-11	4.4372e-07	-4.5456e-07
1.19	-8.58898e-08	9.236e-09	1.2055e-10	5.1758e-07	-4.4122e-07	-5.23764e-08	9.0237e-09	2.029e-11	4.939e-07	-4.506e-07	-3.06292e-08	8.6543e-09	3.939e-11	4.7404e-07	-4.5212e-07	-1.61814e-08	8.4004e-09	3.794e-11	4.61e-07	-4.5312e-07	-6.7129e-09	8.2373e-09	1.676e-11	4.5234e-07	-4.5374e-07	-1.3019e-09	8.084e-09	3.511e-11	4.4758e-07	-4.543e-07	2.1386e-09	7.979e-09	3.306e-11	4.4434e-07	-4.5464e-07
1.185	-8.5735e-08	8.4798e-09	1.2356e-10	5.1854e-07	-4.4136e-07	-5.22398e-08	8.2304e-09	2.684e-11	4.9442e-07	-4.5054e-07	-3.06968e-08	7.8767e-09	4.627e-11	4.7486e-07	-4.5202e-07	-1.6067e-08	7.633e-09	4.428e-11	4.6152e-07	-4.5302e-07	-6.6929e-09	7.4666e-09	2.152e-11	4.529e-07	-4.5368e-07	-1.2869e-09	7.319e-09	4.034e-11	4.483e-07	-4.5426e-07	2.1445e-09	7.2194e-09	3.948e-11	4.4518e-07	-4.5458e-07
1.18	-8.55582e-08	7.7907e-09	1.2241e-10	5.1914e-07	-4.416e-07	-5.21362e-08	7.5483e-09	2.918e-11	4.9498e-07	-4.5046e-07	-3.0558e-08	7.1949e-09	3.224e-11	4.754e-07	-4.5202e-07	-1.60734e-08	6.9353e-09	4.834e-11	4.6214e-07	-4.5292e-07	-6.6963e-09	6.7853e-09	2.727e-11	4.5352e-07	-4.5364e-07	-1.2988e-09	6.6323e-09	4.606e-11	4.4888e-07	-4.542e-07	2.1479e-09	6.5437e-09	4.317e-11	4.4592e-07	-4.5468e-07
1.175	-8.54138e-08	7.1726e-09	1.2596e-10	5.1984e-07	-4.4182e-07	-5.22016e-08	6.9012e-09	3.54e-11	4.9536e-07	-4.503e-07	-3.07028e-08	6.5628e-09	3.787e-11	4.7592e-07	-4.5176e-07	-1.6083e-08	6.3019e-09	5.398e-11	4.626e-07	-4.5282e-07	-6.689e-09	6.1352e-09	5.252e-11	4.5424e-07	-4.5362e-07	-1.2852e-09	6.0315e-09	3.275e-11	4.4944e-07	-4.5422e-07	2.1503e-09	5.9195e-09	4.733e-11	4.4646e-07	-4.5456e-07
1.17	-8.51714e-08	6.6065e-09	1.2722e-10	5.2066e-07	-4.4196e-07	-5.21608e-08	6.32e-09	4.062e-11	4.9594e-07	-4.5022e-07	-3.06996e-08	5.9924e-09	4.046e-11	4.7636e-07	-4.5174e-07	-1.6083e-08	5.7336e-09	5.761e-11	4.6316e-07	-4.5286e-07	-6.6841e-09	5.5724e-09	5.694e-11	4.5466e-07	-4.536e-07	-1.291e-09	5.466e-09	3.546e-11	4.5e-07	-4.5424e-07	2.1474e-09	5.3571e-09	5.364e-11	4.47e-07	-4.546e-07
1.165	-8.524e-08	6.0891e-09	1.2784e-10	5.2096e-07	-4.42e-07	-5.20852e-08	5.8e-09	4.648e-11	4.9642e-07	-4.502e-07	-3.06834e-08	5.4541e-09	4.614e-11	4.7692e-07	-4.5164e-07	-1.61022e-08	5.2321e-09	4.344e-11	4.6362e-07	-4.5302e-07	-6.6793e-09	5.0531e-09	6.109e-11	4.552e-07	-4.5352e-07	-1.2731e-09	4.9516e-09	4.08e-11	4.5062e-07	-4.5416e-07	2.1504e-09	4.8538e-09	5.686e-11	4.476e-07	-4.5454e-07
1.16	-8.48596e-08	5.6294e-09	1.2994e-10	5.2132e-07	-4.4218e-07	-5.19636e-08	5.3286e-09	4.984e-11	4.967e-07	-4.4996e-07	-3.062e-08	5.0083e-09	5.147e-11	4.7718e-07	-4.5164e-07	-1.6068e-08	4.7703e-09	4.738e-11	4.6394e-07	-4.5272e-07	-6.6609e-09	4.6003e-09	6.677e-11	4.556e-07	-4.536e-07	-1.2804e-09	4.4963e-09	4.446e-11	4.5098e-07	-4.542e-07	2.1525e-09	4.4016e-09	5.866e-11	4.479e-07	-4.5456e-07
1.155	-8.48158e-08	5.2106e-09	1.3242e-10	5.2202e-07	-4.4232e-07	-5.19514e-08	4.8943e-09	5.422e-11	4.9696e-07	-4.4996e-07	-3.06056e-08	4.574e-09	5.911e-11	4.7748e-07	-4.5166e-07	-1.59734e-08	4.3489e-09	5.098e-11	4.6416e-07	-4.5262e-07	-6.6521e-09	4.1697e-09	7.183e-11	4.5596e-07	-4.535e-07	-1.2748e-09	4.0568e-09	6.469e-11	4.5134e-07	-4.5412e-07	2.1516e-09	3.9843e-09	6.512e-11	4.4854e-07	-4.544e-07
1.15	-8.47552e-08	4.8359e-09	1.3393e-10	5.2222e-07	-4.4248e-07	-5.18046e-08	4.5125e-09	6.051e-11	4.9716e-07	-4.4992e-07	-3.05634e-08	4.1805e-09	7.675e-11	4.7788e-07	-4.5158e-07	-1.6012e-08	3.9765e-09	5.617e-11	4.647e-07	-4.527e-07	-6.6527e-09	3.7954e-09	7.597e-11	4.5624e-07	-4.5342e-07	-1.2872e-09	3.6853e-09	6.985e-11	4.5168e-07	-4.5414e-07	2.1532e-09	3.6133e-09	6.754e-11	4.487e-07	-4.5452e-07
1.145	-8.46146e-08	4.4847e-09	1.3613e-10	5.2246e-07	-4.4244e-07	-5.17596e-08	4.1636e-09	6.524e-11	4.9736e-07	-4.4974e-07	-3.05282e-08	3.8277e-09	8.039e-11	4.7802e-07	-4.5148e-07	-1.60584e-08	3.6237e-09	6.078e-11	4.6486e-07	-4.5254e-07	-6.6613e-09	3.4509e-09	7.952e-11	4.5664e-07	-4.535e-07	-1.2604e-09	3.3622e-09	5.715e-11	4.5202e-07	-4.5404e-07	2.1551e-09	3.2754e-09	7.263e-11	4.4902e-07	-4.5446e-07
1.14	-8.45824e-08	4.1779e-09	1.381e-10	5.2268e-07	-4.4264e-07	-5.17772e-08	3.8423e-09	7.003e-11	4.9764e-07	-4.497e-07	-3.04216e-08	3.5162e-09	8.387e-11	4.7814e-07	-4.5178e-07	-1.60412e-08	3.3159e-09	6.605e-11	4.6512e-07	-4.5246e-07	-6.6377e-09	3.1424e-09	8.326e-11	4.5676e-07	-4.5348e-07	-1.2718e-09	3.0528e-09	6.556e-11	4.5224e-07	-4.5404e-07	2.157e-09	2.9875e-09	5.978e-11	4.4924e-07	-4.5452e-07
