vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-0.054598	-1.4053e-09	0.0546	7.3958e-07	-6.6614e-07	-0.034998	-7.171e-10	0.035032	7.5086e-07	-6.706e-07	-0.016542	-2.904e-10	0.016564	7.4706e-07	-6.6312e-07	-0.003421	3.865e-11	0.0034198	7.4304e-07	-6.5688e-07	-0.00011138	3.7236e-10	0.00011126	7.4176e-07	-6.5484e-07	-1.4145e-06	7.0856e-10	1.3278e-06	7.4304e-07	-6.5568e-07	-1.036e-07	1.0948e-09	1.43568e-08	7.4482e-07	-6.5646e-07
0.005	-0.054502	-1.4031e-09	0.054528	7.4242e-07	-6.6702e-07	-0.034968	-7.2059e-10	0.034994	7.4996e-07	-6.7086e-07	-0.016512	-3.0064e-10	0.01653	7.4566e-07	-6.6314e-07	-0.0034058	3.141e-11	0.0034068	7.4166e-07	-6.5686e-07	-0.00011056	3.6537e-10	0.00011068	7.4052e-07	-6.55e-07	-1.4045e-06	6.9891e-10	1.319e-06	7.4168e-07	-6.5572e-07	-1.0206e-07	1.0741e-09	1.42584e-08	7.432e-07	-6.5638e-07
0.01	-0.054456	-1.4081e-09	0.054476	7.4202e-07	-6.6778e-07	-0.034926	-7.2479e-10	0.034946	7.4884e-07	-6.7126e-07	-0.016478	-3.0604e-10	0.016506	7.4444e-07	-6.6334e-07	-0.0033954	2.634e-11	0.0033956	7.4024e-07	-6.5678e-07	-0.00010992	3.5565e-10	0.0001101	7.391e-07	-6.5488e-07	-1.3941e-06	6.8334e-10	1.3108e-06	7.4058e-07	-6.5572e-07	-1.0064e-07	1.0647e-09	1.41736e-08	7.4184e-07	-6.5636e-07
0.015	-0.054404	-1.4076e-09	0.05443	7.4154e-07	-6.6866e-07	-0.034894	-7.2751e-10	0.03491	7.4814e-07	-6.7156e-07	-0.016456	-3.0722e-10	0.016472	7.4296e-07	-6.6344e-07	-0.0033836	2.064e-11	0.0033838	7.3894e-07	-6.5682e-07	-0.00010926	3.4471e-10	0.00010946	7.377e-07	-6.5494e-07	-1.3839e-06	6.7528e-10	1.304e-06	7.3918e-07	-6.5582e-07	-9.9044e-08	1.0498e-09	1.40768e-08	7.4018e-07	-6.5648e-07
0.02	-0.054356	-1.4066e-09	0.054378	7.4118e-07	-6.6934e-07	-0.034844	-7.3218e-10	0.034866	7.4718e-07	-6.716e-07	-0.016426	-3.1265e-10	0.016444	7.4186e-07	-6.6346e-07	-0.0033696	1.537e-11	0.003371	7.376e-07	-6.5682e-07	-0.00010862	3.4304e-10	0.0001088	7.363e-07	-6.5484e-07	-1.3738e-06	6.6779e-10	1.2947e-06	7.3796e-07	-6.5566e-07	-9.74152e-08	1.038e-09	1.39782e-08	7.3884e-07	-6.5658e-07
0.025	-0.054302	-1.4057e-09	0.054324	7.4038e-07	-6.6964e-07	-0.0348	-7.3488e-10	0.034824	7.4626e-07	-6.7192e-07	-0.016392	-3.1853e-10	0.016412	7.4046e-07	-6.6354e-07	-0.0033588	1.273e-11	0.0033596	7.362e-07	-6.5674e-07	-0.00010792	3.3515e-10	0.00010812	7.3512e-07	-6.5498e-07	-1.3655e-06	6.575e-10	1.2847e-06	7.3656e-07	-6.558e-07	-9.59444e-08	1.0274e-09	1.38778e-08	7.3754e-07	-6.5632e-07
0.03	-0.054252	-1.4093e-09	0.054278	7.4e-07	-6.7028e-07	-0.034764	-7.3853e-10	0.034782	7.4506e-07	-6.7208e-07	-0.01636	-3.2287e-10	0.016384	7.3928e-07	-6.6352e-07	-0.003348	5.96e-12	0.0033472	7.3482e-07	-6.5664e-07	-0.0001073	3.2493e-10	0.00010754	7.3388e-07	-6.5504e-07	-1.3563e-06	6.4573e-10	1.2771e-06	7.3536e-07	-6.5586e-07	-9.4655e-08	1.0128e-09	1.37872e-08	7.3624e-07	-6.5644e-07
0.035	-0.054204	-1.4084e-09	0.05422	7.3934e-07	-6.7064e-07	-0.03472	-7.3695e-10	0.03474	7.443e-07	-6.7226e-07	-0.01633	-3.2281e-10	0.016352	7.3834e-07	-6.6372e-07	-0.0033346	1.9e-13	0.0033356	7.3348e-07	-6.5664e-07	-0.00010664	3.1949e-10	0.00010684	7.324e-07	-6.5486e-07	-1.3466e-06	6.3682e-10	1.2704e-06	7.3396e-07	-6.5584e-07	-9.32146e-08	1.0021e-09	1.3697e-08	7.3494e-07	-6.5644e-07
0.04	-0.054148	-1.4066e-09	0.054172	7.389e-07	-6.7138e-07	-0.034682	-7.4313e-10	0.034702	7.4304e-07	-6.7244e-07	-0.016304	-3.2742e-10	0.016316	7.3726e-07	-6.638e-07	-0.0033224	-1.01e-12	0.0033234	7.3246e-07	-6.5664e-07	-0.00010606	3.144e-10	0.00010626	7.3138e-07	-6.549e-07	-1.335e-06	6.3137e-10	1.2616e-06	7.327e-07	-6.559e-07	-9.18374e-08	9.8548e-10	1.36024e-08	7.338e-07	-6.5666e-07
0.045	-0.054092	-1.4088e-09	0.054114	7.382e-07	-6.7168e-07	-0.034632	-7.4414e-10	0.034652	7.4206e-07	-6.7246e-07	-0.016272	-3.3168e-10	0.016292	7.3612e-07	-6.6374e-07	-0.00331	-7.18e-12	0.0033114	7.3142e-07	-6.5674e-07	-0.00010542	3.0773e-10	0.0001057	7.302e-07	-6.5502e-07	-1.3265e-06	6.1862e-10	1.2541e-06	7.3152e-07	-6.558e-07	-9.0491e-08	9.7618e-10	1.3516e-08	7.3234e-07	-6.5654e-07
0.05	-0.054038	-1.4096e-09	0.05406	7.3722e-07	-6.7174e-07	-0.03459	-7.4593e-10	0.034612	7.4112e-07	-6.7258e-07	-0.01624	-3.3144e-10	0.016262	7.3506e-07	-6.6366e-07	-0.0032996	-1.108e-11	0.0033	7.3024e-07	-6.5668e-07	-0.0001048	2.9935e-10	0.00010506	7.2898e-07	-6.5504e-07	-1.316e-06	6.0992e-10	1.2456e-06	7.3024e-07	-6.5576e-07	-8.91406e-08	9.6455e-10	1.34256e-08	7.314e-07	-6.565e-07
0.055	-0.053986	-1.4078e-09	0.054016	7.3656e-07	-6.7214e-07	-0.034544	-7.5047e-10	0.034566	7.4026e-07	-6.727e-07	-0.016214	-3.3564e-10	0.016228	7.337e-07	-6.6362e-07	-0.0032884	-1.369e-11	0.0032886	7.2894e-07	-6.5666e-07	-0.0001042	2.9631e-10	0.00010444	7.2784e-07	-6.5506e-07	-1.3077e-06	6.044e-10	1.2369e-06	7.2914e-07	-6.559e-07	-8.78492e-08	9.5692e-10	1.33308e-08	7.3012e-07	-6.5662e-07
0.06	-0.053938	-1.4147e-09	0.053958	7.3578e-07	-6.724e-07	-0.034502	-7.4938e-10	0.03453	7.39e-07	-6.7262e-07	-0.016178	-3.4048e-10	0.0162	7.3274e-07	-6.6386e-07	-0.003275	-1.716e-11	0.0032774	7.2764e-07	-6.5654e-07	-0.00010354	2.9181e-10	0.00010374	7.268e-07	-6.5514e-07	-1.2968e-06	5.9526e-10	1.2275e-06	7.2814e-07	-6.5588e-07	-8.64564e-08	9.4413e-10	1.32454e-08	7.2888e-07	-6.5658e-07
0.065	-0.053886	-1.4158e-09	0.053902	7.351e-07	-6.7256e-07	-0.03446	-7.5723e-10	0.034482	7.383e-07	-6.7276e-07	-0.01615	-3.4407e-10	0.016172	7.3166e-07	-6.6406e-07	-0.0032638	-2.242e-11	0.0032652	7.2664e-07	-6.5656e-07	-0.00010288	2.8377e-10	0.00010312	7.2552e-07	-6.552e-07	-1.2895e-06	5.8591e-10	1.2189e-06	7.2682e-07	-6.5578e-07	-8.51942e-08	9.3197e-10	1.3154e-08	7.278e-07	-6.5666e-07
0.07	-0.05383	-1.4139e-09	0.053858	7.3436e-07	-6.7292e-07	-0.03442	-7.5877e-10	0.034442	7.3718e-07	-6.729e-07	-0.01612	-3.4175e-10	0.016138	7.3062e-07	-6.6386e-07	-0.0032538	-2.847e-11	0.0032538	7.2514e-07	-6.5642e-07	-0.0001023	2.7864e-10	0.00010252	7.2434e-07	-6.5526e-07	-1.2788e-06	5.7609e-10	1.211e-06	7.2582e-07	-6.5598e-07	-8.3962e-08	9.2195e-10	1.30748e-08	7.267e-07	-6.5676e-07
0.075	-0.05378	-1.4177e-09	0.053806	7.3364e-07	-6.7312e-07	-0.034378	-7.5759e-10	0.034396	7.3638e-07	-6.7298e-07	-0.016086	-3.4529e-10	0.016106	7.2958e-07	-6.6404e-07	-0.0032406	-2.831e-11	0.0032406	7.2432e-07	-6.5654e-07	-0.00010172	2.7203e-10	0.00010196	7.2344e-07	-6.5502e-07	-1.2698e-06	5.7264e-10	1.2042e-06	7.247e-07	-6.561e-07	-8.2831e-08	9.0966e-10	1.2985e-08	7.2564e-07	-6.567e-07
0.08	-0.053724	-1.4173e-09	0.053748	7.3294e-07	-6.7352e-07	-0.034326	-7.6132e-10	0.034348	7.3532e-07	-6.729e-07	-0.016058	-3.5171e-10	0.01608	7.285e-07	-6.6392e-07	-0.0032302	-3.323e-11	0.0032304	7.23e-07	-6.5662e-07	-0.00010116	2.6842e-10	0.0001013	7.224e-07	-6.5516e-07	-1.2624e-06	5.6241e-10	1.1956e-06	7.2326e-07	-6.5582e-07	-8.15184e-08	9.0222e-10	1.28998e-08	7.244e-07	-6.5664e-07
0.085	-0.05367	-1.4166e-09	0.053692	7.3212e-07	-6.7358e-07	-0.034286	-7.6535e-10	0.034308	7.3442e-07	-6.7294e-07	-0.016028	-3.5193e-10	0.016044	7.2742e-07	-6.6382e-07	-0.003218	-3.972e-11	0.003218	7.222e-07	-6.5674e-07	-0.00010054	2.639e-10	0.00010072	7.2108e-07	-6.5508e-07	-1.2528e-06	5.5433e-10	1.1883e-06	7.2214e-07	-6.5592e-07	-8.04044e-08	8.8953e-10	1.28128e-08	7.2324e-07	-6.5672e-07
0.09	-0.053618	-1.423e-09	0.053636	7.314e-07	-6.7376e-07	-0.034236	-7.6524e-10	0.034262	7.3346e-07	-6.7296e-07	-0.015992	-3.5529e-10	0.01602	7.2642e-07	-6.6386e-07	-0.0032068	-4.208e-11	0.0032086	7.2104e-07	-6.5656e-07	-0.00010019	2.5623e-10	0.000100122	7.1992e-07	-6.5496e-07	-1.2434e-06	5.4733e-10	1.1801e-06	7.21e-07	-6.5598e-07	-7.9095e-08	8.8193e-10	1.27198e-08	7.2238e-07	-6.5684e-07
0.095	-0.05356	-1.4211e-09	0.053584	7.3062e-07	-6.739e-07	-0.034198	-7.6346e-10	0.03422	7.323e-07	-6.729e-07	-0.015966	-3.5488e-10	0.015984	7.2548e-07	-6.6384e-07	-0.0031944	-3.705e-11	0.003195	7.2022e-07	-6.5672e-07	-9.9634e-05	2.5237e-10	9.9582e-05	7.1892e-07	-6.5508e-07	-1.2356e-06	5.4135e-10	1.1717e-06	7.2018e-07	-6.5596e-07	-7.80518e-08	8.7132e-10	1.2649e-08	7.213e-07	-6.5678e-07
0.1	-0.053514	-1.4184e-09	0.053528	7.2982e-07	-6.7404e-07	-0.034156	-7.7037e-10	0.034174	7.315e-07	-6.7294e-07	-0.015932	-3.5728e-10	0.015956	7.2462e-07	-6.6394e-07	-0.0031838	-4.382e-11	0.003185	7.1906e-07	-6.5662e-07	-9.9056e-05	2.4844e-10	9.891e-05	7.1808e-07	-6.5514e-07	-1.2263e-06	5.3495e-10	1.1643e-06	7.192e-07	-6.5602e-07	-7.68326e-08	8.6056e-10	1.2565e-08	7.2016e-07	-6.5672e-07
0.105	-0.053454	-1.4249e-09	0.053476	7.2896e-07	-6.741e-07	-0.03411	-7.7019e-10	0.034132	7.3068e-07	-6.7298e-07	-0.015902	-3.6071e-10	0.015922	7.2356e-07	-6.6398e-07	-0.0031718	-5.577e-11	0.0031718	7.1808e-07	-6.5666e-07	-9.8464e-05	2.4313e-10	9.8426e-05	7.1714e-07	-6.5514e-07	-1.2173e-06	5.2344e-10	1.1585e-06	7.1814e-07	-6.5618e-07	-7.56362e-08	8.5236e-10	1.24608e-08	7.194e-07	-6.5698e-07
0.11	-0.053398	-1.4277e-09	0.053422	7.2804e-07	-6.7424e-07	-0.034064	-7.7135e-10	0.03409	7.2968e-07	-6.7302e-07	-0.01587	-3.6243e-10	0.015896	7.2238e-07	-6.6382e-07	-0.0031594	-5.382e-11	0.0031604	7.1706e-07	-6.5668e-07	-9.7836e-05	2.3703e-10	9.7784e-05	7.1608e-07	-6.5528e-07	-1.2088e-06	5.1954e-10	1.1489e-06	7.17e-07	-6.5608e-07	-7.45508e-08	8.4018e-10	1.23944e-08	7.1838e-07	-6.5714e-07
0.115	-0.053348	-1.4247e-09	0.053368	7.2746e-07	-6.7438e-07	-0.03402	-7.7398e-10	0.034036	7.2878e-07	-6.7276e-07	-0.015842	-3.6662e-10	0.015864	7.2152e-07	-6.6382e-07	-0.0031484	-4.744e-11	0.0031498	7.1612e-07	-6.5668e-07	-9.7198e-05	2.3533e-10	9.7164e-05	7.1522e-07	-6.552e-07	-1.1999e-06	5.1466e-10	1.1418e-06	7.1602e-07	-6.561e-07	-7.3477e-08	8.3158e-10	1.23066e-08	7.1738e-07	-6.5706e-07
0.12	-0.05329	-1.4256e-09	0.053314	7.2668e-07	-6.7454e-07	-0.033972	-7.7465e-10	0.033996	7.2768e-07	-6.7274e-07	-0.015812	-3.6656e-10	0.01583	7.2064e-07	-6.6394e-07	-0.0031372	-5.724e-11	0.003137	7.1534e-07	-6.5696e-07	-9.6616e-05	2.2886e-10	9.6574e-05	7.1406e-07	-6.5548e-07	-1.1912e-06	5.0448e-10	1.1349e-06	7.1512e-07	-6.5602e-07	-7.2374e-08	8.22e-10	1.22232e-08	7.164e-07	-6.5698e-07
0.125	-0.05324	-1.4276e-09	0.053256	7.2596e-07	-6.7452e-07	-0.03393	-7.7696e-10	0.03395	7.269e-07	-6.7298e-07	-0.015778	-3.6674e-10	0.015798	7.1984e-07	-6.6392e-07	-0.0031254	-6.599e-11	0.0031256	7.141e-07	-6.566e-07	-9.602e-05	2.2481e-10	9.5978e-05	7.1316e-07	-6.5512e-07	-1.1839e-06	4.9843e-10	1.1274e-06	7.1418e-07	-6.56e-07	-7.12638e-08	8.1315e-10	1.21436e-08	7.1512e-07	-6.5704e-07
0.13	-0.053176	-1.4316e-09	0.0532	7.2514e-07	-6.7466e-07	-0.033884	-7.8039e-10	0.033908	7.2598e-07	-6.7292e-07	-0.015752	-3.6757e-10	0.01577	7.1882e-07	-6.638e-07	-0.0031134	-6.264e-11	0.003115	7.1326e-07	-6.5668e-07	-9.5432e-05	2.1917e-10	9.5474e-05	7.122e-07	-6.5526e-07	-1.1741e-06	4.9318e-10	1.1201e-06	7.1316e-07	-6.5596e-07	-7.01594e-08	8.0637e-10	1.20628e-08	7.143e-07	-6.5708e-07
0.135	-0.05312	-1.4345e-09	0.053142	7.2416e-07	-6.7466e-07	-0.033842	-7.8031e-10	0.033866	7.2504e-07	-6.7284e-07	-0.015716	-3.7525e-10	0.01574	7.179e-07	-6.6388e-07	-0.0031022	-5.957e-11	0.0031026	7.1258e-07	-6.5668e-07	-9.4886e-05	2.1652e-10	9.4868e-05	7.1118e-07	-6.5532e-07	-1.1653e-06	4.8697e-10	1.1127e-06	7.1232e-07	-6.5602e-07	-6.90802e-08	7.9598e-10	1.1995e-08	7.1348e-07	-6.569e-07
0.14	-0.053062	-1.431e-09	0.05309	7.2354e-07	-6.7462e-07	-0.033796	-7.8419e-10	0.03382	7.2412e-07	-6.7266e-07	-0.015684	-3.7589e-10	0.015706	7.1696e-07	-6.637e-07	-0.0030914	-7.116e-11	0.0030916	7.1144e-07	-6.5668e-07	-9.426e-05	2.1564e-10	9.4268e-05	7.1066e-07	-6.554e-07	-1.1585e-06	4.779e-10	1.1033e-06	7.1148e-07	-6.5624e-07	-6.81348e-08	7.8467e-10	1.19148e-08	7.1246e-07	-6.5696e-07
