vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-1.3076e-06	-4e-13	1.3243e-06	1.1609e-06	-1.0857e-06	-2.1052e-06	1.53e-12	2.0665e-06	1.1939e-06	-1.1169e-06	-2.368e-06	-1.38e-12	2.3134e-06	1.2034e-06	-1.1258e-06	-2.5226e-06	-3.7e-13	2.4502e-06	1.2092e-06	-1.131e-06	-2.6909e-06	-1.2e-13	2.5947e-06	1.2145e-06	-1.1375e-06	-2.7298e-06	1e-13	2.6476e-06	1.2185e-06	-1.1406e-06	-2.7646e-06	-1.8e-13	2.6698e-06	1.2232e-06	-1.1455e-06
0.005	-1.3955e-06	-6.6e-13	1.3257e-06	1.1619e-06	-1.0867e-06	-2.08e-06	-1.4e-13	2.0153e-06	1.1928e-06	-1.1166e-06	-2.3253e-06	2.84e-12	2.2459e-06	1.2022e-06	-1.126e-06	-2.5057e-06	4e-14	2.4257e-06	1.2087e-06	-1.1315e-06	-2.613e-06	-4e-14	2.5391e-06	1.2136e-06	-1.1369e-06	-2.6673e-06	-8.5e-13	2.5939e-06	1.2173e-06	-1.1408e-06	-2.6871e-06	-1.05e-12	2.6292e-06	1.2217e-06	-1.1457e-06
0.01	-1.3753e-06	8.4e-13	1.2916e-06	1.1622e-06	-1.0874e-06	-2.0557e-06	4.1e-13	1.9805e-06	1.1914e-06	-1.1175e-06	-2.2828e-06	-3.8e-13	2.1999e-06	1.2008e-06	-1.1256e-06	-2.4251e-06	4.4e-13	2.3298e-06	1.2072e-06	-1.1321e-06	-2.5527e-06	-2e-13	2.4805e-06	1.2129e-06	-1.1371e-06	-2.6178e-06	4.3e-13	2.5387e-06	1.2157e-06	-1.1408e-06	-2.6418e-06	1.97e-12	2.5518e-06	1.2203e-06	-1.1454e-06
0.015	-1.3524e-06	2.4e-13	1.2761e-06	1.161e-06	-1.0878e-06	-2.0153e-06	-4.1e-13	1.9541e-06	1.1903e-06	-1.1171e-06	-2.2297e-06	-7.7e-13	2.1645e-06	1.1998e-06	-1.1266e-06	-2.3987e-06	-4.2e-13	2.3159e-06	1.2056e-06	-1.1322e-06	-2.5048e-06	-4e-14	2.4411e-06	1.2117e-06	-1.1376e-06	-2.5923e-06	1.36e-12	2.5107e-06	1.2146e-06	-1.1406e-06	-2.5819e-06	-1.37e-12	2.5187e-06	1.2199e-06	-1.1458e-06
0.02	-1.3405e-06	-9.5e-13	1.2693e-06	1.1607e-06	-1.0889e-06	-1.9809e-06	6e-13	1.8924e-06	1.1891e-06	-1.1174e-06	-2.1828e-06	1.64e-12	2.1123e-06	1.1982e-06	-1.1259e-06	-2.3432e-06	5.7e-13	2.2776e-06	1.2047e-06	-1.1318e-06	-2.4695e-06	-7.6e-13	2.3891e-06	1.2099e-06	-1.1374e-06	-2.5376e-06	-9.6e-13	2.4477e-06	1.2133e-06	-1.1406e-06	-2.57e-06	2.1e-13	2.4865e-06	1.2182e-06	-1.1452e-06
0.025	-1.3188e-06	4.7e-13	1.2517e-06	1.1599e-06	-1.0892e-06	-1.9361e-06	2.5e-13	1.873e-06	1.188e-06	-1.1173e-06	-2.1607e-06	-1.72e-12	2.0881e-06	1.1977e-06	-1.1266e-06	-2.3149e-06	-3e-14	2.2391e-06	1.204e-06	-1.1328e-06	-2.4229e-06	6.5e-13	2.346e-06	1.2083e-06	-1.1372e-06	-2.479e-06	3.9e-13	2.387e-06	1.2117e-06	-1.1406e-06	-2.5304e-06	1.88e-12	2.4445e-06	1.2179e-06	-1.1459e-06
0.03	-1.3044e-06	8.4e-13	1.2409e-06	1.159e-06	-1.0891e-06	-1.8992e-06	-1.89e-12	1.8339e-06	1.1871e-06	-1.1173e-06	-2.1176e-06	4.6e-13	2.0464e-06	1.1966e-06	-1.1256e-06	-2.2639e-06	3.2e-13	2.2019e-06	1.2026e-06	-1.1319e-06	-2.3483e-06	1.2e-12	2.279e-06	1.2073e-06	-1.1368e-06	-2.4247e-06	1.14e-12	2.3553e-06	1.2118e-06	-1.1404e-06	-2.4768e-06	-5.6e-13	2.4059e-06	1.2163e-06	-1.1464e-06
0.035	-1.3055e-06	-7.4e-13	1.2294e-06	1.1582e-06	-1.0897e-06	-1.8539e-06	1.89e-12	1.7949e-06	1.1863e-06	-1.118e-06	-2.0826e-06	-1.3e-13	2.0225e-06	1.1954e-06	-1.1262e-06	-2.2332e-06	4.8e-13	2.1715e-06	1.2021e-06	-1.1329e-06	-2.3322e-06	-1.13e-12	2.2718e-06	1.2069e-06	-1.1375e-06	-2.3716e-06	-5.8e-13	2.3007e-06	1.2101e-06	-1.1408e-06	-2.4028e-06	1.39e-12	2.357e-06	1.2149e-06	-1.1454e-06
0.04	-1.2784e-06	-3e-13	1.2106e-06	1.1584e-06	-1.0904e-06	-1.8393e-06	3.6e-13	1.7773e-06	1.1846e-06	-1.1174e-06	-2.0589e-06	-8.1e-13	1.9713e-06	1.1942e-06	-1.126e-06	-2.1974e-06	-9.3e-13	2.1247e-06	1.2012e-06	-1.1328e-06	-2.3062e-06	1.28e-12	2.2274e-06	1.2054e-06	-1.1375e-06	-2.3345e-06	2.3e-13	2.2704e-06	1.2093e-06	-1.1416e-06	-2.3866e-06	2.6e-13	2.306e-06	1.2139e-06	-1.146e-06
0.045	-1.2591e-06	1.19e-12	1.1971e-06	1.1574e-06	-1.0911e-06	-1.8097e-06	-7e-13	1.7446e-06	1.1844e-06	-1.1174e-06	-1.9992e-06	1.57e-12	1.9628e-06	1.1939e-06	-1.1267e-06	-2.1656e-06	1.87e-12	2.0961e-06	1.1995e-06	-1.1326e-06	-2.2646e-06	4.2e-13	2.1878e-06	1.2044e-06	-1.1372e-06	-2.2907e-06	8.1e-13	2.2269e-06	1.2084e-06	-1.1415e-06	-2.3354e-06	-1.1e-13	2.2794e-06	1.2127e-06	-1.1452e-06
