|Vds|	Gm_|Vgs|=0.15V	Gm_|Vgs|=0.3V	Gm_|Vgs|=0.45V	Gm_|Vgs|=0.6V	Gm_|Vgs|=0.75V	Gm_|Vgs|=0.9V
0.9	1.25e-05	1.558e-05	3.38000000000004e-06	8.54e-06	5.04000000000004e-06	-1.758e-05
0.895	1.12333333333333e-05	1.42e-05	6.72333333333336e-06	8.70333333333333e-06	5.24833333333335e-06	-1.03283333333333e-05
0.89	1.0227e-05	1.2085e-05	7.58000000000001e-06	8.86799999999999e-06	6.08400000000001e-06	-4.734e-06
0.885	9.989e-06	1.1e-05	8.535e-06	8.502e-06	6.685e-06	-5.20999999999999e-07
0.88	9.822e-06	1.0179e-05	8.83199999999999e-06	8.229e-06	7.325e-06	2.408e-06
0.875	9.928e-06	9.043e-06	8.26899999999999e-06	7.78899999999999e-06	7.604e-06	3.047e-06
0.87	1.0087e-05	8.226e-06	7.72099999999999e-06	7.254e-06	7.25e-06	2.992e-06
0.865	9.907e-06	7.99299999999999e-06	7.46399999999999e-06	7.328e-06	6.79299999999999e-06	3.174e-06
0.86	9.35699999999999e-06	7.47899999999999e-06	7.43199999999999e-06	7.54299999999999e-06	6.37299999999999e-06	3.26199999999999e-06
0.855	8.639e-06	6.93300000000001e-06	7.58700000000001e-06	7.249e-06	5.89600000000001e-06	3.612e-06
0.85	8.16100000000001e-06	7.02800000000001e-06	7.83700000000001e-06	6.87700000000001e-06	5.71700000000001e-06	4.09000000000001e-06
0.845	7.77400000000001e-06	7.09600000000001e-06	7.99800000000001e-06	6.68600000000001e-06	5.686e-06	4.074e-06
0.84	7.18100000000002e-06	6.90800000000002e-06	7.88000000000002e-06	6.37800000000002e-06	5.62300000000002e-06	3.90400000000001e-06
0.835	6.77800000000002e-06	6.86200000000003e-06	7.64700000000003e-06	6.18000000000003e-06	5.75200000000002e-06	3.87400000000001e-06
0.83	6.77800000000001e-06	6.84900000000001e-06	7.19200000000001e-06	6.44100000000001e-06	5.684e-06	3.59500000000001e-06
0.825	6.91900000000001e-06	6.86600000000001e-06	6.48100000000001e-06	6.65500000000001e-06	5.32100000000001e-06	3.19100000000001e-06
0.82	7.18300000000001e-06	7.01300000000001e-06	6.19900000000001e-06	6.30600000000001e-06	5.41500000000001e-06	3.08200000000001e-06
0.815	7.454e-06	6.95499999999999e-06	6.418e-06	5.87199999999999e-06	5.769e-06	2.933e-06
0.81	7.30699999999999e-06	6.48599999999999e-06	6.101e-06	5.79799999999999e-06	5.66e-06	2.693e-06
0.805	6.63499999999999e-06	6.18099999999999e-06	5.48899999999999e-06	5.68199999999999e-06	5.323e-06	2.745e-06
0.8	5.728e-06	6.05399999999999e-06	5.686e-06	5.27999999999999e-06	5.312e-06	2.839e-06
0.795	5.033e-06	5.90799999999999e-06	5.95099999999999e-06	5.02599999999999e-06	5.312e-06	2.85199999999999e-06
0.79	4.704e-06	6.04599999999999e-06	5.36599999999999e-06	5.18099999999999e-06	4.66399999999999e-06	2.91039999999999e-06
0.785	4.621e-06	6.27999999999999e-06	5.102e-06	5.12699999999999e-06	4.03699999999999e-06	2.8312e-06
0.78	4.699e-06	5.957e-06	5.54699999999999e-06	4.64399999999999e-06	4.07199999999999e-06	2.6182e-06
0.775	4.88699999999999e-06	5.35e-06	5.57199999999999e-06	4.516e-06	3.863e-06	2.571e-06
0.77	5.00399999999999e-06	5.041e-06	5.182e-06	4.668e-06	3.363e-06	2.5418e-06
0.765	4.86399999999999e-06	4.804e-06	5.064e-06	4.447e-06	3.431e-06	2.3882e-06
0.76	4.88799999999999e-06	4.704e-06	4.97699999999999e-06	4.293e-06	3.654e-06	2.337e-06
0.755	5.44599999999999e-06	4.904e-06	4.686e-06	4.567e-06	3.649e-06	2.3766e-06
0.75	5.70299999999999e-06	5.24099999999999e-06	4.487e-06	4.725e-06	3.87e-06	2.4292e-06
0.745	5.15699999999999e-06	5.19399999999999e-06	4.169e-06	4.53e-06	4.062e-06	2.5116e-06
0.74	4.687e-06	4.837e-06	3.874e-06	4.327e-06	3.846e-06	2.5574e-06
0.735	4.555e-06	4.528e-06	3.986e-06	4.06000000000001e-06	3.661e-06	2.5094e-06
0.73	4.205e-06	4.14900000000001e-06	3.929e-06	3.625e-06	3.66000000000001e-06	2.4206e-06
0.725	3.917e-06	3.79700000000001e-06	3.551e-06	3.363e-06	3.57300000000001e-06	2.3146e-06
0.72	4.066e-06	3.709e-06	3.55e-06	3.30600000000001e-06	3.412e-06	2.135e-06
0.715	4.21099999999999e-06	3.70999999999999e-06	3.801e-06	3.235e-06	3.356e-06	1.9694e-06
0.71	4.11e-06	3.616e-06	3.848e-06	3.01e-06	3.388e-06	1.9732e-06
0.705	3.85800000000001e-06	3.60400000000001e-06	3.84400000000001e-06	2.753e-06	3.39900000000001e-06	2.1234e-06
0.7	3.72900000000001e-06	3.664e-06	3.693e-06	2.732e-06	3.321e-06	2.0314e-06
0.695	3.85100000000001e-06	3.73600000000001e-06	3.425e-06	2.842e-06	3.28500000000001e-06	1.712e-06
0.69	3.69300000000001e-06	3.69500000000001e-06	3.21700000000001e-06	2.776e-06	3.26400000000001e-06	1.6704e-06
0.685	3.20600000000001e-06	3.64000000000001e-06	2.881e-06	2.811e-06	3.01800000000001e-06	1.7864e-06
0.68	2.916e-06	3.69e-06	2.733e-06	3.087e-06	2.71099999999999e-06	1.7798e-06
0.675	2.655e-06	3.657e-06	2.843e-06	3.218e-06	2.57899999999999e-06	1.7608e-06
0.67	2.402e-06	3.518e-06	2.959e-06	3.14e-06	2.564e-06	1.8322e-06
0.665	2.596e-06	3.479e-06	3.144e-06	3.05899999999999e-06	2.4934e-06	1.9358e-06
0.66	2.847e-06	3.462e-06	3.138e-06	3.02999999999999e-06	2.4036e-06	1.928e-06
0.655	2.808e-06	3.377e-06	2.886e-06	2.701e-06	2.2896e-06	1.7168e-06
0.65	2.803e-06	3.267e-06	2.676e-06	2.306e-06	2.0736e-06	1.5062e-06
0.645	2.827e-06	3.121e-06	2.541e-06	2.307e-06	1.9002e-06	1.4786e-06
0.64	2.779e-06	2.95e-06	2.38099999999999e-06	2.265e-06	1.96e-06	1.3978e-06
0.635	2.839e-06	2.677e-06	2.27699999999999e-06	2.038e-06	2.079e-06	1.2128e-06
0.63	2.932e-06	2.488e-06	2.412e-06	2.19e-06	2.0862e-06	1.1366e-06
0.625	2.96300000000001e-06	2.573e-06	2.84200000000001e-06	2.529e-06	2.25140000000001e-06	1.189e-06
0.62	2.90700000000001e-06	2.587e-06	3.12300000000001e-06	2.40600000000001e-06	2.431e-06	1.1484e-06
0.615	2.74e-06	2.415e-06	3.04100000000001e-06	2.22500000000001e-06	2.368e-06	1.0408e-06
0.61	2.492e-06	2.364e-06	2.87000000000001e-06	2.283e-06	2.289e-06	1.2014e-06
0.605	2.186e-06	2.21e-06	2.56200000000001e-06	2.215e-06	2.199e-06	1.4172e-06
0.6	2.152e-06	1.891e-06	2.221e-06	1.9944e-06	1.9294e-06	1.375e-06
0.595	2.31399999999999e-06	1.952e-06	1.97999999999999e-06	1.8794e-06	1.5866e-06	1.3056e-06
0.59	2.242e-06	2.25e-06	1.835e-06	1.7976e-06	1.3978e-06	1.3096e-06
0.585	2.188e-06	2.261e-06	2.0026e-06	1.6466e-06	1.3276e-06	1.1496e-06
0.58	2.417e-06	2.249e-06	2.2704e-06	1.588e-06	1.3282e-06	9.45399999999998e-07
0.575	2.528e-06	2.326e-06	2.1918e-06	1.5566e-06	1.4868e-06	9.87199999999998e-07
0.57	2.399e-06	2.16e-06	1.8918e-06	1.7178e-06	1.6734e-06	1.1582e-06
0.565	2.33700000000001e-06	2.05e-06	1.6914e-06	1.9964e-06	1.7194e-06	1.1896e-06
0.56	2.33900000000001e-06	2.1384e-06	1.6066e-06	2.1174e-06	1.6834e-06	1.1044e-06
0.555	2.268e-06	1.9602e-06	1.4004e-06	2.214e-06	1.637e-06	1.1496e-06
0.55	2.009e-06	1.6684e-06	1.3304e-06	2.2506e-06	1.48e-06	1.1888e-06
0.545	1.746e-06	1.7656e-06	1.7176e-06	2.0774e-06	1.2714e-06	1.089e-06
