Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	-0.025592	-2.4536e-09	0.025592	3.4674e-07	-2.625e-07	-0.014182	-1.3448e-09	0.014192	3.4986e-07	-2.6098e-07	-0.0051472	-6.9242e-10	0.0051468	3.5344e-07	-2.594e-07	-0.0005883	-2.8589e-10	0.00058844	3.5518e-07	-2.5854e-07	-8.6595e-06	1.702e-11	8.5542e-06	3.5462e-07	-2.5824e-07	-1.6412e-07	1.9038e-10	6.80376e-08	3.5518e-07	-2.582e-07	-9.91762e-08	3.3839e-10	5.423e-10	3.5664e-07	-2.5816e-07
0.005	-0.02556	-2.4514e-09	0.025568	3.456e-07	-2.6254e-07	-0.014178	-1.3455e-09	0.014188	3.4834e-07	-2.6102e-07	-0.0051424	-6.9425e-10	0.0051428	3.5172e-07	-2.594e-07	-0.00058784	-2.9004e-10	0.0005877	3.5342e-07	-2.5854e-07	-8.6488e-06	1.189e-11	8.5584e-06	3.5276e-07	-2.5816e-07	-1.6342e-07	1.8644e-10	6.79448e-08	3.5358e-07	-2.582e-07	-9.76488e-08	3.3253e-10	5.4238e-10	3.5502e-07	-2.5826e-07
0.01	-0.025552	-2.4549e-09	0.025556	3.4414e-07	-2.626e-07	-0.01417	-1.3459e-09	0.014178	3.4678e-07	-2.6094e-07	-0.0051398	-6.9556e-10	0.0051396	3.5038e-07	-2.5936e-07	-0.00058696	-2.9096e-10	0.00058764	3.518e-07	-2.5852e-07	-8.6351e-06	1.156e-11	8.5463e-06	3.5122e-07	-2.5828e-07	-1.6174e-07	1.8689e-10	6.79278e-08	3.5172e-07	-2.5816e-07	-9.58084e-08	3.2843e-10	5.4687e-10	3.5306e-07	-2.581e-07
0.015	-0.02554	-2.4542e-09	0.025546	3.4254e-07	-2.6266e-07	-0.014162	-1.3474e-09	0.01417	3.4526e-07	-2.6104e-07	-0.0051352	-6.9941e-10	0.0051362	3.485e-07	-2.5938e-07	-0.0005869	-2.9471e-10	0.00058648	3.499e-07	-2.5856e-07	-8.6344e-06	8.16e-12	8.5455e-06	3.4948e-07	-2.5818e-07	-1.5988e-07	1.7882e-10	6.79342e-08	3.5012e-07	-2.5816e-07	-9.40144e-08	3.2234e-10	5.5443e-10	3.5142e-07	-2.5812e-07
0.02	-0.025528	-2.4569e-09	0.025532	3.4102e-07	-2.6266e-07	-0.014158	-1.3482e-09	0.014164	3.4384e-07	-2.6108e-07	-0.0051332	-6.9864e-10	0.0051336	3.469e-07	-2.5942e-07	-0.00058618	-2.9592e-10	0.00058648	3.483e-07	-2.5856e-07	-8.6187e-06	5.16e-12	8.5401e-06	3.478e-07	-2.582e-07	-1.5814e-07	1.743e-10	6.78502e-08	3.4834e-07	-2.5816e-07	-9.22972e-08	3.192e-10	5.5597e-10	3.4956e-07	-2.581e-07
0.025	-0.025518	-2.4596e-09	0.025522	3.396e-07	-2.6282e-07	-0.014148	-1.3482e-09	0.014156	3.4234e-07	-2.609e-07	-0.0051294	-7.008e-10	0.0051308	3.4524e-07	-2.5936e-07	-0.0005859	-2.9639e-10	0.00058614	3.4668e-07	-2.5854e-07	-8.6187e-06	2.53e-12	8.5304e-06	3.4624e-07	-2.5822e-07	-1.5656e-07	1.7327e-10	6.77874e-08	3.466e-07	-2.5822e-07	-9.0498e-08	3.1138e-10	5.6217e-10	3.479e-07	-2.5814e-07
0.03	-0.025502	-2.4651e-09	0.025512	3.3812e-07	-2.6284e-07	-0.014142	-1.3519e-09	0.014146	3.4078e-07	-2.6106e-07	-0.0051254	-7.0169e-10	0.0051268	3.4376e-07	-2.5944e-07	-0.00058562	-2.9886e-10	0.00058572	3.4498e-07	-2.586e-07	-8.6089e-06	2.02e-12	8.5194e-06	3.4454e-07	-2.5826e-07	-1.547e-07	1.6755e-10	6.77628e-08	3.4494e-07	-2.582e-07	-8.88362e-08	3.0574e-10	5.5557e-10	3.461e-07	-2.5816e-07
0.035	-0.025492	-2.4663e-09	0.025496	3.3662e-07	-2.6282e-07	-0.014134	-1.3527e-09	0.01414	3.3928e-07	-2.6106e-07	-0.005122	-7.0044e-10	0.0051224	3.4216e-07	-2.5942e-07	-0.00058504	-2.9903e-10	0.00058528	3.4342e-07	-2.5852e-07	-8.6027e-06	-7.3e-13	8.5238e-06	3.4286e-07	-2.5818e-07	-1.5306e-07	1.6658e-10	6.76678e-08	3.4334e-07	-2.582e-07	-8.70984e-08	3.0293e-10	5.4969e-10	3.4438e-07	-2.5814e-07
0.04	-0.025478	-2.4667e-09	0.025482	3.352e-07	-2.6284e-07	-0.014128	-1.3524e-09	0.014132	3.377e-07	-2.611e-07	-0.0051188	-7.0326e-10	0.0051194	3.4054e-07	-2.5944e-07	-0.00058466	-3.0103e-10	0.00058486	3.4158e-07	-2.5852e-07	-8.5934e-06	-4.03e-12	8.5163e-06	3.4134e-07	-2.5828e-07	-1.5126e-07	1.6396e-10	6.76238e-08	3.4164e-07	-2.5818e-07	-8.53596e-08	2.9937e-10	5.4673e-10	3.4276e-07	-2.5814e-07
0.045	-0.025468	-2.4646e-09	0.025472	3.3384e-07	-2.6286e-07	-0.014122	-1.3616e-09	0.014126	3.3632e-07	-2.6104e-07	-0.0051144	-7.0432e-10	0.0051154	3.3884e-07	-2.5946e-07	-0.00058382	-3.0491e-10	0.00058418	3.4008e-07	-2.5856e-07	-8.5803e-06	-3.78e-12	8.5062e-06	3.3978e-07	-2.5826e-07	-1.497e-07	1.6021e-10	6.76124e-08	3.4002e-07	-2.5818e-07	-8.3743e-08	2.9491e-10	5.364e-10	3.4108e-07	-2.581e-07
