|Vgs|	Gm_|Vds|=0.15V	Gm_|Vds|=0.3V	Gm_|Vds|=0.45V	Gm_|Vds|=0.6V	Gm_|Vds|=0.75V	Gm_|Vds|=0.9V
-0.3	8.44000000000022e-07	8.8e-07	6.40000000000019e-07	-1.63999999999999e-06	-1.44000000000005e-06	-3.68000000000019e-06
-0.295	8.19000000000008e-07	4.69999999999992e-07	3.31666666666676e-07	-4.24999999999978e-07	-1.09000000000002e-06	-1.39166666666672e-06
-0.29	4.70600000000007e-07	4.65999999999996e-07	2.05000000000004e-07	7.80000000000148e-08	-3.48000000000012e-07	1.95999999999972e-07
-0.285	3.29600000000001e-07	2.71999999999997e-07	1.30000000000002e-07	5.00000000000116e-08	4.27000000000003e-07	7.72000000000006e-07
-0.28	2.38000000000003e-07	3.11000000000004e-07	-1.93999999999997e-07	-3.50000000000005e-08	1.002e-06	1.15100000000001e-06
-0.275	1.69400000000002e-07	4.04000000000005e-07	-2.96999999999999e-07	-5.11000000000002e-07	1.07e-06	6.16999999999997e-07
-0.27	2.444e-07	1.97000000000002e-07	-1.37999999999998e-07	-8.85e-07	1.065e-06	2.12999999999984e-07
-0.265	2.454e-07	-5.19999999999996e-08	-1.86999999999997e-07	-6.49999999999997e-07	7.36000000000004e-07	8.69999999999984e-07
-0.26	1.05600000000001e-07	-1.49e-07	-2.31999999999998e-07	-2.55999999999998e-07	-1.20000000000008e-08	1.16699999999999e-06
-0.255	3.75999999999982e-08	-2.42000000000001e-07	5.90000000000001e-08	1.22000000000001e-07	-1.13000000000002e-07	7.69999999999994e-07
-0.25	-1.10200000000003e-07	-3.51000000000001e-07	3.64e-07	5.24000000000001e-07	5.3000000000006e-08	6.38999999999995e-07
-0.245	-2.89e-07	-2.8e-07	4.01e-07	5.70999999999998e-07	-1.29999999999993e-07	5.23000000000003e-07
-0.24	-2.32400000000001e-07	3.40000000000025e-08	3.20999999999998e-07	2.24999999999993e-07	4.19999999999989e-08	8.01000000000011e-07
-0.235	-1.15600000000002e-07	3.10000000000008e-07	2.39999999999995e-07	-8.80000000000126e-08	2.91999999999996e-07	1.93800000000003e-06
-0.23	-1.1e-07	3.05000000000005e-07	7.39999999999976e-08	-2.2000000000001e-07	-2.25000000000002e-07	2.70800000000003e-06
-0.225	-9.87999999999975e-08	2.39000000000002e-07	-1.2e-07	-3.97000000000008e-07	-8.08000000000005e-07	2.63600000000003e-06
-0.22	-7.47999999999978e-08	3.58000000000003e-07	-2.58000000000002e-07	-4.59000000000004e-07	-9.12000000000005e-07	2.43200000000002e-06
-0.215	-7.27999999999998e-08	4.09000000000002e-07	-2.48000000000003e-07	-2.18999999999999e-07	-7.05999999999998e-07	1.86000000000001e-06
-0.21	-5.54000000000003e-08	3.59999999999997e-07	-6.40000000000005e-08	1.20000000000009e-07	-2.33999999999996e-07	7.36999999999998e-07
-0.205	5.03999999999999e-08	4.57999999999998e-07	6.69999999999986e-08	5.54000000000007e-07	4.93999999999998e-07	3.9500000000001e-07
-0.2	1.42599999999997e-07	4.8e-07	3.19999999999981e-08	9.50000000000003e-07	1.397e-06	6.69000000000009e-07
-0.195	1.25999999999963e-08	1.86999999999999e-07	-3.19999999999982e-08	8.79999999999998e-07	1.662e-06	2.68000000000012e-07
-0.19	-4.50000000000012e-08	-9.70000000000009e-08	-1.30999999999995e-07	6.82999999999994e-07	1.137e-06	-3.28999999999993e-07
-0.185	1.22799999999999e-07	-2.04e-07	-2.86999999999996e-07	6.21999999999991e-07	5.10999999999998e-07	-5.86000000000005e-07
-0.18	8.77999999999989e-08	-3.67000000000002e-07	-2.99999999999997e-07	1.40999999999991e-07	9.19999999999983e-08	-7.95000000000006e-07
-0.175	6.60000000000005e-09	-4.35000000000003e-07	-6.89999999999987e-08	-4.88000000000007e-07	-8.39999999999978e-08	-3.06000000000002e-07
-0.17	1.756e-07	-1.54000000000001e-07	2.33999999999996e-07	-6.26000000000004e-07	1.00000000000007e-08	6.84999999999994e-07
-0.165	1.96200000000001e-07	5.39999999999998e-08	3.44999999999996e-07	-4.67000000000003e-07	-1.70000000000077e-08	6.90999999999998e-07
-0.16	-3.49999999999962e-08	3.79999999999986e-08	3.91999999999999e-07	-3.48000000000001e-07	-1.93000000000008e-07	7.8900000000001e-07
-0.155	-1.88999999999997e-07	2.26e-07	5.60999999999999e-07	-1.20999999999994e-07	-2.73000000000001e-07	1.616e-06
-0.15	-2.678e-07	3.94000000000002e-07	5.36e-07	1.60000000000096e-08	-4.60999999999998e-07	1.13799999999999e-06
-0.145	-2.68999999999999e-07	2.59000000000002e-07	4.14000000000001e-07	-8.39999999999935e-08	-3.34999999999997e-07	-3.66000000000006e-07
-0.14	-1.84999999999999e-07	2.02000000000002e-07	5.27999999999999e-07	-3.69999999999963e-08	2.11000000000005e-07	-2.39999999999993e-07
-0.135	-1.60200000000003e-07	2.77000000000002e-07	5.12999999999998e-07	1.80000000000056e-08	4.62000000000005e-07	7.00000000000001e-07
-0.13	-3.46000000000021e-08	1.63000000000002e-07	1.58999999999999e-07	-1.90999999999999e-07	5.32000000000002e-07	-1.40000000000056e-08
-0.125	1.99800000000001e-07	-2.69999999999978e-08	-1.25000000000001e-07	-1.74000000000009e-07	5.72e-07	-9.29999999999923e-08
-0.12	2.118e-07	-1.09999999999987e-08	-2.94999999999999e-07	2.91999999999992e-07	6.49999999999986e-08	1.94400000000001e-06
-0.115	1.03999999999999e-07	4.99999999999995e-08	-6.05999999999996e-07	4.65999999999997e-07	-4.65000000000003e-07	2.35599999999999e-06
-0.11	7.84000000000015e-08	-4.30000000000014e-08	-7.74e-07	2.43999999999996e-07	-3.00999999999998e-07	9.61999999999978e-07
-0.105	-6.17999999999996e-08	-6.00000000000006e-08	-5.60000000000001e-07	3.35999999999999e-07	-2.33999999999995e-07	1.23599999999999e-06
-0.1	-1.99200000000002e-07	5.49999999999995e-08	-3.14e-07	7.10000000000006e-07	-4.20999999999999e-07	1.55799999999999e-06
-0.095	-1.67e-07	1.99999999999969e-08	-1.62000000000001e-07	5.6100000000001e-07	-3.39999999999974e-08	1.49999999999993e-07
-0.09	-1.16799999999999e-07	-1.01000000000004e-07	6.79999999999966e-08	-1.92999999999991e-07	2.15000000000006e-07	-1.59999999999978e-08
-0.085	-1.29999999999989e-08	-1.18e-07	3.19999999999998e-07	-7.69999999999994e-07	-1.39999999999998e-07	1.36800000000001e-06
-0.08	2.11600000000003e-07	-6.40000000000005e-08	4.74999999999997e-07	-8.44999999999997e-07	-4.19999999999988e-08	1.968e-06
-0.075	2.38000000000003e-07	-4.60000000000013e-08	3.23999999999996e-07	-7.87000000000001e-07	4.66000000000001e-07	2.73299999999999e-06
-0.07	1.04200000000001e-07	-4.09999999999988e-08	-1.55000000000001e-07	-6.64000000000007e-07	4.87999999999998e-07	4.05199999999999e-06
-0.0649999999999999	1.43199999999999e-07	1.80000000000013e-08	-4.25e-07	-4.70000000000099e-08	4.31e-07	3.96499999999999e-06
-0.0599999999999999	1.53399999999999e-07	1.69999999999991e-08	-4.49000000000002e-07	9.11999999999991e-07	6.36000000000001e-07	2.721e-06
-0.0549999999999999	1.75999999999988e-08	-7.50000000000013e-08	-6.14000000000001e-07	1.15799999999999e-06	3.51999999999997e-07	1.47700000000001e-06
-0.0499999999999999	-6.0000000000001e-08	-5.10000000000009e-08	-5.28999999999999e-07	5.28999999999992e-07	4.49999999999985e-08	-1.58999999999992e-07
-0.0449999999999999	-1.15600000000002e-07	2.89999999999993e-08	-4.49999999999981e-08	1.28999999999994e-07	2.55000000000001e-07	-1.375e-06
-0.0399999999999999	-1.50200000000004e-07	-7.99999999999918e-09	2.54000000000001e-07	-4.10000000000019e-08	1.94999999999997e-07	-6.00000000000011e-07
-0.035	-1.82000000000051e-08	2.2000000000003e-08	2.01000000000001e-07	-5.78999999999999e-07	-2.21e-07	7.88999999999984e-07
-0.03	7.43999999999971e-08	6.4000000000004e-08	1.76000000000001e-07	-8.27999999999999e-07	-3.34999999999996e-07	1.42499999999998e-06
-0.025	7.45999999999992e-08	-9.99999999997283e-10	2.68999999999999e-07	-4.59999999999998e-07	-5.51999999999995e-07	1.82899999999998e-06
-0.02	1.29600000000001e-07	-6.79999999999987e-08	1.51999999999999e-07	-2.24e-07	-9.52999999999992e-07	1.579e-06
-0.015	8.52000000000013e-08	-2.02999999999998e-07	-1.34999999999997e-07	-2.3e-07	-5.79999999999992e-07	4.60000000000073e-08
-0.01	-1.06199999999999e-07	-3.53999999999999e-07	-2.19999999999995e-07	-2.00000000000015e-08	-9.69999999999966e-08	-1.058e-06
-0.005	-1.60000000000001e-07	-2.91e-07	-2.72999999999997e-07	7.4999999999995e-08	1.18000000000005e-07	-4.12999999999999e-07
-0	-2.12000000000029e-08	-1.53000000000001e-07	-5.03999999999997e-07	-3.04000000000001e-07	5.81000000000003e-07	3.14000000000011e-07
0.005	1.65e-07	-7.90000000000016e-08	-3.97999999999998e-07	-4.78999999999995e-07	4.22999999999995e-07	1.89000000000008e-07
0.01	3.27000000000001e-07	1.55999999999997e-07	9.29999999999984e-08	-1.2e-07	-2.55000000000008e-07	5.68e-07
0.015	3.348e-07	4.03999999999996e-07	2.62999999999996e-07	7.49999999999951e-08	-1.65000000000006e-07	1.188e-06
0.02	2.336e-07	3.71999999999998e-07	1.23999999999996e-07	1.15000000000002e-07	3.14999999999996e-07	1.00900000000001e-06
0.025	1.55999999999999e-07	2.28e-07	9.19999999999962e-08	3.94000000000004e-07	4.40999999999997e-07	1.03800000000001e-06
0.03	1.24599999999998e-07	1.37e-07	-3.00000000000023e-08	4.00999999999998e-07	4.76000000000001e-07	1.517e-06
0.035	7.17999999999998e-08	6.40000000000005e-08	-3.51999999999999e-07	3.30000000000004e-08	5.04000000000008e-07	1.84199999999999e-06
0.04	-7.19999999999968e-09	-4.59999999999971e-08	-5.40999999999996e-07	-1.02999999999997e-07	5.84000000000009e-07	1.69799999999999e-06
0.045	-8.39999999999999e-08	-2.32999999999998e-07	-5.34999999999995e-07	4.99999999999826e-09	3.20000000000007e-07	6.91999999999992e-07
0.05	-8.03999999999979e-08	-4.39999999999999e-07	-4.23999999999998e-07	6.20000000000003e-08	-4.19999999999997e-07	1.16999999999994e-07
0.055	7.4600000000003e-08	-4.27999999999996e-07	-2.43000000000001e-07	-2.49999999999955e-08	-6.21000000000002e-07	1.053e-06
0.0600000000000001	1.82000000000001e-07	-1.84999999999997e-07	-2.09000000000003e-07	-1.99999999999998e-07	-3.15000000000004e-07	1.29100000000001e-06
0.0650000000000001	1.884e-07	-1.29999999999999e-07	-2.37000000000003e-07	-2.01999999999998e-07	-1.96000000000006e-07	3.9100000000001e-07
0.0700000000000001	3.06200000000001e-07	-1.86999999999999e-07	-1.25000000000003e-07	-2.71999999999999e-07	-2.70000000000003e-07	1.69599999999999e-06
0.0750000000000001	4.03800000000002e-07	6.99999999999994e-08	-1.41000000000002e-07	-3.37000000000006e-07	-2.98e-07	3.19e-06
0.0800000000000001	1.74600000000001e-07	2.58e-07	-3.56000000000003e-07	-3.50000000000081e-08	-2.87000000000001e-07	1.71300000000001e-06
0.0850000000000001	-7.12000000000015e-08	-5.19999999999972e-08	-2.40000000000003e-07	1.78999999999995e-07	-4.43e-07	7.38000000000009e-07
0.09	-4.40000000000024e-08	-3.00999999999997e-07	1.55999999999999e-07	-4.80000000000027e-08	-6.66000000000001e-07	1.234e-06
0.095	-6.40000000000218e-09	-2.06999999999998e-07	1.94000000000002e-07	-3.50999999999998e-07	-6.07000000000007e-07	1.7500000000002e-07
0.1	-8.40000000000043e-08	-1.53999999999999e-07	4.70000000000023e-08	-3.78999999999991e-07	-1.91000000000007e-07	-1.31199999999999e-06
0.105	-8.32000000000032e-08	-1.89000000000001e-07	1.30000000000031e-08	-3.57999999999988e-07	2.90999999999994e-07	-5.32000000000006e-07
0.11	-1.41999999999981e-08	-1.76000000000003e-07	-2.76999999999997e-07	-3.66999999999991e-07	6.48999999999991e-07	2.18999999999997e-07
0.115	-3.67999999999951e-08	-3.10000000000023e-08	-6.83e-07	-2.9e-07	6.26999999999994e-07	-4.19999999999903e-08
0.12	-1.34999999999995e-07	7.29999999999991e-08	-6.85e-07	-1.29000000000003e-07	3.49999999999996e-07	6.62000000000003e-07
0.125	-2.08599999999996e-07	-6.89999999999988e-08	-3.81999999999999e-07	-8.00000000000055e-09	1.49999999999994e-07	9.66999999999993e-07
0.13	-2.25599999999999e-07	-1.54999999999997e-07	-6.99999999999988e-08	-1.50000000000032e-08	-6.30000000000026e-08	-3.35000000000006e-07
0.135	-2.81600000000004e-07	-1.10999999999998e-07	1.88000000000001e-07	2.09999999999952e-08	-4.10999999999995e-07	-9.63000000000002e-07
0.14	-2.81000000000004e-07	-9.60000000000008e-08	4.33e-07	2.52000000000002e-07	-5.04999999999993e-07	1.09000000000002e-07
0.145	-2.23200000000003e-07	-5.00000000000036e-09	5.34999999999997e-07	5.10000000000004e-07	-1.47999999999994e-07	3.81999999999999e-07
0.15	-1.75400000000003e-07	7.80000000000016e-08	3.81999999999997e-07	4.62e-07	2.70000000000084e-08	-2.65999999999998e-07
0.155	-5.19999999999996e-08	-1.29999999999988e-08	1.37999999999998e-07	2.42000000000001e-07	-1.91999999999993e-07	7.20000000000054e-08
0.16	1.31800000000004e-07	-5.69999999999979e-08	-7.80000000000016e-08	4.2351647362715e-21	-4.98000000000003e-07	1.023e-06
0.165	2.53600000000004e-07	-8.69999999999959e-08	-3.05999999999999e-07	-1.80999999999994e-07	-7.48000000000009e-07	9.91999999999997e-07
0.17	3.124e-07	-2.17999999999997e-07	-3.77999999999998e-07	1.40000000000011e-08	-8.27000000000004e-07	2.60000000000002e-07
0.175	3.00600000000001e-07	-1.73e-07	-1.96e-07	4.93999999999994e-07	-6.92000000000001e-07	9.55999999999995e-07
0.18	1.34400000000002e-07	-1.40000000000002e-07	-4.70000000000014e-08	9.04999999999997e-07	-2.41000000000003e-07	2.34e-06
0.185	-6.41999999999997e-08	-2.07000000000003e-07	7.39999999999992e-08	1.282e-06	1.81999999999996e-07	2.134e-06
0.19	-2.37799999999999e-07	-4.40000000000011e-08	2.8e-07	1.39e-06	1.68e-07	2.42899999999999e-06
0.195	-3.47799999999997e-07	1.73e-07	3.97e-07	7.30999999999997e-07	2.03999999999998e-07	4.08099999999998e-06
0.2	-2.76199999999998e-07	2.49999999999999e-07	2.13000000000003e-07	-1.03999999999998e-07	4.02000000000001e-07	3.347e-06
0.205	-1.08800000000001e-07	4.56e-07	-5.69999999999984e-08	-2.6e-07	1.73000000000006e-07	1.06199999999998e-06
0.21	1.61999999999977e-08	6.38000000000003e-07	-2.60000000000025e-08	-1.01000000000007e-07	1.26525546496111e-20	-3.60000000000175e-08
0.215	1.44199999999999e-07	4.68000000000005e-07	1.69999999999965e-08	-1.96000000000004e-07	5.72000000000013e-07	-1.55500000000001e-06
0.22	2.13800000000001e-07	1.60000000000005e-07	-1.57000000000002e-07	-2.09000000000003e-07	9.97000000000013e-07	-3.17900000000001e-06
0.225	3.82000000000031e-08	-7.99999999999952e-08	-1.56000000000003e-07	1.10999999999995e-07	1.05400000000001e-06	-2.13900000000001e-06
0.23	-2.55799999999997e-07	-2.51999999999998e-07	4.2999999999999e-08	2.39999999999992e-07	1.298e-06	2.6000000000006e-08
0.235	-4.76599999999995e-07	-2.52e-07	-1.99999999999972e-08	5.59999999999957e-08	1.61399999999999e-06	1.111e-06
0.24	-6.61999999999996e-07	-3.00000000000022e-08	-1.50999999999999e-07	2.99999999999997e-07	1.57099999999999e-06	1.267e-06
0.245	-6.84800000000001e-07	1.68999999999998e-07	-6.60000000000028e-08	8.08999999999999e-07	9.73999999999992e-07	8.14999999999999e-07
0.25	-3.85000000000003e-07	9.00000000000003e-08	7.99999999999636e-09	6.13999999999999e-07	3.93999999999991e-07	3.28999999999993e-07
0.255	4.95999999999969e-08	-2.19999999999995e-08	3.89999999999965e-08	1.41e-07	3.62999999999995e-07	-2.70000000000016e-07
0.26	2.36399999999997e-07	-2.00000000000227e-09	5.49999999999956e-08	2.69000000000001e-07	4.80000000000002e-07	-4.37000000000009e-07
0.265	2.07599999999998e-07	-7.10000000000032e-08	5.69999999999958e-08	3.67e-07	3.03000000000003e-07	3.57999999999997e-07
0.27	2.514e-07	-1.43000000000002e-07	4.3999999999999e-08	1.05000000000001e-07	1.06000000000004e-07	5.10999999999993e-07
0.275	1.97800000000001e-07	-4.2000000000001e-08	-1.10999999999998e-07	1.98000000000002e-07	-1.18999999999998e-07	-1.30000000000031e-08
0.28	1.54000000000016e-08	-7.99999999999847e-09	-2.86999999999998e-07	5.49999999999999e-07	-3.62000000000002e-07	-2.21999999999995e-07
0.285	5.46000000000015e-08	-1.18999999999996e-07	-2.93999999999998e-07	3.27999999999999e-07	-4.41000000000001e-07	-2.84999999999998e-07
0.29	2.23199999999999e-07	-1.06999999999995e-07	-2.78999999999997e-07	-2.91999999999996e-07	-2.69000000000001e-07	1.64999999999997e-07
0.295	1.47799999999997e-07	7.40000000000034e-08	-2.61999999999998e-07	-5.26999999999995e-07	3.33999999999999e-07	1.138e-06
0.3	-2.64000000000024e-08	2.56e-07	4.0000000000003e-09	-6.70999999999993e-07	1.02300000000001e-06	1.68900000000001e-06
0.305	-1.01600000000003e-07	2.30999999999998e-07	3.43e-07	-8.8599999999999e-07	1.15100000000001e-06	1.434e-06
0.31	-1.39800000000003e-07	1.19999999999998e-07	4.04999999999998e-07	-7.16999999999992e-07	7.85999999999999e-07	1.01999999999999e-06
0.315	-9.21999999999996e-08	1.11999999999998e-07	2.83999999999998e-07	-4.27e-07	1.28999999999999e-07	6.03999999999994e-07
0.32	-2.59999999999765e-09	5.49999999999977e-08	1.27999999999999e-07	-3.31000000000006e-07	-9.88999999999999e-07	4.93999999999999e-07
0.325	-1.19999999999974e-08	-2.39999999999991e-08	-4.20000000000013e-08	-5.16000000000009e-07	-1.93900000000001e-06	6.72999999999996e-07
0.33	-9.41999999999975e-08	1.73000000000004e-07	-9.69999999999974e-08	-1.02000000000002e-06	-2.02500000000002e-06	4.74999999999986e-07
0.335	-1.24799999999999e-07	3.66000000000004e-07	-2.1999999999994e-08	-1.14900000000001e-06	-1.69200000000001e-06	2.88999999999993e-07
0.34	-2.19400000000002e-07	2.57000000000002e-07	4.30000000000066e-08	-7.41000000000009e-07	-1.30100000000001e-06	4.16000000000001e-07
0.345	-3.25000000000003e-07	1.96000000000002e-07	2.01000000000006e-07	-4.40000000000006e-07	-8.9400000000001e-07	4.80000000000005e-07
0.35	-1.97000000000003e-07	2.12000000000002e-07	2.38000000000004e-07	2.99999999999999e-08	-7.55e-07	2.4000000000011e-08
0.355	-2.7000000000002e-08	1.00000000000001e-07	-3.30000000000003e-08	9.66000000000004e-07	-7.42999999999994e-07	1.34000000000023e-07
0.36	5.99999999999831e-09	4.99999999999995e-08	-1.13000000000002e-07	1.368e-06	-2.68999999999992e-07	6.16000000000012e-07
0.365	7.05999999999985e-08	1.48999999999998e-07	1.09999999999998e-07	9.77999999999992e-07	7.30000000000077e-08	-2.89000000000007e-07
0.37	1.984e-07	1.30999999999999e-07	2.38999999999997e-07	6.49999999999993e-07	-9.09999999999962e-08	-1.34600000000002e-06
0.375	2.11400000000001e-07	-8.00000000000061e-09	1.79999999999999e-07	4.22999999999991e-07	8.39999999999977e-08	-9.28000000000018e-07
0.38	1.262e-07	-7.00000000000265e-09	1.50000000000001e-07	-2.29000000000006e-07	2.59999999999977e-08	-4.60000000000009e-07
0.385	1.48800000000001e-07	4.99999999999973e-08	8.70000000000001e-08	-9.41e-07	-6.59e-07	-6.32000000000004e-07
0.39	2.17800000000002e-07	-1.61999999999999e-07	-6.39999999999984e-08	-1.081e-06	-7.03000000000003e-07	2.28e-07
0.395	8.84000000000006e-08	-4.8e-07	-2.29999999999975e-08	-8.12999999999995e-07	-2.31000000000002e-07	8.94000000000012e-07
0.4	-1.02599999999999e-07	-6.49000000000002e-07	9.10000000000003e-08	-4.91999999999994e-07	-3.67999999999998e-07	2.68000000000012e-07
0.405	-1.27599999999998e-07	-8.02e-07	-6.00000000000003e-08	-1.95e-07	-4.16999999999999e-07	1.41999999999998e-07
0.41	-1.70800000000001e-07	-7.1e-07	-2.37000000000001e-07	-2.9e-08	-2.19999999999999e-07	2.41999999999997e-07
0.415	-3.25400000000001e-07	-2.88e-07	-2.69000000000003e-07	-8.90000000000003e-08	-4.46999999999997e-07	-1.95999999999998e-07
0.42	-2.77200000000001e-07	9.00000000000057e-09	-3.94000000000003e-07	-1.89000000000008e-07	-4.51999999999999e-07	-1.68000000000002e-07
0.425	2.99999999999888e-09	1.98e-07	-3.32000000000002e-07	-1.67000000000005e-07	-6.50000000000023e-08	3.02999999999997e-07
0.43	1.12999999999999e-07	3.67999999999999e-07	-3.90000000000016e-08	-1.21999999999995e-07	4.09999999999971e-08	8.77000000000002e-07
0.435	-1.77999999999993e-08	2.73000000000001e-07	1.52e-07	-2.19999999999964e-08	-1.81000000000003e-07	1.422e-06
0.44	1.80000000000176e-09	1.10999999999999e-07	2.17e-07	2.74e-07	-1.46000000000002e-07	9.61000000000008e-07
0.445	1.51000000000002e-07	1.02999999999999e-07	1.35e-07	2.64000000000004e-07	1.61999999999999e-07	-6.49999999999898e-08
0.45	5.54000000000003e-08	7.0000000000001e-08	-5.00000000000038e-09	-4.99999999999995e-08	1.25000000000003e-07	-4.69999999999997e-07
0.455	2.35999999999992e-08	3.10000000000002e-08	-5.90000000000001e-08	1.39999999999968e-08	9.00000000000024e-08	-9.60999999999997e-07
0.46	3.18399999999999e-07	5.09999999999996e-08	-9.79999999999988e-08	4.14000000000001e-07	4.04e-07	-1.15e-06
0.465	4.60400000000001e-07	1.90000000000014e-08	-1.40999999999998e-07	5.24000000000005e-07	2.68000000000003e-07	9.99999999999904e-08
0.47	3.22600000000002e-07	4.90000000000015e-08	-9.29999999999963e-08	4.97000000000005e-07	-6.89999999999945e-08	1.35299999999998e-06
0.475	3.22600000000002e-07	1.08e-07	3.30000000000046e-08	6.57000000000004e-07	5.10000000000059e-08	2.63299999999999e-06
0.48	3.94400000000005e-07	2.69999999999994e-08	2.27000000000003e-07	6.58000000000003e-07	-4.59999999999961e-08	4.69000000000001e-06
0.485	3.07000000000005e-07	2.90000000000021e-08	2.63999999999999e-07	5.88000000000003e-07	-5.90000000000028e-08	5.00200000000001e-06
0.49	1.54800000000001e-07	1.89000000000001e-07	1.22999999999997e-07	4.28000000000004e-07	3.95999999999991e-07	3.05600000000002e-06
0.495	5.75999999999984e-08	3.27999999999999e-07	6.49999999999968e-08	-5.99999999999828e-09	4.87999999999993e-07	1.88700000000002e-06
0.5	1.65999999999975e-08	4.01e-07	-2.80000000000016e-08	-2.16000000000001e-07	4.10999999999998e-07	1.73700000000001e-06
0.505	-1.64600000000003e-07	5.13000000000003e-07	-9.6000000000001e-08	-2.80000000000002e-07	6.89000000000003e-07	9.54999999999996e-07
0.51	-3.10600000000002e-07	5.09e-07	5.29999999999997e-08	-7.19000000000005e-07	1.00200000000001e-06	6.96000000000001e-07
0.515	-1.41600000000002e-07	1.57999999999997e-07	4.50000000000013e-08	-8.30000000000006e-07	1.01200000000001e-06	1.52699999999999e-06
0.52	-2.8800000000003e-08	-2.99000000000001e-07	-1.03999999999997e-07	-3.98000000000004e-07	6.60000000000003e-07	1.42999999999999e-06
0.525	-1.27200000000002e-07	-4.90999999999998e-07	1.07000000000002e-07	-4.10999999999999e-07	4.28999999999996e-07	-4.79999999999993e-07
0.53	-2.22000000000029e-08	-4.62e-07	3.19e-07	-5.79999999999996e-07	3.31999999999995e-07	-1.87099999999999e-06
0.535	1.66799999999996e-07	-4.31000000000002e-07	1.91000000000002e-07	-4.14999999999995e-07	1.08999999999998e-07	-1.494e-06
0.54	1.166e-07	-3.02999999999999e-07	1.58000000000001e-07	-5.08999999999993e-07	5.29999999999975e-08	-4.78999999999991e-07
0.545	4.08000000000038e-08	-5.99999999999981e-08	2.86e-07	-5.95999999999993e-07	5.39999999999997e-08	3.69000000000004e-07
0.55	8.66000000000036e-08	9.49999999999987e-08	2.10000000000003e-07	-3.61999999999997e-07	-3.20000000000015e-08	1.68999999999983e-07
0.555	1.05000000000001e-07	-1.00000000000007e-08	1.00000000000185e-09	-3.56000000000001e-07	-1.56000000000002e-07	-9.20000000000133e-08
0.56	2.3600000000001e-08	-2.01999999999998e-07	4.10000000000006e-08	-4.64e-07	-4.83000000000003e-07	1.08999999999987e-07
0.565	-1.35999999999988e-08	-9.50000000000007e-08	2.57000000000002e-07	-1.96000000000001e-07	-5.68000000000003e-07	-3.46000000000011e-07
0.57	4.25999999999982e-08	-5.00000000000243e-09	1.36000000000001e-07	1.23999999999993e-07	1.99999999999994e-07	-2.20000000000035e-08
0.575	7.83999999999978e-08	-2.58e-07	-2.31000000000002e-07	1.93999999999993e-07	6.58999999999996e-07	1.72800000000001e-06
0.58	3.78000000000015e-08	-3.42e-07	-9.00000000000004e-08	1.18999999999998e-07	5.59999999999999e-07	2.065e-06
0.585	-9.4399999999999e-08	-2.25e-07	2.12000000000003e-07	-1.10000000000004e-07	5.57000000000001e-07	5.999999999996e-09
0.59	-2.01800000000003e-07	-3.63999999999997e-07	2.60000000000019e-08	-2.84000000000004e-07	-3.70000000000007e-08	-2.47600000000001e-06
0.595	-2.19200000000003e-07	-4.07999999999998e-07	-1.36000000000002e-07	-3.36e-07	-9.16e-07	-4.13000000000001e-06
0.6	-2.474e-07	-1.24000000000001e-07	4.99999999999973e-08	-2.44999999999999e-07	-9.62999999999997e-07	-4.75e-06
0.605	-1.92399999999999e-07	8.30000000000006e-08	5.60000000000001e-08	1.13000000000004e-07	-5.98999999999999e-07	-5.025e-06
0.61	-6.68000000000009e-08	1.75000000000001e-07	-1.74e-07	4.35000000000006e-07	-3.76000000000001e-07	-4.224e-06
0.615	4.60000000000062e-09	1.87000000000002e-07	-1.65999999999997e-07	4.86000000000004e-07	7.8000000000003e-08	-1.45899999999999e-06
