Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.15V	Ig,Vd=0.15V	Is,Vd=0.15V	Iavdd,Vd=0.15V	Ignd,Vd=0.15V	Id,Vd=0.3V	Ig,Vd=0.3V	Is,Vd=0.3V	Iavdd,Vd=0.3V	Ignd,Vd=0.3V	Id,Vd=0.45V	Ig,Vd=0.45V	Is,Vd=0.45V	Iavdd,Vd=0.45V	Ignd,Vd=0.45V	Id,Vd=0.6V	Ig,Vd=0.6V	Is,Vd=0.6V	Iavdd,Vd=0.6V	Ignd,Vd=0.6V	Id,Vd=0.75V	Ig,Vd=0.75V	Is,Vd=0.75V	Iavdd,Vd=0.75V	Ignd,Vd=0.75V	Id,Vd=0.9V	Ig,Vd=0.9V	Is,Vd=0.9V	Iavdd,Vd=0.9V	Ignd,Vd=0.9V
1.2	-5.53926e-08	1.3562e-09	-2.659e-11	5.119e-07	-4.5782e-07	-3.06938e-08	9.5025e-10	-2.909e-11	4.8788e-07	-4.583e-07	-1.59864e-08	6.4313e-10	-2.757e-11	4.7348e-07	-4.5818e-07	-8.0645e-09	4.1442e-10	-2.785e-11	4.6572e-07	-4.5804e-07	-3.4553e-09	2.545e-10	-3.128e-11	4.6112e-07	-4.5786e-07	-1.232e-09	1.4686e-10	-3.097e-11	4.5868e-07	-4.5742e-07	-2.449e-11	8.373e-11	-3.059e-11	4.5738e-07	-4.5734e-07
1.195	-5.53902e-08	1.3352e-09	-2.001e-11	5.1172e-07	-4.5774e-07	-3.0428e-08	9.3295e-10	-3.407e-11	4.8794e-07	-4.5834e-07	-1.5902e-08	6.3518e-10	-3.196e-11	4.7334e-07	-4.581e-07	-8.0664e-09	4.0295e-10	-3.198e-11	4.6568e-07	-4.58e-07	-3.4487e-09	2.4624e-10	-2.25e-11	4.6088e-07	-4.5768e-07	-1.2278e-09	1.408e-10	-2.012e-11	4.5872e-07	-4.5766e-07	-2.973e-11	7.958e-11	-2.089e-11	4.5734e-07	-4.5738e-07
1.19	-5.52728e-08	1.3156e-09	-2.846e-11	5.1168e-07	-4.5774e-07	-3.03958e-08	9.1928e-10	-3.742e-11	4.8768e-07	-4.5822e-07	-1.5878e-08	6.2244e-10	-3.228e-11	4.734e-07	-4.5794e-07	-8.0665e-09	3.961e-10	-2.626e-11	4.6566e-07	-4.5796e-07	-3.4488e-09	2.3584e-10	-2.974e-11	4.6104e-07	-4.5784e-07	-1.2299e-09	1.3347e-10	-3.036e-11	4.5872e-07	-4.5764e-07	-2.401e-11	7.754e-11	-2.464e-11	4.574e-07	-4.5732e-07
1.185	-5.50854e-08	1.2974e-09	-2.982e-11	5.116e-07	-4.5776e-07	-3.03588e-08	9.0224e-10	-2.633e-11	4.8768e-07	-4.5826e-07	-1.58544e-08	6.0992e-10	-3.777e-11	4.7342e-07	-4.581e-07	-8.0464e-09	3.8756e-10	-1.832e-11	4.6554e-07	-4.5792e-07	-3.4417e-09	2.3144e-10	-2.344e-11	4.611e-07	-4.5776e-07	-1.2269e-09	1.3076e-10	-2.77e-11	4.5864e-07	-4.5754e-07	-2.846e-11	7.178e-11	-2.868e-11	4.5728e-07	-4.574e-07
1.18	-5.49616e-08	1.2779e-09	-2.545e-11	5.1136e-07	-4.577e-07	-3.02984e-08	8.88e-10	-2.229e-11	4.8754e-07	-4.5816e-07	-1.5831e-08	6.0088e-10	-3.201e-11	4.7326e-07	-4.5806e-07	-8.0343e-09	3.778e-10	-2.538e-11	4.6554e-07	-4.5786e-07	-3.4382e-09	2.2568e-10	-1.812e-11	4.609e-07	-4.576e-07	-1.2259e-09	1.2585e-10	-2.486e-11	4.5872e-07	-4.5756e-07	-2.778e-11	6.907e-11	-2.331e-11	4.5734e-07	-4.573e-07
1.175	-5.48488e-08	1.2628e-09	-2.902e-11	5.1132e-07	-4.5768e-07	-3.02552e-08	8.7451e-10	-2.568e-11	4.8746e-07	-4.5802e-07	-1.581e-08	5.8952e-10	-2.237e-11	4.7314e-07	-4.5788e-07	-8.0268e-09	3.6937e-10	-2.523e-11	4.655e-07	-4.5782e-07	-3.4324e-09	2.1885e-10	-1.706e-11	4.6098e-07	-4.577e-07	-1.2225e-09	1.2166e-10	-1.713e-11	4.5854e-07	-4.5744e-07	-2.081e-11	6.675e-11	-2.145e-11	4.574e-07	-4.5738e-07
1.17	-5.47222e-08	1.2461e-09	-2.469e-11	5.1104e-07	-4.5744e-07	-3.0212e-08	8.6459e-10	-2.117e-11	4.8752e-07	-4.5812e-07	-1.57842e-08	5.7703e-10	-1.223e-11	4.7324e-07	-4.5798e-07	-8.0232e-09	3.6267e-10	-2.376e-11	4.6552e-07	-4.5786e-07	-3.4283e-09	2.1221e-10	-2.709e-11	4.6096e-07	-4.5772e-07	-1.2171e-09	1.1627e-10	-2.834e-11	4.5844e-07	-4.574e-07	-2.143e-11	6.283e-11	-2.677e-11	4.5738e-07	-4.5738e-07
1.165	-5.4639e-08	1.2259e-09	-1.679e-11	5.1086e-07	-4.5756e-07	-3.01294e-08	8.4907e-10	-2.322e-11	4.8742e-07	-4.5806e-07	-1.58018e-08	5.6467e-10	-2.222e-11	4.7318e-07	-4.5788e-07	-8.0119e-09	3.5445e-10	-1.616e-11	4.6534e-07	-4.5764e-07	-3.4253e-09	2.068e-10	-2.166e-11	4.6098e-07	-4.5776e-07	-1.2196e-09	1.1211e-10	-2.471e-11	4.5866e-07	-4.5744e-07	-2.522e-11	5.718e-11	-2.784e-11	4.5736e-07	-4.5736e-07
1.16	-5.44676e-08	1.2125e-09	-5.76e-12	5.1082e-07	-4.575e-07	-3.00744e-08	8.3523e-10	-2.157e-11	4.8728e-07	-4.5794e-07	-1.57714e-08	5.5753e-10	-2.701e-11	4.7298e-07	-4.577e-07	-7.9792e-09	3.4775e-10	-2.998e-11	4.653e-07	-4.5764e-07	-3.4187e-09	2.0129e-10	-1.964e-11	4.6094e-07	-4.5764e-07	-1.2162e-09	1.0868e-10	-1.914e-11	4.5868e-07	-4.5752e-07	-1.87e-11	5.662e-11	-1.745e-11	4.5732e-07	-4.5738e-07
1.155	-5.44156e-08	1.1925e-09	-1.785e-11	5.1066e-07	-4.5756e-07	-3.00448e-08	8.2227e-10	-2.933e-11	4.8728e-07	-4.5796e-07	-1.57538e-08	5.4515e-10	-2.678e-11	4.7318e-07	-4.5792e-07	-7.9658e-09	3.3877e-10	-2.654e-11	4.6532e-07	-4.5782e-07	-3.4161e-09	1.9333e-10	-2.87e-11	4.609e-07	-4.577e-07	-1.2162e-09	1.0159e-10	-2.516e-11	4.587e-07	-4.575e-07	-1.605e-11	5.565e-11	-2.251e-11	4.5732e-07	-4.573e-07
