Vgs	Gm_Vds=0.15V	Gm_Vds=0.30V	Gm_Vds=0.45V	Gm_Vds=0.60V	Gm_Vds=0.75V	Gm_Vds=0.90V
-0.295	-1.59e-09	-3.708e-09	-1.2523e-08	-1.8714e-08	-1.267e-08	-3.6026e-08
-0.29	-1.7185e-09	-3.866e-09	-1.1557e-08	-1.7568e-08	-1.4902e-08	-4.092e-08
-0.285	-1.8695e-09	-3.736e-09	-9.905e-09	-1.5135e-08	-1.7398e-08	-4.0862e-08
-0.28	-1.8232e-09	-3.781e-09	-8.121e-09	-1.2391e-08	-1.8652e-08	-3.9462e-08
-0.275	-1.6718e-09	-4.132e-09	-6.911e-09	-1.0892e-08	-1.693e-08	-4.1172e-08
-0.27	-1.5862e-09	-3.826e-09	-6.495e-09	-1.0403e-08	-1.4488e-08	-3.9572e-08
-0.265	-1.3512e-09	-3.302e-09	-6.251e-09	-9.186e-09	-1.5516e-08	-3.4956e-08
-0.26	-1.0367e-09	-3.409e-09	-6.17e-09	-8.471e-09	-1.6658e-08	-3.6272e-08
-0.255	-9.966e-10	-3.191e-09	-5.983e-09	-9.561e-09	-1.6614e-08	-4.1168e-08
-0.25	-8.646e-10	-2.219e-09	-5.433e-09	-9.804e-09	-1.8578e-08	-4.2338e-08
-0.245	-3.205e-10	-1.63e-09	-4.92e-09	-8.582e-09	-1.9386e-08	-3.9974e-08
-0.24	9.31e-11	-1.383e-09	-4.39e-09	-8.742e-09	-1.6326e-08	-3.7596e-08
-0.235	4.093e-10	-7.75e-10	-2.99e-09	-8.255e-09	-1.3782e-08	-3.3702e-08
-0.23	1.1014e-09	-1.48e-10	-1.234e-09	-4.804e-09	-1.3e-08	-2.6938e-08
-0.225	1.7538e-09	3.81e-10	-3.64e-10	-2.204e-09	-1.1394e-08	-2.1998e-08
-0.22	2.1497e-09	1.194e-09	3.86e-10	-1.611e-09	-8.862e-09	-2.0814e-08
-0.215	2.8917e-09	2.236e-09	1.649e-09	2.2e-11	-6.246e-09	-2.0508e-08
-0.21	3.949e-09	3.29e-09	2.397e-09	1.672e-09	-3.92e-09	-2.0016e-08
-0.205	4.844e-09	4.5e-09	2.616e-09	2.287e-09	-1.362e-09	-1.78e-08
-0.2	5.851e-09	5.959e-09	4.158e-09	3.621e-09	1.312e-09	-1.2044e-08
-0.195	7.2703e-09	7.552e-09	6.915e-09	5.505e-09	3.4e-09	-5.118e-09
-0.19	8.8368e-09	9.445e-09	9.474e-09	8.019e-09	6.074e-09	1.03e-09
-0.185	1.04102e-08	1.1886e-08	1.2688e-08	1.1711e-08	1.0008e-08	6.98e-09
-0.18	1.23548e-08	1.4765e-08	1.6871e-08	1.6043e-08	1.4866e-08	1.2512e-08
-0.175	1.49647e-08	1.7703e-08	2.0576e-08	2.0766e-08	2.0312e-08	1.8074e-08
-0.17	1.78997e-08	2.0863e-08	2.4167e-08	2.6671e-08	2.662e-08	2.4646e-08
-0.165	2.10313e-08	2.4802e-08	2.8892e-08	3.3678e-08	3.4878e-08	3.2556e-08
-0.16	2.49467e-08	2.9342e-08	3.4637e-08	4.0931e-08	4.3888e-08	4.2898e-08
-0.155	2.99454e-08	3.4489e-08	4.1507e-08	4.915e-08	5.2592e-08	5.6536e-08
-0.15	3.52969e-08	4.0953e-08	4.9931e-08	5.9515e-08	6.3192e-08	7.1712e-08
-0.145	4.0822e-08	4.8728e-08	5.9323e-08	7.0938e-08	7.6944e-08	8.8478e-08
-0.14	4.7778e-08	5.7337e-08	7.0272e-08	8.2877e-08	9.2434e-08	1.10158e-07
-0.135	5.637e-08	6.7524e-08	8.3767e-08	9.8043e-08	1.10244e-07	1.35304e-07
-0.13	6.5415e-08	7.9615e-08	9.8681e-08	1.17239e-07	1.32272e-07	1.62516e-07
-0.125	7.5855e-08	9.3383e-08	1.15186e-07	1.39922e-07	1.57448e-07	1.94696e-07
