vg	id_vd = 0.0V	ig_vd = 0.0V	is_vd = 0.0V	iavdd_vd = 0.0V	ignd_vd = 0.0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
-0.3	1.514e-10	-3.1644e-10	1.5021e-10	3.212e-07	-3.2118e-07	6.875e-10	-6.0368e-10	1.4217e-10	3.2014e-07	-3.2032e-07	1.7101e-09	-1.1651e-09	1.394e-10	3.201e-07	-3.2076e-07	3.601e-09	-2.1061e-09	1.3062e-10	3.2028e-07	-3.218e-07	6.9445e-09	-3.5534e-09	1.2812e-10	3.2224e-07	-3.257e-07	1.2596e-08	-5.6281e-09	1.2721e-10	3.2264e-07	-3.2958e-07	2.29766e-08	-8.658e-09	1.1948e-10	3.239e-07	-3.3828e-07
-0.295	1.4617e-10	-3.0053e-10	1.4629e-10	3.2116e-07	-3.2112e-07	6.6873e-10	-5.8351e-10	1.3162e-10	3.2014e-07	-3.2028e-07	1.6805e-09	-1.1286e-09	1.2474e-10	3.1948e-07	-3.2046e-07	3.5703e-09	-2.0561e-09	1.2497e-10	3.202e-07	-3.2192e-07	6.8202e-09	-3.4806e-09	1.1817e-10	3.221e-07	-3.2558e-07	1.23772e-08	-5.5343e-09	1.1033e-10	3.2254e-07	-3.2948e-07	2.25518e-08	-8.5212e-09	1.026e-10	3.235e-07	-3.3776e-07
-0.29	1.3902e-10	-2.8976e-10	1.3804e-10	3.2118e-07	-3.2112e-07	6.6186e-10	-5.6033e-10	1.2149e-10	3.2012e-07	-3.2026e-07	1.6663e-09	-1.0929e-09	1.2059e-10	3.201e-07	-3.2072e-07	3.4936e-09	-1.9983e-09	1.1635e-10	3.2032e-07	-3.2172e-07	6.7111e-09	-3.4148e-09	1.123e-10	3.2198e-07	-3.254e-07	1.23334e-08	-5.4392e-09	1.0579e-10	3.224e-07	-3.294e-07	2.23864e-08	-8.4017e-09	9.588e-11	3.234e-07	-3.374e-07
-0.285	1.3706e-10	-2.7989e-10	1.302e-10	3.212e-07	-3.2118e-07	6.5035e-10	-5.3987e-10	1.1574e-10	3.2008e-07	-3.2034e-07	1.6331e-09	-1.0604e-09	1.1364e-10	3.201e-07	-3.207e-07	3.4823e-09	-1.9614e-09	1.0425e-10	3.201e-07	-3.2166e-07	6.6761e-09	-3.3424e-09	9.518e-11	3.22e-07	-3.2538e-07	1.221e-08	-5.3512e-09	8.761e-11	3.2236e-07	-3.2922e-07	2.2229e-08	-8.2645e-09	7.851e-11	3.233e-07	-3.3722e-07
-0.28	1.3361e-10	-2.6224e-10	1.276e-10	3.2118e-07	-3.2114e-07	6.4044e-10	-5.2183e-10	1.0836e-10	3.201e-07	-3.2024e-07	1.6081e-09	-1.0337e-09	9.914e-11	3.201e-07	-3.2076e-07	3.4257e-09	-1.9126e-09	9.344e-11	3.2004e-07	-3.2174e-07	6.5812e-09	-3.2831e-09	8.709e-11	3.2192e-07	-3.254e-07	1.20936e-08	-5.2543e-09	8.103e-11	3.2228e-07	-3.2924e-07	2.1737e-08	-7.9896e-09	6.664e-11	3.2318e-07	-3.3692e-07
-0.275	1.2572e-10	-2.5463e-10	1.2276e-10	3.2112e-07	-3.2114e-07	6.268e-10	-5.039e-10	9.471e-11	3.2012e-07	-3.203e-07	1.5997e-09	-1.0013e-09	8.871e-11	3.2004e-07	-3.2068e-07	3.4054e-09	-1.8632e-09	8.472e-11	3.2004e-07	-3.2166e-07	6.5583e-09	-3.2138e-09	7.622e-11	3.218e-07	-3.2524e-07	1.19718e-08	-5.1641e-09	6.19e-11	3.2218e-07	-3.2904e-07	2.17354e-08	-8.0219e-09	4.996e-11	3.231e-07	-3.367e-07
-0.27	1.1502e-10	-2.4323e-10	1.1413e-10	3.2116e-07	-3.2114e-07	6.2141e-10	-4.7903e-10	8.629e-11	3.2008e-07	-3.2028e-07	1.5977e-09	-9.7164e-10	8.372e-11	3.1996e-07	-3.2072e-07	3.361e-09	-1.8219e-09	7.075e-11	3.199e-07	-3.2154e-07	6.5059e-09	-3.148e-09	5.897e-11	3.2178e-07	-3.2514e-07	1.1907e-08	-5.0868e-09	5.227e-11	3.2212e-07	-3.2892e-07	2.15748e-08	-7.9014e-09	3.137e-11	3.2296e-07	-3.366e-07
-0.265	1.1812e-10	-2.2794e-10	1.0816e-10	3.2114e-07	-3.2112e-07	6.2298e-10	-4.6884e-10	7.972e-11	3.2014e-07	-3.2032e-07	1.5488e-09	-9.4725e-10	6.676e-11	3.2006e-07	-3.207e-07	3.3417e-09	-1.7808e-09	5.827e-11	3.1998e-07	-3.2162e-07	6.4716e-09	-3.0874e-09	4.591e-11	3.2176e-07	-3.2516e-07	1.18578e-08	-4.9973e-09	3.092e-11	3.2214e-07	-3.2878e-07	2.1376e-08	-7.7785e-09	1.122e-11	3.228e-07	-3.3646e-07
-0.26	1.1184e-10	-2.2068e-10	1.0492e-10	3.2114e-07	-3.2116e-07	6.0825e-10	-4.4939e-10	6.614e-11	3.201e-07	-3.2028e-07	1.5377e-09	-9.151e-10	5.427e-11	3.2004e-07	-3.2068e-07	3.3043e-09	-1.7335e-09	4.505e-11	3.1996e-07	-3.2156e-07	6.3802e-09	-3.0254e-09	2.924e-11	3.2164e-07	-3.2504e-07	1.19384e-08	-4.9069e-09	1.291e-11	3.2206e-07	-3.2886e-07	2.11096e-08	-7.6624e-09	-9.92e-12	3.2282e-07	-3.3606e-07
-0.255	1.0519e-10	-2.1096e-10	1.0036e-10	3.2114e-07	-3.2102e-07	6.049e-10	-4.2656e-10	5.146e-11	3.2006e-07	-3.2026e-07	1.5338e-09	-8.8865e-10	4.622e-11	3.1998e-07	-3.2072e-07	3.2841e-09	-1.6959e-09	2.78e-11	3.1998e-07	-3.2156e-07	6.3722e-09	-2.9657e-09	9.77e-12	3.216e-07	-3.2502e-07	1.16636e-08	-4.8319e-09	-6.23e-12	3.2196e-07	-3.2872e-07	2.1029e-08	-7.553e-09	-3.143e-11	3.227e-07	-3.3598e-07
-0.25	9.669e-11	-1.9574e-10	9.11e-11	3.2114e-07	-3.2108e-07	6.0486e-10	-4.1705e-10	4.254e-11	3.2004e-07	-3.2024e-07	1.5135e-09	-8.6573e-10	3.047e-11	3.2004e-07	-3.2e-07	3.2415e-09	-1.6562e-09	1.214e-11	3.1988e-07	-3.2152e-07	6.3536e-09	-2.9034e-09	-1.052e-11	3.2164e-07	-3.2494e-07	1.15518e-08	-4.7413e-09	-3.023e-11	3.2188e-07	-3.2874e-07	2.07752e-08	-7.4255e-09	-6.235e-11	3.2268e-07	-3.3594e-07
-0.245	1.0131e-10	-1.9474e-10	8.789e-11	3.2116e-07	-3.2114e-07	5.9716e-10	-4.013e-10	3.011e-11	3.2016e-07	-3.2032e-07	1.5035e-09	-8.3905e-10	9.33e-12	3.2004e-07	-3.2066e-07	3.2134e-09	-1.6111e-09	-6.06e-12	3.1982e-07	-3.2156e-07	6.2772e-09	-2.8496e-09	-2.749e-11	3.2156e-07	-3.2492e-07	1.15112e-08	-4.6618e-09	-5.147e-11	3.2188e-07	-3.2864e-07	2.0576e-08	-7.3152e-09	-8.77e-11	3.2262e-07	-3.3576e-07
