vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-0.055004	-1.142e-09	0.055004	7.0176e-07	-6.2826e-07	-0.03553	-6.129e-10	0.035564	7.138e-07	-6.343e-07	-0.017106	-2.5688e-10	0.017124	7.1032e-07	-6.2722e-07	-0.003738	2.026e-11	0.003734	7.0696e-07	-6.2158e-07	-0.0001344	3.005e-10	0.0001345	7.0632e-07	-6.1978e-07	-1.7841e-06	6.0694e-10	1.6973e-06	7.0732e-07	-6.2042e-07	-1.077e-07	9.5669e-10	1.91044e-08	7.0916e-07	-6.214e-07
0.005	-0.054916	-1.1495e-09	0.054938	7.0414e-07	-6.2926e-07	-0.035508	-6.1054e-10	0.035526	7.1282e-07	-6.346e-07	-0.017076	-2.614e-10	0.017092	7.0886e-07	-6.274e-07	-0.00372	1.63e-11	0.0037206	7.0574e-07	-6.2152e-07	-0.0001336	2.9838e-10	0.00013372	7.0474e-07	-6.199e-07	-1.7707e-06	5.964e-10	1.6871e-06	7.0606e-07	-6.2042e-07	-1.062e-07	9.4978e-10	1.89736e-08	7.0782e-07	-6.2164e-07
0.01	-0.054866	-1.1544e-09	0.054886	7.0354e-07	-6.2998e-07	-0.035466	-6.1277e-10	0.035486	7.1172e-07	-6.3478e-07	-0.017042	-2.6826e-10	0.017062	7.076e-07	-6.2748e-07	-0.0037074	8.84e-12	0.0037086	7.0448e-07	-6.216e-07	-0.00013284	2.8685e-10	0.00013296	7.034e-07	-6.199e-07	-1.7598e-06	5.8407e-10	1.6768e-06	7.0462e-07	-6.2038e-07	-1.0472e-07	9.3717e-10	1.8846e-08	7.0664e-07	-6.2168e-07
0.015	-0.054812	-1.1479e-09	0.054836	7.0342e-07	-6.306e-07	-0.035422	-6.1887e-10	0.035442	7.107e-07	-6.3496e-07	-0.017014	-2.6333e-10	0.017032	7.0638e-07	-6.274e-07	-0.0036958	1.98e-12	0.0036954	7.0316e-07	-6.2152e-07	-0.0001321	2.8177e-10	0.00013222	7.0194e-07	-6.197e-07	-1.7484e-06	5.7356e-10	1.6657e-06	7.0346e-07	-6.2044e-07	-1.0318e-07	9.2447e-10	1.8736e-08	7.0518e-07	-6.2178e-07
0.02	-0.054766	-1.1539e-09	0.05478	7.0252e-07	-6.3116e-07	-0.03538	-6.168e-10	0.035398	7.0972e-07	-6.3508e-07	-0.016986	-2.6705e-10	0.017002	7.052e-07	-6.2758e-07	-0.0036816	6.15e-12	0.003684	7.0162e-07	-6.2158e-07	-0.00013136	2.8261e-10	0.00013134	7.0082e-07	-6.1976e-07	-1.7362e-06	5.7158e-10	1.6543e-06	7.0222e-07	-6.2062e-07	-1.0168e-07	9.1267e-10	1.86152e-08	7.0388e-07	-6.218e-07
0.025	-0.05471	-1.154e-09	0.054734	7.0196e-07	-6.3168e-07	-0.035342	-6.1546e-10	0.03536	7.086e-07	-6.353e-07	-0.016954	-2.737e-10	0.016968	7.0398e-07	-6.276e-07	-0.0036704	-3.8e-13	0.0036706	7.0072e-07	-6.2158e-07	-0.0001305	2.704e-10	0.00013072	6.9938e-07	-6.1968e-07	-1.7224e-06	5.6558e-10	1.6473e-06	7.0072e-07	-6.2056e-07	-1.0026e-07	9.0357e-10	1.84918e-08	7.0264e-07	-6.2186e-07
0.03	-0.054658	-1.1581e-09	0.054678	7.0152e-07	-6.3216e-07	-0.0353	-6.2237e-10	0.035316	7.0746e-07	-6.353e-07	-0.016922	-2.7002e-10	0.01694	7.0296e-07	-6.2772e-07	-0.0036586	-4.56e-12	0.003658	6.9922e-07	-6.215e-07	-0.00012968	2.7038e-10	0.0001299	6.9814e-07	-6.1984e-07	-1.7129e-06	5.5087e-10	1.6344e-06	6.9952e-07	-6.2046e-07	-9.8767e-08	8.9177e-10	1.8359e-08	7.0146e-07	-6.2174e-07
0.035	-0.054606	-1.1605e-09	0.054628	7.0074e-07	-6.3252e-07	-0.035254	-6.1907e-10	0.03527	7.0666e-07	-6.3544e-07	-0.016888	-2.7153e-10	0.016904	7.0176e-07	-6.2782e-07	-0.0036446	-5.48e-12	0.0036468	6.9794e-07	-6.215e-07	-0.00012904	2.6309e-10	0.00012906	6.9688e-07	-6.1988e-07	-1.6993e-06	5.455e-10	1.6243e-06	6.982e-07	-6.206e-07	-9.72864e-08	8.8171e-10	1.82348e-08	6.9988e-07	-6.217e-07
0.04	-0.054556	-1.1585e-09	0.054574	7.0006e-07	-6.3304e-07	-0.03521	-6.2038e-10	0.03523	7.0556e-07	-6.3544e-07	-0.016858	-2.7761e-10	0.016882	7.005e-07	-6.2778e-07	-0.003633	-7.69e-12	0.0036342	6.9682e-07	-6.214e-07	-0.00012814	2.5715e-10	0.00012836	6.9574e-07	-6.1998e-07	-1.6877e-06	5.3958e-10	1.6128e-06	6.9698e-07	-6.2062e-07	-9.5945e-08	8.7321e-10	1.81182e-08	6.9868e-07	-6.2164e-07
0.045	-0.054504	-1.1591e-09	0.05452	6.9948e-07	-6.3348e-07	-0.035162	-6.2577e-10	0.03518	7.0442e-07	-6.3564e-07	-0.016826	-2.7782e-10	0.016844	6.9934e-07	-6.2766e-07	-0.0036218	-1.236e-11	0.0036204	6.9568e-07	-6.2156e-07	-0.0001274	2.5491e-10	0.00012764	6.9464e-07	-6.1996e-07	-1.6779e-06	5.2866e-10	1.6009e-06	6.9592e-07	-6.2072e-07	-9.44974e-08	8.6367e-10	1.80092e-08	6.9768e-07	-6.2174e-07
