gm,Vd=0V	gm,Vd=0.15V	gm,Vd=0.3V	gm,Vd=0.45V	gm,Vd=0.6V	gm,Vd=0.75V	gm,Vd=0.9V
1.02240000000004e-07	-3.14800000000009e-08	-3.76000000000024e-09	1.13800000000002e-08	1.05800000000002e-08	4.18000000000009e-09	-1.62000000000004e-10
9.88000000000009e-08	8.63999999999911e-09	1.16799999999996e-08	1.375e-08	8.65e-09	4.52999999999999e-09	1.36999999999993e-10
9.87399999999989e-08	5.398e-08	3.038e-08	1.60399999999999e-08	7.85999999999995e-09	5.38e-09	9.05000000000009e-10
1.13319999999999e-07	6.51599999999995e-08	3.75399999999999e-08	1.94699999999999e-08	1.054e-08	5.23e-09	-5.2999999999968e-11
1.34580000000001e-07	7.85399999999999e-08	4.35200000000001e-08	2.45200000000001e-08	1.29200000000001e-08	5.08000000000001e-09	-1.21799999999999e-09
1.577e-07	9.24599999999999e-08	5.10199999999999e-08	2.60799999999999e-08	1.355e-08	7.11999999999995e-09	1.99999999997849e-12
1.9058e-07	1.0692e-07	5.78199999999998e-08	2.81699999999999e-08	1.479e-08	8.46999999999998e-09	9.24999999999998e-10
2.23199999999999e-07	1.23059999999999e-07	6.65599999999997e-08	3.60199999999999e-08	1.80799999999999e-08	8.71999999999999e-09	-4.72999999999969e-10
2.54780000000001e-07	1.40940000000001e-07	7.49600000000001e-08	4.07399999999999e-08	2.016e-08	9.73000000000001e-09	-4.62999999999969e-10
2.8324e-07	1.5934e-07	8.27599999999998e-08	4.43099999999998e-08	2.198e-08	1.215e-08	1.21499999999999e-09
3.2268e-07	1.7974e-07	9.63999999999999e-08	5.07700000000001e-08	2.65800000000001e-08	1.366e-08	3.37999999999973e-10
3.71979999999999e-07	2.0168e-07	1.0814e-07	5.76799999999998e-08	2.994e-08	1.404e-08	-8.16e-10
4.215e-07	2.342e-07	1.2512e-07	6.52999999999999e-08	3.318e-08	1.71100000000001e-08	2.88000000000024e-10
4.82379999999999e-07	2.6592e-07	1.4146e-07	7.31799999999998e-08	3.82799999999999e-08	2.01299999999999e-08	1.358e-09
5.44380000000001e-07	2.9596e-07	1.5744e-07	8.252e-08	4.331e-08	2.195e-08	-3.05000000000036e-10
6.05040000000013e-07	3.33680000000007e-07	1.79080000000004e-07	9.20800000000019e-08	4.8930000000001e-08	2.43600000000005e-08	-1.92000000000004e-10
6.81379999999998e-07	3.7472e-07	2.00679999999999e-07	1.0644e-07	5.64799999999998e-08	2.81999999999999e-08	1.725e-09
7.71239999999999e-07	4.2332e-07	2.2776e-07	1.2002e-07	6.343e-08	3.278e-08	7.97999999999975e-10
8.74299999999998e-07	4.81159999999998e-07	2.60459999999999e-07	1.3608e-07	7.00799999999998e-08	3.75599999999999e-08	2.96999999999986e-10
9.82960000000001e-07	5.3742e-07	2.8926e-07	1.5392e-07	8.015e-08	4.147e-08	1.32700000000001e-09
1.10396e-06	6.03839999999999e-07	3.21859999999999e-07	1.74139999999999e-07	9.18599999999998e-08	4.62399999999999e-08	1.797e-09
1.2285e-06	6.81880000000001e-07	3.6476e-07	1.9746e-07	1.0281e-07	5.346e-08	1.07999999999998e-09
1.41036e-06	7.69759999999998e-07	4.15199999999999e-07	2.19759999999999e-07	1.1724e-07	6.11099999999998e-08	1.34599999999998e-09
1.562e-06	8.58179999999999e-07	4.6868e-07	2.5332e-07	1.3357e-07	6.874e-08	2.462e-09
1.74e-06	9.67939999999997e-07	5.28659999999999e-07	2.8706e-07	1.5127e-07	7.79099999999998e-08	2.327e-09
1.976e-06	1.09772e-06	5.9478e-07	3.2232e-07	1.6935e-07	9e-08	1.79399999999999e-09
2.20599999999999e-06	1.22582e-06	6.68939999999998e-07	3.62759999999999e-07	1.9228e-07	1.0371e-07	3.62199999999995e-09
2.49e-06	1.38226e-06	7.541e-07	4.0706e-07	2.1858e-07	1.1432e-07	4.51599999999997e-09
2.79399999999999e-06	1.55832e-06	8.49199999999998e-07	4.66379999999999e-07	2.46679999999999e-07	1.2888e-07	3.44399999999999e-09
3.122e-06	1.7511e-06	9.5432e-07	5.2564e-07	2.8336e-07	1.4783e-07	4.73100000000002e-09
3.53599999999999e-06	1.97859999999999e-06	1.08458e-06	5.93119999999999e-07	3.22999999999999e-07	1.6593e-07	6.25999999999999e-09
3.964e-06	2.21088e-06	1.24272e-06	6.69320000000001e-07	3.5922e-07	1.8731e-07	5.20799999999996e-09
4.43399999999999e-06	2.52799999999999e-06	1.42778e-06	7.56219999999998e-07	4.06899999999999e-07	2.15539999999999e-07	6.74799999999993e-09
4.992e-06	2.806e-06	1.59614e-06	8.5752e-07	4.6238e-07	2.4162e-07	8.36199999999996e-09
5.63799999999998e-06	3.17199999999999e-06	1.76296e-06	9.73819999999997e-07	5.20339999999999e-07	2.76059999999999e-07	7.57799999999998e-09
6.336e-06	3.6e-06	1.97366e-06	1.1012e-06	5.8908e-07	3.1484e-07	9.86500000000003e-09
7.05399999999998e-06	3.99599999999999e-06	2.25519999999999e-06	1.2426e-06	6.75739999999998e-07	3.54719999999999e-07	1.0931e-08
7.924e-06	4.516e-06	2.54886e-06	1.41386e-06	7.667e-07	4.0534e-07	1.2181e-08
8.87599999999999e-06	5.09199999999999e-06	2.90199999999999e-06	1.58612e-06	8.62219999999998e-07	4.60699999999999e-07	1.60969999999999e-08
1.0108e-05	5.804e-06	3.25e-06	1.793e-06	9.84340000000001e-07	5.1682e-07	1.46209999999999e-08
1.14240000000001e-05	6.55800000000006e-06	3.61200000000003e-06	2.04544000000002e-06	1.10972000000001e-06	5.90880000000006e-07	1.66410000000001e-08
1.2642e-05	7.25599999999999e-06	4.114e-06	2.30294e-06	1.25836e-06	6.70379999999999e-07	2.4635e-08
1.4288e-05	8.172e-06	4.684e-06	2.6044e-06	1.43016e-06	7.55259999999999e-07	2.3813e-08
1.5996e-05	9.29199999999999e-06	5.316e-06	2.94594e-06	1.60816e-06	8.58299999999999e-07	2.5558e-08
1.8034e-05	1.0542e-05	6.066e-06	3.354e-06	1.837e-06	9.76019999999999e-07	3.2551e-08
2.0284e-05	1.1816e-05	6.91599999999999e-06	3.76e-06	2.10274e-06	1.10642e-06	2.996e-08
2.2598e-05	1.3222e-05	7.82199999999999e-06	4.226e-06	2.34762e-06	1.26278e-06	3.803e-08
2.5092e-05	1.5072e-05	8.646e-06	4.832e-06	2.64152e-06	1.44362e-06	4.63999999999999e-08
2.8416e-05	1.6804e-05	9.79199999999999e-06	5.504e-06	3.03702e-06	1.6132e-06	5.11899999999999e-08
3.234e-05	1.873e-05	1.1178e-05	6.17199999999999e-06	3.436e-06	1.83592e-06	6.08e-08
3.594e-05	2.1552e-05	1.2626e-05	7.01999999999999e-06	3.884e-06	2.07882e-06	6.72599999999999e-08
4.044e-05	2.3924e-05	1.4096e-05	8.02599999999999e-06	4.426e-06	2.32696e-06	8.07899999999999e-08
4.59100000000005e-05	2.72860000000003e-05	1.59500000000002e-05	9.0780000000001e-06	5.01600000000005e-06	2.64946000000003e-06	8.14800000000008e-08
5.18200000000005e-05	3.04400000000003e-05	1.79160000000002e-05	1.01520000000001e-05	5.68000000000006e-06	3.03804000000003e-06	8.90800000000007e-08
5.799e-05	3.408e-05	2.0302e-05	1.1498e-05	6.43999999999999e-06	3.498e-06	1.0607e-07
6.47499999999999e-05	3.937e-05	2.3218e-05	1.3014e-05	7.31199999999999e-06	3.946e-06	1.1366e-07
7.24999999999999e-05	4.385e-05	2.5528e-05	1.4698e-05	8.23999999999999e-06	4.4e-06	1.3273e-07
8.15699999999999e-05	4.90799999999999e-05	2.87e-05	1.6978e-05	9.34e-06	5.014e-06	1.6701e-07
9.32899999999999e-05	5.627e-05	3.383e-05	1.9032e-05	1.072e-05	5.766e-06	1.7712e-07
0.00010431	6.334e-05	3.776e-05	2.1398e-05	1.1946e-05	6.43e-06	1.9062e-07
0.00011691	7.07999999999999e-05	4.172e-05	2.4442e-05	1.367e-05	7.37599999999999e-06	2.4465e-07
0.00013129	7.86099999999999e-05	4.71999999999999e-05	2.7464e-05	1.5652e-05	8.39999999999999e-06	2.4891e-07
0.00014623	8.91299999999999e-05	5.36899999999999e-05	3.0902e-05	1.7648e-05	9.44599999999999e-06	3.7061e-07
0.00016348	0.00010235	6.126e-05	3.469e-05	1.9986e-05	1.0904e-05	4.0248e-07
0.00018344	0.00011301	6.82399999999999e-05	3.924e-05	2.2288e-05	1.238e-05	3.4582e-07
0.00020877	0.00012811	7.71299999999999e-05	4.534e-05	2.5404e-05	1.409e-05	4.6984e-07
0.00023181	0.00014319	8.68699999999999e-05	5.117e-05	2.897e-05	1.576e-05	5.1166e-07
0.00026009	0.00016051	9.90899999999999e-05	5.82299999999999e-05	3.291e-05	1.7824e-05	6.3038e-07
