Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	-0.066822	-6.3435e-10	0.066812	3.5472e-07	-3.1334e-07	-0.048108	-3.492e-10	0.04813	3.5694e-07	-3.1214e-07	-0.02951	-1.6629e-10	0.029526	3.5768e-07	-3.099e-07	-0.012976	-2.181e-11	0.012978	3.5898e-07	-3.0832e-07	-0.0026122	1.5828e-10	0.0026106	3.5936e-07	-3.071e-07	-0.00015166	3.9833e-10	0.00015158	3.5922e-07	-3.0666e-07	-5.0501e-06	6.8165e-10	4.9899e-06	3.5982e-07	-3.066e-07
0.005	-0.066688	-6.3661e-10	0.066694	3.5442e-07	-3.132e-07	-0.048028	-3.5279e-10	0.048038	3.5634e-07	-3.1216e-07	-0.029438	-1.7098e-10	0.029446	3.5714e-07	-3.1014e-07	-0.012914	-2.479e-11	0.012922	3.5808e-07	-3.0838e-07	-0.0025874	1.4933e-10	0.002587	3.584e-07	-3.0704e-07	-0.00014936	3.8887e-10	0.00014944	3.5836e-07	-3.0668e-07	-4.9594e-06	6.7222e-10	4.9013e-06	3.5884e-07	-3.0656e-07
0.01	-0.066584	-6.3783e-10	0.066598	3.537e-07	-3.1326e-07	-0.047938	-3.5618e-10	0.047948	3.5558e-07	-3.122e-07	-0.029362	-1.7147e-10	0.029372	3.5608e-07	-3.1002e-07	-0.012858	-2.618e-11	0.012868	3.5708e-07	-3.083e-07	-0.002565	1.498e-10	0.0025656	3.5752e-07	-3.071e-07	-0.0001473	3.8262e-10	0.00014734	3.5736e-07	-3.0666e-07	-4.8698e-06	6.6281e-10	4.8165e-06	3.5798e-07	-3.066e-07
0.015	-0.066486	-6.3888e-10	0.0665	3.531e-07	-3.1332e-07	-0.04785	-3.5364e-10	0.047858	3.5482e-07	-3.1228e-07	-0.029284	-1.7528e-10	0.029296	3.5526e-07	-3.0996e-07	-0.012802	-3.148e-11	0.01281	3.5624e-07	-3.0824e-07	-0.0025428	1.438e-10	0.0025432	3.565e-07	-3.0704e-07	-0.00014524	3.749e-10	0.00014526	3.5652e-07	-3.0664e-07	-4.7741e-06	6.495e-10	4.7371e-06	3.5704e-07	-3.0662e-07
0.02	-0.066388	-6.3895e-10	0.066396	3.524e-07	-3.1336e-07	-0.047762	-3.5511e-10	0.047774	3.5406e-07	-3.1224e-07	-0.029206	-1.7521e-10	0.02922	3.5452e-07	-3.0998e-07	-0.012748	-3.139e-11	0.012756	3.5538e-07	-3.083e-07	-0.002521	1.3806e-10	0.0025206	3.5568e-07	-3.0716e-07	-0.00014322	3.6521e-10	0.0001432	3.556e-07	-3.0668e-07	-4.6931e-06	6.4021e-10	4.6488e-06	3.561e-07	-3.0668e-07
0.025	-0.06629	-6.4249e-10	0.066296	3.5172e-07	-3.1342e-07	-0.04767	-3.5891e-10	0.047682	3.533e-07	-3.123e-07	-0.029132	-1.7715e-10	0.02914	3.5366e-07	-3.0998e-07	-0.012692	-3.45e-11	0.012702	3.5448e-07	-3.0826e-07	-0.0024978	1.3471e-10	0.0024982	3.5476e-07	-3.0704e-07	-0.0001411	3.6295e-10	0.00014104	3.5464e-07	-3.0662e-07	-4.6138e-06	6.3447e-10	4.5634e-06	3.5516e-07	-3.0668e-07
0.03	-0.066186	-6.4029e-10	0.0662	3.5114e-07	-3.1366e-07	-0.047588	-3.5803e-10	0.047592	3.5252e-07	-3.1232e-07	-0.029054	-1.7743e-10	0.029062	3.529e-07	-3.1004e-07	-0.012636	-3.494e-11	0.012644	3.5358e-07	-3.0826e-07	-0.0024762	1.3054e-10	0.002476	3.5388e-07	-3.0706e-07	-0.00013906	3.5452e-10	0.00013914	3.5378e-07	-3.0668e-07	-4.5317e-06	6.2446e-10	4.4827e-06	3.5422e-07	-3.066e-07
0.035	-0.06608	-6.4586e-10	0.066094	3.5044e-07	-3.1352e-07	-0.047494	-3.5978e-10	0.047504	3.5176e-07	-3.1224e-07	-0.028976	-1.8098e-10	0.02899	3.521e-07	-3.101e-07	-0.01258	-3.998e-11	0.012584	3.5282e-07	-3.0834e-07	-0.002454	1.2372e-10	0.0024542	3.53e-07	-3.071e-07	-0.00013708	3.4667e-10	0.0001372	3.5286e-07	-3.0668e-07	-4.451e-06	6.133e-10	4.4053e-06	3.5336e-07	-3.0666e-07
0.04	-0.065984	-6.4356e-10	0.065992	3.4982e-07	-3.1356e-07	-0.047404	-3.6127e-10	0.047414	3.5102e-07	-3.1228e-07	-0.028898	-1.7958e-10	0.028908	3.5142e-07	-3.1004e-07	-0.012526	-4.04e-11	0.01253	3.519e-07	-3.0822e-07	-0.0024322	1.222e-10	0.0024328	3.5216e-07	-3.0704e-07	-0.0001351	3.4255e-10	0.00013516	3.5204e-07	-3.0672e-07	-4.3744e-06	6.0329e-10	4.3223e-06	3.5252e-07	-3.0666e-07
0.045	-0.06588	-6.4326e-10	0.065892	3.49e-07	-3.1358e-07	-0.047314	-3.584e-10	0.047322	3.503e-07	-3.123e-07	-0.02882	-1.7781e-10	0.028832	3.505e-07	-3.101e-07	-0.012468	-4.039e-11	0.012474	3.5112e-07	-3.082e-07	-0.0024102	1.1828e-10	0.0024102	3.513e-07	-3.071e-07	-0.0001332	3.3384e-10	0.0001332	3.5138e-07	-3.0672e-07	-4.2962e-06	5.9421e-10	4.251e-06	3.5164e-07	-3.0664e-07
0.05	-0.065778	-6.485e-10	0.065796	3.484e-07	-3.1354e-07	-0.04723	-3.6005e-10	0.047234	3.4958e-07	-3.1236e-07	-0.028748	-1.8306e-10	0.028758	3.4986e-07	-3.1008e-07	-0.01241	-4.574e-11	0.012418	3.503e-07	-3.083e-07	-0.0023886	1.1079e-10	0.0023886	3.5048e-07	-3.0712e-07	-0.00013132	3.2825e-10	0.00013142	3.5042e-07	-3.066e-07	-4.2193e-06	5.8299e-10	4.1777e-06	3.5078e-07	-3.0662e-07
0.055	-0.065678	-6.4884e-10	0.06569	3.4772e-07	-3.1362e-07	-0.04713	-3.6436e-10	0.047144	3.4884e-07	-3.1238e-07	-0.028668	-1.8136e-10	0.028682	3.4906e-07	-3.1002e-07	-0.012352	-4.773e-11	0.012364	3.4952e-07	-3.0832e-07	-0.0023682	1.1106e-10	0.002368	3.4962e-07	-3.071e-07	-0.0001294	3.2116e-10	0.00012942	3.496e-07	-3.0664e-07	-4.152e-06	5.7558e-10	4.105e-06	3.4994e-07	-3.0668e-07
0.06	-0.065578	-6.4991e-10	0.065588	3.4716e-07	-3.1366e-07	-0.047044	-3.6121e-10	0.047056	3.482e-07	-3.1234e-07	-0.028592	-1.8349e-10	0.028602	3.483e-07	-3.101e-07	-0.0123	-4.807e-11	0.012306	3.4864e-07	-3.083e-07	-0.002346	1.0136e-10	0.0023466	3.4884e-07	-3.071e-07	-0.00012756	3.1646e-10	0.00012774	3.4878e-07	-3.0664e-07	-4.0749e-06	5.685e-10	4.0331e-06	3.4916e-07	-3.0666e-07
0.065	-0.065482	-6.5274e-10	0.065488	3.4642e-07	-3.1354e-07	-0.046956	-3.6378e-10	0.046966	3.4746e-07	-3.1232e-07	-0.028514	-1.8649e-10	0.028522	3.4762e-07	-3.1008e-07	-0.012246	-4.989e-11	0.01225	3.4792e-07	-3.083e-07	-0.0023248	9.919e-11	0.0023254	3.4804e-07	-3.07e-07	-0.00012574	3.0685e-10	0.0001259	3.4804e-07	-3.067e-07	-3.9983e-06	5.5792e-10	3.9602e-06	3.4828e-07	-3.0662e-07
0.07	-0.065372	-6.5209e-10	0.06538	3.4578e-07	-3.1362e-07	-0.046858	-3.6411e-10	0.046872	3.4682e-07	-3.123e-07	-0.028434	-1.8515e-10	0.028446	3.4686e-07	-3.1016e-07	-0.012186	-5.319e-11	0.012196	3.4716e-07	-3.0824e-07	-0.0023046	9.537e-11	0.0023038	3.472e-07	-3.0706e-07	-0.00012394	3.0156e-10	0.00012398	3.4716e-07	-3.067e-07	-3.9337e-06	5.495e-10	3.8938e-06	3.4752e-07	-3.0668e-07
0.075	-0.065268	-6.5309e-10	0.06528	3.4524e-07	-3.1354e-07	-0.046768	-3.6371e-10	0.046782	3.4616e-07	-3.1228e-07	-0.02836	-1.8588e-10	0.028368	3.4616e-07	-3.1008e-07	-0.01213	-5.121e-11	0.012142	3.4634e-07	-3.0824e-07	-0.0022828	9.309e-11	0.002283	3.4646e-07	-3.0706e-07	-0.00012208	2.937e-10	0.00012224	3.465e-07	-3.067e-07	-3.8572e-06	5.4131e-10	3.8184e-06	3.4672e-07	-3.0662e-07
