gm,Vd=0V	gm,Vd=0.15V	gm,Vd=0.3V	gm,Vd=0.45V	gm,Vd=0.6V	gm,Vd=0.75V	gm,Vd=0.9V
1.54240000000003e-07	-1.216e-08	-2.15200000000008e-08	-1.43999999999981e-09	5.80000000000008e-09	6.6000000000001e-10	-5.14000000000011e-09
1.10920000000001e-07	1.25799999999994e-08	-6.00000000000483e-10	5.8999999999999e-09	3.74999999999999e-09	3.96999999999992e-09	-1.72000000000011e-09
1.04820000000002e-07	4.11399999999999e-08	3.06000000000005e-08	1.312e-08	9.08000000000013e-09	5.84999999999996e-09	1.47999999999999e-09
1.26e-07	5.46399999999996e-08	3.91599999999999e-08	1.82999999999998e-08	1.21500000000001e-08	3.25000000000003e-09	1.68000000000001e-09
1.109e-07	7.19600000000002e-08	3.01999999999996e-08	1.92399999999997e-08	7.34e-09	3.60000000000004e-09	1.7999999999993e-10
1.2922e-07	7.62800000000001e-08	3.69199999999996e-08	2.118e-08	1.06099999999999e-08	5.31999999999999e-09	-9.9000000000003e-10
1.79360000000001e-07	8.51200000000005e-08	5.03400000000002e-08	2.88799999999999e-08	1.31799999999999e-08	7.29000000000004e-09	-5.40000000000006e-10
2.019e-07	1.088e-07	4.94200000000001e-08	3.12799999999999e-08	1.42799999999999e-08	9.61999999999997e-09	-4.20000000000014e-10
2.3192e-07	1.01279999999999e-07	6.94400000000005e-08	3.19400000000002e-08	1.664e-08	9.71999999999998e-09	-2.00000000000066e-11
2.40920000000001e-07	1.23319999999998e-07	8.766e-08	2.71e-08	2.17999999999999e-08	1.19499999999999e-08	1.63999999999997e-09
2.59340000000001e-07	1.55439999999999e-07	8.08799999999998e-08	4.18200000000002e-08	2.58699999999999e-08	1.12699999999999e-08	7.79999999999975e-10
3.223e-07	1.9416e-07	9.15199999999999e-08	5.136e-08	2.82499999999998e-08	1.17699999999999e-08	6.69999999999944e-10
3.79360000000001e-07	2.1082e-07	1.1562e-07	6.28400000000003e-08	3.22000000000001e-08	1.498e-08	6.89999999999951e-10
4.41879999999999e-07	2.21819999999999e-07	1.3104e-07	7.41800000000002e-08	3.449e-08	1.80399999999999e-08	-6.00000000000002e-10
4.68379999999999e-07	2.6936e-07	1.2692e-07	6.34200000000001e-08	3.549e-08	2.23e-08	6.99999999999701e-11
5.44000000000012e-07	2.96900000000007e-07	1.56960000000003e-07	7.73000000000016e-08	4.06300000000009e-08	2.02600000000004e-08	5.9999999999999e-10
6.3688e-07	3.33779999999998e-07	1.8268e-07	9.68599999999997e-08	4.46699999999999e-08	2.49199999999998e-08	1.58999999999999e-09
6.74939999999998e-07	3.71199999999999e-07	1.94540000000001e-07	1.17960000000001e-07	5.45500000000002e-08	3.10699999999999e-08	1.79000000000001e-09
7.67999999999998e-07	4.3292e-07	2.3254e-07	1.2784e-07	6.91899999999999e-08	3.27699999999999e-08	2.27999999999999e-09
8.96000000000003e-07	4.90660000000001e-07	2.5618e-07	1.3912e-07	7.477e-08	3.669e-08	3.39000000000002e-09
1.01e-06	5.40059999999999e-07	2.94019999999999e-07	1.5386e-07	8.18499999999998e-08	4.36599999999999e-08	2.17000000000005e-09
1.106e-06	6.114e-07	3.2282e-07	1.6604e-07	9.064e-08	4.97e-08	2.43000000000005e-09
1.26e-06	6.87059999999997e-07	3.64379999999999e-07	1.95039999999999e-07	1.0468e-07	5.21199999999999e-08	6.70000000000088e-10
1.444e-06	7.6574e-07	4.37400000000001e-07	2.3636e-07	1.2093e-07	6.30900000000001e-08	1.42000000000009e-09
1.6e-06	8.69579999999998e-07	4.9086e-07	2.669e-07	1.3758e-07	7.34099999999999e-08	5.42000000000002e-09
1.77e-06	9.9002e-07	5.387e-07	2.8526e-07	1.569e-07	8.05700000000001e-08	3.86000000000001e-09
1.97199999999999e-06	1.11202e-06	6.08079999999998e-07	3.27659999999999e-07	1.7692e-07	9.26099999999998e-08	3.60999999999998e-09
2.282e-06	1.25292e-06	6.91900000000001e-07	3.7808e-07	1.957e-07	1.022e-07	5.09000000000001e-09
