Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.15V	Ig,Vd=0.15V	Is,Vd=0.15V	Iavdd,Vd=0.15V	Ignd,Vd=0.15V	Id,Vd=0.3V	Ig,Vd=0.3V	Is,Vd=0.3V	Iavdd,Vd=0.3V	Ignd,Vd=0.3V	Id,Vd=0.45V	Ig,Vd=0.45V	Is,Vd=0.45V	Iavdd,Vd=0.45V	Ignd,Vd=0.45V	Id,Vd=0.6V	Ig,Vd=0.6V	Is,Vd=0.6V	Iavdd,Vd=0.6V	Ignd,Vd=0.6V	Id,Vd=0.75V	Ig,Vd=0.75V	Is,Vd=0.75V	Iavdd,Vd=0.75V	Ignd,Vd=0.75V	Id,Vd=0.9V	Ig,Vd=0.9V	Is,Vd=0.9V	Iavdd,Vd=0.9V	Ignd,Vd=0.9V
1.2	-1.2572e-07	1.37886e-08	2.0983e-08	5.2946e-07	-4.3842e-07	-6.6692e-08	1.30876e-08	1.07022e-08	5.0148e-07	-4.5862e-07	-3.59946e-08	1.20354e-08	5.1608e-09	4.7882e-07	-4.6002e-07	-1.85656e-08	1.1258e-08	2.4867e-09	4.656e-07	-4.6078e-07	-7.7384e-09	1.06368e-08	1.1994e-09	4.556e-07	-4.5964e-07	-1.8243e-09	1.02074e-08	5.9131e-10	4.4944e-07	-4.5822e-07	2.0543e-09	9.8732e-09	6.285e-11	4.448e-07	-4.5702e-07
1.195	-1.2716e-07	1.28658e-08	2.298e-08	5.2992e-07	-4.3854e-07	-6.71612e-08	1.20158e-08	1.1735e-08	5.0148e-07	-4.5814e-07	-3.62646e-08	1.09568e-08	5.6922e-09	4.7936e-07	-4.5966e-07	-1.86776e-08	1.02112e-08	2.748e-09	4.662e-07	-4.605e-07	-7.8574e-09	9.6067e-09	1.3362e-09	4.5624e-07	-4.5926e-07	-1.8685e-09	9.1732e-09	6.4968e-10	4.5018e-07	-4.58e-07	2.0656e-09	8.9124e-09	7.918e-11	4.4586e-07	-4.5682e-07
1.19	-1.2864e-07	1.20124e-08	2.52278e-08	5.3e-07	-4.3874e-07	-6.807e-08	1.11038e-08	1.28768e-08	5.0182e-07	-4.576e-07	-3.67388e-08	1.00672e-08	6.2653e-09	4.7964e-07	-4.593e-07	-1.89216e-08	9.3029e-09	3.0328e-09	4.6646e-07	-4.5974e-07	-7.9813e-09	8.7304e-09	1.479e-09	4.5676e-07	-4.5896e-07	-1.9437e-09	8.3306e-09	7.2558e-10	4.5086e-07	-4.5792e-07	2.0537e-09	8.0701e-09	8.21e-11	4.4654e-07	-4.567e-07
1.185	-1.3008e-07	1.12338e-08	2.78042e-08	5.2998e-07	-4.3878e-07	-6.90846e-08	1.02698e-08	1.4171e-08	5.019e-07	-4.5734e-07	-3.72748e-08	9.2188e-09	6.9106e-09	4.8e-07	-4.5882e-07	-1.91924e-08	8.4773e-09	3.3706e-09	4.6684e-07	-4.5938e-07	-8.1298e-09	7.9478e-09	1.6535e-09	4.5728e-07	-4.588e-07	-2.0144e-09	7.547e-09	8.1257e-10	4.5148e-07	-4.578e-07	2.0539e-09	7.2917e-09	8.576e-11	4.4734e-07	-4.5676e-07
1.18	-1.3202e-07	1.05196e-08	3.04556e-08	5.3002e-07	-4.3886e-07	-7.02066e-08	9.4951e-09	1.55576e-08	5.016e-07	-4.5656e-07	-3.78526e-08	8.4734e-09	7.6271e-09	4.8012e-07	-4.5838e-07	-1.94994e-08	7.757e-09	3.7189e-09	4.6706e-07	-4.5902e-07	-8.281e-09	7.2304e-09	1.8216e-09	4.5768e-07	-4.5848e-07	-2.0873e-09	6.8606e-09	8.948e-10	4.521e-07	-4.5764e-07	2.064e-09	6.6279e-09	1.0316e-10	4.4802e-07	-4.5684e-07
1.175	-1.3422e-07	9.8718e-09	3.3483e-08	5.3008e-07	-4.3908e-07	-7.13806e-08	8.7973e-09	1.70944e-08	5.015e-07	-4.5602e-07	-3.8531e-08	7.7958e-09	8.4393e-09	4.8026e-07	-4.58e-07	-1.98444e-08	7.0907e-09	4.1366e-09	4.6746e-07	-4.5866e-07	-8.4682e-09	6.5912e-09	2.0335e-09	4.5808e-07	-4.5826e-07	-2.1746e-09	6.224e-09	1.01245e-09	4.5258e-07	-4.5766e-07	2.0672e-09	5.9953e-09	9.992e-11	4.4862e-07	-4.567e-07
1.17	-1.367e-07	9.2692e-09	3.68404e-08	5.3028e-07	-4.392e-07	-7.28866e-08	8.1809e-09	1.8791e-08	5.014e-07	-4.555e-07	-3.9364e-08	7.1921e-09	9.2748e-09	4.8028e-07	-4.5748e-07	-2.02664e-08	6.5024e-09	4.5612e-09	4.6766e-07	-4.5842e-07	-8.6673e-09	6.0028e-09	2.2408e-09	4.586e-07	-4.5812e-07	-2.2716e-09	5.6561e-09	1.11778e-09	4.531e-07	-4.5752e-07	2.0598e-09	5.4435e-09	1.1497e-10	4.4916e-07	-4.5676e-07
1.165	-1.3998e-07	8.7207e-09	4.05904e-08	5.3026e-07	-4.3938e-07	-7.46312e-08	7.6088e-09	2.07846e-08	5.0136e-07	-4.55e-07	-4.02576e-08	6.6434e-09	1.02866e-08	4.8054e-07	-4.5728e-07	-2.07254e-08	5.9666e-09	5.076e-09	4.6768e-07	-4.5806e-07	-8.8948e-09	5.4708e-09	2.504e-09	4.5886e-07	-4.58e-07	-2.3926e-09	5.1385e-09	1.2401e-09	4.5346e-07	-4.5742e-07	2.0591e-09	4.9347e-09	1.2514e-10	4.4962e-07	-4.5666e-07
1.16	-1.4332e-07	8.2357e-09	4.4577e-08	5.3012e-07	-4.3952e-07	-7.64136e-08	7.1017e-09	2.28524e-08	5.0122e-07	-4.547e-07	-4.12186e-08	6.1499e-09	1.13534e-08	4.806e-07	-4.569e-07	-2.1234e-08	5.4729e-09	5.6511e-09	4.6806e-07	-4.5776e-07	-9.1693e-09	4.9965e-09	2.788e-09	4.5924e-07	-4.5784e-07	-2.5291e-09	4.6762e-09	1.3954e-09	4.537e-07	-4.5736e-07	2.0577e-09	4.4731e-09	1.2837e-10	4.5012e-07	-4.5666e-07
1.155	-1.4704e-07	7.7633e-09	4.92566e-08	5.3e-07	-4.397e-07	-7.86424e-08	6.635e-09	2.52388e-08	5.0098e-07	-4.5432e-07	-4.2411e-08	5.6954e-09	1.26158e-08	4.8066e-07	-4.566e-07	-2.18242e-08	5.0245e-09	6.2594e-09	4.6822e-07	-4.576e-07	-9.4712e-09	4.5645e-09	3.1081e-09	4.5942e-07	-4.5774e-07	-2.6773e-09	4.2436e-09	1.5468e-09	4.5412e-07	-4.572e-07	2.0474e-09	4.0505e-09	1.495e-10	4.5052e-07	-4.5666e-07
