|Vgs|	Gm_|Vds|=0.15V	Gm_|Vds|=0.3V	Gm_|Vds|=0.45V	Gm_|Vds|=0.6V	Gm_|Vds|=0.75V	Gm_|Vds|=0.9V
-0.3	1.52000000000004e-09	-8.6200000000001e-09	-3.00000000000016e-09	-2.78000000000017e-08	-7.32800000000015e-08	4.78000000000023e-08
-0.295	6.48333333333344e-10	-5.04833333333334e-09	-2.00000000001552e-11	-1.85500000000007e-08	-5.18033333333335e-08	4.03833333333343e-08
-0.29	4.85000000000003e-10	-1.608e-09	-1.63600000000006e-09	-1.19600000000003e-08	-2.79960000000002e-08	3.12660000000004e-08
-0.285	3.54999999999994e-10	2.12000000000018e-10	8.00000000000948e-12	-5.20600000000007e-09	-1.43379999999999e-08	2.71199999999999e-08
-0.28	3.50999999999998e-10	1.701e-09	8.04000000000031e-10	5.4600000000001e-10	-3.57200000000012e-09	2.62179999999998e-08
-0.275	6.48999999999998e-10	2.313e-09	4.46000000000029e-10	3.35400000000004e-09	4.5579999999999e-09	2.79759999999997e-08
-0.27	1.137e-09	1.81499999999999e-09	1.98800000000003e-09	5.85799999999998e-09	6.95599999999999e-09	3.11499999999998e-08
-0.265	1.502e-09	1.57099999999998e-09	4.51200000000002e-09	8.37000000000002e-09	7.29800000000003e-09	3.9916e-08
-0.26	1.858e-09	2.61699999999999e-09	5.61799999999997e-09	9.95800000000006e-09	1.2764e-08	5.0632e-08
-0.255	2.316e-09	3.64800000000001e-09	6.32199999999996e-09	1.2876e-08	1.83239999999999e-08	5.55839999999999e-08
-0.25	2.684e-09	4.14900000000002e-09	7.79600000000002e-09	1.6302e-08	1.97879999999999e-08	6.1726e-08
-0.245	2.968e-09	5.10200000000003e-09	9.38000000000004e-09	1.90819999999999e-08	2.52719999999999e-08	7.33880000000001e-08
-0.24	3.43699999999999e-09	6.29600000000004e-09	1.0738e-08	2.27179999999998e-08	3.62259999999999e-08	8.232e-08
-0.235	3.92900000000002e-09	6.93500000000006e-09	1.22560000000001e-08	2.63120000000001e-08	4.55180000000002e-08	8.70140000000004e-08
-0.23	4.22800000000002e-09	7.63200000000002e-09	1.44220000000001e-08	2.95580000000002e-08	5.40060000000004e-08	9.57820000000006e-08
-0.225	4.74400000000002e-09	8.76600000000003e-09	1.74320000000001e-08	3.39600000000002e-08	6.28860000000004e-08	1.10752000000001e-07
-0.22	5.57400000000002e-09	9.85500000000004e-09	2.0284e-08	3.79620000000003e-08	6.86780000000003e-08	1.25546000000001e-07
-0.215	6.27600000000002e-09	1.0837e-08	2.264e-08	4.17680000000002e-08	7.41020000000005e-08	1.41898e-07
-0.21	6.94899999999999e-09	1.2051e-08	2.57779999999999e-08	4.81019999999999e-08	8.33240000000001e-08	1.64922e-07
-0.205	8.19799999999999e-09	1.3849e-08	2.98479999999999e-08	5.50779999999999e-08	9.55939999999999e-08	1.8948e-07
-0.2	9.55699999999999e-09	1.6139e-08	3.36739999999999e-08	6.24399999999999e-08	1.11978e-07	2.13516e-07
-0.195	1.05e-08	1.8903e-08	3.74199999999999e-08	7.25379999999999e-08	1.3137e-07	2.42458e-07
-0.19	1.168e-08	2.2357e-08	4.1966e-08	8.30299999999999e-08	1.49652e-07	2.7445e-07
-0.185	1.3261e-08	2.5926e-08	4.7526e-08	9.24019999999999e-08	1.69832e-07	3.08046e-07
-0.18	1.4815e-08	2.9254e-08	5.4222e-08	1.0309e-07	1.92714e-07	3.47952e-07
-0.175	1.6818e-08	3.31899999999999e-08	6.1874e-08	1.16646e-07	2.16014e-07	3.9468e-07
-0.17	1.9465e-08	3.7793e-08	7.0576e-08	1.31778e-07	2.43544e-07	4.47614e-07
-0.165	2.2225e-08	4.2334e-08	8.03819999999999e-08	1.47954e-07	2.7636e-07	5.04789999999999e-07
-0.16	2.5333e-08	4.7242e-08	9.10359999999999e-08	1.66944e-07	3.10474e-07	5.68345999999999e-07
-0.155	2.8913e-08	5.3281e-08	1.0268e-07	1.8942e-07	3.47786e-07	6.42433999999999e-07
-0.15	3.2581e-08	6.02979999999999e-08	1.15596e-07	2.14538e-07	3.90838e-07	7.22959999999999e-07
-0.145	3.6697e-08	6.86879999999999e-08	1.3049e-07	2.41868e-07	4.40344e-07	8.09573999999999e-07
-0.14	4.1759e-08	7.89649999999999e-08	1.47944e-07	2.72884e-07	4.98169999999999e-07	9.086e-07
-0.135	4.7518e-08	9.04789999999999e-08	1.67864e-07	3.091e-07	5.63891999999999e-07	1.0202e-06
-0.13	5.3768e-08	1.03148e-07	1.89606e-07	3.49398e-07	6.39137999999999e-07	1.1456e-06
-0.125	6.08699999999999e-08	1.17326e-07	2.14428e-07	3.93782e-07	7.25023999999999e-07	1.2892e-06
-0.12	6.91759999999999e-08	1.32744e-07	2.43534e-07	4.45016e-07	8.17391999999999e-07	1.4506e-06
-0.115	7.85019999999999e-08	1.49636e-07	2.7565e-07	5.04849999999999e-07	9.17014e-07	1.6332e-06
-0.11	8.88420000000002e-08	1.6912e-07	3.11570000000001e-07	5.71734000000001e-07	1.030236e-06	1.8394e-06
-0.105	1.00908e-07	1.92144e-07	3.53852e-07	6.46748000000001e-07	1.161108e-06	2.0696e-06
-0.1	1.15033e-07	2.18832e-07	4.0167e-07	7.32158000000001e-07	1.309292e-06	2.331e-06
-0.095	1.30834e-07	2.4862e-07	4.5502e-07	8.28570000000001e-07	1.476964e-06	2.6282e-06
-0.09	1.48337e-07	2.82122e-07	5.1644e-07	9.37200000000001e-07	1.66947e-06	2.9564e-06
-0.085	1.68356e-07	3.2078e-07	5.85665999999999e-07	1.058908e-06	1.88705e-06	3.3214e-06
-0.08	1.91483e-07	3.63448e-07	6.6298e-07	1.19643e-06	2.129542e-06	3.7368e-06
