Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	1.9994e-10	-5.6e-13	-1.8765e-10	4.9076e-07	-4.9058e-07	2.22222e-08	2.8037e-10	-2.1546e-08	4.7182e-07	-4.7526e-07	2.601e-07	1.4287e-09	-3.9758e-07	4.903e-07	-4.9192e-07	-1.8296e-05	8.6243e-09	2.233e-05	4.5702e-07	-4.916e-07	-2.602e-05	3.35072e-08	5.119e-05	4.9046e-07	-4.9048e-07	-0.0001211	1.1762e-07	0.00011726	4.9362e-07	-4.9324e-07	-0.00013384	4.5044e-07	0.0001334	4.8916e-07	-4.9254e-07
0.005	7.9482e-10	-4.96e-12	-7.9149e-10	4.9104e-07	-4.9092e-07	1.053694e-07	2.7385e-10	-1.058416e-07	4.9014e-07	-4.9562e-07	1.0964e-05	1.3886e-09	-1.0982e-05	4.6436e-07	-4.899e-07	6.8016e-05	8.3989e-09	-0.0002214	4.9032e-07	-4.9134e-07	0.0005849	3.2673e-08	-0.00058496	4.8628e-07	-4.9588e-07	0.00078462	1.1452e-07	-0.00078422	4.9186e-07	-4.9144e-07	0.00088044	4.373e-07	-0.0008842	4.9368e-07	-4.9206e-07
0.01	1.3193e-09	-9e-12	-1.3042e-09	4.8904e-07	-4.9056e-07	1.7862e-07	2.6726e-10	-1.7612e-07	4.636e-07	-4.7122e-07	1.9566e-05	1.3488e-09	-1.9772e-05	4.9406e-07	-4.9518e-07	0.000457	8.1825e-09	-0.00045868	4.914e-07	-4.901e-07	0.0012346	3.18922e-08	-0.0012354	4.9204e-07	-4.9188e-07	0.0016692	1.1166e-07	-0.001669	4.909e-07	-4.9124e-07	0.0018774	4.2484e-07	-0.0018826	4.5376e-07	-4.9696e-07
0.015	1.7889e-09	-1.469e-11	-1.7578e-09	4.9216e-07	-4.9208e-07	2.4018e-07	2.6074e-10	-2.4102e-07	4.9222e-07	-4.656e-07	2.7508e-05	1.3149e-09	-2.773e-05	4.9494e-07	-4.954e-07	0.00068344	7.9741e-09	-0.00068428	4.5326e-07	-4.9538e-07	0.0018856	3.11096e-08	-0.0018854	4.9028e-07	-4.9032e-07	0.0025572	1.0878e-07	-0.0025548	4.913e-07	-4.9296e-07	0.0028908	4.1232e-07	-0.002892	4.7188e-07	-4.5374e-07
0.02	2.177e-09	-1.915e-11	-2.176e-09	4.9204e-07	-4.9042e-07	2.9326e-07	2.5404e-10	-2.9544e-07	4.9194e-07	-4.9192e-07	3.434e-05	1.284e-09	-3.4516e-05	4.9046e-07	-4.6618e-07	0.00089192	7.7888e-09	-0.00089426	4.9534e-07	-4.9548e-07	0.0025098	3.04576e-08	-0.0025096	4.7758e-07	-4.521e-07	0.0034268	1.0602e-07	-0.0034266	4.9282e-07	-4.9188e-07	0.0038816	4.0062e-07	-0.003882	4.9186e-07	-4.9178e-07
0.025	2.5446e-09	-2.488e-11	-2.5252e-09	4.907e-07	-4.9202e-07	3.447e-07	2.4919e-10	-3.4294e-07	4.9008e-07	-4.8986e-07	4.0452e-05	1.253e-09	-4.061e-05	4.883e-07	-4.7836e-07	0.00108932	7.5983e-09	-0.00109088	4.9564e-07	-4.9534e-07	0.0031248	2.9751e-08	-0.0031264	4.9002e-07	-4.9014e-07	0.0042904	1.034e-07	-0.004292	4.8686e-07	-4.9104e-07	0.0048704	3.8872e-07	-0.0048696	4.9406e-07	-4.935e-07
0.03	2.8958e-09	-3.104e-11	-2.8407e-09	4.9258e-07	-4.9224e-07	3.8464e-07	2.4459e-10	-3.8854e-07	4.9012e-07	-4.9002e-07	4.5874e-05	1.2269e-09	-4.6194e-05	4.9184e-07	-4.9044e-07	0.0012812	7.4276e-09	-0.001281	4.8992e-07	-4.8998e-07	0.0037368	2.90384e-08	-0.0037384	4.9046e-07	-4.9026e-07	0.0051606	1.0084e-07	-0.0051594	4.9298e-07	-4.7852e-07	0.005868	3.7774e-07	-0.0058708	4.9226e-07	-4.9182e-07
0.035	3.1684e-09	-3.695e-11	-3.1337e-09	4.9068e-07	-4.901e-07	4.2486e-07	2.3841e-10	-4.3e-07	4.9128e-07	-4.9154e-07	5.0792e-05	1.2025e-09	-5.1108e-05	4.8992e-07	-4.8998e-07	0.0014504	7.2611e-09	-0.0014532	4.6536e-07	-4.7974e-07	0.0043254	2.83366e-08	-0.004327	4.9568e-07	-4.9586e-07	0.0060136	9.8311e-08	-0.006015	4.9258e-07	-4.9152e-07	0.0068524	3.6696e-07	-0.0068512	4.9176e-07	-4.919e-07
0.04	3.4404e-09	-4.27e-11	-3.4147e-09	4.9056e-07	-4.9028e-07	4.6306e-07	2.3512e-10	-4.6244e-07	4.9562e-07	-4.9556e-07	5.5098e-05	1.1787e-09	-5.5506e-05	4.9026e-07	-4.9016e-07	0.0016154	7.1008e-09	-0.0016178	4.917e-07	-4.9182e-07	0.0049142	2.77228e-08	-0.0049182	4.6286e-07	-4.9556e-07	0.00687	9.58518e-08	-0.0068698	4.9282e-07	-4.9294e-07	0.0078418	3.5664e-07	-0.007843	4.971e-07	-4.9606e-07
0.045	3.7069e-09	-4.933e-11	-3.6548e-09	4.9596e-07	-4.9556e-07	4.947e-07	2.3027e-10	-4.9404e-07	4.903e-07	-4.9028e-07	5.9174e-05	1.1595e-09	-5.9484e-05	4.9546e-07	-4.952e-07	0.0017672	6.9531e-09	-0.0017712	4.918e-07	-4.8738e-07	0.0054776	2.70906e-08	-0.0054802	4.628e-07	-4.9002e-07	0.007705	9.3502e-08	-0.007707	4.9108e-07	-4.9142e-07	0.008817	3.4684e-07	-0.0088188	4.5352e-07	-4.9124e-07
