vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-0.099984	-9.2038e-10	0.1	6.9278e-07	-6.3346e-07	-0.099986	-6.6359e-10	0.1	7.2602e-07	-6.6286e-07	-0.070566	-3.3106e-10	0.070644	7.2938e-07	-6.5862e-07	-0.031628	7.792e-11	0.031618	7.208e-07	-6.4078e-07	-0.0064806	5.8064e-10	0.0064668	7.139e-07	-6.2772e-07	-0.00036706	1.2276e-09	0.00036684	7.1088e-07	-6.2346e-07	-1.1534e-05	2.0584e-09	1.1444e-05	7.1226e-07	-6.2322e-07
0.005	-0.099984	-9.228e-10	0.1	6.9626e-07	-6.3458e-07	-0.099986	-6.698e-10	0.1	7.277e-07	-6.6356e-07	-0.070458	-3.3573e-10	0.070464	7.2974e-07	-6.5904e-07	-0.031466	7.018e-11	0.031482	7.1934e-07	-6.4072e-07	-0.0064086	5.6745e-10	0.0064104	7.1208e-07	-6.2756e-07	-0.00036128	1.2081e-09	0.00036164	7.0926e-07	-6.2352e-07	-1.1322e-05	2.0293e-09	1.1248e-05	7.1054e-07	-6.2326e-07
0.01	-0.099988	-9.2542e-10	0.099998	6.9604e-07	-6.354e-07	-0.099986	-6.7374e-10	0.099998	7.2688e-07	-6.641e-07	-0.070272	-3.2668e-10	0.070286	7.2878e-07	-6.5934e-07	-0.031336	6.436e-11	0.031344	7.1786e-07	-6.4088e-07	-0.0063516	5.5626e-10	0.0063514	7.1024e-07	-6.2746e-07	-0.00035598	1.1881e-09	0.00035598	7.0762e-07	-6.2334e-07	-1.1122e-05	1.9998e-09	1.1044e-05	7.0906e-07	-6.2334e-07
0.015	-0.099982	-9.3071e-10	0.1	6.9608e-07	-6.363e-07	-0.099982	-6.7723e-10	0.099998	7.2646e-07	-6.6466e-07	-0.070088	-3.3896e-10	0.070104	7.2788e-07	-6.5972e-07	-0.031198	5.84e-11	0.031212	7.1636e-07	-6.4084e-07	-0.0062962	5.4656e-10	0.006298	7.087e-07	-6.2746e-07	-0.0003508	1.1695e-09	0.00035086	7.0606e-07	-6.2336e-07	-1.0936e-05	1.9805e-09	1.0852e-05	7.0772e-07	-6.2332e-07
0.02	-0.099984	-9.3322e-10	0.1	6.9564e-07	-6.3694e-07	-0.099986	-6.8085e-10	0.1	7.2568e-07	-6.6508e-07	-0.069906	-3.313e-10	0.069916	7.2658e-07	-6.5978e-07	-0.031062	5.183e-11	0.031078	7.1498e-07	-6.409e-07	-0.00624	5.3402e-10	0.0062414	7.073e-07	-6.2746e-07	-0.00034576	1.1509e-09	0.00034586	7.0444e-07	-6.2324e-07	-1.0742e-05	1.9466e-09	1.0654e-05	7.0592e-07	-6.2342e-07
0.025	-0.099986	-9.332e-10	0.100002	6.9528e-07	-6.3762e-07	-0.099982	-6.8216e-10	0.1	7.2532e-07	-6.654e-07	-0.069728	-3.4987e-10	0.069738	7.2582e-07	-6.6002e-07	-0.03093	4.18e-11	0.030946	7.1374e-07	-6.408e-07	-0.0061868	5.231e-10	0.0061842	7.0538e-07	-6.2724e-07	-0.00034082	1.1335e-09	0.00034078	7.0306e-07	-6.2346e-07	-1.0548e-05	1.9204e-09	1.0474e-05	7.0416e-07	-6.235e-07
0.03	-0.099982	-9.4076e-10	0.1	6.9474e-07	-6.3836e-07	-0.099986	-6.8685e-10	0.099998	7.2468e-07	-6.6582e-07	-0.069536	-3.485e-10	0.06955	7.248e-07	-6.6006e-07	-0.030794	3.844e-11	0.030808	7.1232e-07	-6.407e-07	-0.0061278	5.1284e-10	0.0061302	7.0386e-07	-6.2718e-07	-0.00033592	1.1165e-09	0.00033578	7.0164e-07	-6.2332e-07	-1.0364e-05	1.8942e-09	1.0294e-05	7.0294e-07	-6.2352e-07
0.035	-0.099984	-9.4377e-10	0.099998	6.9426e-07	-6.386e-07	-0.099982	-6.9003e-10	0.099998	7.2402e-07	-6.6608e-07	-0.069354	-3.4948e-10	0.069372	7.2386e-07	-6.6024e-07	-0.03066	3.406e-11	0.030672	7.1096e-07	-6.4082e-07	-0.0060744	5.0201e-10	0.0060756	7.0236e-07	-6.2708e-07	-0.0003311	1.0978e-09	0.00033102	7.0022e-07	-6.2334e-07	-1.019e-05	1.8696e-09	1.0102e-05	7.013e-07	-6.234e-07
0.04	-0.099984	-9.4826e-10	0.1	6.939e-07	-6.3916e-07	-0.099982	-6.9213e-10	0.099996	7.2308e-07	-6.6618e-07	-0.069164	-3.5756e-10	0.069188	7.2296e-07	-6.603e-07	-0.030522	2.772e-11	0.030536	7.0986e-07	-6.4086e-07	-0.0060216	4.9129e-10	0.0060232	7.0082e-07	-6.2722e-07	-0.00032596	1.0815e-09	0.00032622	6.9878e-07	-6.2322e-07	-9.996e-06	1.8459e-09	9.9238e-06	6.9978e-07	-6.2328e-07
0.045	-0.099984	-9.5112e-10	0.100002	6.9316e-07	-6.3952e-07	-0.099986	-6.9583e-10	0.100002	7.223e-07	-6.6646e-07	-0.068982	-3.5441e-10	0.068996	7.2194e-07	-6.6054e-07	-0.03039	2.267e-11	0.0304	7.0844e-07	-6.4076e-07	-0.0059674	4.7897e-10	0.0059654	6.9944e-07	-6.2716e-07	-0.00032134	1.0637e-09	0.00032146	6.9732e-07	-6.2334e-07	-9.8257e-06	1.8199e-09	9.75e-06	6.9866e-07	-6.2364e-07
