Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	0.000191948	0.00743466	0.02059582	0.015052	0.0092132	0.0112564
0.005	0.000201380333333333	0.00710277333333333	0.0373075133333333	0.0583675333333333	0.0685688666666667	0.075865
0.01	0.0001915042	0.006699424	0.042437568	0.07519016	0.092148	0.10183448
0.015	0.0001829826	0.006291452	0.047089404	0.09013776	0.11321936	0.1250532
0.02	0.0001699614	0.005834513	0.048512571	0.09744752	0.1241307	0.13727526
0.025	0.000153112	0.00540732	0.04535366	0.09326364	0.11945068	0.13256348
0.03	0.000138581	0.00500946	0.0421728	0.0884904	0.113922	0.126936
0.035	0.000128001	0.00463596	0.0405486	0.087164	0.113146	0.126482
0.04	0.000119097	0.0043104	0.0389756	0.085864	0.11248	0.126112
0.045	0.000111666	0.0040398	0.037456	0.084566	0.111754	0.125678
0.05	0.000105676	0.003811	0.036002	0.083238	0.110974	0.125244
0.055	0.000100627	0.0036064	0.034548	0.081896	0.11031	0.124954
0.06	9.6337e-05	0.0034286	0.033132	0.08053	0.109642	0.12466
0.065	9.2956e-05	0.0032784	0.031844	0.079148	0.108834	0.12422
0.07	9.0532e-05	0.0031506	0.030612	0.077768	0.108014	0.123732
0.075	8.9035e-05	0.0030444	0.029404	0.076348	0.107186	0.123206
0.08	8.88150000000001e-05	0.0029458	0.028302	0.074916	0.10632	0.122764
0.085	8.9383e-05	0.0028572	0.027226	0.073506	0.105436	0.122394
0.09	8.955e-05	0.0027946	0.026122	0.072088	0.104378	0.121972
0.095	8.9178e-05	0.0027328	0.025078	0.070586	0.103326	0.12139
0.1	8.9384e-05	0.0026638	0.024114	0.069092	0.102654	0.120736
0.105	8.9911e-05	0.0026266	0.023214	0.067662	0.101914	0.120076
0.11	8.95500000000001e-05	0.0026174	0.022424	0.066194	0.100912	0.119298
0.115	8.958e-05	0.0026072	0.021712	0.064652	0.10007	0.11852
0.12	9.11599999999999e-05	0.0026106	0.021	0.063184	0.099182	0.118
0.125	9.28999999999999e-05	0.00262	0.020294	0.061788	0.0978579999999999	0.11752
0.13	9.348e-05	0.0026008	0.019628	0.06031	0.09656	0.11684
0.135	9.422e-05	0.0025644	0.019002	0.058864	0.0955	0.11622
0.14	9.562e-05	0.0025358	0.018434	0.057706	0.0944200000000001	0.11562
0.145	9.65800000000001e-05	0.0025168	0.017918	0.056604	0.0933	0.11486
0.15	9.72000000000001e-05	0.002513	0.017414	0.055118	0.09208	0.11402
0.155	9.774e-05	0.002532	0.016976	0.053534	0.09088	0.11326
0.16	9.85799999999999e-05	0.0025686	0.016576	0.05212	0.08974	0.1125
0.165	0.00010042	0.0025972	0.016142	0.050622	0.08854	0.11172
0.17	0.00010222	0.002588	0.01571	0.049066	0.08738	0.111
0.175	0.00010302	0.002571	0.015318	0.04778	0.08636	0.1103
