Vgs	Gm_Vds=0.01V	Gm_Vds=0.02V	Gm_Vds=0.03V	Gm_Vds=0.04V	Gm_Vds=0.05V	Gm_Vds=0.06V	Gm_Vds=0.07V	Gm_Vds=0.08V	Gm_Vds=0.09V	Gm_Vds=0.1V
-0.3	1.7516e-07	7.29999999999999e-09	6.59199999999999e-08	1.7488e-07	8.604e-09	-7.534e-09	-4.0094e-08	-9.47199999999999e-08	-9.01399999999999e-08	1.948e-08
-0.295	1.07221e-07	-7.70666666666666e-09	6.51449999999999e-08	9.58591666666666e-08	6.41833333333333e-09	-1.31283333333334e-09	-1.67113333333333e-08	-8.70683333333332e-08	-8.23966666666666e-08	8.46833333333334e-09
-0.29	8.05704e-08	-1.94410000000001e-08	6.60460000000001e-08	2.19768999999998e-08	4.97799999999982e-10	1.53420000000001e-09	2.93120000000007e-09	-7.0786e-08	-2.82959999999999e-08	8.82400000000002e-09
-0.285	4.87852000000001e-08	-1.15735000000001e-08	5.92240000000001e-08	-1.63160000000002e-08	-5.00390000000001e-09	2.62300000000001e-09	1.79878000000001e-08	-5.12590000000001e-08	-1.68999999999886e-10	6.25000000000001e-09
-0.28	2.88271000000001e-08	-2.26370000000008e-09	4.63040000000001e-08	-4.50766000000002e-08	-1.17208e-08	1.25470000000001e-09	2.96812e-08	-1.68210000000001e-08	1.56930000000001e-08	1.44700000000001e-09
-0.275	2.38308000000001e-08	6.79409999999991e-09	2.82620000000001e-08	-4.35826000000002e-08	-1.84487e-08	-3.36809999999998e-09	3.3792e-08	2.63959999999999e-08	3.25700000000001e-08	-1.50399999999998e-09
-0.27	1.66153e-08	2.0536e-08	7.23380000000006e-09	-2.08003000000001e-08	-2.37756e-08	-9.14529999999999e-09	3.27983e-08	5.28179999999999e-08	3.09940000000001e-08	-6.71999999999979e-10
-0.265	8.45809999999999e-09	2.69056e-08	-1.12491e-08	-6.38689999999999e-09	-2.70991e-08	-1.4591e-08	3.04747e-08	6.04719999999999e-08	1.1577e-08	4.45e-09
-0.26	3.965e-09	1.90633e-08	-2.3431e-08	-4.19899999999999e-10	-2.7649e-08	-1.98192e-08	2.76785e-08	5.9272e-08	7.03e-09	8.83999999999999e-09
-0.255	-1.6564e-09	1.07335e-08	-2.90448e-08	6.5497e-09	-2.52418e-08	-2.39404e-08	2.42293e-08	3.9893e-08	1.0704e-08	1.0897e-08
-0.25	-8.03969999999999e-09	6.58839999999999e-09	-2.9051e-08	1.34793e-08	-2.13431e-08	-2.5429e-08	6.08829999999999e-09	6.603e-09	7.177e-09	1.3132e-08
