Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.15V	Ig,Vd=0.15V	Is,Vd=0.15V	Iavdd,Vd=0.15V	Ignd,Vd=0.15V	Id,Vd=0.3V	Ig,Vd=0.3V	Is,Vd=0.3V	Iavdd,Vd=0.3V	Ignd,Vd=0.3V	Id,Vd=0.45V	Ig,Vd=0.45V	Is,Vd=0.45V	Iavdd,Vd=0.45V	Ignd,Vd=0.45V	Id,Vd=0.6V	Ig,Vd=0.6V	Is,Vd=0.6V	Iavdd,Vd=0.6V	Ignd,Vd=0.6V	Id,Vd=0.75V	Ig,Vd=0.75V	Is,Vd=0.75V	Iavdd,Vd=0.75V	Ignd,Vd=0.75V	Id,Vd=0.9V	Ig,Vd=0.9V	Is,Vd=0.9V	Iavdd,Vd=0.9V	Ignd,Vd=0.9V
-0.3	-1.8625e-10	-5.916e-09	1.3909e-10	3.1824e-07	-3.121e-07	1.0977e-09	-6.0801e-09	-7.4045e-10	3.1808e-07	-3.1234e-07	3.4113e-09	-6.4596e-09	-2.5026e-09	3.1782e-07	-3.1216e-07	6.2027e-09	-7.0358e-09	-4.6586e-09	3.178e-07	-3.1234e-07	1.05252e-08	-7.8554e-09	-8.057e-09	3.1806e-07	-3.1256e-07	1.73322e-08	-8.9482e-09	-1.38006e-08	3.1816e-07	-3.1264e-07	2.73248e-08	-1.03236e-08	-2.24774e-08	3.1806e-07	-3.1276e-07
-0.295	-2.029e-10	-5.3666e-09	1.3257e-10	3.1804e-07	-3.1258e-07	1.0939e-09	-5.5434e-09	-7.4179e-10	3.1786e-07	-3.1278e-07	3.3985e-09	-5.9135e-09	-2.5593e-09	3.1776e-07	-3.1264e-07	6.2991e-09	-6.4872e-09	-4.7173e-09	3.1778e-07	-3.1306e-07	1.06214e-08	-7.2962e-09	-8.1901e-09	3.1802e-07	-3.1318e-07	1.7406e-08	-8.3622e-09	-1.36974e-08	3.1794e-07	-3.133e-07	2.76634e-08	-9.7284e-09	-2.25066e-08	3.181e-07	-3.1324e-07
-0.29	-2.014e-10	-4.858e-09	1.1349e-10	3.1794e-07	-3.1296e-07	1.103e-09	-5.0371e-09	-7.3113e-10	3.1782e-07	-3.1312e-07	3.4519e-09	-5.4055e-09	-2.5553e-09	3.1776e-07	-3.1334e-07	6.3369e-09	-5.9673e-09	-4.7767e-09	3.177e-07	-3.1332e-07	1.07064e-08	-6.7676e-09	-8.1849e-09	3.1788e-07	-3.1374e-07	1.73894e-08	-7.8245e-09	-1.39022e-08	3.1792e-07	-3.1364e-07	2.74948e-08	-9.1859e-09	-2.26372e-08	3.1798e-07	-3.1396e-07
-0.285	-2.0282e-10	-4.4016e-09	1.1829e-10	3.1828e-07	-3.1364e-07	1.1025e-09	-4.5851e-09	-7.8949e-10	3.178e-07	-3.1358e-07	3.4625e-09	-4.9478e-09	-2.6151e-09	3.1794e-07	-3.1378e-07	6.4134e-09	-5.5064e-09	-4.8489e-09	3.1772e-07	-3.1386e-07	1.06898e-08	-6.2904e-09	-8.3599e-09	3.1786e-07	-3.1394e-07	1.74904e-08	-7.34e-09	-1.38826e-08	3.1794e-07	-3.1398e-07	2.77802e-08	-8.6896e-09	-2.2924e-08	3.1788e-07	-3.143e-07
-0.28	-2.1862e-10	-3.987e-09	1.0864e-10	3.1818e-07	-3.1402e-07	1.1027e-09	-4.1676e-09	-7.894e-10	3.1776e-07	-3.139e-07	3.453e-09	-4.5301e-09	-2.6802e-09	3.1776e-07	-3.1424e-07	6.3409e-09	-5.0783e-09	-4.8657e-09	3.179e-07	-3.1438e-07	1.07582e-08	-5.8559e-09	-8.4644e-09	3.1788e-07	-3.143e-07	1.75884e-08	-6.8957e-09	-1.41614e-08	3.18e-07	-3.146e-07	2.77236e-08	-8.2282e-09	-2.29266e-08	3.1804e-07	-3.1472e-07
-0.275	-2.1561e-10	-3.6125e-09	1.0191e-10	3.1798e-07	-3.1422e-07	1.0887e-09	-3.7988e-09	-7.8287e-10	3.1804e-07	-3.1446e-07	3.5211e-09	-4.156e-09	-2.7909e-09	3.1778e-07	-3.1434e-07	6.3649e-09	-4.6972e-09	-4.9394e-09	3.1792e-07	-3.145e-07	1.10376e-08	-5.4646e-09	-8.492e-09	3.1804e-07	-3.1478e-07	1.75714e-08	-6.4937e-09	-1.41868e-08	3.1792e-07	-3.1476e-07	2.77414e-08	-7.8247e-09	-2.30408e-08	3.18e-07	-3.1502e-07
-0.27	-2.1855e-10	-3.2703e-09	9.394e-11	3.18e-07	-3.1474e-07	1.0897e-09	-3.4534e-09	-8.1395e-10	3.179e-07	-3.146e-07	3.5464e-09	-3.8061e-09	-2.7227e-09	3.1794e-07	-3.1472e-07	6.4244e-09	-4.3415e-09	-5.0232e-09	3.1798e-07	-3.1502e-07	1.08608e-08	-5.1028e-09	-8.5431e-09	3.1806e-07	-3.1502e-07	1.76628e-08	-6.1231e-09	-1.42996e-08	3.1794e-07	-3.1524e-07	2.80932e-08	-7.4318e-09	-2.32362e-08	3.1804e-07	-3.1534e-07
-0.265	-2.2275e-10	-2.9645e-09	9.642e-11	3.1812e-07	-3.1506e-07	1.0975e-09	-3.148e-09	-8.4209e-10	3.178e-07	-3.1492e-07	3.5261e-09	-3.4967e-09	-2.7841e-09	3.1792e-07	-3.151e-07	6.4681e-09	-4.0262e-09	-5.0607e-09	3.1794e-07	-3.151e-07	1.0922e-08	-4.7742e-09	-8.7187e-09	3.1786e-07	-3.154e-07	1.7733e-08	-5.7873e-09	-1.44908e-08	3.1798e-07	-3.153e-07	2.80712e-08	-7.0752e-09	-2.3167e-08	3.179e-07	-3.1552e-07
-0.26	-2.3524e-10	-2.6837e-09	8.835e-11	3.18e-07	-3.1534e-07	1.0857e-09	-2.8647e-09	-8.4066e-10	3.1782e-07	-3.1518e-07	3.5354e-09	-3.2072e-09	-2.8195e-09	3.1774e-07	-3.1524e-07	6.4397e-09	-3.732e-09	-5.1371e-09	3.1778e-07	-3.1542e-07	1.08976e-08	-4.4761e-09	-8.6931e-09	3.178e-07	-3.1566e-07	1.78944e-08	-5.4646e-09	-1.45802e-08	3.178e-07	-3.1558e-07	2.83092e-08	-6.7658e-09	-2.3628e-08	3.1798e-07	-3.1568e-07
-0.255	-2.2303e-10	-2.4327e-09	7.042e-11	3.1818e-07	-3.155e-07	1.0842e-09	-2.6114e-09	-8.3391e-10	3.1806e-07	-3.1546e-07	3.5519e-09	-2.9509e-09	-2.8367e-09	3.1788e-07	-3.1574e-07	6.6628e-09	-3.4678e-09	-5.3539e-09	3.1776e-07	-3.158e-07	1.09202e-08	-4.2033e-09	-8.7173e-09	3.1794e-07	-3.16e-07	1.78238e-08	-5.1932e-09	-1.4626e-08	3.1774e-07	-3.1584e-07	2.82464e-08	-6.4633e-09	-2.36876e-08	3.1786e-07	-3.1594e-07
