Vds	Gds_Vgs=0.15V	Gds_Vgs=0.30V	Gds_Vgs=0.45V	Gds_Vgs=0.60V	Gds_Vgs=0.75V	Gds_Vgs=0.90V
0.28	2.4e-08	3.02e-06	0.0002076	0.003062	0.0237	0.0619
0.285	6.18e-08	4.98e-06	0.0002188	0.00285	0.02258	0.06042
0.29	9.58e-08	3.64e-06	0.0002098	0.002676	0.02162	0.059
0.295	6.78e-08	2.68e-06	0.0001982	0.002522	0.02056	0.05746
0.3	3.98e-08	3.68e-06	0.0001984	0.002358	0.01944	0.05594
0.305	3.08e-08	3.76e-06	0.000193	0.002232	0.01844	0.05454
0.31	6e-10	2.98e-06	0.000185	0.002138	0.01746	0.05308
0.315	-8e-09	4.06e-06	0.0001912	0.002034	0.01658	0.05162
0.32	3.04e-08	5.64e-06	0.0001964	0.00194	0.01582	0.0503
0.325	5.28e-08	5.24e-06	0.0001898	0.001848	0.01502	0.0489
0.33	5.28e-08	4.42e-06	0.0001904	0.001742	0.01426	0.04738
0.335	5.96e-08	4.52e-06	0.00019	0.001672	0.01354	0.046
0.34	4.48e-08	3.54e-06	0.000175	0.001618	0.01274	0.04464
0.345	2.38e-08	2.58e-06	0.0001658	0.00155	0.012	0.04316
0.35	3.76e-08	3.26e-06	0.0001662	0.0015	0.01138	0.04174
0.355	5.3e-08	3.46e-06	0.0001626	0.001468	0.01076	0.0405
0.36	5.14e-08	2.9e-06	0.00016	0.001422	0.01012	0.03924
0.365	5.92e-08	2.98e-06	0.0001658	0.001378	0.0095	0.03788
0.37	7.38e-08	4.2e-06	0.0001772	0.001348	0.009	0.03662
0.375	7.6e-08	5.68e-06	0.0001844	0.001332	0.00854	0.03546
0.38	5.64e-08	5.62e-06	0.0001834	0.00132	0.00802	0.0342
0.385	5e-08	3.54e-06	0.0001864	0.001278	0.00762	0.03288
0.39	6.34e-08	2.36e-06	0.000192	0.00125	0.00732	0.0317
0.395	4.4e-08	2.68e-06	0.0001796	0.001256	0.00688	0.03056
0.4	1.54e-08	2.62e-06	0.0001588	0.001234	0.00648	0.02932
0.405	2.52e-08	4.16e-06	0.0001548	0.001206	0.00628	0.02812
0.41	3.76e-08	7.4e-06	0.0001584	0.0012	0.006	0.02708
0.415	2.02e-08	7.8e-06	0.0001592	0.001172	0.00562	0.02604
0.42	2.48e-08	5.16e-06	0.0001608	0.00112	0.00532	0.02498
0.425	6.12e-08	3.58e-06	0.000161	0.00108	0.00506	0.02404
0.43	7.04e-08	2.94e-06	0.0001622	0.001066	0.00474	0.0231
0.435	5.56e-08	1.96e-06	0.000164	0.001066	0.00448	0.02208
0.44	5.2e-08	1.74e-06	0.0001574	0.001052	0.00432	0.02112
0.445	3.74e-08	2.38e-06	0.000156	0.001016	0.00418	0.02026
0.45	6e-10	2.88e-06	0.0001634	0.001018	0.00406	0.0194
0.455	-1.9e-08	2.64e-06	0.0001604	0.00105	0.00392	0.01854
0.46	-1.08e-08	3.26e-06	0.0001594	0.001034	0.00374	0.01772
0.465	1.64e-08	5.14e-06	0.0001678	0.000998	0.00362	0.01692
0.47	3.6e-08	6.78e-06	0.0001678	0.000996	0.00356	0.01608
0.475	3.74e-08	7.84e-06	0.000165	0.00098	0.0034	0.01526
0.48	6.06e-08	7.48e-06	0.0001672	0.000944	0.00324	0.0146
0.485	8.12e-08	5.22e-06	0.000156	0.000948	0.00318	0.01402
0.49	5.52e-08	3.92e-06	0.0001434	0.000976	0.0031	0.01338
0.495	4.1e-08	3.66e-06	0.000146	0.000998	0.003	0.01274
0.5	5.06e-08	2.3e-06	0.0001476	0.000998	0.00294	0.01216
0.505	3.06e-08	2.2e-06	0.0001534	0.000968	0.00286	0.01164
0.51	5.8e-09	3.84e-06	0.0001652	0.00094	0.00276	0.0111
0.515	2.22e-08	3.68e-06	0.0001626	0.000922	0.0027	0.01056
0.52	6.48e-08	2.76e-06	0.0001566	0.00091	0.00264	0.01014
0.525	7.3e-08	4.1e-06	0.000159	0.000918	0.00252	0.00972
0.53	4.62e-08	4.38e-06	0.0001518	0.000928	0.00244	0.00918
0.535	4.46e-08	2.54e-06	0.0001452	0.00092	0.00246	0.00876
0.54	4.42e-08	1.72e-06	0.000153	0.00091	0.00242	0.00852
0.545	8.2e-09	1.62e-06	0.0001602	0.00089	0.00234	0.00812
0.55	5.6e-09	1.18e-06	0.000161	0.000868	0.00236	0.00766
0.555	4.38e-08	1.92e-06	0.0001548	0.000874	0.00238	0.00736
0.56	3.94e-08	2.58e-06	0.0001474	0.000878	0.0023	0.00706
0.565	2.04e-08	3e-06	0.0001428	0.000848	0.00222	0.00666
0.57	3.04e-08	4.9e-06	0.0001424	0.00084	0.00216	0.00632
0.575	2.92e-08	5.68e-06	0.0001484	0.000872	0.00212	0.0061
0.58	1.92e-08	5.62e-06	0.0001462	0.000868	0.00212	0.00592
0.585	4.32e-08	6.46e-06	0.0001336	0.00085	0.0021	0.00572
0.59	7.82e-08	5.78e-06	0.0001316	0.000876	0.00204	0.00548
0.595	7.3e-08	4.16e-06	0.0001356	0.000896	0.00202	0.00534
0.6	5.7e-08	3.9e-06	0.000131	0.000866	0.00208	0.00522
0.605	7.6e-08	2.58e-06	0.0001384	0.00084	0.00208	0.00498
0.61	8.22e-08	1.3e-06	0.0001568	0.000848	0.00198	0.0048
0.615	4.32e-08	2.82e-06	0.0001554	0.000844	0.00196	0.00472
0.62	3.86e-08	3.98e-06	0.0001376	0.000798	0.00198	0.00454
0.625	7.12e-08	3.18e-06	0.0001294	0.00078	0.00186	0.0043
0.63	5.02e-08	2.8e-06	0.0001328	0.000828	0.00178	0.00412
0.635	9.2e-09	3.1e-06	0.0001332	0.00085	0.00188	0.00394
0.64	3.08e-08	2.74e-06	0.0001396	0.000844	0.00192	0.00378
0.645	6.54e-08	1.8e-06	0.0001556	0.00088	0.00182	0.00372
0.65	4.7e-08	1.7e-06	0.0001628	0.000882	0.00182	0.00376
0.655	2.62e-08	2.6e-06	0.000165	0.00083	0.0019	0.00378
0.66	5.48e-08	4.04e-06	0.0001706	0.000826	0.00184	0.00372
0.665	6.8e-08	5.34e-06	0.000168	0.00083	0.00174	0.00366
0.67	3.44e-08	5.5e-06	0.0001554	0.000802	0.0018	0.00358
0.675	3.08e-08	6.14e-06	0.0001462	0.000794	0.00186	0.00342
0.68	5.92e-08	7.68e-06	0.000136	0.00078	0.0018	0.00328
0.685	4.94e-08	7.48e-06	0.00013	0.000744	0.00178	0.00322
0.69	2.2e-08	5.64e-06	0.000138	0.000762	0.0018	0.00316
0.695	2.98e-08	4.66e-06	0.000146	0.000808	0.00172	0.00306
0.7	5.46e-08	3.48e-06	0.000152	0.000814	0.0016	0.00296
0.705	5.86e-08	1.32e-06	0.000158	0.00081	0.00156	0.0029
0.71	5.44e-08	3.6e-07	0.000154	0.00081	0.00156	0.00282
0.715	7.92e-08	6.6e-07	0.000148	0.000782	0.00162	0.00276
0.72	1.01e-07	1.16e-06	0.000142	0.00075	0.00172	0.0028
0.725	8.08e-08	1.76e-06	0.000126	0.000758	0.00174	0.00282
0.73	4.92e-08	2.7e-06	0.00012	0.000778	0.00174	0.00278
0.735	3.54e-08	4.64e-06	0.000124	0.000792	0.00178	0.00276
0.74	3.04e-08	6.6e-06	0.000122	0.000808	0.00176	0.00266
0.745	9.6e-09	6.5e-06	0.000136	0.000814	0.0017	0.00252
0.75	-1.12e-08	4e-06	0.000158	0.000792	0.00166	0.00252
0.755	1.98e-08	2.66e-06	0.000154	0.000764	0.00158	0.00252
0.76	5.44e-08	2.76e-06	0.000148	0.000748	0.00154	0.00244
0.765	3.14e-08	1.72e-06	0.000148	0.000746	0.00156	0.00246
0.77	4.04e-08	2.96e-06	0.000136	0.000752	0.00158	0.00252
0.775	9.38e-08	6.16e-06	0.000134	0.00075	0.00168	0.00248
0.78	9.52e-08	5.16e-06	0.000144	0.000748	0.00174	0.00242
0.785	7.36e-08	2.04e-06	0.000142	0.000746	0.00166	0.00242
0.79	8.1e-08	1.92e-06	0.000132	0.000732	0.0016	0.00244
0.795	7.78e-08	7.4e-07	0.000116	0.000706	0.00158	0.00236
0.8	5.9e-08	-1.34e-06	0.000104	0.000716	0.0015	0.00228
0.805	5.78e-08	1e-06	0.000122	0.00075	0.00148	0.00234
0.81	7.22e-08	3.74e-06	0.000142	0.000746	0.00154	0.00234
0.815	8.52e-08	3.54e-06	0.000146	0.000734	0.00154	0.00224
0.82	8.12e-08	4.3e-06	0.00016	0.000748	0.00152	0.00224
0.825	7.16e-08	6.02e-06	0.00016	0.00075	0.00152	0.00222
0.83	6.46e-08	6.34e-06	0.000132	0.000732	0.00152	0.00218
0.835	5.6e-08	6.1e-06	0.000118	0.000728	0.00154	0.00224
0.84	4.98e-08	4.8e-06	0.000118	0.00073	0.00152	0.00222
0.845	3.28e-08	2.26e-06	0.000118	0.000724	0.00146	0.00214
0.85	2.06e-08	1.38e-06	0.000132	0.000718	0.00148	0.00214
0.855	2.32e-08	1.38e-06	0.000146	0.000734	0.00154	0.00208
0.86	2.44e-08	3e-07	0.000138	0.000778	0.00158	0.00198
0.865	3.9e-08	2.6e-07	0.000134	0.000798	0.0016	0.00202
0.87	5.9e-08	1.82e-06	0.000144	0.000776	0.00154	0.00212
0.875	6.7e-08	3.1e-06	0.00014	0.000748	0.00146	0.00214
0.88	8.9e-08	2.7e-06	0.00013	0.000724	0.00146	0.00208
0.885	1.196e-07	1.92e-06	0.000138	0.000698	0.00142	0.00204
0.89	1.276e-07	1.86e-06	0.00015	0.000686	0.0014	0.00204
0.895	1.394e-07	9.8e-07	0.000148	0.000704	0.0015	0.00202
0.9	1.64e-07	-1.14e-06	0.000148	0.000736	0.0016	0.00198
