vg	id_vd = 0.0V	ig_vd = 0.0V	is_vd = 0.0V	iavdd_vd = 0.0V	ignd_vd = 0.0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
-0.3	2.4596e-10	-5.1425e-10	2.5275e-10	3.1952e-07	-3.1936e-07	9.0638e-10	-9.2229e-10	2.5301e-10	3.1842e-07	-3.187e-07	2.0595e-09	-1.6062e-09	2.5387e-10	3.1848e-07	-3.1924e-07	4.0658e-09	-2.6132e-09	2.5537e-10	3.1866e-07	-3.2042e-07	7.2896e-09	-4.0145e-09	2.5385e-10	3.189e-07	-3.224e-07	1.23668e-08	-5.8891e-09	2.5481e-10	3.1938e-07	-3.2508e-07	1.97048e-08	-8.2735e-09	2.5434e-10	3.1924e-07	-3.3094e-07
-0.295	2.3886e-10	-4.9619e-10	2.4218e-10	3.1952e-07	-3.197e-07	8.9101e-10	-8.8589e-10	2.4383e-10	3.1846e-07	-3.1874e-07	2.0452e-09	-1.5582e-09	2.4538e-10	3.1856e-07	-3.193e-07	3.997e-09	-2.5598e-09	2.4466e-10	3.1872e-07	-3.2038e-07	7.2107e-09	-3.9467e-09	2.4571e-10	3.189e-07	-3.224e-07	1.2098e-08	-5.799e-09	2.44e-10	3.193e-07	-3.2574e-07	1.97044e-08	-8.1658e-09	2.447e-10	3.1918e-07	-3.3084e-07
-0.29	2.2413e-10	-4.6794e-10	2.3448e-10	3.1944e-07	-3.1946e-07	8.647e-10	-8.5704e-10	2.3399e-10	3.1784e-07	-3.1868e-07	2.0263e-09	-1.5219e-09	2.3409e-10	3.1854e-07	-3.1926e-07	4.0074e-09	-2.5083e-09	2.3404e-10	3.1866e-07	-3.2028e-07	7.1036e-09	-3.8833e-09	2.3439e-10	3.1886e-07	-3.2234e-07	1.21814e-08	-5.7095e-09	2.3325e-10	3.1906e-07	-3.257e-07	1.95618e-08	-8.0585e-09	2.3443e-10	3.1912e-07	-3.31e-07
-0.285	2.1515e-10	-4.5452e-10	2.2412e-10	3.1948e-07	-3.1934e-07	8.5982e-10	-8.3705e-10	2.2493e-10	3.1844e-07	-3.1868e-07	1.971e-09	-1.4797e-09	2.2543e-10	3.1796e-07	-3.193e-07	3.9457e-09	-2.4536e-09	2.2504e-10	3.1862e-07	-3.1966e-07	7.1278e-09	-3.8228e-09	2.2551e-10	3.1884e-07	-3.2234e-07	1.20592e-08	-5.6298e-09	2.2389e-10	3.1908e-07	-3.257e-07	1.93474e-08	-7.957e-09	2.2612e-10	3.1918e-07	-3.3012e-07
-0.28	2.1e-10	-4.3796e-10	2.14e-10	3.1942e-07	-3.1942e-07	8.3039e-10	-8.0135e-10	2.1645e-10	3.1854e-07	-3.1874e-07	1.9669e-09	-1.4382e-09	2.1665e-10	3.1856e-07	-3.1922e-07	3.9195e-09	-2.4054e-09	2.1575e-10	3.186e-07	-3.2024e-07	7.0919e-09	-3.7471e-09	2.1612e-10	3.1872e-07	-3.2232e-07	1.20052e-08	-5.5481e-09	2.1375e-10	3.1902e-07	-3.256e-07	1.94562e-08	-7.8568e-09	2.1574e-10	3.1918e-07	-3.307e-07
-0.275	2.027e-10	-4.173e-10	2.0633e-10	3.1948e-07	-3.194e-07	8.1922e-10	-7.7676e-10	2.0712e-10	3.184e-07	-3.187e-07	1.9499e-09	-1.4111e-09	2.0659e-10	3.1846e-07	-3.1918e-07	3.8822e-09	-2.3574e-09	2.0516e-10	3.1866e-07	-3.2034e-07	7.0456e-09	-3.6863e-09	2.0683e-10	3.1808e-07	-3.2228e-07	1.1939e-08	-5.4653e-09	2.0537e-10	3.1902e-07	-3.2566e-07	1.90508e-08	-7.7616e-09	2.0688e-10	3.1904e-07	-3.308e-07
-0.27	1.8906e-10	-3.9254e-10	1.9892e-10	3.1944e-07	-3.194e-07	7.9786e-10	-7.5124e-10	1.9744e-10	3.1848e-07	-3.1868e-07	1.9252e-09	-1.3655e-09	1.9844e-10	3.184e-07	-3.192e-07	3.8354e-09	-2.306e-09	1.9776e-10	3.1858e-07	-3.2028e-07	6.9254e-09	-3.6347e-09	1.9785e-10	3.1804e-07	-3.215e-07	1.1832e-08	-5.3798e-09	1.9971e-10	3.1866e-07	-3.2556e-07	1.89706e-08	-7.6652e-09	1.9911e-10	3.1908e-07	-3.3076e-07
-0.265	1.8367e-10	-3.8675e-10	1.8895e-10	3.194e-07	-3.1946e-07	8.0633e-10	-7.2808e-10	1.9054e-10	3.1854e-07	-3.1864e-07	1.8812e-09	-1.3357e-09	1.9058e-10	3.1788e-07	-3.185e-07	3.8074e-09	-2.2603e-09	1.9173e-10	3.1848e-07	-3.2028e-07	6.8811e-09	-3.5588e-09	1.8996e-10	3.1874e-07	-3.2214e-07	1.18132e-08	-5.3076e-09	1.9098e-10	3.1888e-07	-3.2546e-07	1.91214e-08	-7.5642e-09	1.8995e-10	3.1902e-07	-3.3052e-07
-0.26	1.8001e-10	-3.7089e-10	1.8219e-10	3.1946e-07	-3.194e-07	7.7064e-10	-6.9578e-10	1.819e-10	3.1842e-07	-3.1864e-07	1.869e-09	-1.2988e-09	1.8153e-10	3.1844e-07	-3.192e-07	3.7478e-09	-2.2133e-09	1.8185e-10	3.1858e-07	-3.2022e-07	6.8677e-09	-3.5011e-09	1.8076e-10	3.1868e-07	-3.222e-07	1.17122e-08	-5.2321e-09	1.8087e-10	3.189e-07	-3.2548e-07	1.88576e-08	-7.4674e-09	1.819e-10	3.1902e-07	-3.3074e-07
-0.255	1.6597e-10	-3.398e-10	1.7606e-10	3.1948e-07	-3.1936e-07	7.4835e-10	-6.7844e-10	1.7419e-10	3.1852e-07	-3.1876e-07	1.8425e-09	-1.2637e-09	1.736e-10	3.1844e-07	-3.1918e-07	3.7198e-09	-2.1697e-09	1.7474e-10	3.1864e-07	-3.2028e-07	6.7516e-09	-3.4503e-09	1.7304e-10	3.186e-07	-3.221e-07	1.1632e-08	-5.1526e-09	1.7201e-10	3.1894e-07	-3.254e-07	1.88332e-08	-7.3699e-09	1.7338e-10	3.1902e-07	-3.3076e-07
