Vds	Gm_Vgs=0.15V	Gm_Vgs=0.3V	Gm_Vgs=0.45V	Gm_Vgs=0.6V	Gm_Vgs=0.75V	Gm_Vgs=0.9V
0	0.00021330696	0.01436742	0.0181388	0.214892	0.243676	0.255228
0.005	0.000203416973333333	0.01392588	0.0796798	0.212790666666667	0.241924666666667	0.254008666666667
0.01	0.000180945984	0.012682048	0.100312	0.2105096	0.2406876	0.2531172
0.015	0.000161259592	0.011556564	0.11876224	0.2081612	0.2394804	0.2524016
0.02	0.000139308748	0.010254131	0.1255593	0.2057542	0.2384062	0.2518474
0.025	0.0001183368	0.00894392	0.11552812	0.2034832	0.2375228	0.251416
0.03	0.000100809	0.007794	0.105022	0.201078	0.236596	0.250988
0.035	8.6433e-05	0.0068296	0.099758	0.198632	0.235868	0.250802
0.04	7.4292e-05	0.0059958	0.094498	0.196118	0.235138	0.250564
0.045	6.4252e-05	0.0052718	0.08931	0.19364	0.23412	0.250066
0.05	5.5916e-05	0.0046536	0.084256	0.191286	0.233004	0.24967
0.055	4.8859e-05	0.0041218	0.079312	0.188718	0.231912	0.249214
0.06	4.3122e-05	0.0036604	0.07455	0.185936	0.230626	0.248412
0.065	3.8369e-05	0.0032682	0.070008	0.18314	0.229228	0.24776
0.07	3.4281e-05	0.0029328	0.06558	0.180174	0.2281	0.24734
0.075	3.0997e-05	0.002644	0.06131	0.176854	0.22708	0.24666
0.08	2.8306e-05	0.0024002	0.05729	0.17344	0.22584	0.24596
0.085	2.5966e-05	0.002192	0.05337	0.17016	0.22446	0.24548
0.09	2.4053e-05	0.0020146	0.049572	0.16688	0.22316	0.24492
0.095	2.2462e-05	0.0018648	0.046086	0.16338	0.22168	0.2442
0.1	2.1047e-05	0.001743	0.042842	0.15982	0.22018	0.24356
0.105	1.9899e-05	0.001641	0.039734	0.15614	0.21874	0.24288
0.11	1.8966e-05	0.001544	0.036882	0.1523	0.21714	0.2421
0.115	1.8149e-05	0.0014544	0.034318	0.1487	0.21554	0.24122
0.12	1.7435e-05	0.0013812	0.031922	0.1452	0.21404	0.24038
0.125	1.6859e-05	0.0013182	0.029668	0.1415	0.21246	0.23972
0.13	1.6448e-05	0.0012644	0.02765	0.13786	0.21084	0.23916
0.135	1.6229e-05	0.0012268	0.025838	0.13414	0.2093	0.23854
0.14	1.6178e-05	0.0012028	0.024112	0.13006	0.20768	0.2378
0.145	1.5898e-05	0.001182	0.02252	0.1259	0.20588	0.23704
0.15	1.5519e-05	0.0011608	0.02114	0.12182	0.2039	0.2362
0.155	1.5505e-05	0.0011414	0.019888	0.11788	0.20188	0.23536
0.16	1.5299e-05	0.0011196	0.018682	0.11394	0.1997	0.2343
0.165	1.4845e-05	0.0011018	0.017604	0.10988	0.19744	0.23318
0.17	1.5016e-05	0.001086	0.016658	0.1058	0.19538	0.23226
0.175	1.5335e-05	0.0010608	0.015784	0.10182	0.19344	0.23132
0.18	1.5107e-05	0.0010424	0.015028	0.0978200000000001	0.19146	0.23036
0.185	1.5098e-05	0.0010446	0.014382	0.09386	0.18946	0.22958
0.19	1.5391e-05	0.0010468	0.013812	0.0901599999999999	0.1873	0.2288
0.195	1.5145e-05	0.0010426	0.013338	0.08654	0.18486	0.22782
0.2	1.4771e-05	0.0010442	0.01288	0.08288	0.1823	0.2268
0.205	1.4804e-05	0.0010468	0.01239	0.0793000000000001	0.17974	0.22566
0.21	1.4855e-05	0.0010396	0.011992	0.0758600000000001	0.17718	0.22448
0.215	1.4922e-05	0.0010216	0.011638	0.0723	0.1745	0.22318
0.22	1.5053e-05	0.0010102	0.01126	0.0688400000000001	0.17184	0.22174
0.225	1.5113e-05	0.001014	0.010962	0.0657600000000001	0.1692	0.22046
0.23	1.5085e-05	0.0010206	0.010674	0.0627	0.16648	0.21932
0.235	1.4938e-05	0.0010214	0.010354	0.0596199999999999	0.16368	0.21806
0.24	1.4745e-05	0.0010162	0.010166	0.0567199999999999	0.16086	0.2169
0.245	1.4826e-05	0.0010138	0.01005	0.05388	0.15806	0.21588
0.25	1.5134e-05	0.0010174	0.00988799999999999	0.05114	0.15514	0.21464
0.255	1.5215e-05	0.0010098	0.00979399999999999	0.0487599999999999	0.15206	0.21322
0.26	1.5245e-05	0.0009954	0.00971800000000001	0.04656	0.149	0.21172
0.265	1.534e-05	0.000998199999999999	0.00953800000000002	0.04442	0.14596	0.21014
0.27	1.5209e-05	0.0010048	0.00935600000000002	0.0424599999999999	0.14274	0.20856
0.275	1.5006e-05	0.000999400000000002	0.00924600000000001	0.04034	0.13946	0.207
0.28	1.5253e-05	0.0010026	0.0093	0.0380200000000001	0.13616	0.20518
0.285	1.5605e-05	0.0010144	0.009516	0.0362000000000001	0.13284	0.20344
