vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
1.2	-9.16338e-08	1.2478e-08	1.5179e-09	1.2631e-06	-1.1835e-06	-5.62386e-08	1.3e-08	9.6961e-10	1.3e-06	-1.2546e-06	-3.41208e-08	1.28856e-08	6.9791e-10	1.2829e-06	-1.2598e-06	-1.9276e-08	1.27004e-08	5.7008e-10	1.2701e-06	-1.2615e-06	-7.7609e-09	1.25704e-08	4.6897e-10	1.2593e-06	-1.2613e-06	4.262e-10	1.24298e-08	4.0832e-10	1.2499e-06	-1.2603e-06	5.8441e-09	1.22974e-08	3.4655e-10	1.2452e-06	-1.2605e-06
1.195	-9.19372e-08	1.13108e-08	1.6337e-09	1.2664e-06	-1.1846e-06	-5.62312e-08	1.16764e-08	1.0286e-09	1.3001e-06	-1.2528e-06	-3.39774e-08	1.1498e-08	7.3119e-10	1.2836e-06	-1.2595e-06	-1.92306e-08	1.14386e-08	5.8424e-10	1.2706e-06	-1.2606e-06	-7.7404e-09	1.12624e-08	4.796e-10	1.2599e-06	-1.2616e-06	4.4195e-10	1.12268e-08	4.131e-10	1.2509e-06	-1.2601e-06	5.8487e-09	1.11088e-08	3.4656e-10	1.2461e-06	-1.261e-06
1.19	-9.19002e-08	1.02504e-08	1.7632e-09	1.2677e-06	-1.1851e-06	-5.59914e-08	1.0587e-08	1.09361e-09	1.3005e-06	-1.2526e-06	-3.39156e-08	1.04008e-08	7.6278e-10	1.2835e-06	-1.2579e-06	-1.92718e-08	1.03174e-08	5.9942e-10	1.2708e-06	-1.2597e-06	-7.7074e-09	1.0156e-08	4.9032e-10	1.2605e-06	-1.2609e-06	4.4655e-10	1.00916e-08	4.1906e-10	1.2519e-06	-1.26e-06	5.8466e-09	1.00248e-08	3.5447e-10	1.2473e-06	-1.2606e-06
1.185	-9.18124e-08	9.3798e-09	1.9049e-09	1.2707e-06	-1.1875e-06	-5.59202e-08	9.5337e-09	1.1575e-09	1.2976e-06	-1.2492e-06	-3.3952e-08	9.4416e-09	8.0267e-10	1.2827e-06	-1.2565e-06	-1.9213e-08	9.3214e-09	6.1698e-10	1.2708e-06	-1.2593e-06	-7.7349e-09	9.1366e-09	5.0314e-10	1.2609e-06	-1.2604e-06	4.2615e-10	9.1098e-09	4.2492e-10	1.2518e-06	-1.2594e-06	5.8515e-09	9.0574e-09	3.5135e-10	1.2478e-06	-1.2602e-06
1.18	-9.20492e-08	8.524e-09	2.0688e-09	1.2723e-06	-1.1887e-06	-5.61106e-08	8.6615e-09	1.2426e-09	1.2967e-06	-1.2479e-06	-3.39484e-08	8.5343e-09	8.3743e-10	1.2828e-06	-1.2558e-06	-1.92406e-08	8.4113e-09	6.4252e-10	1.2705e-06	-1.2574e-06	-7.7433e-09	8.2944e-09	5.1133e-10	1.2618e-06	-1.2598e-06	4.3907e-10	8.2076e-09	4.2912e-10	1.253e-06	-1.2594e-06	5.8534e-09	8.1438e-09	3.5411e-10	1.2484e-06	-1.26e-06
1.175	-9.21194e-08	7.8139e-09	2.2473e-09	1.2734e-06	-1.1896e-06	-5.59906e-08	7.8827e-09	1.3294e-09	1.2966e-06	-1.2463e-06	-3.3892e-08	7.797e-09	8.8344e-10	1.2823e-06	-1.2543e-06	-1.92534e-08	7.6103e-09	6.6911e-10	1.2702e-06	-1.2574e-06	-7.7284e-09	7.4996e-09	5.2187e-10	1.2616e-06	-1.259e-06	4.3648e-10	7.4348e-09	4.4038e-10	1.2535e-06	-1.2591e-06	5.8551e-09	7.3777e-09	3.5377e-10	1.2498e-06	-1.2608e-06
1.17	-9.23068e-08	7.1562e-09	2.4452e-09	1.2764e-06	-1.1904e-06	-5.60348e-08	7.1751e-09	1.4311e-09	1.2962e-06	-1.2462e-06	-3.38972e-08	7.0681e-09	9.3278e-10	1.2825e-06	-1.2534e-06	-1.92672e-08	6.8757e-09	6.918e-10	1.2714e-06	-1.2571e-06	-7.745e-09	6.7932e-09	5.3452e-10	1.2618e-06	-1.2583e-06	4.1095e-10	6.7322e-09	4.4868e-10	1.254e-06	-1.2586e-06	5.8567e-09	6.6828e-09	3.6081e-10	1.2504e-06	-1.2598e-06
1.165	-9.24094e-08	6.5206e-09	2.67e-09	1.278e-06	-1.1915e-06	-5.60582e-08	6.5468e-09	1.5411e-09	1.2964e-06	-1.2448e-06	-3.38236e-08	6.4025e-09	9.8821e-10	1.2818e-06	-1.253e-06	-1.92644e-08	6.2562e-09	7.1927e-10	1.2711e-06	-1.2564e-06	-7.7587e-09	6.169e-09	5.5664e-10	1.2617e-06	-1.2579e-06	4.0987e-10	6.1156e-09	4.5782e-10	1.2546e-06	-1.2588e-06	5.8536e-09	6.0666e-09	3.6428e-10	1.251e-06	-1.2602e-06
1.16	-9.26064e-08	5.9363e-09	2.9117e-09	1.2788e-06	-1.1924e-06	-5.61848e-08	5.9549e-09	1.6637e-09	1.2947e-06	-1.2438e-06	-3.38874e-08	5.8407e-09	1.05573e-09	1.2818e-06	-1.2523e-06	-1.93564e-08	5.6696e-09	7.5432e-10	1.2711e-06	-1.2552e-06	-7.7554e-09	5.5822e-09	5.7514e-10	1.2617e-06	-1.2571e-06	4.1042e-10	5.5551e-09	4.637e-10	1.2546e-06	-1.2583e-06	5.855e-09	5.5032e-09	3.6508e-10	1.2507e-06	-1.2602e-06
1.155	-9.27474e-08	5.4854e-09	3.1798e-09	1.2797e-06	-1.1929e-06	-5.62008e-08	5.4404e-09	1.8026e-09	1.2954e-06	-1.2429e-06	-3.38434e-08	5.3182e-09	1.12512e-09	1.2818e-06	-1.2522e-06	-1.92848e-08	5.1665e-09	7.8485e-10	1.2708e-06	-1.2546e-06	-7.7578e-09	5.0656e-09	5.9555e-10	1.2623e-06	-1.2574e-06	4.0843e-10	5.0337e-09	4.7433e-10	1.2555e-06	-1.2579e-06	5.85e-09	4.9892e-09	3.6653e-10	1.2504e-06	-1.2591e-06
