gm,Vd=0V	gm,Vd=0.15V	gm,Vd=0.3V	gm,Vd=0.45V	gm,Vd=0.6V	gm,Vd=0.75V	gm,Vd=0.9V
-6.62400000000006e-08	-3.23200000000007e-08	-1.42000000000005e-08	-5.44000000000013e-09	-1.5e-09	1.26e-09	1.79200000000004e-09
-6.12e-08	-2.57800000000002e-08	-1.056e-08	-4.17000000000002e-09	-2.13999999999998e-09	-3.69999999999973e-10	1.05000000000037e-10
-5.884e-08	-1.67399999999999e-08	-8.13999999999979e-09	-3.40000000000006e-09	-1.54999999999999e-09	-1.33999999999998e-09	-1.23899999999999e-09
-4.92800000000001e-08	-1.71799999999998e-08	-6.10000000000004e-09	-3.1100000000001e-09	-1.53999999999995e-09	-9.49999999999995e-10	7.02999999999964e-10
-5.26600000000003e-08	-1.76400000000002e-08	-5.96000000000007e-09	-2.46999999999989e-09	-2.11999999999997e-09	-8.19999999999994e-10	-4.2000000000006e-10
-5.214e-08	-1.49200000000001e-08	-6.06000000000018e-09	-3.67999999999994e-09	-1.33e-09	-9.59999999999992e-10	-1.69800000000003e-09
-4.45000000000003e-08	-1.74599999999999e-08	-4.92000000000006e-09	-3.52000000000006e-09	-1.44999999999999e-09	-1.52999999999999e-09	5.53000000000017e-10
-4.704e-08	-1.51e-08	-6.12000000000007e-09	-2.21999999999994e-09	-2.45999999999999e-09	-5.40000000000022e-10	-3.36999999999962e-10
-4.10999999999996e-08	-1.13400000000001e-08	-6.08000000000022e-09	-2.24999999999999e-09	-1.73999999999996e-09	-5.40000000000022e-10	-1.36999999999998e-09
-3.98000000000001e-08	-1.356e-08	-6.48e-09	-2.78999999999998e-09	-4.70000000000015e-10	-1.19e-09	6.79999999999825e-11
-3.94200000000001e-08	-1.39599999999998e-08	-4.41999999999974e-09	-2.15999999999998e-09	-1.86000000000002e-09	-1.12e-09	-1.03900000000004e-09
-4.21e-08	-1.13400000000001e-08	-3.59999999999976e-09	-2.17999999999998e-09	-1.98000000000001e-09	-3.6000000000003e-10	-1.59100000000003e-09
