Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.01V	Ig,Vd=0.01V	Is,Vd=0.01V	Iavdd,Vd=0.01V	Ignd,Vd=0.01V	Id,Vd=0.02V	Ig,Vd=0.02V	Is,Vd=0.02V	Iavdd,Vd=0.02V	Ignd,Vd=0.02V	Id,Vd=0.03V	Ig,Vd=0.03V	Is,Vd=0.03V	Iavdd,Vd=0.03V	Ignd,Vd=0.03V	Id,Vd=0.04V	Ig,Vd=0.04V	Is,Vd=0.04V	Iavdd,Vd=0.04V	Ignd,Vd=0.04V	Id,Vd=0.05V	Ig,Vd=0.05V	Is,Vd=0.05V	Iavdd,Vd=0.05V	Ignd,Vd=0.05V	Id,Vd=0.06V	Ig,Vd=0.06V	Is,Vd=0.06V	Iavdd,Vd=0.06V	Ignd,Vd=0.06V	Id,Vd=0.07V	Ig,Vd=0.07V	Is,Vd=0.07V	Iavdd,Vd=0.07V	Ignd,Vd=0.07V	Id,Vd=0.08V	Ig,Vd=0.08V	Is,Vd=0.08V	Iavdd,Vd=0.08V	Ignd,Vd=0.08V	Id,Vd=0.09V	Ig,Vd=0.09V	Is,Vd=0.09V	Iavdd,Vd=0.09V	Ignd,Vd=0.09V	Id,Vd=0.1V	Ig,Vd=0.1V	Is,Vd=0.1V	Iavdd,Vd=0.1V	Ignd,Vd=0.1V
-0.3	9.238e-11	-6.0835e-09	2.9799e-10	3.1726e-07	-3.1146e-07	1.9292e-10	-6.0993e-09	2.4575e-10	3.1716e-07	-3.1136e-07	2.9881e-10	-6.1196e-09	1.9176e-10	3.1688e-07	-3.112e-07	4.0179e-10	-6.145e-09	1.3579e-10	3.1706e-07	-3.1128e-07	5.2408e-10	-6.166e-09	6.542e-11	3.1688e-07	-3.1126e-07	6.4351e-10	-6.2006e-09	-4.74e-12	3.1692e-07	-3.1122e-07	7.7223e-10	-6.2389e-09	-7.831e-11	3.17e-07	-3.1144e-07	9.0403e-10	-6.2735e-09	-1.6404e-10	3.1708e-07	-3.1154e-07	1.0573e-09	-6.3162e-09	-2.535e-10	3.1678e-07	-3.1124e-07	1.2016e-09	-6.3648e-09	-3.423e-10	3.1684e-07	-3.1122e-07	1.3775e-09	-6.414e-09	-4.6751e-10	3.1696e-07	-3.1144e-07
-0.295	7.946e-11	-5.5585e-09	2.86e-10	3.171e-07	-3.1206e-07	1.7342e-10	-5.5639e-09	2.3331e-10	3.1716e-07	-3.1196e-07	2.7762e-10	-5.5886e-09	1.7622e-10	3.1696e-07	-3.1192e-07	3.8982e-10	-5.6115e-09	1.2145e-10	3.1706e-07	-3.1192e-07	5.0174e-10	-5.6372e-09	5.1e-11	3.1704e-07	-3.1192e-07	6.2818e-10	-5.6659e-09	-1.794e-11	3.1702e-07	-3.1198e-07	7.5706e-10	-5.7064e-09	-9.596e-11	3.1682e-07	-3.1174e-07	8.9279e-10	-5.741e-09	-1.7731e-10	3.1682e-07	-3.1176e-07	1.0421e-09	-5.7825e-09	-2.766e-10	3.1682e-07	-3.1186e-07	1.1934e-09	-5.8321e-09	-3.6821e-10	3.1702e-07	-3.1188e-07	1.3687e-09	-5.8731e-09	-4.9021e-10	3.168e-07	-3.1176e-07
-0.29	6.073e-11	-5.0567e-09	2.6994e-10	3.1706e-07	-3.1232e-07	1.5936e-10	-5.0651e-09	2.2225e-10	3.171e-07	-3.1236e-07	2.6487e-10	-5.0883e-09	1.6781e-10	3.169e-07	-3.122e-07	3.6832e-10	-5.1119e-09	1.0701e-10	3.1704e-07	-3.1244e-07	4.8852e-10	-5.1353e-09	3.89e-11	3.169e-07	-3.123e-07	6.1557e-10	-5.1708e-09	-3.704e-11	3.1708e-07	-3.1252e-07	7.4193e-10	-5.2061e-09	-1.1317e-10	3.168e-07	-3.1216e-07	8.767e-10	-5.2436e-09	-2.1107e-10	3.1686e-07	-3.124e-07	1.0319e-09	-5.283e-09	-2.9253e-10	3.1702e-07	-3.124e-07	1.1796e-09	-5.3321e-09	-3.9552e-10	3.1678e-07	-3.1216e-07	1.3527e-09	-5.3686e-09	-5.1156e-10	3.1702e-07	-3.1224e-07
-0.285	4.967e-11	-4.6065e-09	2.5921e-10	3.1708e-07	-3.1276e-07	1.4618e-10	-4.6177e-09	2.0929e-10	3.1718e-07	-3.1282e-07	2.5045e-10	-4.6399e-09	1.5158e-10	3.169e-07	-3.127e-07	3.5523e-10	-4.6629e-09	8.961e-11	3.1688e-07	-3.1258e-07	4.6663e-10	-4.6882e-09	3.109e-11	3.1702e-07	-3.1268e-07	5.9187e-10	-4.7211e-09	-4.909e-11	3.1684e-07	-3.1286e-07	7.2914e-10	-4.7568e-09	-1.337e-10	3.1684e-07	-3.1284e-07	8.6382e-10	-4.7924e-09	-2.2832e-10	3.1696e-07	-3.126e-07	1.0158e-09	-4.8315e-09	-3.1846e-10	3.1686e-07	-3.1262e-07	1.1684e-09	-4.8824e-09	-4.202e-10	3.168e-07	-3.1266e-07	1.335e-09	-4.9185e-09	-5.3262e-10	3.1678e-07	-3.1278e-07
-0.28	3.327e-11	-4.188e-09	2.5019e-10	3.171e-07	-3.1308e-07	1.3234e-10	-4.207e-09	1.9664e-10	3.1714e-07	-3.1302e-07	2.3292e-10	-4.2275e-09	1.4089e-10	3.1714e-07	-3.132e-07	3.4352e-10	-4.252e-09	7.772e-11	3.1696e-07	-3.1318e-07	4.5723e-10	-4.2802e-09	1.365e-11	3.1692e-07	-3.1322e-07	5.7898e-10	-4.3087e-09	-6.81e-11	3.1702e-07	-3.1322e-07	7.0233e-10	-4.344e-09	-1.4457e-10	3.168e-07	-3.1322e-07	8.4576e-10	-4.3774e-09	-2.4106e-10	3.1702e-07	-3.1318e-07	1.0009e-09	-4.4187e-09	-3.3905e-10	3.1694e-07	-3.1312e-07	1.1613e-09	-4.462e-09	-4.4357e-10	3.1698e-07	-3.1296e-07	1.3262e-09	-4.5016e-09	-5.5317e-10	3.1674e-07	-3.1298e-07
-0.275	2.483e-11	-3.8168e-09	2.3415e-10	3.1726e-07	-3.1346e-07	1.1423e-10	-3.8352e-09	1.8733e-10	3.1694e-07	-3.134e-07	2.2099e-10	-3.8592e-09	1.2533e-10	3.1696e-07	-3.1342e-07	3.2623e-10	-3.8864e-09	6.893e-11	3.169e-07	-3.133e-07	4.4382e-10	-3.9085e-09	3.03e-12	3.1684e-07	-3.134e-07	5.6776e-10	-3.938e-09	-7.992e-11	3.1686e-07	-3.1332e-07	7.0009e-10	-3.9737e-09	-1.6789e-10	3.1684e-07	-3.1348e-07	8.3235e-10	-4.0103e-09	-2.5327e-10	3.168e-07	-3.1354e-07	9.8618e-10	-4.0439e-09	-3.462e-10	3.1696e-07	-3.1352e-07	1.1442e-09	-4.0904e-09	-4.6078e-10	3.1674e-07	-3.1338e-07	1.3074e-09	-4.1301e-09	-5.7167e-10	3.169e-07	-3.1348e-07
-0.27	8.86e-12	-3.4751e-09	2.2828e-10	3.173e-07	-3.1398e-07	1.0693e-10	-3.4934e-09	1.7378e-10	3.1692e-07	-3.137e-07	2.075e-10	-3.5165e-09	1.1676e-10	3.1692e-07	-3.137e-07	3.1707e-10	-3.5446e-09	5.371e-11	3.1704e-07	-3.139e-07	4.296e-10	-3.5675e-09	-1.693e-11	3.171e-07	-3.1376e-07	5.5405e-10	-3.5952e-09	-9.906e-11	3.1686e-07	-3.1376e-07	6.8495e-10	-3.6283e-09	-1.7789e-10	3.168e-07	-3.1366e-07	8.1632e-10	-3.6652e-09	-2.6e-10	3.168e-07	-3.1364e-07	9.7146e-10	-3.7051e-09	-3.6977e-10	3.1678e-07	-3.1364e-07	1.1354e-09	-3.7433e-09	-4.8268e-10	3.1702e-07	-3.1386e-07	1.292e-09	-3.7849e-09	-5.84e-10	3.168e-07	-3.139e-07
-0.265	-3.87e-12	-3.1718e-09	2.0983e-10	3.1714e-07	-3.1406e-07	9.056e-11	-3.1887e-09	1.6501e-10	3.17e-07	-3.1394e-07	1.9351e-10	-3.2102e-09	9.981e-11	3.1702e-07	-3.1418e-07	3.0774e-10	-3.2351e-09	4.588e-11	3.1684e-07	-3.1412e-07	4.1618e-10	-3.2595e-09	-3.008e-11	3.1708e-07	-3.1396e-07	5.425e-10	-3.2922e-09	-1.0672e-10	3.1696e-07	-3.1398e-07	6.7278e-10	-3.3242e-09	-1.9914e-10	3.1686e-07	-3.1412e-07	8.101e-10	-3.3557e-09	-2.7922e-10	3.168e-07	-3.1392e-07	9.5741e-10	-3.3941e-09	-3.8273e-10	3.1692e-07	-3.141e-07	1.1183e-09	-3.4367e-09	-5.0266e-10	3.1678e-07	-3.1396e-07	1.2798e-09	-3.4701e-09	-6.1715e-10	3.1694e-07	-3.1412e-07
-0.26	-1.05e-11	-2.8892e-09	2.0779e-10	3.1728e-07	-3.1456e-07	7.887e-11	-2.9053e-09	1.4964e-10	3.1716e-07	-3.1448e-07	1.8603e-10	-2.9278e-09	9.069e-11	3.169e-07	-3.1424e-07	2.8769e-10	-2.956e-09	2.799e-11	3.1706e-07	-3.1428e-07	4.0076e-10	-2.9777e-09	-4.085e-11	3.1704e-07	-3.1426e-07	5.2047e-10	-3.0061e-09	-1.2003e-10	3.1704e-07	-3.142e-07	6.6216e-10	-3.0395e-09	-2.0865e-10	3.1702e-07	-3.144e-07	7.9279e-10	-3.0738e-09	-2.9296e-10	3.1678e-07	-3.1412e-07	9.4138e-10	-3.1095e-09	-4.0581e-10	3.169e-07	-3.142e-07	1.11e-09	-3.148e-09	-5.2557e-10	3.1674e-07	-3.1414e-07	1.275e-09	-3.1845e-09	-6.4195e-10	3.1676e-07	-3.1436e-07
-0.255	-3.166e-11	-2.637e-09	1.9369e-10	3.171e-07	-3.1456e-07	6.574e-11	-2.6549e-09	1.4087e-10	3.169e-07	-3.1442e-07	1.6707e-10	-2.6756e-09	7.797e-11	3.169e-07	-3.1464e-07	2.8169e-10	-2.6992e-09	1.489e-11	3.168e-07	-3.1444e-07	3.885e-10	-2.7256e-09	-5.815e-11	3.1686e-07	-3.1468e-07	5.1021e-10	-2.7524e-09	-1.3482e-10	3.1686e-07	-3.146e-07	6.4926e-10	-2.7849e-09	-2.239e-10	3.1698e-07	-3.1438e-07	7.7822e-10	-2.8155e-09	-3.1606e-10	3.1676e-07	-3.144e-07	9.3517e-10	-2.8526e-09	-4.2145e-10	3.169e-07	-3.1462e-07	1.094e-09	-2.8913e-09	-5.3943e-10	3.1674e-07	-3.146e-07	1.2686e-09	-2.929e-09	-6.606e-10	3.1676e-07	-3.1462e-07
