Coefficente_Inversione	Guadagno_Intrinseco
3.23532765957447e-05	0.873636043646606
3.26701276595745e-05	0.886149693138295
3.30274468085106e-05	0.881797752808989
3.33431489361702e-05	0.934035303318065
3.37124680851064e-05	1.02070123500431
3.40567659574468e-05	1.07964342648925
3.47024680851064e-05	1.1283970690711
3.51231063829787e-05	1.25375583430572
3.55922553191489e-05	1.39943829557489
3.62143404255319e-05	1.45369127516779
3.70456595744681e-05	1.50885861474575
3.7693914893617e-05	1.67601007177587
3.83177872340425e-05	1.82686622496412
3.93229787234043e-05	1.91310590501808
4.03436170212766e-05	2.1125549322319
4.14125106382979e-05	2.3811750038959
4.27477021276596e-05	2.54134493369052
4.42585531914894e-05	2.64330790242065
4.57953191489362e-05	2.82161260300093
4.7535829787234e-05	3.01172035344697
4.92168510638298e-05	3.26114270506499
5.16831063829787e-05	3.36888195541456
5.41757872340426e-05	3.55390759944377
5.66542978723404e-05	3.757078283772
5.9641914893617e-05	3.96709104417128
6.26503404255319e-05	4.25445368966423
6.66134042553191e-05	4.47109076508476
7.08681702127659e-05	4.66877952810452
7.59191489361702e-05	4.87015113081662
8.08085106382979e-05	5.17169557313814
8.70893617021276e-05	5.34677626652659
9.37914893617021e-05	5.56394002068252
0.000101272340425532	5.78720928014042
0.00011008085106383	5.96279960198542
0.000119451063829787	6.2109403374163
0.000130531914893617	6.39884605941566
0.000142685106382979	6.59603760913365
0.000156523404255319	6.77714518096787
0.000172493617021277	6.97034368070953
0.000190136170212766	7.15875943000838
0.000210408510638298	7.29160997732426
0.000233297872340425	7.44426229508197
0.000258842553191489	7.59669665968199
0.000287744680851064	7.7160439073068
0.000321076595744681	7.7920801905518
0.000357804255319149	7.93831081685604
0.000399829787234043	8.07345132743363
0.000446578723404255	8.17395690711249
0.000500859574468085	8.26991492652746
0.000561178723404255	8.42936856713311
0.000629846808510638	8.56805835790781
0.000707693617021277	8.64289996771664
0.000799468085106383	8.62896986970684
0.00089668085106383	8.78474104461211
0.00101157446808511	8.80779102634914
0.00113687234042553	8.91575928729475
0.00128444680851064	8.99590802805923
0.00144612765957447	9.07292510707258
0.00163289361702128	9.13219868366927
0.00183931914893617	9.25165654334622
0.00208053191489362	9.27375030579793
0.00234817021276596	9.34896135967461
0.00265282978723404	9.42108667529107
0.00299508510638298	9.48209659777791
0.00338553191489362	9.53132511635043
0.00382378723404255	9.62834322227294
