Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	5.8899e-10	-2.46e-12	-5.4571e-10	3.1234e-07	-3.1254e-07	4.59366e-08	2.027e-11	-4.99314e-08	3.1238e-07	-3.1212e-07	-9.841e-07	1.1642e-10	1.0222e-06	3.1212e-07	-3.1228e-07	-1.7766e-05	7.0488e-10	2.335e-05	3.1232e-07	-3.1212e-07	-2.269e-05	2.8592e-09	4.5104e-05	3.1258e-07	-3.1246e-07	-0.0001046	1.0318e-08	0.00010098	3.1336e-07	-3.1326e-07	-0.00011398	4.03962e-08	0.0001156	3.136e-07	-3.1354e-07
0.005	4.2596e-09	-1.99e-12	-4.2093e-09	3.1252e-07	-3.1258e-07	4.05e-07	1.625e-11	-4.055e-07	3.1236e-07	-3.1238e-07	2.3662e-05	1.1086e-10	-2.3624e-05	3.1212e-07	-3.1206e-07	6.7764e-05	6.8557e-10	-0.00027326	3.1232e-07	-3.1218e-07	4.8104e-05	2.7939e-09	-0.00059686	3.123e-07	-3.1256e-07	0.0007731	1.00972e-08	-0.00077118	3.133e-07	-3.1312e-07	0.00086066	3.93388e-08	-0.00086396	3.136e-07	-3.1358e-07
0.01	7.4392e-09	4.9e-13	-7.4243e-09	3.1244e-07	-3.1242e-07	7.1014e-07	1.846e-11	-7.1296e-07	3.1214e-07	-3.123e-07	4.5122e-05	1.0667e-10	-4.5608e-05	3.1212e-07	-3.123e-07	0.00056212	6.6647e-10	-0.00056434	3.1228e-07	-3.123e-07	0.0012516	2.7422e-09	-0.001252	3.1254e-07	-3.125e-07	0.0016278	9.8488e-09	-0.0016278	3.1298e-07	-3.1298e-07	0.0018222	3.83562e-08	-0.0018212	3.1334e-07	-3.1332e-07
0.015	1.03146e-08	-1.66e-12	-1.02998e-08	3.1222e-07	-3.1248e-07	9.8364e-07	1.706e-11	-9.865e-07	3.124e-07	-3.124e-07	6.5096e-05	1.0587e-10	-6.5516e-05	3.122e-07	-3.1212e-07	0.00084388	6.5179e-10	-0.00084612	3.1236e-07	-3.1206e-07	0.0019058	2.6634e-09	-0.0019078	3.1252e-07	-3.1238e-07	0.0024936	9.6219e-09	-0.0024918	3.1286e-07	-3.1286e-07	0.0027954	3.73662e-08	-0.0027964	3.1332e-07	-3.1332e-07
0.02	1.2954e-08	-1.96e-12	-1.2944e-08	3.1232e-07	-3.1236e-07	1.2383e-06	1.823e-11	-1.2332e-06	3.1236e-07	-3.1214e-07	8.2924e-05	1.0264e-10	-8.3472e-05	3.123e-07	-3.123e-07	0.0011085	6.3651e-10	-0.0011118	3.1216e-07	-3.1232e-07	0.0025424	2.6101e-09	-0.0025456	3.1252e-07	-3.1224e-07	0.00334	9.3866e-09	-0.0033414	3.1306e-07	-3.1286e-07	0.0037476	3.6443e-08	-0.0037494	3.1352e-07	-3.1328e-07
0.025	1.51516e-08	6.3e-13	-1.52284e-08	3.125e-07	-3.1226e-07	1.4455e-06	1.489e-11	-1.4524e-06	3.1238e-07	-3.1224e-07	9.8996e-05	1.0085e-10	-9.9578e-05	3.1232e-07	-3.1204e-07	0.001366	6.1982e-10	-0.0013652	3.1212e-07	-3.1206e-07	0.0031686	2.5489e-09	-0.0031712	3.1238e-07	-3.1236e-07	0.0041812	9.1913e-09	-0.004179	3.1282e-07	-3.1284e-07	0.0047012	3.5525e-08	-0.004697	3.1342e-07	-3.1324e-07
0.03	1.72626e-08	-1.41e-12	-1.72908e-08	3.124e-07	-3.1248e-07	1.6414e-06	1.861e-11	-1.6483e-06	3.1236e-07	-3.1232e-07	0.000113774	1.0008e-10	-0.00011445	3.121e-07	-3.1204e-07	0.001609	6.0082e-10	-0.0016116	3.1206e-07	-3.1232e-07	0.0037944	2.5096e-09	-0.003796	3.1244e-07	-3.1246e-07	0.0050272	8.9719e-09	-0.005026	3.1286e-07	-3.1282e-07	0.0056612	3.458e-08	-0.0056632	3.1336e-07	-3.132e-07
0.035	1.91238e-08	4e-14	-1.91674e-08	3.1232e-07	-3.1228e-07	1.8166e-06	1.625e-11	-1.8261e-06	3.1216e-07	-3.1212e-07	0.0001283	9.794e-11	-0.00012812	3.1234e-07	-3.1218e-07	0.0018396	5.8884e-10	-0.0018418	3.121e-07	-3.121e-07	0.0044026	2.455e-09	-0.0044024	3.1254e-07	-3.125e-07	0.0058614	8.7905e-09	-0.0058594	3.131e-07	-3.1302e-07	0.0066076	3.37276e-08	-0.0066094	3.1344e-07	-3.1316e-07
0.04	2.08262e-08	-5.01e-12	-2.0928e-08	3.1234e-07	-3.1228e-07	1.9846e-06	1.385e-11	-1.9969e-06	3.1234e-07	-3.1232e-07	0.00013992	9.18e-11	-0.0001404	3.1234e-07	-3.1218e-07	0.0020628	5.7707e-10	-0.0020654	3.1214e-07	-3.121e-07	0.00501	2.4031e-09	-0.0050084	3.1232e-07	-3.1232e-07	0.0066978	8.5816e-09	-0.0066992	3.13e-07	-3.1296e-07	0.0075628	3.2949e-08	-0.0075652	3.1326e-07	-3.1322e-07
0.045	2.24812e-08	-2.6e-12	-2.25054e-08	3.1234e-07	-3.125e-07	2.1378e-06	1.532e-11	-2.1465e-06	3.1216e-07	-3.122e-07	0.00015126	9.416e-11	-0.0001516	3.1216e-07	-3.1212e-07	0.0022732	5.6564e-10	-0.002275	3.1232e-07	-3.1234e-07	0.0055964	2.3491e-09	-0.005598	3.1232e-07	-3.123e-07	0.0075156	8.407e-09	-0.00752	3.1282e-07	-3.1282e-07	0.0085032	3.21488e-08	-0.008507	3.131e-07	-3.1328e-07
