Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.01V	Ig,Vd=0.01V	Is,Vd=0.01V	Iavdd,Vd=0.01V	Ignd,Vd=0.01V	Id,Vd=0.02V	Ig,Vd=0.02V	Is,Vd=0.02V	Iavdd,Vd=0.02V	Ignd,Vd=0.02V	Id,Vd=0.03V	Ig,Vd=0.03V	Is,Vd=0.03V	Iavdd,Vd=0.03V	Ignd,Vd=0.03V	Id,Vd=0.04V	Ig,Vd=0.04V	Is,Vd=0.04V	Iavdd,Vd=0.04V	Ignd,Vd=0.04V	Id,Vd=0.05V	Ig,Vd=0.05V	Is,Vd=0.05V	Iavdd,Vd=0.05V	Ignd,Vd=0.05V	Id,Vd=0.06V	Ig,Vd=0.06V	Is,Vd=0.06V	Iavdd,Vd=0.06V	Ignd,Vd=0.06V	Id,Vd=0.07V	Ig,Vd=0.07V	Is,Vd=0.07V	Iavdd,Vd=0.07V	Ignd,Vd=0.07V	Id,Vd=0.08V	Ig,Vd=0.08V	Is,Vd=0.08V	Iavdd,Vd=0.08V	Ignd,Vd=0.08V	Id,Vd=0.09V	Ig,Vd=0.09V	Is,Vd=0.09V	Iavdd,Vd=0.09V	Ignd,Vd=0.09V	Id,Vd=0.1V	Ig,Vd=0.1V	Is,Vd=0.1V	Iavdd,Vd=0.1V	Ignd,Vd=0.1V
-0.3	1.695e-11	-5.341e-11	2.133e-11	3.1262e-07	-3.1256e-07	4.685e-11	-5.496e-11	1.406e-11	3.1206e-07	-3.1232e-07	4.59e-11	-5.88e-11	-5.98e-12	3.121e-07	-3.1208e-07	6.222e-11	-6.033e-11	-1.639e-11	3.1198e-07	-3.12e-07	7.085e-11	-6.317e-11	-2.681e-11	3.1194e-07	-3.119e-07	8.216e-11	-6.532e-11	-3.426e-11	3.122e-07	-3.1208e-07	9.149e-11	-6.7e-11	-3.569e-11	3.1196e-07	-3.1216e-07	1.1161e-10	-6.755e-11	-4.963e-11	3.1214e-07	-3.1212e-07	1.152e-10	-7.251e-11	-6.084e-11	3.1192e-07	-3.119e-07	1.4095e-10	-7.505e-11	-6.851e-11	3.1188e-07	-3.1208e-07	1.5162e-10	-8.007e-11	-7.675e-11	3.1216e-07	-3.121e-07
-0.295	1.195e-11	-4.8e-11	2.235e-11	3.1234e-07	-3.1238e-07	3.013e-11	-5.151e-11	1.33e-11	3.1224e-07	-3.1218e-07	5.484e-11	-5.546e-11	-8.31e-12	3.121e-07	-3.1206e-07	6.714e-11	-5.705e-11	-1.947e-11	3.1216e-07	-3.1206e-07	7.563e-11	-5.69e-11	-2.895e-11	3.1196e-07	-3.1194e-07	9.703e-11	-6.027e-11	-3.899e-11	3.1222e-07	-3.1224e-07	1.0585e-10	-6.21e-11	-5.018e-11	3.1222e-07	-3.122e-07	1.1709e-10	-6.621e-11	-5.804e-11	3.1208e-07	-3.1186e-07	1.2862e-10	-6.796e-11	-7.32e-11	3.1216e-07	-3.1194e-07	1.4134e-10	-7.022e-11	-8.503e-11	3.1206e-07	-3.12e-07	1.5455e-10	-7.165e-11	-9.312e-11	3.1194e-07	-3.118e-07
-0.29	1.488e-11	-4.349e-11	1.952e-11	3.1236e-07	-3.1254e-07	4.004e-11	-4.772e-11	2.1e-12	3.1244e-07	-3.1238e-07	5.732e-11	-4.996e-11	-1.444e-11	3.121e-07	-3.1206e-07	6.769e-11	-5.089e-11	-2.864e-11	3.1204e-07	-3.1202e-07	8.171e-11	-5.412e-11	-4.217e-11	3.1202e-07	-3.1218e-07	1.0235e-10	-5.55e-11	-5.67e-11	3.12e-07	-3.12e-07	1.1783e-10	-5.656e-11	-6.343e-11	3.1196e-07	-3.1188e-07	1.2604e-10	-6.174e-11	-7.065e-11	3.1204e-07	-3.1202e-07	1.3876e-10	-6.487e-11	-8.678e-11	3.1198e-07	-3.1214e-07	1.4938e-10	-6.743e-11	-9.578e-11	3.1186e-07	-3.1202e-07	1.6818e-10	-6.907e-11	-1.0712e-10	3.1192e-07	-3.1202e-07
-0.285	1.271e-11	-4.136e-11	1.965e-11	3.1262e-07	-3.1256e-07	4.451e-11	-4.638e-11	-1.1e-12	3.1206e-07	-3.1204e-07	6.042e-11	-4.638e-11	-2.324e-11	3.1224e-07	-3.1204e-07	7.214e-11	-4.925e-11	-3.595e-11	3.1208e-07	-3.1226e-07	8.55e-11	-5.131e-11	-4.461e-11	3.1208e-07	-3.1212e-07	1.088e-10	-5.274e-11	-6.533e-11	3.122e-07	-3.1218e-07	1.2073e-10	-5.526e-11	-7.416e-11	3.12e-07	-3.1194e-07	1.4165e-10	-5.648e-11	-8.66e-11	3.1198e-07	-3.1196e-07	1.4668e-10	-6.152e-11	-9.77e-11	3.1192e-07	-3.1214e-07	1.6577e-10	-6.51e-11	-1.0694e-10	3.1192e-07	-3.118e-07	1.7941e-10	-6.718e-11	-1.2044e-10	3.1192e-07	-3.1206e-07
-0.28	1.325e-11	-4.069e-11	1.853e-11	3.1254e-07	-3.1254e-07	4.928e-11	-4.319e-11	-6.99e-12	3.1214e-07	-3.123e-07	6.048e-11	-4.512e-11	-2.47e-11	3.1206e-07	-3.1206e-07	7.924e-11	-4.734e-11	-4.208e-11	3.123e-07	-3.1222e-07	9.527e-11	-4.722e-11	-5.445e-11	3.1202e-07	-3.12e-07	1.1314e-10	-5.149e-11	-6.713e-11	3.1224e-07	-3.1224e-07	1.3428e-10	-5.168e-11	-8.725e-11	3.122e-07	-3.122e-07	1.4297e-10	-5.452e-11	-9.884e-11	3.119e-07	-3.1186e-07	1.6057e-10	-5.599e-11	-1.1562e-10	3.119e-07	-3.1204e-07	1.7835e-10	-5.938e-11	-1.2566e-10	3.1186e-07	-3.1188e-07	1.9927e-10	-6.223e-11	-1.3801e-10	3.1202e-07	-3.1186e-07
-0.275	1.697e-11	-3.482e-11	1.602e-11	3.1244e-07	-3.1234e-07	4.503e-11	-3.841e-11	-1.958e-11	3.1238e-07	-3.123e-07	6.661e-11	-4.146e-11	-3.062e-11	3.1214e-07	-3.1208e-07	8.384e-11	-4.372e-11	-4.908e-11	3.1222e-07	-3.12e-07	9.992e-11	-4.321e-11	-7.285e-11	3.12e-07	-3.1202e-07	1.2564e-10	-4.689e-11	-8.512e-11	3.122e-07	-3.1202e-07	1.4221e-10	-4.708e-11	-1.0286e-10	3.1194e-07	-3.1192e-07	1.6093e-10	-5.287e-11	-1.104e-10	3.1188e-07	-3.1196e-07	1.6948e-10	-5.209e-11	-1.3255e-10	3.1194e-07	-3.1208e-07	1.9538e-10	-5.683e-11	-1.4435e-10	3.1186e-07	-3.1176e-07	2.1449e-10	-5.724e-11	-1.6203e-10	3.1186e-07	-3.118e-07
-0.27	1.355e-11	-3.337e-11	1.518e-11	3.124e-07	-3.1236e-07	4.7e-11	-3.957e-11	-1.744e-11	3.1224e-07	-3.1232e-07	6.978e-11	-3.718e-11	-4.113e-11	3.1204e-07	-3.1208e-07	9.195e-11	-4.038e-11	-6.222e-11	3.1202e-07	-3.1202e-07	1.1545e-10	-4.367e-11	-7.547e-11	3.122e-07	-3.1214e-07	1.353e-10	-4.395e-11	-9.431e-11	3.1204e-07	-3.122e-07	1.5442e-10	-4.515e-11	-1.1628e-10	3.1206e-07	-3.1212e-07	1.7406e-10	-4.75e-11	-1.2694e-10	3.1198e-07	-3.1216e-07	1.8867e-10	-5.217e-11	-1.4648e-10	3.1192e-07	-3.121e-07	2.143e-10	-5.432e-11	-1.64e-10	3.1192e-07	-3.1182e-07	2.3841e-10	-5.663e-11	-1.8095e-10	3.1206e-07	-3.12e-07
-0.265	1.817e-11	-3.386e-11	1.314e-11	3.1264e-07	-3.1264e-07	4.954e-11	-3.687e-11	-1.544e-11	3.1216e-07	-3.1212e-07	7.549e-11	-3.609e-11	-4.621e-11	3.1208e-07	-3.1224e-07	9.712e-11	-3.77e-11	-7.21e-11	3.123e-07	-3.1208e-07	1.2205e-10	-3.908e-11	-9.294e-11	3.1204e-07	-3.1198e-07	1.5174e-10	-4.395e-11	-1.0698e-10	3.1204e-07	-3.121e-07	1.7001e-10	-4.398e-11	-1.3274e-10	3.1222e-07	-3.1218e-07	1.9121e-10	-4.607e-11	-1.4694e-10	3.121e-07	-3.119e-07	2.0642e-10	-4.828e-11	-1.6865e-10	3.1188e-07	-3.1206e-07	2.3753e-10	-5.267e-11	-1.8604e-10	3.1176e-07	-3.1202e-07	2.6205e-10	-5.309e-11	-2.0575e-10	3.1202e-07	-3.1176e-07
-0.26	1.476e-11	-3.092e-11	1.681e-11	3.1234e-07	-3.123e-07	4.893e-11	-3.367e-11	-2.216e-11	3.1234e-07	-3.123e-07	8.341e-11	-3.407e-11	-5.336e-11	3.1216e-07	-3.1224e-07	1.095e-10	-3.685e-11	-8.07e-11	3.1216e-07	-3.1202e-07	1.3818e-10	-3.59e-11	-1.1164e-10	3.1208e-07	-3.1214e-07	1.6809e-10	-4.06e-11	-1.2989e-10	3.1218e-07	-3.1214e-07	1.8518e-10	-4.108e-11	-1.4918e-10	3.1192e-07	-3.121e-07	2.1289e-10	-4.452e-11	-1.6849e-10	3.1188e-07	-3.1184e-07	2.292e-10	-4.587e-11	-1.9553e-10	3.1212e-07	-3.121e-07	2.6321e-10	-4.81e-11	-2.1849e-10	3.119e-07	-3.118e-07	2.8927e-10	-4.98e-11	-2.4012e-10	3.1202e-07	-3.1202e-07
-0.255	1.633e-11	-2.904e-11	1.163e-11	3.1248e-07	-3.125e-07	5.783e-11	-3.256e-11	-2.527e-11	3.1232e-07	-3.122e-07	9.229e-11	-3.162e-11	-6.42e-11	3.1222e-07	-3.1218e-07	1.191e-10	-3.247e-11	-9.883e-11	3.1226e-07	-3.1208e-07	1.4815e-10	-3.476e-11	-1.2425e-10	3.1222e-07	-3.1198e-07	1.8996e-10	-3.753e-11	-1.5053e-10	3.1202e-07	-3.122e-07	2.0882e-10	-3.748e-11	-1.7607e-10	3.1218e-07	-3.1212e-07	2.3835e-10	-4.091e-11	-1.9221e-10	3.122e-07	-3.1216e-07	2.5813e-10	-4.384e-11	-2.219e-10	3.12e-07	-3.1198e-07	2.9039e-10	-4.686e-11	-2.4702e-10	3.1182e-07	-3.1186e-07	3.2178e-10	-4.754e-11	-2.7279e-10	3.121e-07	-3.1184e-07
