Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.15V	Ig,Vd=0.15V	Is,Vd=0.15V	Iavdd,Vd=0.15V	Ignd,Vd=0.15V	Id,Vd=0.3V	Ig,Vd=0.3V	Is,Vd=0.3V	Iavdd,Vd=0.3V	Ignd,Vd=0.3V	Id,Vd=0.45V	Ig,Vd=0.45V	Is,Vd=0.45V	Iavdd,Vd=0.45V	Ignd,Vd=0.45V	Id,Vd=0.6V	Ig,Vd=0.6V	Is,Vd=0.6V	Iavdd,Vd=0.6V	Ignd,Vd=0.6V	Id,Vd=0.75V	Ig,Vd=0.75V	Is,Vd=0.75V	Iavdd,Vd=0.75V	Ignd,Vd=0.75V	Id,Vd=0.9V	Ig,Vd=0.9V	Is,Vd=0.9V	Iavdd,Vd=0.9V	Ignd,Vd=0.9V
1.2	-5.8094e-08	1.0371e-09	7.1225e-09	4.8286e-07	-4.3282e-07	-3.14096e-08	7.1601e-10	3.3217e-09	4.6106e-07	-4.3386e-07	-1.64214e-08	4.8047e-10	1.4943e-09	4.481e-07	-4.3358e-07	-7.9469e-09	3.103e-10	6.5358e-10	4.403e-07	-4.3336e-07	-3.5283e-09	1.9684e-10	2.8183e-10	4.3608e-07	-4.3294e-07	-1.2462e-09	1.2365e-10	1.0869e-10	4.3366e-07	-4.326e-07	-2.393e-11	7.386e-11	-3.84e-11	4.3238e-07	-4.3242e-07
1.195	-5.86568e-08	1.0152e-09	7.8274e-09	4.8264e-07	-4.326e-07	-3.14706e-08	7.0317e-10	3.6663e-09	4.6096e-07	-4.3378e-07	-1.64756e-08	4.6803e-10	1.6478e-09	4.4788e-07	-4.3346e-07	-8.0138e-09	3.012e-10	7.2747e-10	4.4028e-07	-4.3336e-07	-3.5644e-09	1.8883e-10	3.1454e-10	4.3596e-07	-4.3278e-07	-1.2609e-09	1.1848e-10	1.2787e-10	4.3376e-07	-4.326e-07	-3.55e-11	6.724e-11	-3.803e-11	4.3234e-07	-4.3234e-07
1.19	-5.92428e-08	1.0041e-09	8.6423e-09	4.8226e-07	-4.3264e-07	-3.18048e-08	6.8918e-10	4.0445e-09	4.6082e-07	-4.3376e-07	-1.6642e-08	4.6066e-10	1.8301e-09	4.4798e-07	-4.3364e-07	-8.0936e-09	2.953e-10	8.1384e-10	4.4024e-07	-4.3322e-07	-3.6063e-09	1.8337e-10	3.5406e-10	4.359e-07	-4.3284e-07	-1.2825e-09	1.1147e-10	1.4998e-10	4.337e-07	-4.3268e-07	-3.287e-11	6.594e-11	-4.082e-11	4.3246e-07	-4.3248e-07
1.185	-5.99504e-08	9.8818e-10	9.5054e-09	4.8208e-07	-4.3264e-07	-3.21592e-08	6.7872e-10	4.4675e-09	4.609e-07	-4.3378e-07	-1.68328e-08	4.5207e-10	2.0422e-09	4.4804e-07	-4.3366e-07	-8.1816e-09	2.8868e-10	9.0673e-10	4.4044e-07	-4.334e-07	-3.6372e-09	1.7889e-10	3.9784e-10	4.36e-07	-4.3288e-07	-1.2979e-09	1.1066e-10	1.7087e-10	4.3362e-07	-4.326e-07	-2.795e-11	6.251e-11	-4.035e-11	4.3246e-07	-4.3246e-07
1.18	-6.0752e-08	9.7304e-10	1.05098e-08	4.818e-07	-4.326e-07	-3.25818e-08	6.7006e-10	4.9482e-09	4.6052e-07	-4.3356e-07	-1.70398e-08	4.4345e-10	2.2657e-09	4.479e-07	-4.3348e-07	-8.2762e-09	2.8418e-10	1.01756e-09	4.4036e-07	-4.3336e-07	-3.691e-09	1.758e-10	4.4863e-10	4.3614e-07	-4.33e-07	-1.3213e-09	1.0597e-10	1.9539e-10	4.3388e-07	-4.3272e-07	-2.795e-11	6.209e-11	-3.818e-11	4.3232e-07	-4.324e-07
1.175	-6.168e-08	9.573e-10	1.15916e-08	4.8166e-07	-4.3248e-07	-3.3048e-08	6.5413e-10	5.455e-09	4.606e-07	-4.337e-07	-1.72758e-08	4.3451e-10	2.5103e-09	4.4766e-07	-4.3324e-07	-8.382e-09	2.7822e-10	1.13969e-09	4.4012e-07	-4.3324e-07	-3.7401e-09	1.7122e-10	5.0368e-10	4.3592e-07	-4.3288e-07	-1.3439e-09	1.0229e-10	2.2065e-10	4.3366e-07	-4.3258e-07	-3.093e-11	6.113e-11	-3.52e-11	4.3244e-07	-4.3238e-07
1.17	-6.2673e-08	9.4234e-10	1.2767e-08	4.8152e-07	-4.3256e-07	-3.3578e-08	6.4729e-10	6.0451e-09	4.603e-07	-4.334e-07	-1.75336e-08	4.2721e-10	2.798e-09	4.475e-07	-4.3328e-07	-8.5126e-09	2.7214e-10	1.2897e-09	4.401e-07	-4.331e-07	-3.8089e-09	1.6416e-10	5.69e-10	4.3584e-07	-4.3276e-07	-1.3721e-09	9.771e-11	2.5065e-10	4.3358e-07	-4.3252e-07	-2.566e-11	5.876e-11	-3.397e-11	4.3236e-07	-4.3234e-07
1.165	-6.38278e-08	9.3023e-10	1.40954e-08	4.8156e-07	-4.3272e-07	-3.41718e-08	6.3809e-10	6.6827e-09	4.604e-07	-4.3358e-07	-1.78232e-08	4.173e-10	3.1144e-09	4.475e-07	-4.3314e-07	-8.6436e-09	2.6594e-10	1.4357e-09	4.3998e-07	-4.3302e-07	-3.8677e-09	1.6228e-10	6.3962e-10	4.3574e-07	-4.3274e-07	-1.408e-09	9.543e-11	2.8245e-10	4.3368e-07	-4.3268e-07	-2.433e-11	5.563e-11	-3.04e-11	4.324e-07	-4.324e-07
1.16	-6.5177e-08	9.1323e-10	1.5577e-08	4.8152e-07	-4.3272e-07	-3.48532e-08	6.2683e-10	7.4068e-09	4.6028e-07	-4.3342e-07	-1.816e-08	4.0641e-10	3.4505e-09	4.4752e-07	-4.3322e-07	-8.8157e-09	2.591e-10	1.5983e-09	4.3994e-07	-4.33e-07	-3.9459e-09	1.5784e-10	7.228e-10	4.3578e-07	-4.3268e-07	-1.4371e-09	9.02e-11	3.1763e-10	4.3358e-07	-4.3248e-07	-2.785e-11	5.228e-11	-2.858e-11	4.3236e-07	-4.3222e-07
1.155	-6.6709e-08	9.0241e-10	1.72272e-08	4.814e-07	-4.327e-07	-3.5626e-08	6.1559e-10	8.2007e-09	4.6026e-07	-4.3344e-07	-1.85368e-08	4.0184e-10	3.8449e-09	4.4746e-07	-4.3316e-07	-8.9831e-09	2.5326e-10	1.7855e-09	4.3988e-07	-4.3292e-07	-4.0328e-09	1.5489e-10	8.1684e-10	4.3584e-07	-4.3274e-07	-1.4847e-09	8.7e-11	3.6047e-10	4.3364e-07	-4.3262e-07	-2.725e-11	4.934e-11	-2.582e-11	4.3244e-07	-4.3244e-07
1.15	-6.83862e-08	8.8932e-10	1.9002e-08	4.8118e-07	-4.327e-07	-3.64436e-08	6.081e-10	9.0928e-09	4.6012e-07	-4.3338e-07	-1.89452e-08	3.9398e-10	4.2785e-09	4.4736e-07	-4.3312e-07	-9.1979e-09	2.4557e-10	1.9859e-09	4.4e-07	-4.3294e-07	-4.1325e-09	1.5016e-10	9.2127e-10	4.3588e-07	-4.3276e-07	-1.5255e-09	8.442e-11	4.0542e-10	4.3366e-07	-4.3252e-07	-2.04e-11	4.809e-11	-2.34e-11	4.3246e-07	-4.3242e-07
1.145	-7.02728e-08	8.7574e-10	2.10664e-08	4.8114e-07	-4.328e-07	-3.73812e-08	5.9586e-10	1.0073e-08	4.6006e-07	-4.3328e-07	-1.9422e-08	3.8705e-10	4.7617e-09	4.4732e-07	-4.3298e-07	-9.4286e-09	2.4236e-10	2.2203e-09	4.3998e-07	-4.33e-07	-4.2368e-09	1.4958e-10	1.03761e-09	4.358e-07	-4.3282e-07	-1.583e-09	8.224e-11	4.5807e-10	4.3362e-07	-4.3254e-07	-2.183e-11	4.515e-11	-2.123e-11	4.3262e-07	-4.326e-07
1.14	-7.23502e-08	8.6168e-10	2.32354e-08	4.8076e-07	-4.3252e-07	-3.84322e-08	5.8191e-10	1.11551e-08	4.5982e-07	-4.3302e-07	-1.99452e-08	3.8052e-10	5.2912e-09	4.474e-07	-4.3308e-07	-9.6761e-09	2.3721e-10	2.4794e-09	4.3998e-07	-4.3294e-07	-4.3544e-09	1.4243e-10	1.1527e-09	4.3578e-07	-4.3268e-07	-1.6321e-09	7.963e-11	5.166e-10	4.3362e-07	-4.3258e-07	-2.627e-11	4.516e-11	-1.845e-11	4.3258e-07	-4.3258e-07
1.135	-7.4664e-08	8.5233e-10	2.57572e-08	4.806e-07	-4.3258e-07	-3.96112e-08	5.7427e-10	1.23788e-08	4.597e-07	-4.3308e-07	-2.05352e-08	3.7614e-10	5.9085e-09	4.473e-07	-4.331e-07	-9.9608e-09	2.3123e-10	2.7749e-09	4.3986e-07	-4.3294e-07	-4.4968e-09	1.3582e-10	1.2905e-09	4.3576e-07	-4.327e-07	-1.6999e-09	7.526e-11	5.8413e-10	4.3358e-07	-4.3258e-07	-1.607e-11	4.466e-11	-1.664e-11	4.3236e-07	-4.3232e-07
1.13	-7.72812e-08	8.3825e-10	2.84196e-08	4.8054e-07	-4.3254e-07	-4.0919e-08	5.6593e-10	1.37442e-08	4.5974e-07	-4.3304e-07	-2.1174e-08	3.669e-10	6.5698e-09	4.4726e-07	-4.3304e-07	-1.02784e-08	2.2605e-10	3.1044e-09	4.3984e-07	-4.3276e-07	-4.647e-09	1.3282e-10	1.4505e-09	4.3572e-07	-4.3252e-07	-1.7753e-09	7.581e-11	6.5752e-10	4.3358e-07	-4.326e-07	-2.018e-11	4.126e-11	-1.404e-11	4.3252e-07	-4.3254e-07
1.125	-8.01696e-08	8.2608e-10	3.15194e-08	4.8036e-07	-4.325e-07	-4.24298e-08	5.5269e-10	1.52578e-08	4.597e-07	-4.3298e-07	-2.19122e-08	3.5657e-10	7.3099e-09	4.4734e-07	-4.3312e-07	-1.06426e-08	2.2361e-10	3.4767e-09	4.3972e-07	-4.3288e-07	-4.8262e-09	1.3161e-10	1.631e-09	4.3576e-07	-4.3286e-07	-1.8528e-09	7.206e-11	7.4295e-10	4.3354e-07	-4.3252e-07	-2.114e-11	3.97e-11	-1.093e-11	4.3236e-07	-4.324e-07
1.12	-8.33984e-08	8.157e-10	3.4763e-08	4.8028e-07	-4.324e-07	-4.4081e-08	5.4773e-10	1.69394e-08	4.5954e-07	-4.3292e-07	-2.2742e-08	3.5287e-10	8.1488e-09	4.474e-07	-4.331e-07	-1.10439e-08	2.186e-10	3.8873e-09	4.3974e-07	-4.3282e-07	-5.0201e-09	1.2988e-10	1.8333e-09	4.3576e-07	-4.3264e-07	-1.9451e-09	7.005e-11	8.4099e-10	4.336e-07	-4.3248e-07	-1.753e-11	3.599e-11	-9.31e-12	4.3242e-07	-4.3232e-07
1.115	-8.71174e-08	8.0668e-10	3.85718e-08	4.8026e-07	-4.3248e-07	-4.59694e-08	5.3646e-10	1.8807e-08	4.595e-07	-4.3296e-07	-2.36682e-08	3.4465e-10	9.0923e-09	4.4724e-07	-4.3284e-07	-1.14968e-08	2.1333e-10	4.3476e-09	4.3994e-07	-4.3302e-07	-5.2415e-09	1.2542e-10	2.0648e-09	4.3576e-07	-4.3264e-07	-2.0468e-09	6.814e-11	9.5176e-10	4.3376e-07	-4.327e-07	-1.67e-11	3.597e-11	-7.73e-12	4.3242e-07	-4.3238e-07
1.11	-9.1146e-08	7.9318e-10	4.2708e-08	4.8022e-07	-4.325e-07	-4.80072e-08	5.2738e-10	2.0885e-08	4.595e-07	-4.3292e-07	-2.46862e-08	3.3761e-10	1.01188e-08	4.471e-07	-4.3292e-07	-1.2007e-08	2.0737e-10	4.868e-09	4.3974e-07	-4.3278e-07	-5.4872e-09	1.199e-10	2.3181e-09	4.3588e-07	-4.3274e-07	-2.175e-09	6.729e-11	1.07601e-09	4.337e-07	-4.3268e-07	-1.801e-11	3.231e-11	-5.94e-12	4.324e-07	-4.323e-07
1.105	-9.57004e-08	7.8221e-10	4.73592e-08	4.801e-07	-4.3242e-07	-5.03066e-08	5.1682e-10	2.32326e-08	4.5946e-07	-4.3288e-07	-2.5844e-08	3.3033e-10	1.12852e-08	4.4714e-07	-4.3288e-07	-1.25898e-08	2.0058e-10	5.4397e-09	4.3974e-07	-4.3282e-07	-5.7753e-09	1.153e-10	2.6077e-09	4.3572e-07	-4.3264e-07	-2.2977e-09	6.529e-11	1.2161e-09	4.3354e-07	-4.3252e-07	-2.194e-11	3.268e-11	-4.6e-12	4.324e-07	-4.324e-07
1.1	-1.006808e-07	7.7271e-10	5.239e-08	4.803e-07	-4.3254e-07	-5.28448e-08	5.1084e-10	2.58048e-08	4.5976e-07	-4.3316e-07	-2.7141e-08	3.26e-10	1.25694e-08	4.472e-07	-4.3294e-07	-1.32258e-08	1.9799e-10	6.0818e-09	4.3972e-07	-4.328e-07	-6.0821e-09	1.1523e-10	2.9264e-09	4.3572e-07	-4.3248e-07	-2.4586e-09	5.918e-11	1.3625e-09	4.3352e-07	-4.3236e-07	-1.28e-11	3.291e-11	-3.5e-12	4.3242e-07	-4.3242e-07
1.095	-1.06303e-07	7.5899e-10	5.80884e-08	4.801e-07	-4.3268e-07	-5.57342e-08	4.9867e-10	2.86916e-08	4.5944e-07	-4.3274e-07	-2.85966e-08	3.1997e-10	1.40586e-08	4.471e-07	-4.3288e-07	-1.39432e-08	1.9581e-10	6.8303e-09	4.397e-07	-4.3276e-07	-6.4434e-09	1.1278e-10	3.2881e-09	4.3586e-07	-4.3276e-07	-2.6195e-09	5.65e-11	1.5337e-09	4.3352e-07	-4.3246e-07	-2.316e-11	2.815e-11	-1.8e-13	4.3232e-07	-4.323e-07
1.09	-1.125506e-07	7.4595e-10	6.43956e-08	4.8002e-07	-4.3246e-07	-5.88754e-08	4.9507e-10	3.19154e-08	4.5952e-07	-4.3282e-07	-3.02062e-08	3.112e-10	1.56672e-08	4.4704e-07	-4.3288e-07	-1.4746e-08	1.8981e-10	7.6318e-09	4.3976e-07	-4.3276e-07	-6.8419e-09	1.083e-10	3.6834e-09	4.3588e-07	-4.328e-07	-2.8202e-09	5.352e-11	1.7222e-09	4.335e-07	-4.3248e-07	-2.15e-11	2.937e-11	1.13e-12	4.3246e-07	-4.324e-07
1.085	-1.1948e-07	7.3644e-10	7.14138e-08	4.7982e-07	-4.3248e-07	-6.2485e-08	4.8218e-10	3.55234e-08	4.5934e-07	-4.3288e-07	-3.20368e-08	3.0655e-10	1.74972e-08	4.4712e-07	-4.3276e-07	-1.567e-08	1.8458e-10	8.5358e-09	4.396e-07	-4.3258e-07	-7.296e-09	1.0445e-10	4.136e-09	4.3568e-07	-4.325e-07	-3.0333e-09	5.49e-11	1.941e-09	4.335e-07	-4.3254e-07	-1.8e-11	2.506e-11	9e-13	4.3242e-07	-4.3236e-07
