vg	id_vd = 0.8V	ig_vd = 0.8V	is_vd = 0.8V	iavdd_vd = 0.8V	ignd_vd = 0.8V	id_vd = 0.81V	ig_vd = 0.81V	is_vd = 0.81V	iavdd_vd = 0.81V	ignd_vd = 0.81V	id_vd = 0.82V	ig_vd = 0.82V	is_vd = 0.82V	iavdd_vd = 0.82V	ignd_vd = 0.82V	id_vd = 0.83V	ig_vd = 0.83V	is_vd = 0.83V	iavdd_vd = 0.83V	ignd_vd = 0.83V	id_vd = 0.84V	ig_vd = 0.84V	is_vd = 0.84V	iavdd_vd = 0.84V	ignd_vd = 0.84V	id_vd = 0.85V	ig_vd = 0.85V	is_vd = 0.85V	iavdd_vd = 0.85V	ignd_vd = 0.85V	id_vd = 0.86V	ig_vd = 0.86V	is_vd = 0.86V	iavdd_vd = 0.86V	ignd_vd = 0.86V	id_vd = 0.87V	ig_vd = 0.87V	is_vd = 0.87V	iavdd_vd = 0.87V	ignd_vd = 0.87V	id_vd = 0.88V	ig_vd = 0.88V	is_vd = 0.88V	iavdd_vd = 0.88V	ignd_vd = 0.88V	id_vd = 0.89V	ig_vd = 0.89V	is_vd = 0.89V	iavdd_vd = 0.89V	ignd_vd = 0.89V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
1.2	-7.98882e-08	7.8995e-09	4.1333e-09	4.366e-07	-3.6862e-07	-7.99612e-08	8.1655e-09	4.0732e-09	4.4344e-07	-3.7602e-07	-7.73714e-08	8.1646e-09	3.8965e-09	4.4216e-07	-3.7708e-07	-7.44472e-08	8.1586e-09	3.7248e-09	4.4064e-07	-3.7832e-07	-7.19642e-08	8.1383e-09	3.5755e-09	4.3868e-07	-3.7858e-07	-6.91074e-08	8.084e-09	3.4092e-09	4.3674e-07	-3.7924e-07	-6.68342e-08	8.0606e-09	3.2625e-09	4.3494e-07	-3.7976e-07	-6.44796e-08	8.0391e-09	3.1163e-09	4.3308e-07	-3.8012e-07	-6.2069e-08	7.9855e-09	2.964e-09	4.3122e-07	-3.803e-07	-5.99522e-08	7.9869e-09	2.8259e-09	4.2948e-07	-3.8076e-07	-5.7557e-08	7.9027e-09	2.6734e-09	4.2666e-07	-3.8004e-07
1.195	-8.03904e-08	7.2842e-09	4.5654e-09	4.3716e-07	-3.6866e-07	-7.98504e-08	7.4871e-09	4.4997e-09	4.4344e-07	-3.7562e-07	-7.69214e-08	7.4615e-09	4.3189e-09	4.4208e-07	-3.768e-07	-7.41816e-08	7.4403e-09	4.1138e-09	4.4052e-07	-3.7786e-07	-7.17548e-08	7.4204e-09	3.9565e-09	4.387e-07	-3.783e-07	-6.88452e-08	7.3893e-09	3.7652e-09	4.3672e-07	-3.7896e-07	-6.6597e-08	7.3517e-09	3.6005e-09	4.35e-07	-3.7946e-07	-6.42106e-08	7.3302e-09	3.4411e-09	4.333e-07	-3.7974e-07	-6.18396e-08	7.2778e-09	3.2809e-09	4.3128e-07	-3.799e-07	-5.97158e-08	7.2785e-09	3.1376e-09	4.2978e-07	-3.8034e-07	-5.74766e-08	7.21e-09	2.961e-09	4.2716e-07	-3.7966e-07
1.19	-8.0565e-08	6.7191e-09	5.0823e-09	4.3758e-07	-3.687e-07	-7.99224e-08	6.8788e-09	4.9861e-09	4.4356e-07	-3.754e-07	-7.69734e-08	6.8577e-09	4.781e-09	4.4202e-07	-3.7652e-07	-7.43314e-08	6.8288e-09	4.5603e-09	4.4054e-07	-3.7754e-07	-7.1911e-08	6.8069e-09	4.3878e-09	4.3874e-07	-3.7802e-07	-6.89928e-08	6.7736e-09	4.1808e-09	4.3672e-07	-3.7866e-07	-6.67544e-08	6.7434e-09	3.9923e-09	4.3506e-07	-3.79e-07	-6.44116e-08	6.7094e-09	3.8256e-09	4.3334e-07	-3.7944e-07	-6.2011e-08	6.6736e-09	3.6437e-09	4.314e-07	-3.797e-07	-5.98682e-08	6.6676e-09	3.478e-09	4.2982e-07	-3.8e-07	-5.7671e-08	6.6065e-09	3.2877e-09	4.2716e-07	-3.7952e-07
1.185	-8.09098e-08	6.2078e-09	5.6316e-09	4.3796e-07	-3.6876e-07	-8.0169e-08	6.3363e-09	5.5196e-09	4.434e-07	-3.7514e-07	-7.7293e-08	6.311e-09	5.2871e-09	4.4212e-07	-3.763e-07	-7.4527e-08	6.2832e-09	5.047e-09	4.4056e-07	-3.7728e-07	-7.21732e-08	6.2621e-09	4.8692e-09	4.3872e-07	-3.777e-07	-6.9235e-08	6.225e-09	4.6372e-09	4.3668e-07	-3.7838e-07	-6.70072e-08	6.1955e-09	4.4341e-09	4.3512e-07	-3.7878e-07	-6.45918e-08	6.1639e-09	4.2383e-09	4.3342e-07	-3.792e-07	-6.21426e-08	6.1232e-09	4.0392e-09	4.3152e-07	-3.795e-07	-6.00942e-08	6.1107e-09	3.8459e-09	4.2992e-07	-3.7976e-07	-5.76472e-08	6.0682e-09	3.6541e-09	4.274e-07	-3.794e-07
1.18	-8.13274e-08	5.738e-09	6.238e-09	4.3822e-07	-3.688e-07	-8.05254e-08	5.8405e-09	6.1535e-09	4.4338e-07	-3.7488e-07	-7.75508e-08	5.8137e-09	5.8671e-09	4.4196e-07	-3.7608e-07	-7.4758e-08	5.7846e-09	5.5949e-09	4.4062e-07	-3.7712e-07	-7.24416e-08	5.7613e-09	5.4064e-09	4.387e-07	-3.774e-07	-6.95236e-08	5.7275e-09	5.1641e-09	4.3682e-07	-3.782e-07	-6.73152e-08	5.6996e-09	4.9213e-09	4.3526e-07	-3.7856e-07	-6.48312e-08	5.66e-09	4.6984e-09	4.3344e-07	-3.79e-07	-6.25592e-08	5.6329e-09	4.4905e-09	4.317e-07	-3.7924e-07	-6.03176e-08	5.6139e-09	4.2841e-09	4.3e-07	-3.7954e-07	-5.79042e-08	5.5707e-09	4.0568e-09	4.2758e-07	-3.7922e-07
1.175	-8.17492e-08	5.3165e-09	6.9426e-09	4.385e-07	-3.6888e-07	-8.09522e-08	5.3967e-09	6.8109e-09	4.4346e-07	-3.7468e-07	-7.80142e-08	5.372e-09	6.5188e-09	4.419e-07	-3.7588e-07	-7.51178e-08	5.3421e-09	6.2126e-09	4.4056e-07	-3.7688e-07	-7.28306e-08	5.3204e-09	5.9974e-09	4.3882e-07	-3.7722e-07	-6.99142e-08	5.2799e-09	5.7197e-09	4.3696e-07	-3.7804e-07	-6.76562e-08	5.25e-09	5.4697e-09	4.3534e-07	-3.7834e-07	-6.5175e-08	5.2171e-09	5.2294e-09	4.3356e-07	-3.7878e-07	-6.26344e-08	5.1917e-09	4.98e-09	4.3156e-07	-3.7906e-07	-6.06094e-08	5.1732e-09	4.762e-09	4.3e-07	-3.793e-07	-5.82814e-08	5.12e-09	4.5111e-09	4.2774e-07	-3.7908e-07
1.17	-8.241e-08	4.9264e-09	7.7271e-09	4.3868e-07	-3.6906e-07	-8.1482e-08	4.9993e-09	7.5678e-09	4.435e-07	-3.7458e-07	-7.84618e-08	4.9698e-09	7.2589e-09	4.4204e-07	-3.757e-07	-7.57096e-08	4.9413e-09	6.9206e-09	4.405e-07	-3.7668e-07	-7.32202e-08	4.9143e-09	6.6761e-09	4.388e-07	-3.7708e-07	-7.03838e-08	4.8825e-09	6.366e-09	4.3702e-07	-3.7778e-07	-6.80716e-08	4.847e-09	6.0763e-09	4.3538e-07	-3.782e-07	-6.56104e-08	4.8154e-09	5.8052e-09	4.3368e-07	-3.7852e-07	-6.30544e-08	4.7807e-09	5.5527e-09	4.316e-07	-3.7882e-07	-6.09776e-08	4.7653e-09	5.2955e-09	4.3012e-07	-3.7912e-07	-5.86472e-08	4.7133e-09	5.0377e-09	4.2788e-07	-3.7894e-07
1.165	-8.28534e-08	4.5859e-09	8.5893e-09	4.3912e-07	-3.6906e-07	-8.20434e-08	4.6421e-09	8.4031e-09	4.4346e-07	-3.7446e-07	-7.91358e-08	4.6087e-09	8.0555e-09	4.4206e-07	-3.7554e-07	-7.6197e-08	4.5782e-09	7.6781e-09	4.4052e-07	-3.7644e-07	-7.39362e-08	4.5514e-09	7.405e-09	4.3886e-07	-3.7684e-07	-7.09042e-08	4.5161e-09	7.0807e-09	4.369e-07	-3.7756e-07	-6.86622e-08	4.4818e-09	6.7676e-09	4.3532e-07	-3.7796e-07	-6.5998e-08	4.45e-09	6.4463e-09	4.3384e-07	-3.7868e-07	-6.34974e-08	4.4203e-09	6.173e-09	4.318e-07	-3.7882e-07	-6.13274e-08	4.3947e-09	5.8815e-09	4.3004e-07	-3.7892e-07	-5.91012e-08	4.3525e-09	5.6064e-09	4.2806e-07	-3.7882e-07
1.16	-8.3617e-08	4.2662e-09	9.5761e-09	4.3902e-07	-3.6906e-07	-8.27456e-08	4.3123e-09	9.352e-09	4.4338e-07	-3.7422e-07	-7.97758e-08	4.2794e-09	8.9731e-09	4.4196e-07	-3.7542e-07	-7.68256e-08	4.248e-09	8.5457e-09	4.4042e-07	-3.7638e-07	-7.45364e-08	4.2181e-09	8.2374e-09	4.3882e-07	-3.7672e-07	-7.15324e-08	4.1815e-09	7.8907e-09	4.3678e-07	-3.7744e-07	-6.9087e-08	4.1501e-09	7.5265e-09	4.3496e-07	-3.7756e-07	-6.66888e-08	4.1176e-09	7.2082e-09	4.3368e-07	-3.783e-07	-6.40246e-08	4.0886e-09	6.8785e-09	4.316e-07	-3.7852e-07	-6.18534e-08	4.0673e-09	6.5673e-09	4.3006e-07	-3.7888e-07	-5.95244e-08	4.0198e-09	6.2511e-09	4.2796e-07	-3.7864e-07
1.155	-8.46298e-08	3.9846e-09	1.06623e-08	4.393e-07	-3.691e-07	-8.34106e-08	4.0153e-09	1.0411e-08	4.431e-07	-3.741e-07	-8.0558e-08	3.985e-09	9.9712e-09	4.4196e-07	-3.753e-07	-7.75822e-08	3.9532e-09	9.5007e-09	4.4034e-07	-3.7616e-07	-7.5259e-08	3.9214e-09	9.18e-09	4.3874e-07	-3.767e-07	-7.22476e-08	3.8807e-09	8.7722e-09	4.3676e-07	-3.7728e-07	-6.9661e-08	3.8514e-09	8.3709e-09	4.3512e-07	-3.7766e-07	-6.73914e-08	3.8204e-09	8.0073e-09	4.337e-07	-3.7816e-07	-6.46208e-08	3.7884e-09	7.6588e-09	4.315e-07	-3.784e-07	-6.25024e-08	3.7687e-09	7.3096e-09	4.3008e-07	-3.7864e-07	-6.01116e-08	3.725e-09	6.9571e-09	4.2802e-07	-3.7854e-07
