vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-9.7226e-09	-2.0862e-10	3.3986e-09	1.2781e-06	-1.2692e-06	-2.6408e-07	1.63e-12	2.464e-07	1.3131e-06	-1.3033e-06	-1.16993e-05	3.0938e-10	1.15008e-05	1.3226e-06	-1.3126e-06	-2.2856e-05	1.0745e-09	3.8084e-05	1.3303e-06	-1.3204e-06	-2.5604e-05	3.2491e-09	5.7242e-05	1.3443e-06	-1.3344e-06	-0.00011562	1.0056e-08	0.00012014	1.3646e-06	-1.3559e-06	-0.00012606	3.46194e-08	0.00012488	1.3765e-06	-1.3671e-06
0.005	4.46448e-08	-2.1055e-10	-5.1277e-08	1.282e-06	-1.2719e-06	7.4356e-07	7.9e-13	-2.4473e-06	1.3139e-06	-1.3039e-06	6.6658e-05	3.0507e-10	-6.261e-05	1.323e-06	-1.3132e-06	6.3606e-05	1.0687e-09	-0.00039464	1.3304e-06	-1.3205e-06	0.00064892	3.192e-09	-0.00064874	1.3413e-06	-1.3315e-06	0.00076742	9.8184e-09	-0.00076452	1.3629e-06	-1.3537e-06	0.00081906	3.37902e-08	-0.0008193	1.3747e-06	-1.366e-06
0.01	9.27996e-08	-2.1161e-10	-9.94894e-08	1.2833e-06	-1.2735e-06	4.9119e-06	-5.7e-13	-4.9241e-06	1.3134e-06	-1.3048e-06	0.00014866	2.9942e-10	-0.00014818	1.3234e-06	-1.3139e-06	0.0008451	1.0402e-09	-0.00084576	1.3304e-06	-1.3207e-06	0.0014046	3.1322e-09	-0.0014034	1.34e-06	-1.3308e-06	0.0016556	9.5912e-09	-0.0016552	1.3581e-06	-1.3485e-06	0.001779	3.29332e-08	-0.0017772	1.3706e-06	-1.3617e-06
0.015	1.3434e-07	-2.1186e-10	-1.409e-07	1.2839e-06	-1.2749e-06	7.0294e-06	1.2e-13	-7.036e-06	1.3129e-06	-1.3046e-06	0.00021716	2.9512e-10	-0.00021706	1.3227e-06	-1.3136e-06	0.0012708	1.0327e-09	-0.0012712	1.3304e-06	-1.3204e-06	0.002136	3.079e-09	-0.0021376	1.3409e-06	-1.3314e-06	0.002531	9.3597e-09	-0.0025306	1.3562e-06	-1.3475e-06	0.0027222	3.21824e-08	-0.00272	1.3701e-06	-1.3614e-06
0.02	1.7054e-07	-2.1338e-10	-1.7698e-07	1.2852e-06	-1.2753e-06	8.8798e-06	7.4e-13	-8.8874e-06	1.3138e-06	-1.3039e-06	0.00027966	2.922e-10	-0.00027912	1.3237e-06	-1.3138e-06	0.0016832	1.0156e-09	-0.0016802	1.3301e-06	-1.3214e-06	0.0028624	3.0125e-09	-0.0028644	1.3395e-06	-1.3311e-06	0.0034014	9.1523e-09	-0.0034014	1.3549e-06	-1.3463e-06	0.0036608	3.13352e-08	-0.0036596	1.3686e-06	-1.3596e-06
0.025	2.032e-07	-2.1443e-10	-2.0924e-07	1.2855e-06	-1.2762e-06	1.05429e-05	-2.65e-12	-1.05537e-05	1.3143e-06	-1.3048e-06	0.00033694	2.911e-10	-0.00033674	1.3236e-06	-1.3141e-06	0.0020844	1.0008e-09	-0.0020826	1.3296e-06	-1.3205e-06	0.0035904	2.9574e-09	-0.0035902	1.3402e-06	-1.332e-06	0.004282	8.9473e-09	-0.0042814	1.3551e-06	-1.3463e-06	0.0046126	3.05466e-08	-0.0046118	1.3679e-06	-1.3595e-06
0.03	2.3192e-07	-2.1616e-10	-2.3788e-07	1.286e-06	-1.2769e-06	1.2032e-05	-1e-12	-1.2002e-05	1.3137e-06	-1.3052e-06	0.0003885	2.871e-10	-0.00038802	1.3226e-06	-1.3144e-06	0.0024632	9.853e-10	-0.002463	1.33e-06	-1.3211e-06	0.0042992	2.9173e-09	-0.0042978	1.3407e-06	-1.3314e-06	0.0051428	8.7634e-09	-0.0051444	1.3545e-06	-1.3455e-06	0.005546	2.98264e-08	-0.005548	1.3678e-06	-1.3587e-06
0.035	2.5814e-07	-2.1652e-10	-2.6378e-07	1.2867e-06	-1.2767e-06	1.3322e-05	-3.66e-12	-1.3328e-05	1.3147e-06	-1.3057e-06	0.0004358	2.8346e-10	-0.00043584	1.3239e-06	-1.3144e-06	0.002835	9.7135e-10	-0.0028328	1.3301e-06	-1.3209e-06	0.0050092	2.8571e-09	-0.005009	1.3395e-06	-1.331e-06	0.0060162	8.578e-09	-0.0060188	1.3547e-06	-1.3453e-06	0.0064954	2.90686e-08	-0.0064976	1.3672e-06	-1.3584e-06
0.04	2.8108e-07	-2.1428e-10	-2.868e-07	1.2861e-06	-1.2778e-06	1.4494e-05	-5.36e-12	-1.4492e-05	1.3141e-06	-1.3058e-06	0.00047888	2.8266e-10	-0.0004784	1.3227e-06	-1.3144e-06	0.0031848	9.5133e-10	-0.0031856	1.3295e-06	-1.3211e-06	0.0056978	2.8158e-09	-0.0056964	1.3402e-06	-1.3308e-06	0.0068728	8.4043e-09	-0.0068678	1.3526e-06	-1.345e-06	0.007426	2.8412e-08	-0.0074284	1.3668e-06	-1.358e-06
0.045	3.0236e-07	-2.1628e-10	-3.0806e-07	1.2865e-06	-1.2776e-06	1.558e-05	-3.87e-12	-1.558e-05	1.3138e-06	-1.306e-06	0.00051868	2.8065e-10	-0.0005186	1.323e-06	-1.3141e-06	0.0035238	9.5523e-10	-0.0035236	1.3291e-06	-1.3211e-06	0.0063874	2.7618e-09	-0.0063886	1.3395e-06	-1.3307e-06	0.007732	8.233e-09	-0.0077318	1.3531e-06	-1.3449e-06	0.0083704	2.76388e-08	-0.0083724	1.366e-06	-1.3574e-06
