Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	-0.056012	-1.18534e-08	0.055994	4.7536e-07	-4.3876e-07	-0.031796	-7.2547e-09	0.031812	4.7764e-07	-4.3752e-07	-0.012038	-4.0135e-09	0.012038	4.7902e-07	-4.3592e-07	-0.0014022	-1.5812e-09	0.0014012	4.7968e-07	-4.3492e-07	-1.9518e-05	3.6858e-10	1.9458e-05	4.8046e-07	-4.3468e-07	-2.0368e-07	1.8732e-09	1.555e-07	4.8072e-07	-4.3452e-07	-5.21144e-08	3.2666e-09	1.2679e-09	4.8192e-07	-4.3442e-07
0.005	-0.055942	-1.1868e-08	0.055942	4.751e-07	-4.3892e-07	-0.031796	-7.266e-09	0.031792	4.7704e-07	-4.3758e-07	-0.012026	-4.0329e-09	0.012026	4.7816e-07	-4.3592e-07	-0.0013996	-1.5906e-09	0.0014	4.7916e-07	-4.3508e-07	-1.9502e-05	3.4406e-10	1.9436e-05	4.7936e-07	-4.3458e-07	-2.026e-07	1.8398e-09	1.5536e-07	4.7998e-07	-4.3448e-07	-5.11924e-08	3.217e-09	1.2696e-09	4.8108e-07	-4.3442e-07
0.01	-0.05592	-1.18932e-08	0.055914	4.7454e-07	-4.3906e-07	-0.031782	-7.2765e-09	0.03178	4.7622e-07	-4.3756e-07	-0.012014	-4.0308e-09	0.012018	4.7738e-07	-4.359e-07	-0.0013988	-1.6059e-09	0.0013982	4.7814e-07	-4.3486e-07	-1.9476e-05	3.244e-10	1.9422e-05	4.7862e-07	-4.3458e-07	-2.0178e-07	1.8048e-09	1.552e-07	4.7908e-07	-4.3456e-07	-5.02844e-08	3.1694e-09	1.2674e-09	4.8036e-07	-4.346e-07
0.015	-0.055892	-1.1898e-08	0.055886	4.7408e-07	-4.392e-07	-0.031764	-7.2718e-09	0.031766	4.7556e-07	-4.3756e-07	-0.012014	-4.0492e-09	0.012012	4.7662e-07	-4.3588e-07	-0.0013974	-1.6205e-09	0.0013968	4.773e-07	-4.3484e-07	-1.9456e-05	3.0133e-10	1.9406e-05	4.7778e-07	-4.3466e-07	-2.0098e-07	1.7693e-09	1.5502e-07	4.7832e-07	-4.345e-07	-4.93682e-08	3.1244e-09	1.2648e-09	4.7954e-07	-4.3458e-07
0.02	-0.055864	-1.19004e-08	0.055862	4.7362e-07	-4.3924e-07	-0.031744	-7.2697e-09	0.031748	4.7478e-07	-4.3758e-07	-0.012002	-4.0609e-09	0.012004	4.7578e-07	-4.3596e-07	-0.0013966	-1.6321e-09	0.0013966	4.7654e-07	-4.3478e-07	-1.9456e-05	2.7583e-10	1.9384e-05	4.77e-07	-4.346e-07	-1.9998e-07	1.7378e-09	1.5514e-07	4.7742e-07	-4.3434e-07	-4.84576e-08	3.0712e-09	1.2608e-09	4.7874e-07	-4.3458e-07
0.025	-0.055836	-1.19166e-08	0.055832	4.7312e-07	-4.3954e-07	-0.031732	-7.2837e-09	0.031732	4.7424e-07	-4.3764e-07	-0.011992	-4.0605e-09	0.011992	4.752e-07	-4.359e-07	-0.001395	-1.6438e-09	0.001395	4.7578e-07	-4.3482e-07	-1.9404e-05	2.5734e-10	1.938e-05	4.7608e-07	-4.3466e-07	-1.9896e-07	1.7046e-09	1.5496e-07	4.7674e-07	-4.345e-07	-4.7588e-08	3.0246e-09	1.265e-09	4.7766e-07	-4.3436e-07
0.03	-0.05581	-1.19302e-08	0.05581	4.7262e-07	-4.3958e-07	-0.031718	-7.2972e-09	0.031718	4.7354e-07	-4.3768e-07	-0.011988	-4.0693e-09	0.01199	4.7442e-07	-4.3596e-07	-0.001393	-1.6613e-09	0.001394	4.7498e-07	-4.3484e-07	-1.94e-05	2.3641e-10	1.9354e-05	4.7538e-07	-4.3462e-07	-1.9806e-07	1.6743e-09	1.5494e-07	4.759e-07	-4.3446e-07	-4.6711e-08	2.98e-09	1.267e-09	4.7674e-07	-4.344e-07
0.035	-0.05578	-1.19398e-08	0.055784	4.7194e-07	-4.3948e-07	-0.0317	-7.3008e-09	0.031702	4.7288e-07	-4.3756e-07	-0.011982	-4.0753e-09	0.011982	4.7374e-07	-4.3596e-07	-0.0013924	-1.6735e-09	0.001393	4.7428e-07	-4.3482e-07	-1.9372e-05	2.1417e-10	1.9334e-05	4.747e-07	-4.3452e-07	-1.9722e-07	1.6409e-09	1.5474e-07	4.7516e-07	-4.3446e-07	-4.58142e-08	2.9345e-09	1.2591e-09	4.7598e-07	-4.3438e-07
0.04	-0.055754	-1.1946e-08	0.055756	4.7126e-07	-4.3936e-07	-0.031684	-7.31e-09	0.031686	4.7226e-07	-4.3764e-07	-0.011972	-4.0784e-09	0.011976	4.73e-07	-4.359e-07	-0.0013922	-1.6948e-09	0.0013922	4.735e-07	-4.347e-07	-1.9368e-05	1.9427e-10	1.9328e-05	4.74e-07	-4.3464e-07	-1.96e-07	1.6083e-09	1.5472e-07	4.744e-07	-4.3454e-07	-4.4992e-08	2.8875e-09	1.2599e-09	4.7512e-07	-4.3436e-07
0.045	-0.055726	-1.19608e-08	0.055724	4.7068e-07	-4.3948e-07	-0.031668	-7.326e-09	0.031672	4.7152e-07	-4.3752e-07	-0.011968	-4.0899e-09	0.01197	4.7232e-07	-4.3584e-07	-0.0013908	-1.7003e-09	0.0013904	4.7282e-07	-4.3476e-07	-1.9342e-05	1.7538e-10	1.931e-05	4.7324e-07	-4.3466e-07	-1.9508e-07	1.5776e-09	1.5458e-07	4.7366e-07	-4.3458e-07	-4.41634e-08	2.8445e-09	1.2623e-09	4.7448e-07	-4.3438e-07
