vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	4.89194e-08	-3.1105e-10	-5.45134e-08	4.5683e-06	-4.5398e-06	1.6726e-06	-7.636e-11	-1.6745e-06	4.395e-06	-4.3883e-06	-5.5735e-06	2.8311e-10	5.791e-06	4.3832e-06	-4.3724e-06	-1.7124e-05	1.2075e-09	2.74e-05	4.3794e-06	-4.3738e-06	-1.9138e-05	3.8365e-09	4.2094e-05	4.427e-06	-4.4156e-06	-1.9568e-05	1.21092e-08	4.9354e-05	4.4549e-06	-4.4495e-06	-2.0334e-05	4.21406e-08	5.3422e-05	4.4726e-06	-4.464e-06
0.005	1.2566e-07	-3.141e-10	-1.323e-07	4.5441e-06	-4.5315e-06	4.5921e-06	-7.307e-11	-4.5185e-06	4.3917e-06	-4.3853e-06	7.027e-05	2.7954e-10	-6.619e-05	4.3881e-06	-4.3813e-06	7.8186e-05	1.1866e-09	-0.00038892	4.3854e-06	-4.375e-06	6.5502e-05	3.7593e-09	-0.00064774	4.4092e-06	-4.3998e-06	6.0276e-05	1.18498e-08	-0.00076998	4.4564e-06	-4.441e-06	0.00082766	4.1122e-08	-0.0008279	4.4697e-06	-4.4532e-06
0.01	1.9404e-07	-3.1939e-10	-2.0094e-07	4.5293e-06	-4.5192e-06	7.0542e-06	-8.143e-11	-7.1759e-06	4.3979e-06	-4.3891e-06	0.00014738	2.7759e-10	-0.00014724	4.3994e-06	-4.3834e-06	0.00080582	1.159e-09	-0.000805	4.3883e-06	-4.3814e-06	0.0013642	3.6844e-09	-0.0013606	4.4128e-06	-4.3991e-06	0.00162	1.15944e-08	-0.0016206	4.4503e-06	-4.4358e-06	0.0017482	4.0039e-08	-0.0017496	4.4524e-06	-4.443e-06
0.015	2.5672e-07	-3.1256e-10	-2.6454e-07	4.5241e-06	-4.5157e-06	9.4601e-06	-7.653e-11	-9.4454e-06	4.403e-06	-4.3932e-06	0.00021478	2.7359e-10	-0.00021448	4.3914e-06	-4.3788e-06	0.0012158	1.1493e-09	-0.001216	4.3782e-06	-4.372e-06	0.002078	3.6094e-09	-0.0020768	4.4081e-06	-4.3931e-06	0.0024828	1.13222e-08	-0.0024838	4.4367e-06	-4.4339e-06	0.0026814	3.89718e-08	-0.0026828	4.4604e-06	-4.4459e-06
0.02	3.1528e-07	-3.1851e-10	-3.2022e-07	4.5192e-06	-4.5082e-06	1.14868e-05	-8.07e-11	-1.14901e-05	4.3987e-06	-4.3874e-06	0.00027524	2.6703e-10	-0.00027516	4.3834e-06	-4.3764e-06	0.0016038	1.1299e-09	-0.0016032	4.3786e-06	-4.3753e-06	0.0027744	3.5339e-09	-0.0027756	4.4094e-06	-4.3983e-06	0.0033276	1.10838e-08	-0.0033296	4.4423e-06	-4.4304e-06	0.0035944	3.8057e-08	-0.0035986	4.4546e-06	-4.4476e-06
0.025	3.6546e-07	-3.2153e-10	-3.7144e-07	4.5157e-06	-4.5034e-06	1.3276e-05	-7.632e-11	-1.3234e-05	4.3892e-06	-4.3854e-06	0.00033082	2.6056e-10	-0.00033098	4.39e-06	-4.3802e-06	0.0019832	1.1111e-09	-0.001983	4.3836e-06	-4.3769e-06	0.0034752	3.4716e-09	-0.003471	4.4068e-06	-4.3974e-06	0.0041838	1.08444e-08	-0.0041842	4.4427e-06	-4.4368e-06	0.0045264	3.717e-08	-0.0045248	4.4515e-06	-4.4464e-06
0.03	4.1486e-07	-3.1457e-10	-4.1798e-07	4.5101e-06	-4.4983e-06	1.4826e-05	-7.283e-11	-1.4904e-05	4.4008e-06	-4.3857e-06	0.00038142	2.6049e-10	-0.00038128	4.3854e-06	-4.3766e-06	0.0023432	1.0857e-09	-0.0023436	4.3844e-06	-4.3762e-06	0.0041522	3.4053e-09	-0.0041496	4.407e-06	-4.3958e-06	0.0050174	1.0598e-08	-0.0050166	4.4434e-06	-4.4303e-06	0.005437	3.62264e-08	-0.0054404	4.4489e-06	-4.4432e-06
0.035	4.558e-07	-3.191e-10	-4.6436e-07	4.5035e-06	-4.4984e-06	1.6274e-05	-9.166e-11	-1.6324e-05	4.4017e-06	-4.3865e-06	0.00042834	2.5057e-10	-0.00042814	4.402e-06	-4.3945e-06	0.0026936	1.0702e-09	-0.0026936	4.3868e-06	-4.3717e-06	0.0048324	3.3442e-09	-0.0048318	4.4034e-06	-4.3959e-06	0.0058658	1.03734e-08	-0.0058622	4.4301e-06	-4.4277e-06	0.006364	3.53362e-08	-0.0063606	4.4456e-06	-4.4347e-06
0.04	4.9656e-07	-3.2233e-10	-5.078e-07	4.5096e-06	-4.4928e-06	1.7636e-05	-8.255e-11	-1.7714e-05	4.4058e-06	-4.3896e-06	0.0004706	2.5161e-10	-0.00047024	4.3943e-06	-4.3866e-06	0.0030254	1.0562e-09	-0.0030254	4.3861e-06	-4.3718e-06	0.0054968	3.2877e-09	-0.0054932	4.3961e-06	-4.3849e-06	0.0066896	1.01476e-08	-0.006691	4.428e-06	-4.4184e-06	0.0072708	3.44784e-08	-0.0072688	4.4492e-06	-4.436e-06
0.045	5.3798e-07	-3.1997e-10	-5.4358e-07	4.4967e-06	-4.4945e-06	1.8812e-05	-8.522e-11	-1.888e-05	4.3913e-06	-4.3867e-06	0.00050984	2.453e-10	-0.00050992	4.3956e-06	-4.3883e-06	0.0033474	1.0332e-09	-0.0033466	4.3854e-06	-4.3786e-06	0.0061554	3.2211e-09	-0.0061546	4.4067e-06	-4.3987e-06	0.0075256	9.9524e-09	-0.007524	4.4314e-06	-4.4264e-06	0.0081886	3.36358e-08	-0.0081868	4.4444e-06	-4.4324e-06
0.05	5.722e-07	-3.2182e-10	-5.7774e-07	4.4982e-06	-4.4867e-06	2.001e-05	-8.818e-11	-1.9928e-05	4.3931e-06	-4.3864e-06	0.00054594	2.4168e-10	-0.00054578	4.4005e-06	-4.393e-06	0.0036504	1.0143e-09	-0.0036492	4.3842e-06	-4.3752e-06	0.0067986	3.1748e-09	-0.006798	4.4061e-06	-4.396e-06	0.0083448	9.7204e-09	-0.0083416	4.4321e-06	-4.4177e-06	0.0090932	3.28492e-08	-0.0090904	4.4451e-06	-4.436e-06
0.055	6.121e-07	-3.2586e-10	-6.1388e-07	4.4987e-06	-4.4932e-06	2.0944e-05	-8.571e-11	-2.0962e-05	4.3932e-06	-4.3786e-06	0.00057978	2.417e-10	-0.00057956	4.3962e-06	-4.3871e-06	0.0039446	1.0009e-09	-0.0039446	4.3805e-06	-4.369e-06	0.0074402	3.1055e-09	-0.0074402	4.3951e-06	-4.3893e-06	0.0091688	9.519e-09	-0.0091674	4.436e-06	-4.4249e-06	0.0100042	3.20576e-08	-0.0100008	4.4484e-06	-4.4409e-06
0.06	6.4318e-07	-3.1439e-10	-6.4588e-07	4.4886e-06	-4.483e-06	2.1844e-05	-8.708e-11	-2.1924e-05	4.3867e-06	-4.3766e-06	0.00061008	2.3287e-10	-0.00061034	4.3938e-06	-4.3887e-06	0.0042234	9.897e-10	-0.004223	4.3839e-06	-4.3789e-06	0.0080646	3.0477e-09	-0.0080622	4.3986e-06	-4.3921e-06	0.0099792	9.3133e-09	-0.0099762	4.4255e-06	-4.4277e-06	0.0109022	3.13048e-08	-0.0108992	4.4413e-06	-4.4318e-06
0.065	6.7372e-07	-3.247e-10	-6.806e-07	4.4936e-06	-4.491e-06	2.2722e-05	-8.659e-11	-2.2794e-05	4.3893e-06	-4.3796e-06	0.0006394	2.3617e-10	-0.00063884	4.3922e-06	-4.3867e-06	0.0044882	9.8141e-10	-0.004489	4.3734e-06	-4.3677e-06	0.0086766	2.9947e-09	-0.008675	4.3938e-06	-4.3851e-06	0.0107818	9.1431e-09	-0.0107798	4.4224e-06	-4.4277e-06	0.011818	3.05894e-08	-0.0118	4.4439e-06	-4.4371e-06
0.07	7.0402e-07	-3.2392e-10	-7.1408e-07	4.4928e-06	-4.486e-06	2.3684e-05	-8.942e-11	-2.3546e-05	4.3904e-06	-4.379e-06	0.00066644	2.2891e-10	-0.00066654	4.3889e-06	-4.3842e-06	0.0047452	9.5902e-10	-0.004746	4.3755e-06	-4.371e-06	0.009287	2.9425e-09	-0.009286	4.4048e-06	-4.3985e-06	0.011612	8.9317e-09	-0.011598	4.4289e-06	-4.4224e-06	0.012728	2.98774e-08	-0.012704	4.4394e-06	-4.432e-06
0.075	7.3274e-07	-3.1574e-10	-7.367e-07	4.4836e-06	-4.4828e-06	2.438e-05	-8.73e-11	-2.4484e-05	4.3789e-06	-4.3782e-06	0.0006924	2.2996e-10	-0.0006927	4.3944e-06	-4.3886e-06	0.00499	9.4912e-10	-0.0049876	4.3795e-06	-4.3694e-06	0.0098808	2.9014e-09	-0.0098808	4.4095e-06	-4.4021e-06	0.012402	8.7756e-09	-0.012386	4.4281e-06	-4.4229e-06	0.013612	2.91786e-08	-0.013596	4.439e-06	-4.4332e-06
0.08	7.6572e-07	-3.3349e-10	-7.7202e-07	4.4839e-06	-4.4741e-06	2.5222e-05	-8.87e-11	-2.5192e-05	4.3922e-06	-4.3832e-06	0.00071732	2.282e-10	-0.00071706	4.3939e-06	-4.3892e-06	0.0052234	9.3546e-10	-0.0052224	4.3823e-06	-4.3723e-06	0.0104722	2.8325e-09	-0.0104676	4.4002e-06	-4.3969e-06	0.0132	8.5996e-09	-0.013188	4.4254e-06	-4.418e-06	0.014508	2.85242e-08	-0.0145	4.4413e-06	-4.4343e-06
0.085	7.926e-07	-3.1936e-10	-7.9738e-07	4.4858e-06	-4.4745e-06	2.5914e-05	-9.032e-11	-2.5906e-05	4.3906e-06	-4.3863e-06	0.00074022	2.2233e-10	-0.00073966	4.391e-06	-4.3851e-06	0.0054436	9.3081e-10	-0.005444	4.3811e-06	-4.3645e-06	0.0110418	2.7998e-09	-0.011042	4.4027e-06	-4.3934e-06	0.013988	8.4103e-09	-0.013972	4.4204e-06	-4.4218e-06	0.015396	2.78512e-08	-0.01538	4.4414e-06	-4.4386e-06
0.09	8.233e-07	-3.2749e-10	-8.275e-07	4.4838e-06	-4.4769e-06	2.6694e-05	-8.88e-11	-2.6606e-05	4.3947e-06	-4.3874e-06	0.00076194	2.2637e-10	-0.00076202	4.3856e-06	-4.387e-06	0.0056598	9.1141e-10	-0.0056586	4.3696e-06	-4.3666e-06	0.011628	2.7415e-09	-0.011616	4.4045e-06	-4.3938e-06	0.014772	8.2523e-09	-0.014758	4.4196e-06	-4.4112e-06	0.016288	2.72056e-08	-0.016268	4.4405e-06	-4.4353e-06
0.095	8.5328e-07	-3.2642e-10	-8.548e-07	4.4796e-06	-4.4715e-06	2.7414e-05	-9.152e-11	-2.7422e-05	4.3944e-06	-4.3882e-06	0.00078266	2.1792e-10	-0.00078288	4.3879e-06	-4.3838e-06	0.0058588	9.0453e-10	-0.005859	4.3752e-06	-4.3714e-06	0.012182	2.7152e-09	-0.012168	4.4033e-06	-4.3947e-06	0.015544	8.0912e-09	-0.015526	4.4249e-06	-4.4105e-06	0.017164	2.66102e-08	-0.017148	4.4394e-06	-4.4286e-06
0.1	8.8432e-07	-3.2643e-10	-8.8216e-07	4.4808e-06	-4.4722e-06	2.8072e-05	-8.81e-11	-2.8158e-05	4.3962e-06	-4.3838e-06	0.0008034	2.2209e-10	-0.00080268	4.3877e-06	-4.3827e-06	0.0060562	8.9589e-10	-0.0060544	4.3798e-06	-4.3737e-06	0.012726	2.6752e-09	-0.012712	4.4e-06	-4.3915e-06	0.016322	7.9363e-09	-0.016304	4.4204e-06	-4.412e-06	0.01805	2.60062e-08	-0.018038	4.4393e-06	-4.4304e-06
0.105	9.0964e-07	-3.2232e-10	-9.1282e-07	4.4788e-06	-4.4719e-06	2.8746e-05	-9.234e-11	-2.8768e-05	4.3994e-06	-4.3865e-06	0.0008227	2.1551e-10	-0.00082206	4.3892e-06	-4.3894e-06	0.0062382	8.914e-10	-0.0062366	4.3861e-06	-4.3772e-06	0.013256	2.6278e-09	-0.013242	4.398e-06	-4.3894e-06	0.01708	7.7799e-09	-0.01706	4.4161e-06	-4.4116e-06	0.01892	2.54304e-08	-0.018902	4.4349e-06	-4.4262e-06
0.11	9.3308e-07	-3.3381e-10	-9.4378e-07	4.4789e-06	-4.4751e-06	2.9494e-05	-8.696e-11	-2.9474e-05	4.401e-06	-4.3931e-06	0.00084224	2.1538e-10	-0.00084124	4.3911e-06	-4.3813e-06	0.0064142	8.819e-10	-0.0064136	4.3774e-06	-4.3763e-06	0.013778	2.5936e-09	-0.013764	4.4045e-06	-4.3957e-06	0.01784	7.642e-09	-0.017824	4.4221e-06	-4.4162e-06	0.019802	2.48702e-08	-0.019788	4.4332e-06	-4.4234e-06
