gm,Vd=0V	gm,Vd=0.15V	gm,Vd=0.3V	gm,Vd=0.45V	gm,Vd=0.6V	gm,Vd=0.75V	gm,Vd=0.9V
1.576e-09	-1.07999999999996e-10	-5.64799999999997e-09	-6.5e-09	-7.88000000000009e-09	-1.67000000000001e-08	-2.66e-08
2.73999999999999e-10	-1.55499999999999e-09	-3.42999999999999e-09	-4.07e-09	-6.40000000000006e-09	-9.70999999999995e-09	-2.342e-08
4.02e-10	-1.423e-09	-1.51500000000001e-09	-2.92999999999999e-09	-5.42999999999996e-09	-6.70999999999986e-09	-1.35000000000001e-08
-1.43700000000002e-09	-3.51000000000007e-10	-2.19600000000001e-09	-5.03e-09	-4.59999999999994e-09	-1.03600000000001e-08	-1.61600000000001e-08
-3.16000000000025e-10	-9.24000000000005e-10	-1.122e-09	-2.69000000000003e-09	-4.73000000000002e-09	-9.39000000000007e-09	-1.916e-08
3.74e-10	-6.68000000000002e-10	-1.164e-09	-2.57e-09	-5.49000000000007e-09	-4.97999999999995e-09	-1.542e-08
-9.25999999999999e-10	-1.462e-09	-1.623e-09	-3.40000000000001e-09	-2.76999999999998e-09	-6.88000000000012e-09	-1.55199999999999e-08
4.9e-10	2.30000000000009e-11	-1.366e-09	-1.94000000000001e-09	-4.15999999999995e-09	-8.66000000000008e-09	-1.26400000000001e-08
-8.76999999999999e-10	-5.49999999999998e-10	-1.237e-09	-2.46999999999997e-09	-4.79000000000002e-09	-2.5099999999999e-09	-7.64000000000002e-09
2.76e-10	-8.96999999999996e-10	-1.52399999999999e-09	-1.88e-09	-4.64999999999997e-09	-4.80999999999994e-09	-1.282e-08
-1.353e-09	4.37999999999999e-10	-1.31199999999999e-09	-2.94000000000003e-09	-2.83999999999996e-09	-8.51e-09	-1.65199999999999e-08
-2.73e-10	-6.44000000000003e-10	-1.18000000000009e-10	-2.18e-09	-2.90000000000006e-09	-8.92e-09	-1.11399999999999e-08
2.38e-10	3.43e-10	-9.27e-10	-1.32999999999999e-09	-4.66000000000002e-09	-6.66000000000005e-09	-1.028e-08
-1.381e-09	-5.43000000000005e-10	-3.40999999999996e-10	-9.60000000000002e-10	-1.47999999999996e-09	-5.05000000000003e-09	-1.20400000000001e-08
3.73000000000002e-10	9.14999999999995e-10	-7.49999999999999e-11	-8.69999999999975e-10	-1.44000000000003e-09	-3.69999999999999e-09	-1.44800000000002e-08
-4.41e-10	7.39999999999989e-11	1.27000000000004e-10	-4.39999999999969e-10	-2.24000000000002e-09	-1.99999999999995e-09	-7.76000000000006e-09
8.12999999999999e-10	-1.08999999999999e-10	-4.87e-10	-2.7e-10	-3.69000000000001e-09	-4.47999999999996e-09	-5.75999999999994e-09
-4.14e-10	1.992e-09	1.10000000000013e-11	-1.11000000000001e-09	-1.31999999999999e-09	-4.12999999999998e-09	-8.25999999999996e-09
4.18e-10	8.94999999999995e-10	9.71999999999993e-10	4.30000000000007e-10	1.18999999999999e-09	-2.7e-09	-1.06399999999999e-08
3.97999999999991e-10	2.21500000000001e-09	3.55999999999996e-10	2.02000000000001e-09	-1.14999999999999e-09	-1.71000000000007e-09	-4.81999999999989e-09
-1.31200000000001e-09	1.35400000000001e-09	1.85000000000001e-09	1.13999999999999e-09	5.39999999999993e-10	-1.36e-09	4.20000000000059e-10
5.61e-10	2.77299999999999e-09	2.063e-09	4.89999999999984e-10	1.23999999999997e-09	4.69000000000007e-09	-3.76000000000016e-09
-2.34e-10	2.275e-09	3.62599999999999e-09	2.92999999999999e-09	3.86000000000002e-09	1.30999999999995e-09	-5.80000000000095e-10
2.39e-10	2.285e-09	3.241e-09	3.73000000000002e-09	4.03999999999999e-09	-6.00000000000018e-10	-3.09999999999987e-09
-5.54999999999999e-10	4.67e-09	4.26e-09	4.67000000000002e-09	3.65e-09	5.91000000000003e-09	3.00000000000009e-09
6.2800000000001e-10	3.615e-09	5.83200000000001e-09	5.17999999999998e-09	5.81000000000001e-09	6.68999999999996e-09	4.75999999999995e-09
