vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-0.055444	-1.0314e-09	0.055434	5.2482e-07	-4.5694e-07	-0.035906	-5.6231e-10	0.035932	5.309e-07	-4.5836e-07	-0.017372	-2.5473e-10	0.017384	5.306e-07	-4.5464e-07	-0.0038466	-9.75e-12	0.0038438	5.2906e-07	-4.5096e-07	-0.00014206	2.4466e-10	0.0001419	5.2814e-07	-4.4952e-07	-2.0159e-06	5.2397e-10	1.9334e-06	5.2914e-07	-4.4974e-07	-1.0258e-07	8.6684e-10	2.14688e-08	5.3006e-07	-4.4992e-07
0.005	-0.05536	-1.0348e-09	0.055372	5.2564e-07	-4.5752e-07	-0.035878	-5.633e-10	0.035888	5.2986e-07	-4.5838e-07	-0.017344	-2.5869e-10	0.017354	5.2914e-07	-4.546e-07	-0.00383	-1.324e-11	0.00383	5.2796e-07	-4.5092e-07	-0.0001412	2.3957e-10	0.00014116	5.2698e-07	-4.495e-07	-2.0011e-06	5.1478e-10	1.92e-06	5.2788e-07	-4.497e-07	-1.0114e-07	8.5888e-10	2.13548e-08	5.2888e-07	-4.5e-07
0.01	-0.0553	-1.0376e-09	0.055318	5.2488e-07	-4.5784e-07	-0.035836	-5.6391e-10	0.035846	5.2882e-07	-4.586e-07	-0.017312	-2.5518e-10	0.017324	5.2796e-07	-4.5464e-07	-0.0038182	-2.403e-11	0.0038182	5.2654e-07	-4.5084e-07	-0.0001402	2.3364e-10	0.00014038	5.258e-07	-4.4946e-07	-1.9816e-06	5.0805e-10	1.9126e-06	5.2662e-07	-4.4968e-07	-9.97832e-08	8.4678e-10	2.1179e-08	5.2726e-07	-4.4988e-07
0.015	-0.05525	-1.0385e-09	0.055268	5.2418e-07	-4.5818e-07	-0.035792	-5.6252e-10	0.035804	5.2812e-07	-4.5884e-07	-0.017286	-2.6332e-10	0.01729	5.268e-07	-4.548e-07	-0.0038036	-1.852e-11	0.0038056	5.2536e-07	-4.5088e-07	-0.00013952	2.287e-10	0.00013952	5.2472e-07	-4.495e-07	-1.9782e-06	4.9951e-10	1.8913e-06	5.2548e-07	-4.497e-07	-9.8195e-08	8.3813e-10	2.10798e-08	5.2636e-07	-4.5e-07
0.02	-0.055204	-1.0408e-09	0.055214	5.2366e-07	-4.5854e-07	-0.035748	-5.6926e-10	0.035762	5.2686e-07	-4.5886e-07	-0.01725	-2.6077e-10	0.017262	5.256e-07	-4.5476e-07	-0.0037928	-2.774e-11	0.0037938	5.2414e-07	-4.508e-07	-0.0001388	2.2585e-10	0.00013878	5.2346e-07	-4.4946e-07	-1.9517e-06	4.9114e-10	1.8819e-06	5.2426e-07	-4.497e-07	-9.70158e-08	8.2839e-10	2.09216e-08	5.2514e-07	-4.501e-07
0.025	-0.05515	-1.0441e-09	0.05517	5.2262e-07	-4.587e-07	-0.03571	-5.6789e-10	0.035722	5.2598e-07	-4.5894e-07	-0.017222	-2.6362e-10	0.01723	5.2482e-07	-4.547e-07	-0.0037802	-2.33e-11	0.0037808	5.231e-07	-4.508e-07	-0.00013794	2.1574e-10	0.00013796	5.2228e-07	-4.4944e-07	-1.9451e-06	4.8371e-10	1.8687e-06	5.2316e-07	-4.4992e-07	-9.54234e-08	8.1464e-10	2.08318e-08	5.238e-07	-4.5006e-07
0.03	-0.0551	-1.0393e-09	0.055112	5.2198e-07	-4.5906e-07	-0.035668	-5.6811e-10	0.035678	5.2512e-07	-4.5898e-07	-0.01719	-2.6046e-10	0.0172	5.2334e-07	-4.5468e-07	-0.003767	-3.135e-11	0.0037682	5.2204e-07	-4.5076e-07	-0.0001371	2.1664e-10	0.00013722	5.2106e-07	-4.4952e-07	-1.9274e-06	4.7826e-10	1.8595e-06	5.219e-07	-4.4968e-07	-9.42186e-08	8.0047e-10	2.06486e-08	5.2274e-07	-4.5006e-07
0.035	-0.055046	-1.0436e-09	0.055056	5.214e-07	-4.5922e-07	-0.035626	-5.6856e-10	0.035634	5.241e-07	-4.5914e-07	-0.017158	-2.6564e-10	0.017166	5.2234e-07	-4.5472e-07	-0.0037534	-3.186e-11	0.0037542	5.2068e-07	-4.5094e-07	-0.00013636	2.0648e-10	0.00013652	5.1982e-07	-4.495e-07	-1.9171e-06	4.6955e-10	1.8452e-06	5.209e-07	-4.4972e-07	-9.28706e-08	7.8913e-10	2.05344e-08	5.2178e-07	-4.5024e-07
0.04	-0.054998	-1.0398e-09	0.055006	5.207e-07	-4.5934e-07	-0.035586	-5.691e-10	0.035592	5.2324e-07	-4.5922e-07	-0.017128	-2.6683e-10	0.017138	5.212e-07	-4.547e-07	-0.0037406	-3.425e-11	0.0037414	5.196e-07	-4.5082e-07	-0.00013558	2.0864e-10	0.00013564	5.1872e-07	-4.4944e-07	-1.9036e-06	4.6042e-10	1.8427e-06	5.199e-07	-4.4974e-07	-9.16736e-08	7.8166e-10	2.03874e-08	5.2038e-07	-4.5024e-07
0.045	-0.054938	-1.0469e-09	0.054946	5.1968e-07	-4.595e-07	-0.03554	-5.7252e-10	0.035556	5.2232e-07	-4.5934e-07	-0.017096	-2.6614e-10	0.017108	5.2032e-07	-4.5484e-07	-0.0037282	-3.825e-11	0.0037288	5.1854e-07	-4.5086e-07	-0.00013486	1.9986e-10	0.00013486	5.1774e-07	-4.4944e-07	-1.897e-06	4.5687e-10	1.8249e-06	5.187e-07	-4.4976e-07	-9.03534e-08	7.744e-10	2.02878e-08	5.1952e-07	-4.5008e-07
0.05	-0.054884	-1.0494e-09	0.054896	5.1882e-07	-4.5972e-07	-0.035492	-5.7047e-10	0.035504	5.2116e-07	-4.5934e-07	-0.017066	-2.7158e-10	0.017074	5.192e-07	-4.548e-07	-0.003716	-3.565e-11	0.0037172	5.1738e-07	-4.5092e-07	-0.00013404	1.9873e-10	0.00013396	5.165e-07	-4.4952e-07	-1.8755e-06	4.5065e-10	1.8097e-06	5.175e-07	-4.4972e-07	-8.92336e-08	7.6751e-10	2.01038e-08	5.1836e-07	-4.5022e-07
0.055	-0.054838	-1.0531e-09	0.054842	5.179e-07	-4.5982e-07	-0.035452	-5.7197e-10	0.035464	5.202e-07	-4.5936e-07	-0.017032	-2.6595e-10	0.01704	5.183e-07	-4.5484e-07	-0.0037034	-4.427e-11	0.0037044	5.1628e-07	-4.508e-07	-0.00013336	1.9164e-10	0.0001334	5.1542e-07	-4.4952e-07	-1.8594e-06	4.4158e-10	1.7998e-06	5.1652e-07	-4.4976e-07	-8.77496e-08	7.5897e-10	2.00554e-08	5.1746e-07	-4.5042e-07
