Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.15V	Ig,Vd=0.15V	Is,Vd=0.15V	Iavdd,Vd=0.15V	Ignd,Vd=0.15V	Id,Vd=0.3V	Ig,Vd=0.3V	Is,Vd=0.3V	Iavdd,Vd=0.3V	Ignd,Vd=0.3V	Id,Vd=0.45V	Ig,Vd=0.45V	Is,Vd=0.45V	Iavdd,Vd=0.45V	Ignd,Vd=0.45V	Id,Vd=0.6V	Ig,Vd=0.6V	Is,Vd=0.6V	Iavdd,Vd=0.6V	Ignd,Vd=0.6V	Id,Vd=0.75V	Ig,Vd=0.75V	Is,Vd=0.75V	Iavdd,Vd=0.75V	Ignd,Vd=0.75V	Id,Vd=0.9V	Ig,Vd=0.9V	Is,Vd=0.9V	Iavdd,Vd=0.9V	Ignd,Vd=0.9V
-0.3	3.8498e-10	-7.9444e-10	3.8201e-10	3.6028e-07	-3.6028e-07	1.2606e-09	-1.4289e-09	3.9369e-10	3.601e-07	-3.6032e-07	2.7369e-09	-2.5061e-09	3.8837e-10	3.6012e-07	-3.6074e-07	5.1693e-09	-4.1009e-09	3.75e-10	3.6016e-07	-3.6164e-07	9.0061e-09	-6.3317e-09	3.907e-10	3.6034e-07	-3.6332e-07	1.44982e-08	-9.2481e-09	3.8308e-10	3.6068e-07	-3.6634e-07	2.25242e-08	-1.29018e-08	3.8509e-10	3.6066e-07	-3.7062e-07
-0.295	3.7338e-10	-7.6125e-10	3.7152e-10	3.6042e-07	-3.6024e-07	1.2362e-09	-1.3859e-09	3.7124e-10	3.6006e-07	-3.6032e-07	2.6751e-09	-2.4426e-09	3.7314e-10	3.601e-07	-3.6072e-07	5.0735e-09	-4.0217e-09	3.7175e-10	3.6012e-07	-3.6158e-07	8.8152e-09	-6.2207e-09	3.7229e-10	3.6042e-07	-3.6342e-07	1.44866e-08	-9.1144e-09	3.7e-10	3.6068e-07	-3.6628e-07	2.23624e-08	-1.27426e-08	3.695e-10	3.6072e-07	-3.7068e-07
-0.29	3.5671e-10	-7.2891e-10	3.5001e-10	3.6022e-07	-3.6032e-07	1.218e-09	-1.3392e-09	3.59e-10	3.6006e-07	-3.6032e-07	2.6766e-09	-2.3806e-09	3.5389e-10	3.6016e-07	-3.6076e-07	5.0143e-09	-3.9456e-09	3.509e-10	3.603e-07	-3.6156e-07	8.7205e-09	-6.1139e-09	3.6455e-10	3.6048e-07	-3.6324e-07	1.42692e-08	-8.9873e-09	3.5434e-10	3.6072e-07	-3.6638e-07	2.22088e-08	-1.25778e-08	3.5494e-10	3.6056e-07	-3.7046e-07
-0.285	3.429e-10	-7.023e-10	3.3669e-10	3.6024e-07	-3.6016e-07	1.1802e-09	-1.3036e-09	3.4675e-10	3.6018e-07	-3.604e-07	2.6252e-09	-2.3233e-09	3.4866e-10	3.6014e-07	-3.6074e-07	4.9501e-09	-3.8596e-09	3.3479e-10	3.601e-07	-3.6156e-07	8.6234e-09	-6.0119e-09	3.3707e-10	3.6034e-07	-3.6324e-07	1.41958e-08	-8.8498e-09	3.3471e-10	3.6058e-07	-3.6616e-07	2.2091e-08	-1.24194e-08	3.3699e-10	3.6068e-07	-3.7046e-07
-0.28	3.2347e-10	-6.7275e-10	3.2806e-10	3.6036e-07	-3.6022e-07	1.1715e-09	-1.2509e-09	3.3125e-10	3.6018e-07	-3.603e-07	2.5813e-09	-2.2598e-09	3.3292e-10	3.6004e-07	-3.6062e-07	4.879e-09	-3.7888e-09	3.3445e-10	3.601e-07	-3.6158e-07	8.5523e-09	-5.9096e-09	3.2539e-10	3.604e-07	-3.6338e-07	1.40922e-08	-8.7181e-09	3.1972e-10	3.6054e-07	-3.662e-07	2.1893e-08	-1.22672e-08	3.2338e-10	3.6052e-07	-3.7046e-07
-0.275	3.0859e-10	-6.3814e-10	3.1355e-10	3.6036e-07	-3.6032e-07	1.1363e-09	-1.2176e-09	3.2e-10	3.6034e-07	-3.605e-07	2.5131e-09	-2.2008e-09	3.1151e-10	3.6006e-07	-3.607e-07	4.8616e-09	-3.701e-09	3.1504e-10	3.6032e-07	-3.6152e-07	8.4325e-09	-5.8165e-09	3.1221e-10	3.6034e-07	-3.6336e-07	1.38952e-08	-8.6039e-09	3.0546e-10	3.6046e-07	-3.6604e-07	2.17702e-08	-1.21174e-08	3.1245e-10	3.6058e-07	-3.7044e-07
-0.27	2.9945e-10	-6.1781e-10	3.0148e-10	3.6024e-07	-3.6014e-07	1.1185e-09	-1.1711e-09	2.913e-10	3.603e-07	-3.6066e-07	2.4746e-09	-2.1508e-09	3.0156e-10	3.6018e-07	-3.607e-07	4.8002e-09	-3.6309e-09	3.0421e-10	3.6018e-07	-3.6152e-07	8.3637e-09	-5.7061e-09	2.9313e-10	3.6056e-07	-3.6318e-07	1.37786e-08	-8.4673e-09	2.9776e-10	3.6058e-07	-3.6608e-07	2.15946e-08	-1.19682e-08	2.99e-10	3.6052e-07	-3.7046e-07
-0.265	2.9107e-10	-5.8785e-10	2.9269e-10	3.6026e-07	-3.6026e-07	1.0929e-09	-1.1383e-09	2.9278e-10	3.6026e-07	-3.6048e-07	2.4275e-09	-2.0916e-09	2.8201e-10	3.6006e-07	-3.6068e-07	4.7362e-09	-3.5574e-09	2.9023e-10	3.601e-07	-3.615e-07	8.2616e-09	-5.6224e-09	2.8411e-10	3.6042e-07	-3.6336e-07	1.367e-08	-8.3616e-09	2.8697e-10	3.6054e-07	-3.6608e-07	2.1456e-08	-1.18234e-08	2.8766e-10	3.6058e-07	-3.7052e-07
-0.26	2.7663e-10	-5.6104e-10	2.8402e-10	3.604e-07	-3.6034e-07	1.0558e-09	-1.0942e-09	2.6861e-10	3.6032e-07	-3.605e-07	2.3898e-09	-2.0381e-09	2.7533e-10	3.601e-07	-3.6062e-07	4.6967e-09	-3.4859e-09	2.8312e-10	3.6016e-07	-3.6164e-07	8.1793e-09	-5.5194e-09	2.7098e-10	3.6034e-07	-3.6328e-07	1.35472e-08	-8.2392e-09	2.8033e-10	3.6048e-07	-3.6606e-07	2.13004e-08	-1.16752e-08	2.7172e-10	3.6054e-07	-3.7038e-07
-0.255	2.6686e-10	-5.3732e-10	2.6566e-10	3.6036e-07	-3.603e-07	1.0103e-09	-1.0573e-09	2.5913e-10	3.6036e-07	-3.6052e-07	2.3488e-09	-1.9883e-09	2.5251e-10	3.6004e-07	-3.6062e-07	4.6026e-09	-3.4112e-09	2.6339e-10	3.6024e-07	-3.6158e-07	8.0974e-09	-5.4287e-09	2.7235e-10	3.6048e-07	-3.6332e-07	1.34098e-08	-8.1132e-09	2.637e-10	3.6056e-07	-3.6608e-07	2.11864e-08	-1.15264e-08	2.5873e-10	3.6048e-07	-3.7032e-07
