Coefficente_Inversione	Guadagno_Intrinseco
4.31314468085106e-05	-0.60478445053576
4.28216170212766e-05	-0.594542776606823
4.25274893617021e-05	-0.585067257796364
4.2301914893617e-05	-0.583037795116022
4.19227659574468e-05	-0.585016921341401
4.16876170212766e-05	-0.583619047619048
4.13513617021277e-05	-0.583533776867963
4.10859574468085e-05	-0.56905985101464
4.0788e-05	-0.560091317133571
4.05697021276596e-05	-0.545675488002469
4.02514468085106e-05	-0.532662140014048
4.00331489361702e-05	-0.520143380347541
3.97413191489362e-05	-0.525098296199213
3.9567829787234e-05	-0.528087090942437
3.9241914893617e-05	-0.541820580474934
3.90125106382979e-05	-0.557827040325168
3.86927234042553e-05	-0.52978416497489
3.84181276595745e-05	-0.483045338822382
3.82285531914894e-05	-0.457401126853017
3.8179914893617e-05	-0.445977726117751
3.7922170212766e-05	-0.446620562969366
3.76655744680851e-05	-0.464190337460549
3.73503829787234e-05	-0.489244519761657
3.717e-05	-0.50702384841555
3.69712340425532e-05	-0.527586773689834
3.6828e-05	-0.526213962613766
3.63075319148936e-05	-0.580439374735953
3.62435744680851e-05	-0.613508752614775
3.58111914893617e-05	-0.615409404248164
3.5533914893617e-05	-0.577494931290831
3.53703829787234e-05	-0.529025794434724
3.50528936170213e-05	-0.452699228791774
3.49743829787234e-05	-0.380738226559185
3.48181276595745e-05	-0.378622159090909
3.47426808510638e-05	-0.407539178314271
3.45090638297872e-05	-0.452756352087112
3.4164e-05	-0.51564544740745
3.39284680851064e-05	-0.559560439560442
3.37224255319149e-05	-0.522395326192797
3.34528085106383e-05	-0.431458568794244
3.33091914893617e-05	-0.373044096728309
3.33333191489362e-05	-0.344349804562161
3.3085914893617e-05	-0.371705209955629
3.30242553191489e-05	-0.402365995420654
3.26776595744681e-05	-0.392347484837674
3.2328e-05	-0.398390887723739
3.25711914893617e-05	-0.418851691443287
3.2221914893617e-05	-0.435179414121628
3.21388085106383e-05	-0.423974005163358
3.1658170212766e-05	-0.430174110522329
3.15088085106383e-05	-0.41980027123659
3.15811914893617e-05	-0.349936143039591
3.1393914893617e-05	-0.234294399410464
3.13073617021277e-05	-0.182400073678394
3.12108510638298e-05	-0.227218451958102
3.12866808510638e-05	-0.217108516792303
3.09557872340426e-05	-0.167345804778663
3.09477446808511e-05	-0.167980188150271
3.09757021276596e-05	-0.14856046065259
3.09362553191489e-05	-0.0640080323805342
3.07907234042553e-05	-0.0268237773626481
3.09871914893617e-05	0.00796586059743964
3.08600425531915e-05	0.148907407996437
3.09052340425532e-05	0.312645411806235
3.12292340425532e-05	0.488907727003727
3.14705106382979e-05	0.7390697898129
3.1822085106383e-05	0.982253036305773
3.24126382978723e-05	1.17838321249481
3.285e-05	1.47225760678524
3.35098723404255e-05	1.7928394505742
3.43842127659574e-05	2.22481269716088
3.537e-05	2.76213384999343
3.66330638297872e-05	3.4310356222325
3.81477446808511e-05	4.11120071094727
4.01694893617021e-05	4.82597524320481
4.22770212765957e-05	5.70920535771782
4.48157872340426e-05	6.65425684505785
4.79730638297872e-05	7.80829514931269
5.12942553191489e-05	9.48448014940271
5.5837914893617e-05	11.1723545141984
6.08813617021277e-05	13.4092123045241
6.71453617021276e-05	15.5000312920487
7.43128085106383e-05	18.3007642599727
8.26847234042553e-05	21.6502092050209
9.31856170212766e-05	25.4499214635498
0.000105195063829787	29.5558972503618
0.000119521914893617	34.0697239120262
0.000136224765957447	39.5407941100638
0.000156776170212766	45.9668258426967
0.000180515106382979	52.0301674480911
0.000208849021276596	58.6621186981494
0.000242693617021277	66.5160661764705
0.000282063829787234	73.5695642201834
0.000328672340425532	82.1817857142858
0.000383782978723404	97.4079826464208
0.000449387234042553	101.265714285714
0.000527744680851064	112.636851520572
0.000617936170212766	121.828968903437
0.000729268085106383	143.228084415584
0.000854310638297872	164.343014128728
0.00100826808510638	149.4
0.00119209787234043	140.262906309751
0.00140319574468085	130.108108108108
0.00166040425531915	164.173493975903
0.00195269361702128	155.484858247422
0.00230514893617021	181.061904761905
0.00271857446808511	211.569811320756
0.00321453191489362	187.582269503546
0.00379225531914894	172.02463235294
0.00446648936170213	167.263677811549
0.00527514893617021	180.330543933055
0.00621134042553191	194.032567049808
0.00730914893617021	178.803607214429
0.00861625531914894	217.816199376947
0.0101188723404255	216.174846625766
0.0119267234042553	213.15894039735
0.0140332978723404	252.909836065573
0.0165015957446808	204.969493278179
0.0193902127659574	183.895700636944
0.0227068085106383	206.833269230769
0.0265825531914894	228.145072992701
0.0311055319148936	192.21626984127
0.0363523404255319	244.343930635838
0.0424187234042553	210.798283261802
0.0495536170212766	221.994140625001
0.0577876595744681	202.024615384614
0.0672510638297872	206.648501362397
0.0779553191489362	216.486386138613
0.0907046808510638	217.88961038961
0.105012765957447	217.246716697936
0.121886808510638	205.544049459041
0.140610638297872	204.65322580645
0.162777446808511	189.141693811075
0.187242127659574	206.100931677018
0.215869787234043	202.220089285714
0.2484	194.44090909091
0.285051063829787	197.50918367347
0.325646808510638	202.071296296296
0.372370212765957	200.888524590164
0.424034042553191	196.178571428572
0.482744680851064	190.407024793389
0.546817021276596	203.744047619046
0.619621276595745	192.486486486486
0.699127659574468	182.721739130435
0.787442553191489	187.38679245283
0.883876595744681	184.56884057971
0.990651063829787	178.152127659574
1.10581276595745	176.190751445086
1.23384255319149	170.164102564102
1.36964680851064	168.86484375
1.51946808510638	168.434438040345
1.67886382978723	163.667532467533
1.85311914893617	161.293697978596
2.03553191489362	160.939226519338
2.23659574468085	152.979391560354
2.44723404255319	158.484285714286
2.67510638297872	147.71625
2.91293617021277	149.452380952381
3.1683829787234	148.925373134328
3.43685106382979	138.838815789473
3.72178723404255	140.018867924528
4.02089361702128	133.167613636364
4.33493617021277	136.019337016576
4.66276595744681	130.340909090908
5.01012765957447	126.224299065421
5.36668085106383	126.625560538116
5.74697872340426	121.283950617285
6.13455319148936	120.850393700787
6.54702127659574	115.191335740072
6.96676595744681	113.429794520549
7.40642553191489	115.213087248323
7.85757446808511	111.023437500001
8.33017021276596	109.967065868263
8.8111914893617	106.571629213483
9.31365957446809	106.622615803816
9.82608510638298	104.99609375
10.3580425531915	103.231343283582
10.9003404255319	100.334117647059
11.4644680851064	97.4999999999997
12.0324255319149	96.1734475374726
12.6225957446809	97.8989361702123
13.2234893617021	94.0329341317364
13.840085106383	94.3590998043049
14.4674042553191	91.9701492537313
15.1150212765957	91.5763636363638
15.7653191489362	88.9775086505187
16.4416595744681	86.0812807881773
17.1206808510638	84.2011041009464
17.8188510638298	83.2488514548239
18.5162553191489	84.0661094224918
19.2412340425532	82.9336283185842
19.9681276595745	80.8878702397747
20.7149361702128	81.1431535269709
21.4602127659574	81.067164179104
22.2817021276596	67.4115684093433
23.0476595744681	79.8467532467535
23.8442553191489	75.8067073170738
24.6293617021277	74.4375000000004
25.4527659574468	72.5
26.2531914893617	72.5454545454545
27.0765957446809	72.5056179775284
27.9191489361702	70.9239130434788
28.7502127659574	71.8369565217391
29.611914893617	70.373684210526
30.4736170212766	68.2121212121211
31.3506382978723	68.2649999999992
32.22	67.5735294117649
33.116170212766	66.8221153846153
34.0085106382979	65.5373831775693
34.9123404255319	65.5277777777774
35.82	65.4770642201836
36.7468085106383	64.8648648648648
37.6621276595745	65.9999999999995
38.611914893617	63.0129310344819
39.5425531914894	62.3771186440678
40.4923404255319	61.7624999999998
41.4344680851064	61.5743801652885
42.4072340425532	60.4233870967745
43.3570212765957	60.8830645161295
44.3297872340426	60.3452380952384
45.3025531914894	59.7539062500002
46.3021276595745	57.8909774436093
47.2748936170213	59.5730769230762
48.2821276595745	57.1874999999997
49.2702127659574	58.7368421052634
50.2697872340426	57.2956204379562
51.2846808510638	56.751798561151
52.288085106383	55.4790209790207
53.3144680851064	55.7622377622381
54.3331914893617	54.8321917808218
55.3672340425532	54.6734693877553
56.3859574468085	54.5067567567566
57.4276595744681	54.3221476510068
58.4540425531915	53.7913907284768
59.5110638297872	53.3333333333332
60.5374468085106	53.2402597402593
61.6059574468085	52.433121019108
62.6514893617021	52.3006329113929
63.72	51.1851851851855
64.7731914893617	50.0753012048193
65.8455319148936	49.553571428571
