Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.15V	Ig,Vd=0.15V	Is,Vd=0.15V	Iavdd,Vd=0.15V	Ignd,Vd=0.15V	Id,Vd=0.3V	Ig,Vd=0.3V	Is,Vd=0.3V	Iavdd,Vd=0.3V	Ignd,Vd=0.3V	Id,Vd=0.45V	Ig,Vd=0.45V	Is,Vd=0.45V	Iavdd,Vd=0.45V	Ignd,Vd=0.45V	Id,Vd=0.6V	Ig,Vd=0.6V	Is,Vd=0.6V	Iavdd,Vd=0.6V	Ignd,Vd=0.6V	Id,Vd=0.75V	Ig,Vd=0.75V	Is,Vd=0.75V	Iavdd,Vd=0.75V	Ignd,Vd=0.75V	Id,Vd=0.9V	Ig,Vd=0.9V	Is,Vd=0.9V	Iavdd,Vd=0.9V	Ignd,Vd=0.9V
1.2	-5.03744e-08	9.3976e-10	-2.046e-11	4.8244e-07	-4.327e-07	-2.77844e-08	6.4937e-10	-2.494e-11	4.6076e-07	-4.3376e-07	-1.47448e-08	4.3294e-10	-2.682e-11	4.479e-07	-4.335e-07	-7.1979e-09	2.8522e-10	-2.607e-11	4.4004e-07	-4.3308e-07	-3.1978e-09	1.8046e-10	-2.681e-11	4.36e-07	-4.3278e-07	-1.1027e-09	1.1323e-10	-2.406e-11	4.338e-07	-4.3266e-07	-2.72e-11	6.667e-11	-2.812e-11	4.3246e-07	-4.324e-07
1.195	-5.02896e-08	9.224e-10	-2.054e-11	4.822e-07	-4.3264e-07	-2.76118e-08	6.3414e-10	-2.802e-11	4.6056e-07	-4.336e-07	-1.4685e-08	4.2311e-10	-2.173e-11	4.4776e-07	-4.335e-07	-7.1833e-09	2.7539e-10	-2.378e-11	4.4004e-07	-4.3312e-07	-3.1984e-09	1.74e-10	-2.487e-11	4.3596e-07	-4.3284e-07	-1.1074e-09	1.0731e-10	-2.672e-11	4.3366e-07	-4.3254e-07	-2.79e-11	6.284e-11	-2.365e-11	4.3254e-07	-4.3248e-07
1.19	-5.01228e-08	9.0909e-10	-1.804e-11	4.82e-07	-4.3276e-07	-2.75564e-08	6.2251e-10	-2.392e-11	4.6036e-07	-4.3336e-07	-1.46578e-08	4.1483e-10	-2.032e-11	4.4768e-07	-4.3326e-07	-7.1707e-09	2.6839e-10	-2.005e-11	4.4004e-07	-4.331e-07	-3.1957e-09	1.6566e-10	-2.187e-11	4.3586e-07	-4.3278e-07	-1.1062e-09	1.0171e-10	-2.074e-11	4.3374e-07	-4.3256e-07	-2.226e-11	5.931e-11	-2.252e-11	4.3252e-07	-4.3246e-07
1.185	-4.99908e-08	8.9953e-10	-1.904e-11	4.8192e-07	-4.3288e-07	-2.7504e-08	6.1228e-10	-1.921e-11	4.6036e-07	-4.3342e-07	-1.46442e-08	4.0592e-10	-2.067e-11	4.4748e-07	-4.3312e-07	-7.1625e-09	2.6049e-10	-1.95e-11	4.4e-07	-4.33e-07	-3.187e-09	1.6281e-10	-2.464e-11	4.3594e-07	-4.3282e-07	-1.1031e-09	9.924e-11	-2.26e-11	4.3376e-07	-4.3264e-07	-2.355e-11	5.767e-11	-2.078e-11	4.3238e-07	-4.3236e-07
1.18	-4.98386e-08	8.8562e-10	-1.645e-11	4.8194e-07	-4.3276e-07	-2.74596e-08	6.035e-10	-1.751e-11	4.6026e-07	-4.3342e-07	-1.46258e-08	3.9778e-10	-2.081e-11	4.4744e-07	-4.3316e-07	-7.162e-09	2.57e-10	-2.082e-11	4.3998e-07	-4.3302e-07	-3.1931e-09	1.5936e-10	-2.047e-11	4.3586e-07	-4.3278e-07	-1.1066e-09	9.684e-11	-1.867e-11	4.336e-07	-4.3266e-07	-2.176e-11	5.555e-11	-2.248e-11	4.3248e-07	-4.3242e-07
1.175	-4.96876e-08	8.7242e-10	-1.304e-11	4.8166e-07	-4.3268e-07	-2.74142e-08	5.9433e-10	-1.569e-11	4.6012e-07	-4.333e-07	-1.46088e-08	3.8725e-10	-1.854e-11	4.4752e-07	-4.3324e-07	-7.1461e-09	2.5278e-10	-1.735e-11	4.399e-07	-4.3292e-07	-3.1873e-09	1.5346e-10	-1.732e-11	4.3602e-07	-4.3286e-07	-1.1026e-09	9.509e-11	-1.959e-11	4.3378e-07	-4.3266e-07	-2.493e-11	5.28e-11	-1.595e-11	4.3242e-07	-4.3244e-07
1.17	-4.9538e-08	8.586e-10	-1.062e-11	4.8146e-07	-4.3272e-07	-2.73724e-08	5.8436e-10	-1.596e-11	4.6026e-07	-4.3336e-07	-1.4599e-08	3.827e-10	-1.771e-11	4.473e-07	-4.3308e-07	-7.1489e-09	2.4545e-10	-1.464e-11	4.3996e-07	-4.3296e-07	-3.1859e-09	1.4868e-10	-1.732e-11	4.3578e-07	-4.3278e-07	-1.1012e-09	8.937e-11	-1.601e-11	4.3362e-07	-4.3252e-07	-2.29e-11	5.049e-11	-1.874e-11	4.3264e-07	-4.3266e-07
1.165	-4.94136e-08	8.4599e-10	-1.43e-11	4.8132e-07	-4.3276e-07	-2.7336e-08	5.7268e-10	-1.34e-11	4.6024e-07	-4.3336e-07	-1.45702e-08	3.7601e-10	-1.97e-11	4.473e-07	-4.33e-07	-7.1441e-09	2.4223e-10	-1.524e-11	4.3982e-07	-4.3294e-07	-3.1828e-09	1.463e-10	-1.767e-11	4.36e-07	-4.3284e-07	-1.1049e-09	8.59e-11	-1.753e-11	4.337e-07	-4.3254e-07	-1.84e-11	4.829e-11	-1.839e-11	4.3248e-07	-4.3238e-07
1.16	-4.92902e-08	8.2989e-10	-1.064e-11	4.8136e-07	-4.3288e-07	-2.7287e-08	5.6362e-10	-1.336e-11	4.5986e-07	-4.3312e-07	-1.45724e-08	3.6941e-10	-1.472e-11	4.472e-07	-4.3302e-07	-7.1391e-09	2.3843e-10	-1.516e-11	4.3984e-07	-4.3294e-07	-3.1798e-09	1.4448e-10	-1.234e-11	4.3572e-07	-4.3276e-07	-1.1016e-09	8.405e-11	-1.814e-11	4.3362e-07	-4.3256e-07	-2.122e-11	4.539e-11	-1.779e-11	4.3236e-07	-4.3246e-07
1.155	-4.91714e-08	8.2008e-10	-1.096e-11	4.8108e-07	-4.3266e-07	-2.72616e-08	5.5468e-10	-1.218e-11	4.5982e-07	-4.331e-07	-1.45528e-08	3.6165e-10	-1.101e-11	4.472e-07	-4.3302e-07	-7.1384e-09	2.3286e-10	-1.226e-11	4.3994e-07	-4.3292e-07	-3.1774e-09	1.3772e-10	-1.071e-11	4.36e-07	-4.3282e-07	-1.0997e-09	7.864e-11	-1.236e-11	4.337e-07	-4.326e-07	-2.116e-11	4.459e-11	-1.891e-11	4.324e-07	-4.3242e-07
