|Vds|	Gm_|Vgs|=0.15V	Gm_|Vgs|=0.3V	Gm_|Vgs|=0.45V	Gm_|Vgs|=0.6V	Gm_|Vgs|=0.75V	Gm_|Vgs|=0.9V
0.9	0.000664000000000003	0.00972000000000003	0.0287999999999996	0.023999999999999	-0.0004000000000004	-0
0.895	0.000651000000000001	0.00921666666666668	0.027433333333333	0.0277333333333328	-0.000266666666666933	-0
0.89	0.000634600000000001	0.008738	0.0260199999999998	0.0304799999999996	-0.00012000000000012	-2.000000000002e-05
0.885	0.0006186	0.008414	0.0251799999999999	0.0325999999999998	-6.000000000006e-05	-6.000000000006e-05
0.88	0.000602599999999999	0.008116	0.02436	0.03414	-2.000000000002e-05	-8.00000000000799e-05
0.875	0.000589599999999999	0.00796399999999999	0.02404	0.0345	2.000000000002e-05	-8.00000000000799e-05
0.87	0.0005812	0.00791999999999999	0.0241	0.0344399999999999	0	-8.00000000000799e-05
0.865	0.000577	0.00786	0.024	0.0345199999999999	-4.000000000004e-05	-4.000000000004e-05
0.86	0.000571599999999999	0.00779399999999999	0.02386	0.03446	2.000000000002e-05	2.000000000002e-05
0.855	0.000564400000000001	0.007766	0.0238200000000001	0.0343800000000001	6.00000000000602e-05	4.000000000004e-05
0.85	0.000557000000000001	0.007746	0.0237	0.03452	0.000339999999999924	6.000000000006e-05
0.845	0.000547	0.00770000000000001	0.0236200000000001	0.0345800000000001	0.00383999999999981	6.000000000006e-05
0.84	0.000536800000000002	0.00764000000000002	0.0236800000000001	0.0345400000000002	0.01198	-4.40457132572236e-19
0.835	0.000530200000000002	0.00756600000000003	0.0237000000000001	0.0346600000000001	0.02116	-4.00000000000404e-05
0.83	0.000525400000000001	0.00747800000000001	0.0237	0.03474	0.0297199999999999	-2.00000000000204e-05
0.825	0.000519400000000001	0.00740800000000001	0.0237	0.0347000000000001	0.0379400000000001	1.99999999998808e-05
0.82	0.000512800000000001	0.00736000000000001	0.02364	0.03468	0.0429000000000002	5.9999999999782e-05
0.815	0.000505	0.00730999999999999	0.02354	0.03466	0.0433799999999999	7.99999999999412e-05
0.81	0.000495399999999999	0.00726399999999999	0.02346	0.03474	0.0428399999999998	6.00000000000599e-05
0.805	0.000486999999999999	0.007214	0.02342	0.0349199999999999	0.0427599999999998	0
0.8	0.0004816	0.007156	0.02342	0.0349199999999999	0.0426399999999999	-7.99999999999412e-05
0.795	0.0004764	0.007118	0.02346	0.0349	0.0426999999999999	-9.99999999998224e-05
0.79	0.00047	0.007094	0.0234399999999999	0.0349399999999999	0.0427200000000001	-5.99999999999212e-05
0.785	0.0004648	0.00706599999999999	0.0233799999999999	0.03478	0.0426800000000002	-4.000000000004e-05
0.78	0.0004588	0.00703999999999999	0.02338	0.0346800000000001	0.0429400000000002	-2.000000000002e-05
0.775	0.000452199999999999	0.00699599999999999	0.02338	0.0348400000000001	0.04336	0
0.77	0.000447599999999999	0.00693399999999999	0.02334	0.0349999999999999	0.0434199999999998	-2.000000000002e-05
0.765	0.000441199999999999	0.00685999999999999	0.02334	0.03516	0.0433799999999998	-4.000000000004e-05
0.76	0.000433999999999999	0.006788	0.02332	0.0354	0.0434999999999999	0
0.755	0.000428599999999999	0.00675	0.0231999999999999	0.03538	0.0434999999999999	2.000000000002e-05
0.75	0.000421	0.006704	0.02306	0.0352	0.0434799999999999	0
0.745	0.0004128	0.00664	0.02302	0.03522	0.0437200000000001	2.000000000002e-05
0.74	0.000408200000000001	0.00660200000000001	0.02304	0.03516	0.0439600000000003	2.000000000002e-05
0.735	0.000403200000000001	0.00656000000000001	0.02302	0.03502	0.04398	-2.000000000002e-05
0.73	0.000397000000000001	0.00649800000000001	0.02304	0.0351	0.0440199999999999	0
0.725	0.000393600000000001	0.00646000000000001	0.0230800000000001	0.0352	0.0442	4.000000000004e-05
0.72	0.000391000000000001	0.00643200000000001	0.02298	0.03526	0.0444799999999999	0
0.715	0.000387599999999999	0.006378	0.02282	0.0353999999999999	0.0447399999999997	-2.000000000002e-05
0.71	0.000383399999999999	0.006318	0.0227	0.0354599999999999	0.04498	0
0.705	0.0003764	0.00626000000000001	0.02266	0.0353999999999999	0.0451000000000002	-2.000000000002e-05
0.7	0.0003678	0.0062	0.02274	0.0352999999999999	0.0450400000000001	-8.00000000000799e-05
0.695	0.000360000000000001	0.006144	0.02276	0.0352799999999999	0.0450200000000001	-0.0001000000000001
0.69	0.000353	0.00609800000000001	0.0227600000000001	0.0354	0.0451600000000001	-4.000000000004e-05
0.685	0.0003478	0.00605400000000001	0.0228400000000001	0.0354600000000001	0.0454200000000001	0
0.68	0.0003462	0.00600799999999999	0.02282	0.0355600000000001	0.04574	2.000000000002e-05
0.675	0.000344	0.00597199999999999	0.02272	0.0357200000000002	0.04616	6.000000000006e-05
0.67	0.00033632	0.00594	0.0227199999999999	0.0356400000000002	0.0464599999999999	6.000000000006e-05
0.665	0.00032776	0.00591	0.0226599999999999	0.03558	0.0465199999999999	2.000000000002e-05
0.66	0.0003224	0.00588	0.0225799999999999	0.03578	0.0466999999999999	-2.000000000002e-05
0.655	0.00031654	0.005846	0.02266	0.0359599999999999	0.04704	-6.000000000006e-05
0.65	0.00030992	0.005798	0.02266	0.0359799999999999	0.0471	-6.000000000006e-05
0.645	0.00030732	0.005728	0.02256	0.0359199999999999	0.0471400000000001	-2.000000000002e-05
0.64	0.00030584	0.005656	0.0225	0.0359200000000001	0.04748	0
0.635	0.00030162	0.005608	0.02244	0.0360400000000001	0.0477399999999998	2.000000000002e-05
0.63	0.00029824	0.00557	0.02236	0.03606	0.0479199999999997	4.000000000004e-05
0.625	0.0002958	0.00553600000000001	0.02236	0.0360800000000001	0.04818	6.00000000000602e-05
0.62	0.00029178	0.005518	0.0223400000000001	0.03628	0.0485400000000002	8.00000000000802e-05
0.615	0.000287180000000001	0.005488	0.02226	0.03634	0.0489200000000003	4.00000000000402e-05
0.61	0.000283160000000001	0.00543400000000001	0.02228	0.03618	0.0491200000000003	2.00000000000202e-05
0.605	0.000279000000000001	0.005384	0.0222400000000001	0.03614	0.0492400000000003	2.00000000000202e-05
0.6	0.0002748	0.00533199999999999	0.02214	0.0362999999999999	0.04958	-6.000000000006e-05
0.595	0.00027104	0.005272	0.0222	0.0363999999999999	0.0499399999999998	-0.0001000000000001
0.59	0.00026752	0.005226	0.02228	0.0363799999999999	0.0500599999999998	-4.000000000004e-05
0.585	0.0002638	0.005186	0.02214	0.03642	0.0502199999999998	0
0.58	0.0002601	0.00514	0.02198	0.03662	0.0506199999999998	4.000000000004e-05
0.575	0.00025664	0.0051	0.022	0.03686	0.0510799999999998	0.0001000000000001
0.57	0.000252940000000001	0.00506600000000001	0.02198	0.0369800000000001	0.0514600000000001	8.00000000000795e-05
0.565	0.00025012	0.005024	0.0219	0.0370200000000001	0.0519000000000001	2.00000000000195e-05
0.56	0.0002476	0.00499000000000001	0.02188	0.0370000000000001	0.0524	-4.40457132572236e-19
0.555	0.00024316	0.00496000000000001	0.02186	0.0368600000000001	0.05282	-4.40457132572236e-19
0.55	0.00023854	0.00491800000000001	0.02182	0.0368000000000001	0.0532400000000002	-4.40457132572236e-19
0.545	0.00023508	0.004868	0.0217799999999999	0.03694	0.0536800000000001	2.000000000002e-05
0.54	0.00023036	0.004812	0.02176	0.0370999999999999	0.05418	4.000000000004e-05
