vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
-0.3	4.4203e-09	-3.76004e-08	-5.1371e-09	2.3747e-06	-2.3335e-06	6.7984e-07	-3.77032e-08	-6.7866e-07	2.3306e-06	-2.2948e-06	1.2952e-06	-3.85102e-08	-1.2981e-06	2.338e-06	-2.3025e-06	2.0152e-06	-4.0178e-08	-2.0186e-06	2.3584e-06	-2.3274e-06	2.9939e-06	-4.24206e-08	-2.9616e-06	2.3602e-06	-2.3532e-06	4.3918e-06	-4.5789e-08	-4.1207e-06	2.195e-06	-2.4027e-06	7.3202e-06	-4.95026e-08	-5.5788e-06	8.791e-07	-2.5482e-06
-0.295	4.31e-09	-3.35292e-08	-5.5968e-09	2.3723e-06	-2.338e-06	6.8602e-07	-3.38334e-08	-6.8232e-07	2.33e-06	-2.2965e-06	1.3123e-06	-3.45544e-08	-1.3047e-06	2.3409e-06	-2.3075e-06	2.0448e-06	-3.60096e-08	-2.0322e-06	2.3595e-06	-2.3275e-06	3.0208e-06	-3.833e-08	-2.9832e-06	2.3567e-06	-2.3504e-06	4.4076e-06	-4.15014e-08	-4.1527e-06	2.1929e-06	-2.3991e-06	7.3472e-06	-4.53312e-08	-5.6174e-06	8.7802e-07	-2.5476e-06
-0.29	4.3364e-09	-3.0125e-08	-5.554e-09	2.372e-06	-2.3392e-06	6.8958e-07	-3.04754e-08	-6.8896e-07	2.3287e-06	-2.3005e-06	1.3288e-06	-3.112e-08	-1.3165e-06	2.3398e-06	-2.3112e-06	2.0619e-06	-3.25412e-08	-2.0479e-06	2.3553e-06	-2.3287e-06	3.0368e-06	-3.4759e-08	-3.0022e-06	2.355e-06	-2.3541e-06	4.4419e-06	-3.78634e-08	-4.1957e-06	2.1884e-06	-2.4001e-06	7.3816e-06	-4.16524e-08	-5.6646e-06	8.7836e-07	-2.5494e-06
-0.285	4.28e-09	-2.70192e-08	-5.5448e-09	2.3692e-06	-2.3373e-06	6.9416e-07	-2.73946e-08	-6.9186e-07	2.3317e-06	-2.3042e-06	1.3382e-06	-2.79902e-08	-1.33e-06	2.3367e-06	-2.3155e-06	2.0762e-06	-2.93884e-08	-2.0657e-06	2.3558e-06	-2.3335e-06	3.0578e-06	-3.14512e-08	-3.0158e-06	2.3506e-06	-2.3535e-06	4.4696e-06	-3.45726e-08	-4.2139e-06	2.1834e-06	-2.4028e-06	7.4321e-06	-3.83634e-08	-5.7049e-06	8.7522e-07	-2.5502e-06
-0.28	4.3058e-09	-2.43196e-08	-5.6959e-09	2.3652e-06	-2.338e-06	6.9906e-07	-2.4519e-08	-6.9752e-07	2.3297e-06	-2.3048e-06	1.3402e-06	-2.52342e-08	-1.3367e-06	2.3412e-06	-2.3179e-06	2.0942e-06	-2.66154e-08	-2.0809e-06	2.3537e-06	-2.3341e-06	3.0763e-06	-2.86672e-08	-3.0393e-06	2.3518e-06	-2.3546e-06	4.4912e-06	-3.16582e-08	-4.2352e-06	2.1794e-06	-2.398e-06	7.459e-06	-3.54472e-08	-5.7393e-06	8.7468e-07	-2.5475e-06
-0.275	4.4138e-09	-2.1798e-08	-5.6955e-09	2.3646e-06	-2.3396e-06	7.0224e-07	-2.20914e-08	-6.991e-07	2.3305e-06	-2.3075e-06	1.3513e-06	-2.27172e-08	-1.3472e-06	2.3413e-06	-2.3215e-06	2.1068e-06	-2.40458e-08	-2.1009e-06	2.3542e-06	-2.336e-06	3.0946e-06	-2.60758e-08	-3.0552e-06	2.351e-06	-2.3578e-06	4.5141e-06	-2.89908e-08	-4.2697e-06	2.1797e-06	-2.3977e-06	7.495e-06	-3.2719e-08	-5.787e-06	8.7354e-07	-2.5491e-06
-0.27	4.4162e-09	-1.96e-08	-5.7434e-09	2.3645e-06	-2.3435e-06	7.101e-07	-1.98572e-08	-7.078e-07	2.3296e-06	-2.3081e-06	1.3589e-06	-2.047e-08	-1.3593e-06	2.3402e-06	-2.3199e-06	2.1319e-06	-2.17498e-08	-2.1118e-06	2.3541e-06	-2.3399e-06	3.116e-06	-2.37748e-08	-3.0832e-06	2.3497e-06	-2.3586e-06	4.5496e-06	-2.65824e-08	-4.2828e-06	2.1806e-06	-2.4e-06	7.521e-06	-3.03534e-08	-5.8172e-06	8.7304e-07	-2.5496e-06
-0.265	4.4761e-09	-1.75748e-08	-5.8238e-09	2.3658e-06	-2.3448e-06	7.1268e-07	-1.7833e-08	-7.1214e-07	2.3271e-06	-2.3105e-06	1.3712e-06	-1.84904e-08	-1.3633e-06	2.3388e-06	-2.3235e-06	2.1406e-06	-1.9748e-08	-2.1288e-06	2.352e-06	-2.3352e-06	3.1502e-06	-2.15818e-08	-3.0995e-06	2.3489e-06	-2.3581e-06	4.5614e-06	-2.44306e-08	-4.3244e-06	2.1766e-06	-2.3993e-06	7.5826e-06	-2.81538e-08	-5.8706e-06	8.7292e-07	-2.5506e-06
-0.26	4.4775e-09	-1.58146e-08	-5.8208e-09	2.3615e-06	-2.3429e-06	7.1798e-07	-1.60826e-08	-7.1804e-07	2.3269e-06	-2.3099e-06	1.3797e-06	-1.67346e-08	-1.3706e-06	2.3429e-06	-2.3258e-06	2.1545e-06	-1.79216e-08	-2.1443e-06	2.3515e-06	-2.338e-06	3.1713e-06	-1.97412e-08	-3.1261e-06	2.3475e-06	-2.3611e-06	4.5968e-06	-2.2538e-08	-4.345e-06	2.176e-06	-2.3995e-06	7.6306e-06	-2.6234e-08	-5.9147e-06	8.707e-07	-2.5457e-06
-0.255	4.5547e-09	-1.41874e-08	-5.8699e-09	2.3616e-06	-2.344e-06	7.2558e-07	-1.44642e-08	-7.247e-07	2.331e-06	-2.315e-06	1.3928e-06	-1.50862e-08	-1.3869e-06	2.3401e-06	-2.3256e-06	2.1715e-06	-1.62688e-08	-2.1565e-06	2.3523e-06	-2.3438e-06	3.1896e-06	-1.8069e-08	-3.1491e-06	2.3464e-06	-2.3598e-06	4.6363e-06	-2.0807e-08	-4.3943e-06	2.1713e-06	-2.397e-06	7.6723e-06	-2.44568e-08	-5.9679e-06	8.732e-07	-2.548e-06
