Vgs	Gm_Vds=0.01V	Gm_Vds=0.02V	Gm_Vds=0.03V	Gm_Vds=0.04V	Gm_Vds=0.05V	Gm_Vds=0.06V	Gm_Vds=0.07V	Gm_Vds=0.08V	Gm_Vds=0.09V	Gm_Vds=0.1V
-0.3	1.0652e-07	1.20000000000001e-07	3.84000000000001e-07	5.24000000000001e-07	7.63999999999997e-07	4.04000000000002e-07	8.32e-07	8.83999999999996e-07	1.2e-06	8.24000000000002e-07
-0.295	9.07133333333331e-08	1.40666666666667e-07	3.06333333333334e-07	4.63e-07	6.51e-07	5.45333333333334e-07	7.33333333333334e-07	6.71999999999999e-07	1.06166666666667e-06	7.87000000000004e-07
-0.29	8.5222e-08	1.576e-07	2.82000000000001e-07	3.91000000000001e-07	5.438e-07	5.44800000000002e-07	5.96800000000001e-07	6.33000000000001e-07	9.08800000000003e-07	7.72600000000003e-07
-0.285	8.32379999999999e-08	1.632e-07	2.55400000000001e-07	3.42000000000001e-07	4.82400000000001e-07	5.48000000000002e-07	5.37800000000001e-07	5.79800000000001e-07	8.38200000000002e-07	7.24600000000002e-07
-0.28	9.01199999999998e-08	1.65e-07	2.546e-07	3.126e-07	4.41e-07	5.07200000000001e-07	5.08400000000001e-07	5.54000000000002e-07	7.84000000000002e-07	6.82600000000001e-07
-0.275	9.92999999999998e-08	1.554e-07	2.522e-07	2.93e-07	4.064e-07	4.65800000000001e-07	4.96400000000001e-07	6.13200000000001e-07	7.48600000000002e-07	6.414e-07
-0.27	1.00646e-07	1.532e-07	2.332e-07	2.888e-07	4.016e-07	4.52000000000001e-07	5.22800000000001e-07	6.66600000000001e-07	7.50200000000001e-07	6.26e-07
-0.265	9.77179999999997e-08	1.54e-07	2.368e-07	3.12e-07	4.182e-07	4.548e-07	5.684e-07	6.558e-07	7.256e-07	6.484e-07
-0.26	9.72559999999999e-08	1.462e-07	2.432e-07	3.318e-07	4.078e-07	4.71199999999999e-07	5.69999999999999e-07	6.614e-07	6.51199999999999e-07	6.776e-07
-0.255	9.3384e-08	1.524e-07	2.292e-07	3.29e-07	3.94000000000001e-07	4.84999999999999e-07	5.34799999999999e-07	6.83399999999999e-07	6.24599999999999e-07	7.36000000000001e-07
-0.25	8.6222e-08	1.632e-07	2.45e-07	3.358e-07	4.08400000000001e-07	4.71799999999999e-07	5.26599999999999e-07	6.23399999999999e-07	6.59199999999998e-07	8.03600000000001e-07
-0.245	8.80920000000001e-08	1.558e-07	2.748e-07	3.488e-07	4.07000000000001e-07	4.72999999999999e-07	5.43399999999999e-07	5.41199999999999e-07	6.79999999999999e-07	7.94600000000001e-07
-0.24	9.40580000000002e-08	1.598e-07	2.682e-07	3.308e-07	3.77200000000001e-07	4.85e-07	5.38399999999999e-07	5.04599999999999e-07	6.83799999999999e-07	7.71600000000001e-07
-0.235	9.0624e-08	1.806e-07	2.6e-07	2.996e-07	3.66399999999999e-07	4.68e-07	5.252e-07	4.66799999999999e-07	7.042e-07	7.76000000000001e-07
-0.23	8.7766e-08	1.85e-07	2.76799999999999e-07	2.99e-07	3.88799999999999e-07	4.62200000000001e-07	5.51e-07	4.70799999999999e-07	6.912e-07	7.48600000000001e-07
-0.225	9.44100000000001e-08	1.796e-07	2.85199999999999e-07	3.162e-07	4.08399999999999e-07	4.95800000000001e-07	5.952e-07	5.46199999999999e-07	6.33000000000001e-07	7.26399999999999e-07
-0.22	9.73700000000001e-08	1.906e-07	2.734e-07	3.258e-07	4.14599999999999e-07	5.124e-07	5.9e-07	6.20199999999999e-07	6.028e-07	7.47399999999999e-07
-0.215	9.2134e-08	2.162e-07	2.648e-07	3.524e-07	4.35599999999999e-07	4.852e-07	5.756e-07	6.67e-07	6.27999999999999e-07	7.54e-07
-0.21	8.9298e-08	2.262e-07	2.568e-07	3.808e-07	4.462e-07	4.922e-07	5.988e-07	6.954e-07	6.60199999999999e-07	7.708e-07
-0.205	9.26040000000001e-08	2.158e-07	2.38600000000001e-07	3.836e-07	4.25000000000001e-07	5.122e-07	5.974e-07	6.88800000000001e-07	6.73e-07	8.25e-07
-0.2	9.93480000000001e-08	2.088e-07	2.198e-07	3.864e-07	4.114e-07	4.654e-07	5.67600000000001e-07	6.72800000000001e-07	7.106e-07	8.398e-07
-0.195	1.04242e-07	1.99e-07	2.178e-07	3.85e-07	4.12e-07	4.378e-07	5.818e-07	6.732e-07	7.394e-07	8.12599999999999e-07
-0.19	1.07404e-07	1.754e-07	2.338e-07	3.698e-07	3.966e-07	4.85e-07	6.016e-07	6.90399999999999e-07	7.314e-07	7.83399999999999e-07
-0.185	1.12038e-07	1.61799999999999e-07	2.572e-07	3.702e-07	3.84000000000001e-07	5.09999999999999e-07	5.83e-07	7.05e-07	7.434e-07	7.7e-07
-0.18	1.09658e-07	1.738e-07	2.842e-07	3.86200000000001e-07	4.14600000000001e-07	4.94399999999999e-07	6.03600000000001e-07	6.894e-07	7.888e-07	7.65000000000001e-07
-0.175	1.00532e-07	2e-07	3.07e-07	3.812e-07	4.638e-07	5.19799999999999e-07	6.33e-07	6.692e-07	8.31400000000001e-07	7.60199999999999e-07
-0.17	1.02262e-07	2.262e-07	3.178e-07	3.714e-07	4.954e-07	5.5e-07	6.076e-07	6.82600000000001e-07	8.67000000000001e-07	8.196e-07
-0.165	1.14642e-07	2.378e-07	3.234e-07	3.89e-07	5.296e-07	5.358e-07	6.016e-07	6.90000000000001e-07	9.274e-07	9.244e-07
-0.16	1.20824e-07	2.338e-07	3.33e-07	3.946e-07	5.80799999999999e-07	5.43200000000001e-07	6.332e-07	7.03e-07	9.67400000000001e-07	9.71399999999999e-07
-0.155	1.2742e-07	2.274e-07	3.282e-07	3.63400000000001e-07	5.98999999999999e-07	5.88000000000001e-07	6.292e-07	7.794e-07	9.37400000000001e-07	9.776e-07
-0.15	1.3704e-07	2.19400000000001e-07	3.204e-07	3.40400000000001e-07	5.754e-07	6.01200000000001e-07	6.214e-07	8.474e-07	8.736e-07	9.86400000000002e-07
-0.145	1.34662e-07	2.086e-07	3.426e-07	3.47e-07	5.71400000000001e-07	5.67400000000001e-07	6.632e-07	8.348e-07	8.28e-07	9.74400000000002e-07
-0.14	1.31224e-07	2.206e-07	3.636e-07	3.64e-07	5.85000000000001e-07	5.68e-07	6.936e-07	8.04599999999999e-07	8.196e-07	9.36600000000001e-07
-0.135	1.37418e-07	2.566e-07	3.508e-07	4.05599999999999e-07	5.78e-07	6.21e-07	7.16e-07	7.956e-07	8.03799999999999e-07	9.08800000000001e-07
-0.13	1.41044e-07	2.83e-07	3.486e-07	4.68799999999999e-07	5.58400000000001e-07	6.622e-07	7.508e-07	7.57400000000001e-07	7.906e-07	9.064e-07
-0.125	1.45166e-07	2.884e-07	3.686e-07	5.36999999999999e-07	5.56800000000001e-07	6.912e-07	7.62200000000001e-07	7.126e-07	8.17800000000001e-07	9.322e-07
-0.12	1.61598e-07	2.858e-07	3.656e-07	5.85199999999999e-07	5.694e-07	7.44e-07	7.67600000000001e-07	7.14799999999999e-07	8.36e-07	9.846e-07
-0.115	1.78604e-07	2.78e-07	3.592e-07	5.72799999999999e-07	5.81799999999999e-07	7.808e-07	7.968e-07	8.068e-07	8.30600000000001e-07	1.0496e-06
-0.11	1.91796e-07	2.68e-07	3.93200000000001e-07	5.506e-07	6.00399999999999e-07	7.54200000000001e-07	8.29e-07	9.356e-07	8.89800000000001e-07	1.108e-06
-0.105	2.0559e-07	2.718e-07	4.434e-07	5.568e-07	6.24599999999999e-07	7.288e-07	8.42999999999999e-07	9.818e-07	1.0342e-06	1.1402e-06
-0.1	2.11422e-07	2.964e-07	4.838e-07	5.68e-07	6.77599999999999e-07	7.718e-07	8.628e-07	1.0086e-06	1.1674e-06	1.1478e-06
-0.095	2.13128e-07	3.418e-07	5.252e-07	5.94200000000001e-07	7.566e-07	8.582e-07	8.90599999999999e-07	1.0998e-06	1.263e-06	1.1452e-06
-0.09	2.21854e-07	3.918e-07	5.688e-07	6.47400000000001e-07	8.194e-07	9.188e-07	9.16999999999999e-07	1.1448e-06	1.323e-06	1.1886e-06
-0.085	2.36082e-07	4.274e-07	6.076e-07	6.99200000000001e-07	8.798e-07	9.43999999999999e-07	9.736e-07	1.1312e-06	1.3318e-06	1.2868e-06
-0.08	2.59178e-07	4.584e-07	6.29000000000001e-07	7.39800000000001e-07	9.41400000000001e-07	1.0018e-06	1.0952e-06	1.1592e-06	1.328e-06	1.367e-06
-0.075	2.94704e-07	5.098e-07	6.414e-07	7.918e-07	9.54200000000001e-07	1.0818e-06	1.2352e-06	1.2376e-06	1.3368e-06	1.4528e-06
-0.07	3.30422e-07	5.522e-07	6.666e-07	8.53399999999999e-07	9.566e-07	1.1124e-06	1.3356e-06	1.3286e-06	1.3928e-06	1.5914e-06
-0.065	3.63754e-07	5.80799999999999e-07	7.08e-07	9.182e-07	1.0008e-06	1.153e-06	1.4032e-06	1.4234e-06	1.5e-06	1.693e-06
-0.06	4.0506e-07	6.43799999999999e-07	7.76599999999999e-07	9.818e-07	1.0744e-06	1.2942e-06	1.4422e-06	1.5926e-06	1.6292e-06	1.746e-06
-0.055	4.5e-07	7.226e-07	8.79399999999999e-07	1.0704e-06	1.2034e-06	1.4648e-06	1.4684e-06	1.8366e-06	1.7632e-06	1.8836e-06
-0.05	4.96154e-07	7.898e-07	9.974e-07	1.1962e-06	1.3788e-06	1.5982e-06	1.5484e-06	2.028e-06	1.9078e-06	2.0812e-06
-0.045	5.45414e-07	8.752e-07	1.1196e-06	1.3122e-06	1.548e-06	1.7078e-06	1.7094e-06	2.1472e-06	2.0556e-06	2.2032e-06
-0.04	5.98074e-07	9.888e-07	1.25e-06	1.4272e-06	1.719e-06	1.8382e-06	1.92e-06	2.2972e-06	2.2426e-06	2.3286e-06
-0.035	6.73736e-07	1.101e-06	1.3836e-06	1.6006e-06	1.902e-06	2.0058e-06	2.1508e-06	2.412e-06	2.4902e-06	2.5402e-06
-0.03	7.74302e-07	1.2112e-06	1.5162e-06	1.7992e-06	2.0832e-06	2.1832e-06	2.4556e-06	2.5052e-06	2.7138e-06	2.7744e-06
-0.025	8.7833e-07	1.3398e-06	1.685e-06	1.9726e-06	2.2734e-06	2.4206e-06	2.8208e-06	2.7544e-06	2.998e-06	3.0342e-06
-0.02	9.9973e-07	1.4872e-06	1.9066e-06	2.1688e-06	2.4966e-06	2.7544e-06	3.1176e-06	3.0912e-06	3.422e-06	3.376e-06
