vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
1.2	-9.34622e-08	1.26762e-08	2.4469e-09	6.7684e-07	-5.9886e-07	-5.76118e-08	1.30368e-08	1.3061e-09	6.6916e-07	-6.2576e-07	-3.41004e-08	1.29354e-08	7.4286e-10	6.4952e-07	-6.2914e-07	-1.84508e-08	1.2783e-08	4.5742e-10	6.3542e-07	-6.3024e-07	-7.448e-09	1.26198e-08	3.1099e-10	6.249e-07	-6.3028e-07	-8.8692e-10	1.25314e-08	2.3709e-10	6.1828e-07	-6.301e-07	3.5108e-09	1.2408e-08	1.6672e-10	6.1442e-07	-6.3048e-07
1.195	-9.38888e-08	1.1548e-08	2.6815e-09	6.787e-07	-5.9912e-07	-5.75466e-08	1.17748e-08	1.4309e-09	6.6988e-07	-6.2532e-07	-3.39444e-08	1.16646e-08	8.0529e-10	6.5038e-07	-6.2884e-07	-1.84064e-08	1.15264e-08	4.906e-10	6.3646e-07	-6.3012e-07	-7.4728e-09	1.13874e-08	3.2957e-10	6.2608e-07	-6.302e-07	-8.8802e-10	1.1303e-08	2.4721e-10	6.1964e-07	-6.302e-07	3.4871e-09	1.1237e-08	1.6813e-10	6.1528e-07	-6.3036e-07
1.19	-9.39734e-08	1.05364e-08	2.9385e-09	6.8016e-07	-5.9964e-07	-5.75328e-08	1.07146e-08	1.5656e-09	6.7024e-07	-6.2496e-07	-3.39774e-08	1.05782e-08	8.7485e-10	6.5112e-07	-6.2842e-07	-1.84204e-08	1.04646e-08	5.2713e-10	6.3726e-07	-6.2958e-07	-7.4888e-09	1.03478e-08	3.5114e-10	6.2684e-07	-6.3004e-07	-8.9022e-10	1.02594e-08	2.5614e-10	6.205e-07	-6.3008e-07	3.4867e-09	1.01924e-08	1.7079e-10	6.1644e-07	-6.3026e-07
1.185	-9.41082e-08	9.5877e-09	3.2331e-09	6.8134e-07	-6.001e-07	-5.76214e-08	9.7284e-09	1.7153e-09	6.706e-07	-6.2432e-07	-3.39762e-08	9.6198e-09	9.5195e-10	6.5126e-07	-6.2786e-07	-1.84802e-08	9.4785e-09	5.6778e-10	6.3776e-07	-6.2936e-07	-7.494e-09	9.3507e-09	3.7504e-10	6.2758e-07	-6.298e-07	-9.0673e-10	9.2705e-09	2.6701e-10	6.2132e-07	-6.2984e-07	3.4876e-09	9.2122e-09	1.6917e-10	6.1722e-07	-6.3014e-07
1.18	-9.43694e-08	8.76e-09	3.5458e-09	6.8238e-07	-6.0042e-07	-5.7727e-08	8.8273e-09	1.8821e-09	6.7094e-07	-6.2382e-07	-3.4039e-08	8.7161e-09	1.03472e-09	6.5186e-07	-6.2748e-07	-1.85002e-08	8.6067e-09	6.1048e-10	6.384e-07	-6.2888e-07	-7.5062e-09	8.5006e-09	3.9604e-10	6.2824e-07	-6.2956e-07	-9.1961e-10	8.4157e-09	2.8338e-10	6.2206e-07	-6.2978e-07	3.4739e-09	8.3728e-09	1.7462e-10	6.1802e-07	-6.3002e-07
1.175	-9.46138e-08	7.9808e-09	3.9105e-09	6.8374e-07	-6.0094e-07	-5.77922e-08	8.0257e-09	2.0683e-09	6.7118e-07	-6.2316e-07	-3.41704e-08	7.9123e-09	1.13195e-09	6.5216e-07	-6.2706e-07	-1.85534e-08	7.807e-09	6.648e-10	6.3884e-07	-6.2872e-07	-7.5195e-09	7.7008e-09	4.2032e-10	6.2892e-07	-6.2948e-07	-9.3541e-10	7.6398e-09	2.9982e-10	6.2274e-07	-6.2972e-07	3.4765e-09	7.5815e-09	1.7864e-10	6.1892e-07	-6.3022e-07
1.17	-9.48372e-08	7.2976e-09	4.303e-09	6.8444e-07	-6.0108e-07	-5.79456e-08	7.3096e-09	2.2718e-09	6.713e-07	-6.2294e-07	-3.42196e-08	7.189e-09	1.2432e-09	6.5216e-07	-6.2642e-07	-1.8564e-08	7.0905e-09	7.2141e-10	6.3924e-07	-6.2832e-07	-7.5517e-09	6.9879e-09	4.5391e-10	6.295e-07	-6.2942e-07	-9.5247e-10	6.9327e-09	3.1302e-10	6.234e-07	-6.2968e-07	3.4768e-09	6.8921e-09	1.8124e-10	6.1944e-07	-6.301e-07
1.165	-9.51732e-08	6.6589e-09	4.7546e-09	6.8526e-07	-6.0154e-07	-5.81326e-08	6.6525e-09	2.5066e-09	6.716e-07	-6.2258e-07	-3.42708e-08	6.541e-09	1.3627e-09	6.5256e-07	-6.2616e-07	-1.86168e-08	6.4348e-09	7.8697e-10	6.3958e-07	-6.2818e-07	-7.5828e-09	6.3436e-09	4.8829e-10	6.2998e-07	-6.2912e-07	-9.6475e-10	6.2903e-09	3.3114e-10	6.2404e-07	-6.2976e-07	3.4731e-09	6.2496e-09	1.8019e-10	6.2e-07	-6.299e-07
1.16	-9.5596e-08	6.1083e-09	5.2513e-09	6.8604e-07	-6.018e-07	-5.82854e-08	6.0743e-09	2.7717e-09	6.7164e-07	-6.2222e-07	-3.4407e-08	5.941e-09	1.495e-09	6.5284e-07	-6.258e-07	-1.86724e-08	5.8553e-09	8.5737e-10	6.401e-07	-6.28e-07	-7.611e-09	5.769e-09	5.2361e-10	6.303e-07	-6.2894e-07	-9.8186e-10	5.7145e-09	3.5329e-10	6.2448e-07	-6.2954e-07	3.4711e-09	5.6795e-09	1.8565e-10	6.2064e-07	-6.3002e-07
1.155	-9.6248e-08	5.5692e-09	5.8063e-09	6.8698e-07	-6.022e-07	-5.85576e-08	5.5261e-09	3.0634e-09	6.719e-07	-6.2184e-07	-3.4561e-08	5.4074e-09	1.649e-09	6.5308e-07	-6.2564e-07	-1.87364e-08	5.3285e-09	9.384e-10	6.403e-07	-6.2776e-07	-7.6714e-09	5.2417e-09	5.6252e-10	6.3068e-07	-6.2886e-07	-9.8684e-10	5.1908e-09	3.7632e-10	6.2486e-07	-6.2938e-07	3.4715e-09	5.1498e-09	1.8876e-10	6.212e-07	-6.2998e-07
