vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	-1.2652e-10	-2.965e-11	-2.71e-12	3.263e-07	-3.2622e-07	-8.1744e-10	6.0918e-10	2.885e-11	3.2498e-07	-3.2488e-07	-1.1589e-09	9.1779e-10	4.143e-11	3.259e-07	-3.258e-07	-1.3977e-09	1.145e-09	4.83e-11	3.259e-07	-3.2584e-07	-1.5536e-09	1.2954e-09	4.952e-11	3.2596e-07	-3.2576e-07	-1.7141e-09	1.4374e-09	5.399e-11	3.2582e-07	-3.2564e-07	-1.7751e-09	1.5241e-09	5.557e-11	3.2442e-07	-3.2476e-07
0.005	-1.0024e-10	-3.222e-11	-3.88e-12	3.2632e-07	-3.262e-07	-7.2973e-10	5.8073e-10	2.861e-11	3.251e-07	-3.2492e-07	-1.0444e-09	8.8024e-10	3.719e-11	3.26e-07	-3.2592e-07	-1.2769e-09	1.1003e-09	4.238e-11	3.2596e-07	-3.2576e-07	-1.4352e-09	1.2456e-09	4.905e-11	3.2582e-07	-3.2568e-07	-1.5751e-09	1.3847e-09	5.402e-11	3.259e-07	-3.2566e-07	-1.6555e-09	1.4808e-09	5.459e-11	3.2496e-07	-3.2478e-07
0.01	-7.624e-11	-3.628e-11	-3.34e-12	3.2622e-07	-3.2612e-07	-6.7653e-10	5.5334e-10	2.353e-11	3.2506e-07	-3.2488e-07	-9.7202e-10	8.3128e-10	3.378e-11	3.2602e-07	-3.2594e-07	-1.2146e-09	1.0576e-09	4.074e-11	3.2592e-07	-3.2582e-07	-1.3592e-09	1.1998e-09	4.944e-11	3.2594e-07	-3.258e-07	-1.4977e-09	1.3369e-09	5.023e-11	3.2582e-07	-3.2566e-07	-1.5852e-09	1.4365e-09	5.091e-11	3.243e-07	-3.2474e-07
0.015	-4.689e-11	-4.063e-11	-4.06e-12	3.2628e-07	-3.2614e-07	-6.3477e-10	5.2818e-10	2.256e-11	3.2506e-07	-3.2498e-07	-9.2159e-10	8.0029e-10	3.226e-11	3.2596e-07	-3.2584e-07	-1.1516e-09	1.0186e-09	4.194e-11	3.2604e-07	-3.2586e-07	-1.2906e-09	1.1597e-09	4.431e-11	3.2618e-07	-3.2586e-07	-1.4319e-09	1.291e-09	4.737e-11	3.257e-07	-3.2572e-07	-1.5272e-09	1.3989e-09	4.823e-11	3.2482e-07	-3.2478e-07
0.02	-2.374e-11	-4.141e-11	-8.65e-12	3.2626e-07	-3.2618e-07	-5.8885e-10	5.0337e-10	2.384e-11	3.2498e-07	-3.2508e-07	-8.6703e-10	7.7022e-10	3.225e-11	3.2606e-07	-3.2596e-07	-1.089e-09	9.7297e-10	3.76e-11	3.26e-07	-3.2592e-07	-1.2329e-09	1.1196e-09	4.258e-11	3.2594e-07	-3.2586e-07	-1.3672e-09	1.2493e-09	4.777e-11	3.2582e-07	-3.258e-07	-1.4699e-09	1.3615e-09	4.902e-11	3.2492e-07	-3.2482e-07
0.025	-6.97e-12	-4.637e-11	-8.97e-12	3.262e-07	-3.2614e-07	-5.4043e-10	4.8371e-10	1.917e-11	3.2504e-07	-3.2498e-07	-8.1388e-10	7.4287e-10	2.96e-11	3.2602e-07	-3.26e-07	-1.0247e-09	9.3876e-10	3.424e-11	3.2588e-07	-3.258e-07	-1.1753e-09	1.0821e-09	4.275e-11	3.2582e-07	-3.2578e-07	-1.3005e-09	1.211e-09	4.574e-11	3.2578e-07	-3.2582e-07	-1.4055e-09	1.3259e-09	4.801e-11	3.2486e-07	-3.248e-07
0.03	1.93e-11	-5.098e-11	-8.25e-12	3.2618e-07	-3.2624e-07	-5.0468e-10	4.6239e-10	1.691e-11	3.2508e-07	-3.25e-07	-7.7258e-10	7.1689e-10	2.656e-11	3.2602e-07	-3.2602e-07	-9.6336e-10	9.0025e-10	3.66e-11	3.2588e-07	-3.2582e-07	-1.1181e-09	1.0481e-09	4.084e-11	3.259e-07	-3.2588e-07	-1.2466e-09	1.1768e-09	4.233e-11	3.259e-07	-3.2584e-07	-1.3535e-09	1.2952e-09	4.347e-11	3.2484e-07	-3.2488e-07
0.035	4.783e-11	-5.328e-11	-1.245e-11	3.262e-07	-3.263e-07	-4.6841e-10	4.4306e-10	1.713e-11	3.2508e-07	-3.2502e-07	-7.2705e-10	6.9195e-10	2.701e-11	3.2606e-07	-3.2598e-07	-9.1013e-10	8.7109e-10	3.231e-11	3.2596e-07	-3.26e-07	-1.0633e-09	1.0167e-09	3.643e-11	3.2596e-07	-3.259e-07	-1.1846e-09	1.141e-09	4.186e-11	3.2584e-07	-3.2582e-07	-1.3059e-09	1.2637e-09	4.272e-11	3.2476e-07	-3.2476e-07
0.04	5.636e-11	-5.701e-11	-1.464e-11	3.2616e-07	-3.2616e-07	-4.2307e-10	4.2574e-10	1.537e-11	3.251e-07	-3.2502e-07	-6.7964e-10	6.6842e-10	2.545e-11	3.2608e-07	-3.261e-07	-8.7017e-10	8.4396e-10	2.971e-11	3.2596e-07	-3.2588e-07	-1.0198e-09	9.7849e-10	3.586e-11	3.2584e-07	-3.258e-07	-1.1413e-09	1.1094e-09	4.186e-11	3.2584e-07	-3.2588e-07	-1.2585e-09	1.2358e-09	4.241e-11	3.248e-07	-3.2472e-07
0.045	8.196e-11	-6.19e-11	-1.257e-11	3.2626e-07	-3.262e-07	-3.9316e-10	4.0946e-10	1.128e-11	3.2504e-07	-3.2508e-07	-6.3941e-10	6.4764e-10	2.036e-11	3.2602e-07	-3.2612e-07	-8.2602e-10	8.1692e-10	2.992e-11	3.2588e-07	-3.2596e-07	-9.4863e-10	9.4159e-10	3.469e-11	3.2618e-07	-3.2594e-07	-1.0858e-09	1.0789e-09	3.81e-11	3.2584e-07	-3.2588e-07	-1.2022e-09	1.2071e-09	3.979e-11	3.2482e-07	-3.2492e-07
