Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.15V	Ig,Vd=0.15V	Is,Vd=0.15V	Iavdd,Vd=0.15V	Ignd,Vd=0.15V	Id,Vd=0.3V	Ig,Vd=0.3V	Is,Vd=0.3V	Iavdd,Vd=0.3V	Ignd,Vd=0.3V	Id,Vd=0.45V	Ig,Vd=0.45V	Is,Vd=0.45V	Iavdd,Vd=0.45V	Ignd,Vd=0.45V	Id,Vd=0.6V	Ig,Vd=0.6V	Is,Vd=0.6V	Iavdd,Vd=0.6V	Ignd,Vd=0.6V	Id,Vd=0.75V	Ig,Vd=0.75V	Is,Vd=0.75V	Iavdd,Vd=0.75V	Ignd,Vd=0.75V	Id,Vd=0.9V	Ig,Vd=0.9V	Is,Vd=0.9V	Iavdd,Vd=0.9V	Ignd,Vd=0.9V
1.2	-8.22452e-08	9.1942e-09	1.3801e-10	5.134e-07	-4.4026e-07	-5.16588e-08	9.3087e-09	1.3776e-10	4.9338e-07	-4.5122e-07	-3.04486e-08	9.1684e-09	1.3701e-10	4.7386e-07	-4.5266e-07	-1.5945e-08	9.0414e-09	1.3568e-10	4.598e-07	-4.5294e-07	-6.5276e-09	8.9143e-09	1.3527e-10	4.5102e-07	-4.5356e-07	-1.1749e-09	8.8481e-09	1.319e-10	4.4598e-07	-4.539e-07	2.2511e-09	8.7534e-09	1.3269e-10	4.4234e-07	-4.5346e-07
1.195	-8.25496e-08	8.4008e-09	1.3824e-10	5.1456e-07	-4.4048e-07	-5.1427e-08	8.4217e-09	1.3748e-10	4.9374e-07	-4.5078e-07	-3.0334e-08	8.2622e-09	1.3759e-10	4.7446e-07	-4.525e-07	-1.58716e-08	8.1523e-09	1.3553e-10	4.6056e-07	-4.5294e-07	-6.5081e-09	8.0438e-09	1.3451e-10	4.517e-07	-4.5348e-07	-1.1721e-09	7.9801e-09	1.3388e-10	4.4688e-07	-4.5372e-07	2.2387e-09	7.9122e-09	1.331e-10	4.4318e-07	-4.5348e-07
1.19	-8.23356e-08	7.6741e-09	1.3881e-10	5.1544e-07	-4.4068e-07	-5.1526e-08	7.6465e-09	1.3858e-10	4.9416e-07	-4.5048e-07	-3.02288e-08	7.5006e-09	1.3989e-10	4.7482e-07	-4.522e-07	-1.58086e-08	7.3791e-09	1.3679e-10	4.611e-07	-4.5266e-07	-6.5328e-09	7.2885e-09	1.3671e-10	4.525e-07	-4.5336e-07	-1.1372e-09	7.2298e-09	1.3574e-10	4.4752e-07	-4.5368e-07	2.2304e-09	7.1637e-09	1.3392e-10	4.4396e-07	-4.5352e-07
1.185	-8.2525e-08	6.9948e-09	1.3969e-10	5.163e-07	-4.4068e-07	-5.14568e-08	6.9404e-09	1.3853e-10	4.949e-07	-4.504e-07	-3.01966e-08	6.8028e-09	1.3833e-10	4.7526e-07	-4.5196e-07	-1.58848e-08	6.6876e-09	1.3812e-10	4.6168e-07	-4.5256e-07	-6.5063e-09	6.5797e-09	1.383e-10	4.5316e-07	-4.5334e-07	-1.1766e-09	6.5429e-09	1.3524e-10	4.481e-07	-4.5356e-07	2.2126e-09	6.4818e-09	1.3427e-10	4.4474e-07	-4.5356e-07
1.18	-8.24722e-08	6.3985e-09	1.4107e-10	5.1726e-07	-4.4098e-07	-5.14318e-08	6.3144e-09	1.4144e-10	4.9508e-07	-4.5016e-07	-3.01926e-08	6.1761e-09	1.3964e-10	4.758e-07	-4.5188e-07	-1.58432e-08	6.0571e-09	1.3712e-10	4.621e-07	-4.524e-07	-6.5137e-09	5.9724e-09	1.3804e-10	4.5362e-07	-4.5324e-07	-1.1605e-09	5.9159e-09	1.3729e-10	4.4894e-07	-4.5358e-07	2.2521e-09	5.8603e-09	1.3504e-10	4.453e-07	-4.5364e-07
1.175	-8.2423e-08	5.8368e-09	1.4189e-10	5.1754e-07	-4.4114e-07	-5.13078e-08	5.7412e-09	1.4207e-10	4.9536e-07	-4.5008e-07	-3.01358e-08	5.5966e-09	1.4075e-10	4.762e-07	-4.517e-07	-1.58224e-08	5.4971e-09	1.3879e-10	4.6256e-07	-4.5234e-07	-6.5115e-09	5.4055e-09	1.3946e-10	4.5408e-07	-4.5314e-07	-1.1836e-09	5.3519e-09	1.3785e-10	4.4926e-07	-4.5356e-07	2.2086e-09	5.304e-09	1.3486e-10	4.4582e-07	-4.5346e-07
1.17	-8.24356e-08	5.3434e-09	1.4352e-10	5.1822e-07	-4.4128e-07	-5.13248e-08	5.235e-09	1.4209e-10	4.9588e-07	-4.4996e-07	-3.0184e-08	5.0794e-09	1.4221e-10	4.766e-07	-4.516e-07	-1.57548e-08	4.9774e-09	1.4031e-10	4.6302e-07	-4.5222e-07	-6.4941e-09	4.902e-09	1.3883e-10	4.5458e-07	-4.5306e-07	-1.1588e-09	4.8511e-09	1.3869e-10	4.4976e-07	-4.5356e-07	2.2478e-09	4.8006e-09	1.3512e-10	4.4636e-07	-4.5354e-07
1.165	-8.22918e-08	4.883e-09	1.4461e-10	5.1866e-07	-4.4138e-07	-5.12306e-08	4.7659e-09	1.4289e-10	4.9612e-07	-4.497e-07	-3.01766e-08	4.6286e-09	1.4202e-10	4.7694e-07	-4.5152e-07	-1.58062e-08	4.5162e-09	1.4228e-10	4.6336e-07	-4.5216e-07	-6.4938e-09	4.442e-09	1.4046e-10	4.5508e-07	-4.53e-07	-1.1773e-09	4.3878e-09	1.382e-10	4.5016e-07	-4.5344e-07	2.2322e-09	4.3505e-09	1.3569e-10	4.4668e-07	-4.5342e-07
1.16	-8.211e-08	4.4725e-09	1.4516e-10	5.1898e-07	-4.4146e-07	-5.11202e-08	4.3418e-09	1.4408e-10	4.963e-07	-4.4958e-07	-3.0138e-08	4.2114e-09	1.432e-10	4.7718e-07	-4.5136e-07	-1.5822e-08	4.1071e-09	1.4157e-10	4.6374e-07	-4.5206e-07	-6.4827e-09	4.0315e-09	1.4124e-10	4.5524e-07	-4.5296e-07	-1.1438e-09	3.9748e-09	1.3919e-10	4.5064e-07	-4.5348e-07	2.2351e-09	3.9356e-09	1.3724e-10	4.4714e-07	-4.5348e-07
1.155	-8.22032e-08	4.0978e-09	1.4741e-10	5.1962e-07	-4.416e-07	-5.08498e-08	3.9621e-09	1.4593e-10	4.964e-07	-4.495e-07	-3.01478e-08	3.8251e-09	1.4405e-10	4.7746e-07	-4.5124e-07	-1.58076e-08	3.7213e-09	1.4233e-10	4.6392e-07	-4.5194e-07	-6.5148e-09	3.6517e-09	1.4034e-10	4.5556e-07	-4.5282e-07	-1.1687e-09	3.5996e-09	1.4043e-10	4.509e-07	-4.5338e-07	2.2444e-09	3.5629e-09	1.367e-10	4.4752e-07	-4.534e-07
