Vgs	Gm_Vds=0.15V	Gm_Vds=0.3V	Gm_Vds=0.45V	Gm_Vds=0.6V	Gm_Vds=0.75V	Gm_Vds=0.9V
-0.3	1.6174e-07	1.1884e-07	-2.20720000000001e-07	2.82239999999999e-07	6.50600000000001e-07	9.39999999999998e-07
-0.295	1.25911666666667e-07	7.81299999999999e-08	-6.6723333333334e-08	1.89529999999999e-07	4.70396666666667e-07	7.41999999999999e-07
-0.29	7.9482e-08	6.96600000000001e-08	-8.94000000000022e-09	1.89436e-07	3.96660000000001e-07	6.276e-07
-0.285	3.7459e-08	5.75320000000001e-08	6.8068e-08	1.77764e-07	3.35448000000001e-07	5.368e-07
-0.28	-2.67599999999998e-09	5.95600000000002e-08	1.05746e-07	2.00322e-07	3.1746e-07	5.348e-07
-0.275	-2.9079e-08	5.86660000000002e-08	1.10584e-07	2.1959e-07	3.35982e-07	5.94e-07
-0.27	-3.779e-08	6.0568e-08	1.23574e-07	2.2349e-07	3.66662e-07	6.462e-07
-0.265	-2.6828e-08	6.44939999999999e-08	1.37702e-07	2.37138e-07	3.98368e-07	7.22e-07
-0.26	6.211e-09	6.50879999999999e-08	1.44334e-07	2.41068e-07	4.30492e-07	8.266e-07
-0.255	4.7091e-08	6.97159999999999e-08	1.54294e-07	2.50806e-07	4.64942e-07	9.18599999999999e-07
-0.25	7.4862e-08	7.84539999999999e-08	1.62484e-07	2.8397e-07	4.96975999999999e-07	1.0052e-06
-0.245	8.5676e-08	8.7798e-08	1.7628e-07	3.07588e-07	5.36232e-07	1.095e-06
-0.24	8.0013e-08	9.63680000000001e-08	1.97654e-07	3.47022e-07	5.936e-07	1.1818e-06
-0.235	5.6962e-08	1.03542e-07	2.03686e-07	3.93472e-07	6.5482e-07	1.2456e-06
-0.23	3.131e-08	1.19606e-07	2.10922e-07	4.10202e-07	7.2802e-07	1.3094e-06
-0.225	1.599e-08	1.28118e-07	2.38768e-07	4.43114e-07	8.1036e-07	1.4278e-06
-0.22	7.70799999999999e-09	1.32948e-07	2.6192e-07	4.88764e-07	8.8559e-07	1.6078e-06
-0.215	7.92799999999999e-09	1.60952e-07	2.73276e-07	5.15054e-07	9.60476e-07	1.791e-06
-0.21	1.7522e-08	1.79092e-07	3.23236e-07	5.73224e-07	1.036824e-06	1.9704e-06
-0.205	3.1934e-08	1.95004e-07	3.82876e-07	6.5113e-07	1.130424e-06	2.2066e-06
-0.2	5.467e-08	2.32798e-07	4.09292e-07	7.13094e-07	1.270348e-06	2.4652e-06
-0.195	9.03819999999999e-08	2.533e-07	4.55806e-07	8.07148e-07	1.44905e-06	2.6928e-06
-0.19	1.26799e-07	2.70878e-07	5.1984e-07	9.09526e-07	1.65e-06	2.9364e-06
-0.185	1.53371e-07	3.04396e-07	5.79726e-07	9.87272e-07	1.8688e-06	3.2548e-06
-0.18	1.7196e-07	3.30936e-07	6.53214e-07	1.097474e-06	2.0906e-06	3.6004e-06
-0.175	1.69821e-07	3.7154e-07	7.31016000000001e-07	1.24232e-06	2.3014e-06	3.9456e-06
-0.17	1.62701e-07	4.1851e-07	8.17228e-07	1.386656e-06	2.508e-06	4.378e-06
-0.165	1.78876e-07	4.59456e-07	9.14328e-07	1.55612e-06	2.7378e-06	4.896e-06
-0.16	1.89361e-07	5.27444e-07	9.92412e-07	1.755048e-06	3.01e-06	5.4346e-06
-0.155	2.0262e-07	5.94918e-07	1.094344e-06	1.969386e-06	3.326e-06	6.0142e-06
-0.15	2.48063e-07	6.5274e-07	1.240918e-06	2.20149e-06	3.7102e-06	6.6474e-06
-0.145	2.79772e-07	7.37934e-07	1.37824e-06	2.43e-06	4.1576e-06	7.3478e-06
-0.14	3.06716e-07	8.36442e-07	1.538132e-06	2.6678e-06	4.6606e-06	8.1774e-06
-0.135	3.67656e-07	9.34288e-07	1.74649e-06	2.9752e-06	5.25e-06	9.144e-06
-0.13	4.17094e-07	1.049628e-06	1.967732e-06	3.3502e-06	5.9104e-06	1.01784e-05
-0.125	4.68892e-07	1.191354e-06	2.22018e-06	3.761e-06	6.6402e-06	1.13264e-05
-0.12	5.52162e-07	1.345762e-06	2.506664e-06	4.2338e-06	7.4028e-06	1.26088e-05
-0.115	6.12616e-07	1.499812e-06	2.793616e-06	4.776e-06	8.2146e-06	1.40182e-05
