Vg	Id,Vd=0V	Ig,Vd=0V	Is,Vd=0V	Iavdd,Vd=0V	Ignd,Vd=0V	Id,Vd=0.01V	Ig,Vd=0.01V	Is,Vd=0.01V	Iavdd,Vd=0.01V	Ignd,Vd=0.01V	Id,Vd=0.02V	Ig,Vd=0.02V	Is,Vd=0.02V	Iavdd,Vd=0.02V	Ignd,Vd=0.02V	Id,Vd=0.03V	Ig,Vd=0.03V	Is,Vd=0.03V	Iavdd,Vd=0.03V	Ignd,Vd=0.03V	Id,Vd=0.04V	Ig,Vd=0.04V	Is,Vd=0.04V	Iavdd,Vd=0.04V	Ignd,Vd=0.04V	Id,Vd=0.05V	Ig,Vd=0.05V	Is,Vd=0.05V	Iavdd,Vd=0.05V	Ignd,Vd=0.05V	Id,Vd=0.06V	Ig,Vd=0.06V	Is,Vd=0.06V	Iavdd,Vd=0.06V	Ignd,Vd=0.06V	Id,Vd=0.07V	Ig,Vd=0.07V	Is,Vd=0.07V	Iavdd,Vd=0.07V	Ignd,Vd=0.07V	Id,Vd=0.08V	Ig,Vd=0.08V	Is,Vd=0.08V	Iavdd,Vd=0.08V	Ignd,Vd=0.08V	Id,Vd=0.09V	Ig,Vd=0.09V	Is,Vd=0.09V	Iavdd,Vd=0.09V	Ignd,Vd=0.09V	Id,Vd=0.1V	Ig,Vd=0.1V	Is,Vd=0.1V	Iavdd,Vd=0.1V	Ignd,Vd=0.1V
1.2	-7.04724e-08	2.1714e-09	1.85e-12	3.8096e-07	-3.1244e-07	-6.9281e-08	2.2018e-09	-4.99e-12	3.8066e-07	-3.1368e-07	-6.70692e-08	2.1888e-09	-5.24e-12	3.7824e-07	-3.1386e-07	-6.46674e-08	2.1732e-09	-8.96e-12	3.7632e-07	-3.1388e-07	-6.24468e-08	2.1567e-09	-4.52e-12	3.7418e-07	-3.139e-07	-6.02566e-08	2.1458e-09	-1.98e-12	3.7208e-07	-3.1396e-07	-5.82906e-08	2.1229e-09	-9.47e-12	3.7e-07	-3.1396e-07	-5.61124e-08	2.1114e-09	-7.09e-12	3.6768e-07	-3.1398e-07	-5.40754e-08	2.0963e-09	-7.11e-12	3.6588e-07	-3.1402e-07	-5.21794e-08	2.0805e-09	-7.98e-12	3.6412e-07	-3.1396e-07	-5.0243e-08	2.0558e-09	-7.32e-12	3.6188e-07	-3.1362e-07
1.195	-7.05516e-08	2.0254e-09	1.97e-12	3.81e-07	-3.1248e-07	-6.89044e-08	2.0374e-09	-6.3e-13	3.8052e-07	-3.136e-07	-6.67888e-08	2.0299e-09	-7.45e-12	3.7852e-07	-3.1376e-07	-6.44598e-08	2.0109e-09	-1.39e-12	3.7624e-07	-3.1382e-07	-6.22666e-08	1.9954e-09	-1.184e-11	3.7368e-07	-3.1386e-07	-6.0125e-08	1.9821e-09	-9.26e-12	3.72e-07	-3.1386e-07	-5.80424e-08	1.9657e-09	-5.54e-12	3.6998e-07	-3.139e-07	-5.60144e-08	1.9517e-09	-6.86e-12	3.6798e-07	-3.1398e-07	-5.38434e-08	1.9293e-09	-5.49e-12	3.6586e-07	-3.139e-07	-5.20862e-08	1.9207e-09	-6.47e-12	3.6406e-07	-3.1392e-07	-5.01734e-08	1.8985e-09	-7.31e-12	3.6184e-07	-3.136e-07
1.19	-7.04698e-08	1.8838e-09	4.08e-12	3.8102e-07	-3.1246e-07	-6.89116e-08	1.8985e-09	-3.9e-12	3.8054e-07	-3.136e-07	-6.66588e-08	1.8846e-09	-7.8e-13	3.7842e-07	-3.136e-07	-6.42632e-08	1.87e-09	-7e-12	3.7618e-07	-3.1362e-07	-6.21358e-08	1.8501e-09	1.01e-12	3.7402e-07	-3.1366e-07	-5.99908e-08	1.8436e-09	4.2e-13	3.7184e-07	-3.1378e-07	-5.8032e-08	1.8181e-09	-5.79e-12	3.7002e-07	-3.1384e-07	-5.59456e-08	1.8065e-09	-5.24e-12	3.6798e-07	-3.1378e-07	-5.3851e-08	1.7891e-09	-5.15e-12	3.6598e-07	-3.1392e-07	-5.19568e-08	1.7792e-09	-5.48e-12	3.6394e-07	-3.1376e-07	-5.00648e-08	1.7573e-09	-5.52e-12	3.6176e-07	-3.135e-07
1.185	-7.03956e-08	1.7564e-09	4e-12	3.811e-07	-3.1244e-07	-6.87888e-08	1.7698e-09	-4.97e-12	3.8068e-07	-3.135e-07	-6.65252e-08	1.7519e-09	-4.26e-12	3.784e-07	-3.136e-07	-6.41414e-08	1.7396e-09	2.56e-12	3.7618e-07	-3.1364e-07	-6.20748e-08	1.7231e-09	-7.82e-12	3.7404e-07	-3.1364e-07	-5.97832e-08	1.7088e-09	-7.61e-12	3.7198e-07	-3.1366e-07	-5.79134e-08	1.6941e-09	-3.31e-12	3.6998e-07	-3.1368e-07	-5.58894e-08	1.681e-09	-3.93e-12	3.6792e-07	-3.1372e-07	-5.38068e-08	1.666e-09	-3.64e-12	3.6596e-07	-3.1378e-07	-5.18378e-08	1.6519e-09	-4.44e-12	3.6406e-07	-3.1378e-07	-5.0004e-08	1.6291e-09	-3.1e-12	3.619e-07	-3.1356e-07
1.18	-7.02856e-08	1.6491e-09	7.54e-12	3.8118e-07	-3.1246e-07	-6.86478e-08	1.6504e-09	9.3e-13	3.8042e-07	-3.1338e-07	-6.6432e-08	1.6394e-09	2.76e-12	3.7802e-07	-3.1356e-07	-6.4141e-08	1.6225e-09	-6.48e-12	3.7608e-07	-3.1356e-07	-6.1984e-08	1.6039e-09	4.08e-12	3.74e-07	-3.135e-07	-5.98774e-08	1.5941e-09	1.21e-12	3.7192e-07	-3.1356e-07	-5.7831e-08	1.5765e-09	-2.22e-12	3.6996e-07	-3.1392e-07	-5.58388e-08	1.5606e-09	-2.19e-12	3.6792e-07	-3.1362e-07	-5.37744e-08	1.5485e-09	-3.3e-12	3.6596e-07	-3.1362e-07	-5.1818e-08	1.5314e-09	-7.7e-13	3.6394e-07	-3.1366e-07	-4.99312e-08	1.5142e-09	-2.83e-12	3.6198e-07	-3.1342e-07
1.175	-7.02114e-08	1.5472e-09	4.96e-12	3.8114e-07	-3.1238e-07	-6.8449e-08	1.5381e-09	1.88e-12	3.8034e-07	-3.1336e-07	-6.6348e-08	1.5389e-09	-1.34e-12	3.7842e-07	-3.1344e-07	-6.41058e-08	1.5179e-09	4.47e-12	3.7608e-07	-3.1344e-07	-6.19034e-08	1.5027e-09	-4.52e-12	3.7394e-07	-3.135e-07	-5.98172e-08	1.4856e-09	-2.13e-12	3.7184e-07	-3.1356e-07	-5.78056e-08	1.4746e-09	-3.7e-13	3.6994e-07	-3.136e-07	-5.57556e-08	1.4546e-09	-8.1e-13	3.6792e-07	-3.1362e-07	-5.37702e-08	1.4461e-09	5.6e-13	3.6586e-07	-3.1366e-07	-5.18482e-08	1.4297e-09	-3e-12	3.6408e-07	-3.1356e-07	-4.98688e-08	1.4124e-09	-1.16e-12	3.6192e-07	-3.134e-07
1.17	-7.01262e-08	1.4522e-09	1.007e-11	3.8114e-07	-3.1244e-07	-6.85072e-08	1.4523e-09	2.66e-12	3.8024e-07	-3.133e-07	-6.6286e-08	1.4425e-09	3.48e-12	3.7792e-07	-3.1338e-07	-6.39668e-08	1.4272e-09	3.3e-12	3.7602e-07	-3.134e-07	-6.1911e-08	1.4074e-09	7.98e-12	3.738e-07	-3.1342e-07	-5.97694e-08	1.3951e-09	2.18e-12	3.7188e-07	-3.1344e-07	-5.76416e-08	1.3751e-09	1.74e-12	3.7e-07	-3.1354e-07	-5.57208e-08	1.3618e-09	1.58e-12	3.6786e-07	-3.135e-07	-5.37112e-08	1.3499e-09	2.1e-13	3.6588e-07	-3.1354e-07	-5.17438e-08	1.3348e-09	8.5e-13	3.64e-07	-3.135e-07	-4.98718e-08	1.324e-09	1e-13	3.618e-07	-3.1336e-07
1.165	-7.00766e-08	1.3649e-09	1.06e-11	3.8088e-07	-3.1242e-07	-6.8408e-08	1.3712e-09	8.04e-12	3.8032e-07	-3.1318e-07	-6.61368e-08	1.351e-09	3.53e-12	3.781e-07	-3.133e-07	-6.3766e-08	1.3385e-09	4.18e-12	3.7608e-07	-3.1336e-07	-6.18044e-08	1.3231e-09	-3.09e-12	3.74e-07	-3.1336e-07	-5.97058e-08	1.3054e-09	7.1e-13	3.7184e-07	-3.1344e-07	-5.76184e-08	1.2921e-09	2.63e-12	3.6988e-07	-3.1348e-07	-5.54928e-08	1.2788e-09	9.8e-13	3.6786e-07	-3.1348e-07	-5.36758e-08	1.2624e-09	2.41e-12	3.6602e-07	-3.1344e-07	-5.17484e-08	1.2476e-09	2.55e-12	3.64e-07	-3.1348e-07	-4.9854e-08	1.2348e-09	1.55e-12	3.6196e-07	-3.1332e-07
1.16	-7.00254e-08	1.2918e-09	1.253e-11	3.8112e-07	-3.1246e-07	-6.83572e-08	1.2847e-09	4.64e-12	3.803e-07	-3.1308e-07	-6.59058e-08	1.2717e-09	6.35e-12	3.781e-07	-3.133e-07	-6.38178e-08	1.2539e-09	-2.1e-13	3.758e-07	-3.1326e-07	-6.17268e-08	1.2425e-09	9.44e-12	3.738e-07	-3.1332e-07	-5.9571e-08	1.229e-09	4.7e-12	3.718e-07	-3.1334e-07	-5.75508e-08	1.2127e-09	5.28e-12	3.697e-07	-3.1344e-07	-5.54416e-08	1.2008e-09	5.26e-12	3.6774e-07	-3.1346e-07	-5.35444e-08	1.1823e-09	3.34e-12	3.6584e-07	-3.1338e-07	-5.17132e-08	1.1703e-09	2.49e-12	3.6404e-07	-3.134e-07	-4.98226e-08	1.1554e-09	2.98e-12	3.6208e-07	-3.132e-07
1.155	-6.99086e-08	1.2177e-09	1.345e-11	3.813e-07	-3.1246e-07	-6.82836e-08	1.2089e-09	9.29e-12	3.8022e-07	-3.1308e-07	-6.59698e-08	1.2009e-09	6.76e-12	3.7808e-07	-3.1324e-07	-6.3764e-08	1.1862e-09	8.26e-12	3.7554e-07	-3.133e-07	-6.1657e-08	1.1755e-09	1.14e-12	3.7384e-07	-3.1326e-07	-5.95404e-08	1.1572e-09	5.81e-12	3.7182e-07	-3.133e-07	-5.73834e-08	1.1375e-09	3.76e-12	3.6984e-07	-3.1336e-07	-5.55786e-08	1.1278e-09	5.52e-12	3.6786e-07	-3.1338e-07	-5.35632e-08	1.1092e-09	5.35e-12	3.66e-07	-3.1336e-07	-5.16356e-08	1.097e-09	4.15e-12	3.6398e-07	-3.1338e-07	-4.97846e-08	1.0855e-09	5.87e-12	3.6192e-07	-3.1326e-07
