Coefficente_Inversione	Guadagno_Intrinseco
5.02123404255319e-05	-0.703553541616988
4.98734042553191e-05	-0.633543917394426
4.96520425531915e-05	-0.589568556343666
4.93713191489362e-05	-0.55798217179903
4.91212340425532e-05	-0.556403181301737
4.89462127659574e-05	-0.556820327462034
4.85617021276596e-05	-0.548035831689678
4.8290170212766e-05	-0.482082170585472
4.81362127659574e-05	-0.406593254572116
4.78455319148936e-05	-0.445284487311338
4.8277914893617e-05	-0.488927584006805
4.74219574468085e-05	-0.527130371449381
4.71477446808511e-05	-0.577512272188681
4.68651063829787e-05	-0.635997953208062
4.67257021276596e-05	-0.571137001445701
4.6562170212766e-05	-0.480942086699283
4.62611489361702e-05	-0.461992022660269
4.60409361702128e-05	-0.499820450668821
4.59225957446808e-05	-0.496291058130809
4.56365106382979e-05	-0.482688927943761
4.54185957446808e-05	-0.473786579435947
4.52474042553191e-05	-0.453325296954016
4.50045957446808e-05	-0.423770807987894
4.49042553191489e-05	-0.414751438265231
4.47728936170213e-05	-0.418521604570884
4.4517829787234e-05	-0.41456473548619
4.43232765957447e-05	-0.433577169692044
4.41628085106383e-05	-0.447585038130977
4.39785957446809e-05	-0.4292095906646
4.37886382978723e-05	-0.419725193655478
4.3635829787234e-05	-0.42057711809717
4.34654042553191e-05	-0.42054912318418
4.32742978723404e-05	-0.434586396203594
4.31191914893617e-05	-0.440127069575287
4.28997446808511e-05	-0.412706660368446
4.26956170212766e-05	-0.392104181812435
4.26442978723404e-05	-0.384208698945774
4.25106382978723e-05	-0.346634281748785
4.23003829787234e-05	-0.312806626314113
4.21931489361702e-05	-0.23874335489656
4.2121914893617e-05	-0.151764029144829
4.19913191489362e-05	-0.191776188635485
4.24868936170213e-05	-0.247242140099283
4.17883404255319e-05	-0.286979585275677
4.17209361702128e-05	-0.364369715229857
4.15183404255319e-05	-0.413808310466484
4.13915744680851e-05	-0.34380557202134
4.14183829787234e-05	-0.261441852878813
4.12908510638298e-05	-0.214058408194386
4.11188936170213e-05	-0.189732217294162
4.11736595744681e-05	-0.185649732531482
4.10342553191489e-05	-0.14368922204214
4.10250638297872e-05	-0.0950356278569517
4.10082127659574e-05	-0.0520456772188247
4.09909787234042e-05	0.0103961405177692
4.09902127659574e-05	0.0517964275974919
4.11357446808511e-05	0.0901151050080796
4.10836595744681e-05	0.157257233179852
4.11774893617021e-05	0.238985497285038
4.12774468085106e-05	0.354854837597407
4.14164680851064e-05	0.505243965966314
4.17722553191489e-05	0.635468487322878
4.2012e-05	0.777169596297956
4.23988085106383e-05	0.930243718506839
4.26354893617021e-05	1.10432370184255
4.32248936170213e-05	1.26370039512111
4.37262127659574e-05	1.51888432913682
4.43753617021277e-05	1.81731667647161
4.51087659574468e-05	2.1637810910611
4.60030212765957e-05	2.53095877979826
