Vgs	Gm_Vds=0.01V	Gm_Vds=0.02V	Gm_Vds=0.03V	Gm_Vds=0.04V	Gm_Vds=0.05V	Gm_Vds=0.06V	Gm_Vds=0.07V	Gm_Vds=0.08V	Gm_Vds=0.09V	Gm_Vds=0.1V
-0.3	-3.39599999999999e-09	-2.81999999999999e-09	-3.8e-09	-4.06e-09	-2.05999999999997e-09	-4.12000000000002e-09	-4.47999999999996e-09	-2.07999999999997e-09	-1.98000000000003e-09	-1.18000000000003e-09
-0.295	-2.66699999999999e-09	-2.755e-09	-2.97166666666667e-09	-3.49833333333332e-09	-2.13333333333332e-09	-3.45333333333334e-09	-3.41666666666664e-09	-2.29166666666666e-09	-1.58166666666667e-09	-2.31833333333336e-09
-0.29	-2.6259e-09	-2.597e-09	-2.661e-09	-3.16699999999999e-09	-2.088e-09	-2.892e-09	-2.96699999999999e-09	-2.444e-09	-2.129e-09	-2.84500000000001e-09
-0.285	-2.6475e-09	-2.478e-09	-2.35e-09	-2.78499999999999e-09	-2.147e-09	-2.587e-09	-2.605e-09	-2.49700000000001e-09	-2.361e-09	-2.96200000000001e-09
-0.28	-2.4195e-09	-2.38e-09	-2.153e-09	-2.42299999999999e-09	-2.095e-09	-2.25900000000001e-09	-2.28000000000001e-09	-2.54600000000001e-09	-2.397e-09	-2.87900000000001e-09
-0.275	-2.6817e-09	-2.233e-09	-2.049e-09	-2.24e-09	-2.058e-09	-2.22500000000001e-09	-2.282e-09	-2.423e-09	-2.62400000000001e-09	-2.707e-09
-0.27	-2.93090000000001e-09	-2.138e-09	-1.979e-09	-2.055e-09	-2.07e-09	-2.33e-09	-2.345e-09	-2.094e-09	-2.63000000000001e-09	-2.383e-09
-0.265	-2.455e-09	-2.107e-09	-1.955e-09	-1.848e-09	-2.015e-09	-2.163e-09	-2.176e-09	-1.935e-09	-2.216e-09	-2.175e-09
-0.26	-2.0868e-09	-2.013e-09	-1.908e-09	-1.757e-09	-1.927e-09	-2.053e-09	-1.938e-09	-2.012e-09	-2.021e-09	-2.277e-09
-0.255	-2.1039e-09	-1.893e-09	-1.915e-09	-1.733e-09	-1.838e-09	-2.077e-09	-1.804e-09	-1.87499999999999e-09	-2.05699999999999e-09	-2.28699999999999e-09
