Vgs	Gm_Vds=0.01V	Gm_Vds=0.02V	Gm_Vds=0.03V	Gm_Vds=0.04V	Gm_Vds=0.05V	Gm_Vds=0.06V	Gm_Vds=0.07V	Gm_Vds=0.08V	Gm_Vds=0.09V	Gm_Vds=0.1V
-0.3	-2.54e-09	-1.406e-09	-2.44e-09	-2.10399999999999e-09	-2.80999999999999e-09	-2.178e-09	-2.666e-09	-3.346e-09	-2.96199999999999e-09	-2.21799999999999e-09
-0.295	-2.0845e-09	-1.5455e-09	-1.95916666666666e-09	-2.04466666666666e-09	-2.42866666666666e-09	-2.218e-09	-2.55083333333333e-09	-2.72533333333333e-09	-3.02083333333333e-09	-2.15299999999999e-09
-0.29	-1.8176e-09	-1.5287e-09	-1.8015e-09	-1.8543e-09	-2.1539e-09	-2.0075e-09	-2.1883e-09	-2.3861e-09	-2.653e-09	-2.1074e-09
-0.285	-1.5681e-09	-1.477e-09	-1.6557e-09	-1.7333e-09	-1.9511e-09	-1.9415e-09	-2.0328e-09	-2.1093e-09	-2.3598e-09	-2.0964e-09
-0.28	-1.3379e-09	-1.4553e-09	-1.5346e-09	-1.6498e-09	-1.7611e-09	-1.8192e-09	-1.8864e-09	-1.9099e-09	-2.0786e-09	-2.0921e-09
-0.275	-1.2578e-09	-1.423e-09	-1.4829e-09	-1.5339e-09	-1.6454e-09	-1.6781e-09	-1.7489e-09	-1.8495e-09	-1.9605e-09	-2.0025e-09
-0.27	-1.2606e-09	-1.3814e-09	-1.4872e-09	-1.4418e-09	-1.6082e-09	-1.6391e-09	-1.7308e-09	-1.8254e-09	-1.8879e-09	-1.9864e-09
-0.265	-1.227e-09	-1.3556e-09	-1.4556e-09	-1.432e-09	-1.5458e-09	-1.5894e-09	-1.7251e-09	-1.7821e-09	-1.8534e-09	-1.9989e-09
-0.26	-1.175e-09	-1.3285e-09	-1.3379e-09	-1.4393e-09	-1.4417e-09	-1.5278e-09	-1.668e-09	-1.7388e-09	-1.8934e-09	-1.8762e-09
-0.255	-1.175e-09	-1.2417e-09	-1.2862e-09	-1.3829e-09	-1.4178e-09	-1.549e-09	-1.6387e-09	-1.704e-09	-1.7993e-09	-1.8329e-09
-0.25	-1.1597e-09	-1.1965e-09	-1.3411e-09	-1.3325e-09	-1.4832e-09	-1.5306e-09	-1.5821e-09	-1.6532e-09	-1.6256e-09	-1.8454e-09
-0.245	-1.0721e-09	-1.1834e-09	-1.2751e-09	-1.3046e-09	-1.407e-09	-1.4793e-09	-1.5058e-09	-1.5745e-09	-1.626e-09	-1.7049e-09
-0.24	-1.0251e-09	-1.1216e-09	-1.1953e-09	-1.2636e-09	-1.2771e-09	-1.432e-09	-1.4674e-09	-1.5223e-09	-1.6285e-09	-1.6592e-09
-0.235	-1.0274e-09	-1.1118e-09	-1.198e-09	-1.2195e-09	-1.2791e-09	-1.3288e-09	-1.4223e-09	-1.503e-09	-1.6175e-09	-1.6955e-09
-0.23	-1.0602e-09	-1.081e-09	-1.1721e-09	-1.1978e-09	-1.2572e-09	-1.261e-09	-1.3908e-09	-1.4781e-09	-1.6501e-09	-1.5928e-09
-0.225	-1.0438e-09	-1.0263e-09	-1.0892e-09	-1.1649e-09	-1.1638e-09	-1.2695e-09	-1.37e-09	-1.4404e-09	-1.5895e-09	-1.5073e-09
-0.22	-1.0199e-09	-9.591e-10	-1.047e-09	-1.1084e-09	-1.1541e-09	-1.2261e-09	-1.3375e-09	-1.4269e-09	-1.4336e-09	-1.5243e-09
-0.215	-9.686e-10	-9.074e-10	-1.0151e-09	-1.1202e-09	-1.1994e-09	-1.1658e-09	-1.3093e-09	-1.3697e-09	-1.3466e-09	-1.4743e-09
-0.21	-8.81e-10	-9.056e-10	-9.457e-10	-1.0651e-09	-1.1419e-09	-1.1876e-09	-1.2422e-09	-1.2738e-09	-1.3695e-09	-1.4118e-09
-0.205	-9.273e-10	-9.177e-10	-9.519e-10	-9.82600000000001e-10	-1.1225e-09	-1.126e-09	-1.1638e-09	-1.2364e-09	-1.3246e-09	-1.4176e-09
-0.2	-9.26e-10	-8.759e-10	-9.125e-10	-9.847e-10	-1.1149e-09	-1.005e-09	-1.161e-09	-1.2306e-09	-1.2939e-09	-1.3826e-09
-0.195	-7.831e-10	-8.146e-10	-8.4e-10	-9.582e-10	-1.0279e-09	-1.0149e-09	-1.1426e-09	-1.2036e-09	-1.3751e-09	-1.3142e-09
-0.19	-7.71499999999999e-10	-8.445e-10	-8.347e-10	-9.195e-10	-1.0395e-09	-1.095e-09	-1.085e-09	-1.1771e-09	-1.2906e-09	-1.2772e-09
-0.185	-8.332e-10	-8.261e-10	-8.641e-10	-9.188e-10	-1.0925e-09	-1.0393e-09	-1.071e-09	-1.1286e-09	-1.0326e-09	-1.2597e-09
-0.18	-6.799e-10	-7.396e-10	-8.694e-10	-9.124e-10	-1.0142e-09	-9.146e-10	-1.0425e-09	-1.0511e-09	-1.0394e-09	-1.2326e-09
-0.175	-5.517e-10	-6.957e-10	-7.957e-10	-8.476e-10	-8.69700000000001e-10	-8.926e-10	-9.895e-10	-1.0104e-09	-1.1342e-09	-1.2071e-09
-0.17	-6.128e-10	-6.883e-10	-7.33900000000001e-10	-8.272e-10	-8.48e-10	-8.135e-10	-9.313e-10	-9.93800000000001e-10	-1.0145e-09	-1.1516e-09
-0.165	-6.11100000000001e-10	-6.748e-10	-7.01400000000001e-10	-7.876e-10	-8.07700000000001e-10	-7.552e-10	-8.926e-10	-9.84600000000001e-10	-9.85400000000001e-10	-1.0811e-09
-0.16	-5.589e-10	-6.417e-10	-6.662e-10	-7.09e-10	-6.891e-10	-7.963e-10	-8.451e-10	-9.265e-10	-1.0732e-09	-1.0126e-09
-0.155	-5.47e-10	-6.254e-10	-6.113e-10	-6.649e-10	-6.693e-10	-8.09e-10	-7.506e-10	-8.284e-10	-9.445e-10	-9.248e-10
-0.15	-5.306e-10	-6.141e-10	-5.881e-10	-6.132e-10	-7.289e-10	-7.852e-10	-7.055e-10	-7.667e-10	-7.448e-10	-8.83400000000001e-10
-0.145	-5.007e-10	-5.931e-10	-5.869e-10	-6.206e-10	-7.042e-10	-7.388e-10	-7.102e-10	-7.024e-10	-7.967e-10	-8.735e-10
-0.14	-5.175e-10	-5.37e-10	-5.438e-10	-5.972e-10	-5.582e-10	-6.683e-10	-6.778e-10	-6.643e-10	-8.258e-10	-8.292e-10
-0.135	-5.153e-10	-4.764e-10	-4.955e-10	-5.359e-10	-5.42e-10	-5.869e-10	-6.014e-10	-6.544e-10	-6.926e-10	-7.389e-10
-0.13	-4.717e-10	-4.568e-10	-4.276e-10	-4.601e-10	-5.053e-10	-5.486e-10	-5.908e-10	-6.178e-10	-6.774e-10	-6.637e-10
-0.125	-4.409e-10	-4.574e-10	-4.094e-10	-3.598e-10	-3.522e-10	-4.867e-10	-5.252e-10	-5.3e-10	-7.11e-10	-5.641e-10
-0.12	-3.997e-10	-4.343e-10	-4.138e-10	-2.995e-10	-3.559e-10	-4.55e-10	-4.046e-10	-4.527e-10	-4.886e-10	-4.472e-10
-0.115	-3.042e-10	-3.536e-10	-3.639e-10	-2.755e-10	-4.177e-10	-4.235e-10	-3.867e-10	-3.768e-10	-2.97e-10	-4.085e-10
-0.11	-2.44e-10	-2.755e-10	-2.919e-10	-2.432e-10	-3.006e-10	-3.122e-10	-3.235e-10	-2.905e-10	-3.509e-10	-3.58500000000001e-10
-0.105	-2.615e-10	-2.259e-10	-2.163e-10	-1.992e-10	-1.628e-10	-1.955e-10	-1.931e-10	-2.49e-10	-2.347e-10	-2.638e-10
-0.1	-2.493e-10	-1.692e-10	-1.389e-10	-2.019e-10	-1.524e-10	-5.00999999999999e-11	-7.89999999999998e-11	-1.268e-10	-4.57e-11	-1.271e-10
-0.095	-2.45e-10	-1.015e-10	-6.54000000000001e-11	-1.001e-10	-1.68999999999999e-11	5.95000000000001e-11	4.00000000000014e-12	4.36e-11	-2.66000000000001e-11	2.63000000000002e-11
-0.09	-1.971e-10	-2.94000000000002e-11	1.79999999999997e-12	6.22e-11	1.263e-10	1.522e-10	1.344e-10	2.049e-10	8.90999999999999e-11	2.268e-10
-0.085	-8.46e-11	5.15999999999999e-11	1.262e-10	1.593e-10	1.656e-10	2.671e-10	2.679e-10	3.514e-10	3.543e-10	4.291e-10
-0.08	-1.48e-11	1.249e-10	2.587e-10	2.541e-10	3.25e-10	3.798e-10	4.254e-10	5.083e-10	5.41400000000001e-10	5.95800000000001e-10
-0.075	-6.99999999999984e-13	2.429e-10	3.639e-10	3.954e-10	5.732e-10	5.508e-10	6.647e-10	7.16e-10	7.149e-10	8.062e-10
-0.07	7.95e-11	4.051e-10	4.925e-10	5.858e-10	7.54e-10	8.105e-10	8.98e-10	9.496e-10	1.0329e-09	1.0533e-09
-0.065	2.02e-10	5.063e-10	6.845e-10	8.172e-10	9.505e-10	1.113e-09	1.1937e-09	1.2833e-09	1.316e-09	1.4426e-09
-0.06	2.635e-10	6.093e-10	8.762e-10	1.1661e-09	1.2895e-09	1.4078e-09	1.5118e-09	1.663e-09	1.5548e-09	1.8897e-09
-0.055	3.75e-10	7.899e-10	1.0475e-09	1.491e-09	1.5815e-09	1.758e-09	1.8762e-09	2.05e-09	1.9658e-09	2.325e-09
-0.05	5.31e-10	9.935e-10	1.3064e-09	1.7061e-09	1.8321e-09	2.1227e-09	2.3264e-09	2.4711e-09	2.5238e-09	2.8194e-09
-0.045	6.853e-10	1.1832e-09	1.6406e-09	2.0148e-09	2.2615e-09	2.5469e-09	2.8223e-09	2.9748e-09	3.1034e-09	3.3917e-09
-0.04	8.032e-10	1.4679e-09	1.9716e-09	2.457e-09	2.8199e-09	3.109e-09	3.3884e-09	3.5859e-09	3.737e-09	4.0552e-09
-0.035	9.47e-10	1.8522e-09	2.3418e-09	2.8994e-09	3.3798e-09	3.7184e-09	4.0606e-09	4.3245e-09	4.5554e-09	4.8702e-09
-0.03	1.258e-09	2.2532e-09	2.8464e-09	3.5009e-09	4.0402e-09	4.4348e-09	4.8596e-09	5.2793e-09	5.3995e-09	5.8903e-09
-0.025	1.6127e-09	2.6844e-09	3.424e-09	4.3189e-09	4.843e-09	5.3046e-09	5.7872e-09	6.3089e-09	6.2948e-09	7.0346e-09
-0.02	1.8953e-09	3.1864e-09	4.0759e-09	5.1551e-09	5.6691e-09	6.2724e-09	6.9275e-09	7.4396e-09	7.5056e-09	8.3815e-09
-0.015	2.2447e-09	3.8161e-09	4.8679e-09	6.0915e-09	6.6297e-09	7.4095e-09	8.2225e-09	8.8338e-09	8.9893e-09	9.9237e-09
-0.01	2.6954e-09	4.5221e-09	5.8024e-09	7.1972e-09	7.8809e-09	8.8479e-09	9.6854e-09	1.04462e-08	1.06794e-08	1.17196e-08
-0.005	3.0927e-09	5.3486e-09	6.864e-09	8.4145e-09	9.3496e-09	1.05178e-08	1.14317e-08	1.22645e-08	1.26832e-08	1.3954e-08
0	3.6492e-09	6.3579e-09	8.0824e-09	9.8473e-09	1.10642e-08	1.24146e-08	1.34909e-08	1.44751e-08	1.50859e-08	1.65431e-08
0.005	4.449e-09	7.5779e-09	9.6202e-09	1.16498e-08	1.31243e-08	1.46897e-08	1.60188e-08	1.72171e-08	1.77411e-08	1.95316e-08
0.01	5.2375e-09	8.9582e-09	1.13874e-08	1.38304e-08	1.55187e-08	1.74019e-08	1.90817e-08	2.02754e-08	2.08638e-08	2.31399e-08
0.015	6.2537e-09	1.04831e-08	1.33525e-08	1.64369e-08	1.83173e-08	2.05718e-08	2.25618e-08	2.38427e-08	2.46485e-08	2.73013e-08
0.02	7.5658e-09	1.23352e-08	1.57395e-08	1.94334e-08	2.16437e-08	2.42024e-08	2.65439e-08	2.82203e-08	2.90698e-08	3.20231e-08
0.025	8.9082e-09	1.46042e-08	1.86291e-08	2.28344e-08	2.56059e-08	2.86014e-08	3.12379e-08	3.34945e-08	3.42745e-08	3.76678e-08
0.03	1.03925e-08	1.73373e-08	2.20441e-08	2.68579e-08	3.02143e-08	3.39563e-08	3.66962e-08	3.96897e-08	4.03701e-08	4.4302e-08
0.035	1.22403e-08	2.05018e-08	2.60689e-08	3.15902e-08	3.56162e-08	4.00933e-08	4.31139e-08	4.68395e-08	4.75803e-08	5.20994e-08
0.04	1.43586e-08	2.42124e-08	3.08925e-08	3.71116e-08	4.20579e-08	4.71382e-08	5.06254e-08	5.52161e-08	5.59307e-08	6.15091e-08
0.045	1.67192e-08	2.87318e-08	3.66308e-08	4.37897e-08	4.95674e-08	5.55708e-08	5.95464e-08	6.47887e-08	6.57282e-08	7.2595e-08
0.05	1.98295e-08	3.39155e-08	4.32791e-08	5.18318e-08	5.82563e-08	6.53777e-08	7.0504e-08	7.566e-08	7.7609e-08	8.5558e-08
0.055	2.38864e-08	3.98047e-08	5.09698e-08	6.11116e-08	6.8712e-08	7.6839e-08	8.3575e-08	8.8859e-08	9.1932e-08	1.01251e-07
0.06	2.88017e-08	4.70163e-08	6.01778e-08	7.1924e-08	8.1274e-08	9.0834e-08	9.8693e-08	1.05108e-07	1.08782e-07	1.19676e-07
0.065	3.44815e-08	5.55871e-08	7.1119e-08	8.4926e-08	9.569e-08	1.07473e-07	1.16673e-07	1.24128e-07	1.28894e-07	1.40697e-07
0.07	4.08854e-08	6.549e-08	8.3726e-08	1.00861e-07	1.12753e-07	1.27149e-07	1.37849e-07	1.46384e-07	1.52737e-07	1.65936e-07
0.075	4.82908e-08	7.7143e-08	9.8451e-08	1.19682e-07	1.33731e-07	1.50024e-07	1.61853e-07	1.73304e-07	1.80462e-07	1.95909e-07
0.08	5.66964e-08	9.0828e-08	1.16053e-07	1.40807e-07	1.57995e-07	1.76465e-07	1.89933e-07	2.04359e-07	2.13591e-07	2.30006e-07
0.085	6.61155e-08	1.0721e-07	1.36591e-07	1.65103e-07	1.85232e-07	2.08238e-07	2.24109e-07	2.39567e-07	2.53623e-07	2.70077e-07
0.09	7.7389e-08	1.26844e-07	1.6044e-07	1.94353e-07	2.17961e-07	2.46636e-07	2.65473e-07	2.82958e-07	3.00961e-07	3.1909e-07
0.095	9.1404e-08	1.49471e-07	1.88855e-07	2.2911e-07	2.57324e-07	2.9141e-07	3.13991e-07	3.35479e-07	3.55742e-07	3.7708e-07
0.1	1.0765e-07	1.76013e-07	2.23199e-07	2.70168e-07	3.03812e-07	3.43734e-07	3.70482e-07	3.94758e-07	4.19752e-07	4.44316e-07
