vg	id_vd = 0V	ig_vd = 0V	is_vd = 0V	iavdd_vd = 0V	ignd_vd = 0V	id_vd = 0.15V	ig_vd = 0.15V	is_vd = 0.15V	iavdd_vd = 0.15V	ignd_vd = 0.15V	id_vd = 0.3V	ig_vd = 0.3V	is_vd = 0.3V	iavdd_vd = 0.3V	ignd_vd = 0.3V	id_vd = 0.45V	ig_vd = 0.45V	is_vd = 0.45V	iavdd_vd = 0.45V	ignd_vd = 0.45V	id_vd = 0.6V	ig_vd = 0.6V	is_vd = 0.6V	iavdd_vd = 0.6V	ignd_vd = 0.6V	id_vd = 0.75V	ig_vd = 0.75V	is_vd = 0.75V	iavdd_vd = 0.75V	ignd_vd = 0.75V	id_vd = 0.9V	ig_vd = 0.9V	is_vd = 0.9V	iavdd_vd = 0.9V	ignd_vd = 0.9V
1.2	-6.01568e-08	6.2279e-10	2.5133e-09	3.6174e-07	-3.0454e-07	-3.34776e-08	4.2159e-10	1.25e-09	3.3794e-07	-3.0622e-07	-1.7353e-08	2.8751e-10	5.9512e-10	3.2236e-07	-3.06e-07	-8.4651e-09	1.9092e-10	2.8123e-10	3.1352e-07	-3.0556e-07	-3.7123e-09	1.2087e-10	1.2663e-10	3.0872e-07	-3.0522e-07	-1.3293e-09	7.695e-11	5.079e-11	3.0612e-07	-3.0488e-07	-1.223e-11	4.777e-11	-1.916e-11	3.0456e-07	-3.046e-07
1.195	-6.04636e-08	6.1573e-10	2.7912e-09	3.6168e-07	-3.0454e-07	-3.32144e-08	4.2044e-10	1.3866e-09	3.3752e-07	-3.0616e-07	-1.7292e-08	2.7941e-10	6.6928e-10	3.2216e-07	-3.058e-07	-8.4782e-09	1.8556e-10	3.1899e-10	3.1352e-07	-3.0544e-07	-3.7405e-09	1.1747e-10	1.4627e-10	3.0872e-07	-3.0518e-07	-1.343e-09	7.475e-11	6.016e-11	3.061e-07	-3.0484e-07	-2.166e-11	4.61e-11	-1.55e-11	3.0462e-07	-3.046e-07
1.19	-6.06242e-08	6.0647e-10	3.095e-09	3.6146e-07	-3.045e-07	-3.32956e-08	4.1441e-10	1.5482e-09	3.3734e-07	-3.0592e-07	-1.73394e-08	2.718e-10	7.5101e-10	3.221e-07	-3.057e-07	-8.5046e-09	1.8025e-10	3.598e-10	3.1346e-07	-3.0546e-07	-3.7592e-09	1.127e-10	1.6804e-10	3.0864e-07	-3.0512e-07	-1.3569e-09	7.299e-11	7.212e-11	3.0616e-07	-3.0484e-07	-1.5e-11	4.208e-11	-1.818e-11	3.0456e-07	-3.046e-07
1.185	-6.08066e-08	6.0057e-10	3.4389e-09	3.6136e-07	-3.045e-07	-3.3409e-08	4.0063e-10	1.7222e-09	3.3726e-07	-3.0586e-07	-1.74146e-08	2.709e-10	8.4337e-10	3.22e-07	-3.0584e-07	-8.5434e-09	1.7586e-10	4.0578e-10	3.134e-07	-3.0538e-07	-3.7774e-09	1.0757e-10	1.8895e-10	3.0864e-07	-3.0506e-07	-1.3659e-09	6.903e-11	8.581e-11	3.0604e-07	-3.048e-07	-1.416e-11	3.944e-11	-1.517e-11	3.046e-07	-3.0456e-07
1.18	-6.10932e-08	5.9194e-10	3.8316e-09	3.6128e-07	-3.0452e-07	-3.3535e-08	3.9945e-10	1.9197e-09	3.371e-07	-3.0586e-07	-1.74858e-08	2.6481e-10	9.4155e-10	3.22e-07	-3.0564e-07	-8.5901e-09	1.7316e-10	4.6114e-10	3.1332e-07	-3.0534e-07	-3.8032e-09	1.0498e-10	2.1625e-10	3.0854e-07	-3.0506e-07	-1.3712e-09	6.49e-11	9.629e-11	3.0598e-07	-3.048e-07	-2.217e-11	3.796e-11	-1.488e-11	3.0454e-07	-3.0456e-07
1.175	-6.1405e-08	5.75e-10	4.2458e-09	3.6114e-07	-3.0454e-07	-3.3697e-08	3.8773e-10	2.132e-09	3.3694e-07	-3.057e-07	-1.7582e-08	2.5761e-10	1.05572e-09	3.2186e-07	-3.0558e-07	-8.6367e-09	1.6857e-10	5.1925e-10	3.133e-07	-3.0532e-07	-3.8306e-09	1.0265e-10	2.4904e-10	3.0852e-07	-3.0504e-07	-1.39e-09	6.198e-11	1.1324e-10	3.0608e-07	-3.0482e-07	-2.077e-11	3.629e-11	-1.325e-11	3.0464e-07	-3.046e-07
1.17	-6.1748e-08	5.6829e-10	4.7229e-09	3.61e-07	-3.0452e-07	-3.39014e-08	3.8059e-10	2.38e-09	3.368e-07	-3.0564e-07	-1.7688e-08	2.5179e-10	1.1822e-09	3.2166e-07	-3.0536e-07	-8.6942e-09	1.6289e-10	5.8286e-10	3.1318e-07	-3.0526e-07	-3.8612e-09	9.95e-11	2.7992e-10	3.0852e-07	-3.0498e-07	-1.4084e-09	5.968e-11	1.3136e-10	3.0602e-07	-3.0478e-07	-1.29e-11	3.319e-11	-1.431e-11	3.0462e-07	-3.0462e-07
1.165	-6.21594e-08	5.636e-10	5.2413e-09	3.6086e-07	-3.0444e-07	-3.4121e-08	3.7273e-10	2.6532e-09	3.367e-07	-3.0552e-07	-1.78142e-08	2.4712e-10	1.3231e-09	3.217e-07	-3.0538e-07	-8.7719e-09	1.5926e-10	6.5582e-10	3.1324e-07	-3.0526e-07	-3.8953e-09	9.712e-11	3.2036e-10	3.0846e-07	-3.0494e-07	-1.42e-09	5.677e-11	1.5075e-10	3.06e-07	-3.048e-07	-2.169e-11	3.107e-11	-1.06e-11	3.0454e-07	-3.046e-07
1.16	-6.26396e-08	5.5139e-10	5.8385e-09	3.6074e-07	-3.0444e-07	-3.43884e-08	3.6908e-10	2.9683e-09	3.3664e-07	-3.0552e-07	-1.79532e-08	2.4101e-10	1.4852e-09	3.216e-07	-3.053e-07	-8.8389e-09	1.5608e-10	7.4114e-10	3.1318e-07	-3.0528e-07	-3.9333e-09	9.537e-11	3.6391e-10	3.0852e-07	-3.0494e-07	-1.4407e-09	5.342e-11	1.7232e-10	3.0598e-07	-3.048e-07	-2.543e-11	3.008e-11	-8.1e-12	3.0456e-07	-3.0456e-07
1.155	-6.31936e-08	5.4194e-10	6.4937e-09	3.6074e-07	-3.0448e-07	-3.47072e-08	3.5917e-10	3.3143e-09	3.3652e-07	-3.0562e-07	-1.8134e-08	2.3948e-10	1.663e-09	3.2152e-07	-3.055e-07	-8.9322e-09	1.5091e-10	8.2825e-10	3.1316e-07	-3.0514e-07	-3.9837e-09	9.461e-11	4.1365e-10	3.0842e-07	-3.0498e-07	-1.4707e-09	5.132e-11	1.9814e-10	3.0596e-07	-3.0474e-07	-1.632e-11	2.848e-11	-8.89e-12	3.0456e-07	-3.0454e-07
1.15	-6.38182e-08	5.3817e-10	7.238e-09	3.6048e-07	-3.0442e-07	-3.50548e-08	3.5374e-10	3.7022e-09	3.3646e-07	-3.0532e-07	-1.83162e-08	2.3624e-10	1.8628e-09	3.215e-07	-3.0522e-07	-9.0249e-09	1.465e-10	9.3434e-10	3.1306e-07	-3.0514e-07	-4.0283e-09	9.171e-11	4.6475e-10	3.0844e-07	-3.0496e-07	-1.4942e-09	4.97e-11	2.2796e-10	3.0598e-07	-3.047e-07	-1.682e-11	2.681e-11	-6.34e-12	3.0458e-07	-3.0452e-07
1.145	-6.45426e-08	5.305e-10	8.072e-09	3.6042e-07	-3.0442e-07	-3.54406e-08	3.4854e-10	4.1381e-09	3.3632e-07	-3.053e-07	-1.85286e-08	2.29e-10	2.0952e-09	3.215e-07	-3.0528e-07	-9.1338e-09	1.4289e-10	1.0526e-09	3.13e-07	-3.0514e-07	-4.0826e-09	9.031e-11	5.2938e-10	3.0844e-07	-3.0498e-07	-1.5206e-09	4.751e-11	2.5742e-10	3.0596e-07	-3.0478e-07	-2.637e-11	2.647e-11	-4.18e-12	3.046e-07	-3.045e-07
1.14	-6.53094e-08	5.1214e-10	8.9583e-09	3.603e-07	-3.044e-07	-3.58828e-08	3.4262e-10	4.6216e-09	3.362e-07	-3.0532e-07	-1.87704e-08	2.2706e-10	2.3471e-09	3.2146e-07	-3.0516e-07	-9.2678e-09	1.4152e-10	1.1854e-09	3.1324e-07	-3.0536e-07	-4.1555e-09	8.859e-11	5.9792e-10	3.084e-07	-3.049e-07	-1.5562e-09	4.663e-11	2.9378e-10	3.0598e-07	-3.047e-07	-2.259e-11	2.513e-11	-6e-13	3.0456e-07	-3.0468e-07
1.135	-6.62784e-08	5.0171e-10	9.9731e-09	3.603e-07	-3.0442e-07	-3.64038e-08	3.3692e-10	5.1751e-09	3.3624e-07	-3.0532e-07	-1.904e-08	2.2381e-10	2.6308e-09	3.2138e-07	-3.0512e-07	-9.4034e-09	1.4215e-10	1.3291e-09	3.13e-07	-3.0508e-07	-4.2293e-09	8.596e-11	6.7568e-10	3.0836e-07	-3.049e-07	-1.5977e-09	4.634e-11	3.3434e-10	3.06e-07	-3.046e-07	-1.579e-11	2.384e-11	-2.8e-12	3.045e-07	-3.0454e-07
1.13	-6.72974e-08	4.975e-10	1.11112e-08	3.601e-07	-3.0444e-07	-3.69792e-08	3.301e-10	5.7653e-09	3.362e-07	-3.0522e-07	-1.9352e-08	2.166e-10	2.9487e-09	3.214e-07	-3.051e-07	-9.561e-09	1.3903e-10	1.4937e-09	3.1298e-07	-3.0518e-07	-4.3089e-09	8.305e-11	7.599e-10	3.0844e-07	-3.0484e-07	-1.6395e-09	4.495e-11	3.8058e-10	3.059e-07	-3.0474e-07	-2.455e-11	2.361e-11	-2.4e-13	3.0452e-07	-3.0454e-07
1.125	-6.8533e-08	4.9265e-10	1.2426e-08	3.6006e-07	-3.0444e-07	-3.76118e-08	3.2592e-10	6.4609e-09	3.361e-07	-3.052e-07	-1.96904e-08	2.1113e-10	3.3134e-09	3.213e-07	-3.051e-07	-9.7411e-09	1.352e-10	1.6812e-09	3.1298e-07	-3.0502e-07	-4.4045e-09	8.118e-11	8.6338e-10	3.0836e-07	-3.0484e-07	-1.6879e-09	4.274e-11	4.289e-10	3.0592e-07	-3.047e-07	-2.94e-11	2.331e-11	4.56e-12	3.0454e-07	-3.0452e-07
1.12	-6.98778e-08	4.8134e-10	1.38408e-08	3.6002e-07	-3.0438e-07	-3.83634e-08	3.2258e-10	7.217e-09	3.361e-07	-3.0514e-07	-2.0093e-08	2.1061e-10	3.72e-09	3.2128e-07	-3.0532e-07	-9.9443e-09	1.3148e-10	1.8948e-09	3.1292e-07	-3.0498e-07	-4.5245e-09	7.846e-11	9.7516e-10	3.0834e-07	-3.0482e-07	-1.7469e-09	4.294e-11	4.8698e-10	3.0592e-07	-3.0468e-07	-2.393e-11	2.183e-11	2.16e-12	3.0456e-07	-3.0446e-07
1.115	-7.14042e-08	4.7336e-10	1.54666e-08	3.5988e-07	-3.0456e-07	-3.92276e-08	3.1552e-10	8.0787e-09	3.3594e-07	-3.0514e-07	-2.05548e-08	2.0585e-10	4.1763e-09	3.212e-07	-3.051e-07	-1.01876e-08	1.2864e-10	2.1365e-09	3.1288e-07	-3.0496e-07	-4.6429e-09	7.5e-11	1.09785e-09	3.0834e-07	-3.0484e-07	-1.8112e-09	4.184e-11	5.5373e-10	3.0592e-07	-3.0468e-07	-2.428e-11	2.055e-11	6.29e-12	3.0454e-07	-3.0452e-07
1.11	-7.3095e-08	4.7081e-10	1.72396e-08	3.5984e-07	-3.0442e-07	-4.014e-08	3.1148e-10	9.0568e-09	3.3594e-07	-3.0508e-07	-2.10424e-08	1.9985e-10	4.679e-09	3.2116e-07	-3.0512e-07	-1.04395e-08	1.2451e-10	2.402e-09	3.1292e-07	-3.0496e-07	-4.7786e-09	7.284e-11	1.2454e-09	3.084e-07	-3.0482e-07	-1.8806e-09	4.018e-11	6.2717e-10	3.0596e-07	-3.0466e-07	-3.588e-11	2.136e-11	9.2e-12	3.0468e-07	-3.0452e-07
