vd	id_vg = 0V	ig_vg = 0V	is_vg = 0V	iavdd_vg = 0V	ignd_vg = 0V	id_vg = 0.15V	ig_vg = 0.15V	is_vg = 0.15V	iavdd_vg = 0.15V	ignd_vg = 0.15V	id_vg = 0.3V	ig_vg = 0.3V	is_vg = 0.3V	iavdd_vg = 0.3V	ignd_vg = 0.3V	id_vg = 0.45V	ig_vg = 0.45V	is_vg = 0.45V	iavdd_vg = 0.45V	ignd_vg = 0.45V	id_vg = 0.6V	ig_vg = 0.6V	is_vg = 0.6V	iavdd_vg = 0.6V	ignd_vg = 0.6V	id_vg = 0.75V	ig_vg = 0.75V	is_vg = 0.75V	iavdd_vg = 0.75V	ignd_vg = 0.75V	id_vg = 0.9V	ig_vg = 0.9V	is_vg = 0.9V	iavdd_vg = 0.9V	ignd_vg = 0.9V
0	1.60434e-08	-3.2199e-10	-2.31568e-08	4.5907e-06	-4.5754e-06	1.1837e-06	4.079e-11	-1.1446e-06	4.4263e-06	-4.4175e-06	-5.1102e-06	1.2411e-09	5.4971e-06	4.4131e-06	-4.4069e-06	-1.9172e-05	5.2962e-09	3.7282e-05	4.4063e-06	-4.3997e-06	-0.00010342	1.74616e-08	0.00010172	4.442e-06	-4.4308e-06	-0.0001171	5.94328e-08	0.00011994	4.4996e-06	-4.4922e-06	-0.00012672	2.2492e-07	0.00012862	4.5495e-06	-4.5447e-06
0.005	7.91178e-08	-3.3002e-10	-8.61542e-08	4.5708e-06	-4.5588e-06	2.7054e-06	3.457e-11	-2.684e-06	4.423e-06	-4.4158e-06	7.067e-05	1.2053e-09	-6.562e-05	4.4154e-06	-4.4043e-06	6.1202e-05	4.9861e-09	-0.000558	4.4056e-06	-4.4036e-06	0.00090786	1.69058e-08	-0.00090966	4.4422e-06	-4.4343e-06	0.0010374	5.78708e-08	-0.0010371	4.4974e-06	-4.4926e-06	0.00109304	2.1816e-07	-0.00109706	4.5553e-06	-4.5416e-06
0.01	1.3858e-07	-3.29e-10	-1.4676e-07	4.5632e-06	-4.5511e-06	3.9729e-06	2.876e-11	-4.0491e-06	4.4225e-06	-4.4156e-06	0.00014582	1.1732e-09	-0.0001452	4.4212e-06	-4.4127e-06	0.00115006	4.8864e-09	-0.0011499	4.4057e-06	-4.3936e-06	0.0019078	1.64346e-08	-0.00191	4.4391e-06	-4.4301e-06	0.0021898	5.63108e-08	-0.00219	4.489e-06	-4.4817e-06	0.0023128	2.1206e-07	-0.0023102	4.5327e-06	-4.5276e-06
0.015	1.9622e-07	-3.2953e-10	-2.0274e-07	4.563e-06	-4.5494e-06	5.1938e-06	2.451e-11	-5.1296e-06	4.4184e-06	-4.412e-06	0.00020854	1.1392e-09	-0.00020832	4.4198e-06	-4.411e-06	0.0017338	4.961e-09	-0.0017344	4.4008e-06	-4.3938e-06	0.0029106	1.60328e-08	-0.0029094	4.4373e-06	-4.4229e-06	0.0033538	5.48132e-08	-0.003357	4.4867e-06	-4.476e-06	0.0035468	2.0588e-07	-0.0035492	4.5356e-06	-4.5282e-06
0.02	2.4844e-07	-3.3157e-10	-2.5554e-07	4.5537e-06	-4.5466e-06	6.1177e-06	1.971e-11	-6.1577e-06	4.4227e-06	-4.4142e-06	0.00026344	1.1116e-09	-0.0002635	4.421e-06	-4.4109e-06	0.0022836	4.67e-09	-0.002281	4.4028e-06	-4.3959e-06	0.0038902	1.5663e-08	-0.0038894	4.4376e-06	-4.435e-06	0.004501	5.34444e-08	-0.0045012	4.4821e-06	-4.4772e-06	0.0047612	2.0016e-07	-0.0047614	4.5238e-06	-4.5197e-06
0.025	3.014e-07	-3.3521e-10	-3.074e-07	4.5426e-06	-4.5352e-06	7.02e-06	1.287e-11	-6.9626e-06	4.4247e-06	-4.4197e-06	0.00031316	1.0808e-09	-0.00031266	4.4123e-06	-4.4036e-06	0.0028132	4.5831e-09	-0.002811	4.4011e-06	-4.3943e-06	0.0048736	1.52978e-08	-0.0048712	4.4407e-06	-4.4334e-06	0.0056548	5.1989e-08	-0.0056542	4.4821e-06	-4.4758e-06	0.0059936	1.9444e-07	-0.0059928	4.5218e-06	-4.5101e-06
0.03	3.4916e-07	-3.3565e-10	-3.552e-07	4.5422e-06	-4.5306e-06	7.7209e-06	9.91e-12	-7.6846e-06	4.4144e-06	-4.4086e-06	0.00035556	1.0526e-09	-0.00035528	4.4131e-06	-4.408e-06	0.0033094	4.638e-09	-0.0033094	4.4066e-06	-4.3998e-06	0.0058276	1.49928e-08	-0.0058276	4.4428e-06	-4.4311e-06	0.0067928	5.0618e-08	-0.006792	4.4737e-06	-4.4612e-06	0.0071998	1.8912e-07	-0.0072016	4.5168e-06	-4.5109e-06
0.035	3.9696e-07	-3.4064e-10	-4.011e-07	4.5407e-06	-4.5264e-06	8.3918e-06	6.23e-12	-8.3976e-06	4.4145e-06	-4.414e-06	0.000394	1.0307e-09	-0.00039392	4.4209e-06	-4.4193e-06	0.0037938	4.3742e-09	-0.003791	4.4058e-06	-4.3939e-06	0.0067874	1.46806e-08	-0.0067852	4.4366e-06	-4.4286e-06	0.0079352	4.92886e-08	-0.0079358	4.4746e-06	-4.4668e-06	0.00843	1.8366e-07	-0.0084314	4.5169e-06	-4.5061e-06
0.04	4.3948e-07	-3.4188e-10	-4.4614e-07	4.536e-06	-4.5273e-06	8.9248e-06	6.35e-12	-8.9601e-06	4.427e-06	-4.4192e-06	0.00042746	1.0046e-09	-0.00042782	4.4268e-06	-4.411e-06	0.0042412	4.2793e-09	-0.0042422	4.3964e-06	-4.3918e-06	0.0077182	1.43976e-08	-0.007716	4.4346e-06	-4.4264e-06	0.0090618	4.80546e-08	-0.009064	4.4696e-06	-4.4683e-06	0.0096324	1.7858e-07	-0.0096342	4.5115e-06	-4.5102e-06
0.045	4.8376e-07	-3.424e-10	-4.898e-07	4.5451e-06	-4.5347e-06	9.455e-06	1.2e-13	-9.4843e-06	4.4187e-06	-4.4138e-06	0.00045746	9.8375e-10	-0.0004573	4.4203e-06	-4.4138e-06	0.0046746	4.1908e-09	-0.0046754	4.4002e-06	-4.3953e-06	0.008648	1.39084e-08	-0.0086472	4.4408e-06	-4.4326e-06	0.0101962	4.68404e-08	-0.010199	4.4649e-06	-4.4617e-06	0.0108528	1.7356e-07	-0.0108574	4.5137e-06	-4.5098e-06
