Vgs	Gm_Vds=0.15V	Gm_Vds=0.3V	Gm_Vds=0.45V	Gm_Vds=0.6V	Gm_Vds=0.75V	Gm_Vds=0.9V
-0.3	1.54000000000001e-06	1.30000000000001e-06	2.09999999999994e-06	5.46000000000002e-06	3.05999999999993e-06	9.68000000000004e-06
-0.295	1.278e-06	1.62500000000001e-06	2.53833333333329e-06	5.02166666666668e-06	4.24499999999997e-06	8.755e-06
-0.29	1.20220000000001e-06	2.01500000000001e-06	2.60699999999999e-06	5.12300000000002e-06	4.97799999999998e-06	8.07500000000002e-06
-0.285	1.0932e-06	2.183e-06	2.858e-06	5.03700000000001e-06	5.18699999999999e-06	7.81200000000001e-06
-0.28	1.0164e-06	2.251e-06	3.011e-06	4.754e-06	5.407e-06	7.94600000000001e-06
-0.275	1.024e-06	2.226e-06	3.12300000000001e-06	4.654e-06	5.442e-06	8.10000000000002e-06
-0.27	1.0432e-06	2.155e-06	3.275e-06	4.506e-06	5.567e-06	7.623e-06
-0.265	1.0318e-06	2.079e-06	3.214e-06	4.159e-06	6.14300000000001e-06	7.45399999999999e-06
-0.26	9.85999999999999e-07	2.021e-06	3.105e-06	4.125e-06	6.48200000000001e-06	8.114e-06
-0.255	9.73399999999999e-07	2e-06	3.2e-06	4.307e-06	6.388e-06	8.299e-06
-0.25	1.0364e-06	2.008e-06	3.233e-06	4.42000000000001e-06	6.296e-06	7.84799999999999e-06
-0.245	1.0494e-06	1.953e-06	3.228e-06	4.61900000000001e-06	5.886e-06	7.967e-06
-0.24	1.0442e-06	1.862e-06	3.34399999999999e-06	4.751e-06	5.269e-06	8.36300000000001e-06
-0.235	1.1722e-06	1.955e-06	3.28599999999999e-06	4.508e-06	5.394e-06	8.089e-06
-0.23	1.2808e-06	2.209e-06	3.127e-06	4.301e-06	6.098e-06	7.86999999999999e-06
-0.225	1.2404e-06	2.408e-06	3.086e-06	4.32e-06	6.322e-06	8.42499999999999e-06
-0.22	1.2016e-06	2.508e-06	3.092e-06	4.243e-06	6.40199999999998e-06	9.06999999999999e-06
-0.215	1.1896e-06	2.554e-06	3.22600000000001e-06	4.247e-06	6.68799999999998e-06	9.17099999999999e-06
-0.21	1.1446e-06	2.475e-06	3.493e-06	4.573e-06	6.793e-06	9.06999999999999e-06
-0.205	1.1078e-06	2.277e-06	3.693e-06	5.10200000000001e-06	6.86e-06	9.179e-06
-0.2	1.1056e-06	2.131e-06	3.911e-06	5.438e-06	7.119e-06	9.31900000000001e-06
-0.195	1.1264e-06	2.173e-06	4.075e-06	5.617e-06	7.35100000000001e-06	9.527e-06
-0.19	1.1346e-06	2.331e-06	3.93799999999999e-06	5.87199999999999e-06	7.19300000000001e-06	9.63e-06
-0.185	1.1422e-06	2.441e-06	3.791e-06	5.94199999999999e-06	6.79399999999999e-06	9.42800000000001e-06
-0.18	1.2048e-06	2.487e-06	3.772e-06	5.722e-06	6.50499999999999e-06	9.27700000000001e-06
-0.175	1.2872e-06	2.532e-06	3.627e-06	5.505e-06	6.59999999999999e-06	9.42000000000001e-06
-0.17	1.294e-06	2.459e-06	3.443e-06	5.58200000000001e-06	6.99799999999999e-06	9.84000000000001e-06
-0.165	1.3142e-06	2.235e-06	3.62400000000001e-06	5.65500000000001e-06	7.28599999999999e-06	1.0342e-05
-0.16	1.3686e-06	2.222e-06	3.952e-06	5.558e-06	7.776e-06	1.0818e-05
-0.155	1.329e-06	2.391e-06	4.075e-06	5.46399999999999e-06	8.40500000000001e-06	1.0959e-05
-0.15	1.2932e-06	2.302e-06	4.247e-06	5.494e-06	8.50400000000002e-06	1.07e-05
