Vd	Id,Vg=0V	Ig,Vg=0V	Is,Vg=0V	Iavdd,Vg=0V	Ignd,Vg=0V	Id,Vg=0.15V	Ig,Vg=0.15V	Is,Vg=0.15V	Iavdd,Vg=0.15V	Ignd,Vg=0.15V	Id,Vg=0.3V	Ig,Vg=0.3V	Is,Vg=0.3V	Iavdd,Vg=0.3V	Ignd,Vg=0.3V	Id,Vg=0.45V	Ig,Vg=0.45V	Is,Vg=0.45V	Iavdd,Vg=0.45V	Ignd,Vg=0.45V	Id,Vg=0.6V	Ig,Vg=0.6V	Is,Vg=0.6V	Iavdd,Vg=0.6V	Ignd,Vg=0.6V	Id,Vg=0.75V	Ig,Vg=0.75V	Is,Vg=0.75V	Iavdd,Vg=0.75V	Ignd,Vg=0.75V	Id,Vg=0.9V	Ig,Vg=0.9V	Is,Vg=0.9V	Iavdd,Vg=0.9V	Ignd,Vg=0.9V
0	-0.067634	-6.5752e-10	0.067606	5.031e-07	-4.627e-07	-0.048678	-4.0449e-10	0.048686	5.0528e-07	-4.614e-07	-0.029874	-2.2475e-10	0.029874	5.0702e-07	-4.5996e-07	-0.01321	-3.16e-11	0.013204	5.0912e-07	-4.585e-07	-0.0027414	2.1446e-10	0.0027398	5.089e-07	-4.5722e-07	-0.00017694	5.3989e-10	0.00017676	5.0992e-07	-4.5712e-07	-7.1907e-06	9.3696e-10	7.1301e-06	5.0976e-07	-4.5698e-07
0.005	-0.067494	-6.5863e-10	0.067492	5.027e-07	-4.6256e-07	-0.048594	-4.0756e-10	0.048594	5.0444e-07	-4.615e-07	-0.029796	-2.1412e-10	0.029796	5.0612e-07	-4.6e-07	-0.013142	-2.39e-11	0.013142	5.0816e-07	-4.5848e-07	-0.0027156	2.0343e-10	0.0027144	5.0796e-07	-4.5734e-07	-0.0001743	5.327e-10	0.00017426	5.0898e-07	-4.572e-07	-7.05e-06	9.327e-10	6.9984e-06	5.0866e-07	-4.5702e-07
0.01	-0.06739	-6.5411e-10	0.067388	5.0202e-07	-4.6266e-07	-0.048496	-4.135e-10	0.048496	5.0376e-07	-4.6132e-07	-0.029716	-2.3017e-10	0.029714	5.06e-07	-4.5998e-07	-0.013082	-4.388e-11	0.013082	5.0726e-07	-4.5848e-07	-0.0026908	2.067e-10	0.0026908	5.0702e-07	-4.5728e-07	-0.00017174	5.1229e-10	0.0001716	5.0808e-07	-4.571e-07	-6.9395e-06	9.0937e-10	6.8746e-06	5.0784e-07	-4.5698e-07
0.015	-0.067284	-6.5702e-10	0.067284	5.0134e-07	-4.627e-07	-0.048406	-4.0824e-10	0.048402	5.0306e-07	-4.6158e-07	-0.029634	-2.2287e-10	0.029632	5.0452e-07	-4.5996e-07	-0.013026	-3.431e-11	0.013022	5.0634e-07	-4.585e-07	-0.0026664	1.9433e-10	0.002666	5.061e-07	-4.5728e-07	-0.00016926	5.1186e-10	0.0001691	5.0726e-07	-4.5718e-07	-6.8221e-06	9.0344e-10	6.763e-06	5.0682e-07	-4.5698e-07
0.02	-0.067176	-6.5722e-10	0.067172	5.0064e-07	-4.6274e-07	-0.04831	-4.1994e-10	0.048302	5.023e-07	-4.6154e-07	-0.02955	-2.2774e-10	0.02955	5.0354e-07	-4.6002e-07	-0.012964	-4.329e-11	0.012964	5.0546e-07	-4.585e-07	-0.0026428	1.9401e-10	0.0026428	5.0522e-07	-4.5738e-07	-0.00016672	4.9337e-10	0.00016662	5.0622e-07	-4.571e-07	-6.6963e-06	8.8658e-10	6.6516e-06	5.058e-07	-4.57e-07
0.025	-0.067078	-6.6143e-10	0.067072	4.9994e-07	-4.6282e-07	-0.048212	-4.1189e-10	0.048206	5.0158e-07	-4.6156e-07	-0.029474	-2.2682e-10	0.02947	5.0274e-07	-4.6e-07	-0.012904	-4.651e-11	0.012908	5.0462e-07	-4.5852e-07	-0.0026186	1.876e-10	0.002619	5.045e-07	-4.574e-07	-0.00016428	4.9149e-10	0.00016418	5.0534e-07	-4.5718e-07	-6.5855e-06	8.6882e-10	6.5296e-06	5.048e-07	-4.5692e-07
0.03	-0.066968	-6.6725e-10	0.066964	4.9932e-07	-4.6292e-07	-0.04812	-4.1451e-10	0.048122	5.0064e-07	-4.6148e-07	-0.029396	-2.3076e-10	0.029394	5.0194e-07	-4.6004e-07	-0.012848	-4.421e-11	0.012842	5.0376e-07	-4.5852e-07	-0.0025946	1.7389e-10	0.0025944	5.0344e-07	-4.5742e-07	-0.0001619	4.8076e-10	0.00016196	5.0436e-07	-4.5722e-07	-6.4635e-06	8.6405e-10	6.4254e-06	5.0402e-07	-4.5702e-07
0.035	-0.066866	-6.6142e-10	0.066854	4.9872e-07	-4.6288e-07	-0.048028	-4.1922e-10	0.048028	4.9992e-07	-4.6148e-07	-0.02931	-2.3716e-10	0.02931	5.0106e-07	-4.5998e-07	-0.012786	-5.728e-11	0.012784	5.0274e-07	-4.5852e-07	-0.0025706	1.825e-10	0.0025706	5.0256e-07	-4.5742e-07	-0.00015952	4.6765e-10	0.00015958	5.0332e-07	-4.5712e-07	-6.3487e-06	8.4204e-10	6.3095e-06	5.032e-07	-4.5696e-07
0.04	-0.06675	-6.6581e-10	0.066758	4.9812e-07	-4.6294e-07	-0.04794	-4.1709e-10	0.04793	4.9912e-07	-4.6152e-07	-0.029228	-2.2704e-10	0.02923	5.0034e-07	-4.5994e-07	-0.012726	-4.714e-11	0.012728	5.0122e-07	-4.5852e-07	-0.0025472	1.6427e-10	0.0025466	5.0144e-07	-4.5722e-07	-0.00015716	4.633e-10	0.00015714	5.0246e-07	-4.5706e-07	-6.2374e-06	8.356e-10	6.1917e-06	5.0236e-07	-4.5702e-07
0.045	-0.066646	-6.62e-10	0.066648	4.9718e-07	-4.6284e-07	-0.04784	-4.2402e-10	0.04784	4.9836e-07	-4.6152e-07	-0.029152	-2.4086e-10	0.02915	4.9944e-07	-4.6e-07	-0.012668	-6.439e-11	0.01267	5.0048e-07	-4.5844e-07	-0.0025232	1.7026e-10	0.002523	5.0088e-07	-4.5744e-07	-0.0001549	4.5143e-10	0.00015488	5.0182e-07	-4.5722e-07	-6.1384e-06	8.1935e-10	6.0824e-06	5.0142e-07	-4.571e-07
