|Vgs|	Gm_|Vds|=0.01V	Gm_|Vds|=0.02V	Gm_|Vds|=0.03V	Gm_|Vds|=0.04V	Gm_|Vds|=0.05V	Gm_|Vds|=0.06V	Gm_|Vds|=0.07V	Gm_|Vds|=0.08V	Gm_|Vds|=0.09V	Gm_|Vds|=0.1V
-0.3	-2.20000000000003e-08	-2.03600000000002e-08	-1.88800000000009e-08	-2.58799999999997e-08	-2.36799999999998e-08	-2.7640000000001e-08	-3.068e-08	-3.03599999999999e-08	-3.43600000000005e-08	7.71999999999939e-09
-0.295	-1.77499999999999e-08	-1.79866666666668e-08	-1.75600000000003e-08	-2.1103333333333e-08	-2.0523333333333e-08	-2.45200000000005e-08	-2.6453333333333e-08	-2.65366666666663e-08	-3.00566666666667e-08	-1.42666666666702e-09
-0.29	-1.50999999999999e-08	-1.506e-08	-1.58100000000001e-08	-1.82159999999998e-08	-1.79759999999998e-08	-2.08600000000003e-08	-2.28479999999998e-08	-2.32639999999998e-08	-2.581e-08	-7.89200000000023e-09
-0.285	-1.22439999999999e-08	-1.2794e-08	-1.43059999999999e-08	-1.53139999999999e-08	-1.58579999999999e-08	-1.8174e-08	-1.98379999999998e-08	-2.01799999999998e-08	-2.28339999999999e-08	-1.26960000000001e-08
-0.28	-1.0232e-08	-1.0818e-08	-1.258e-08	-1.2918e-08	-1.39900000000001e-08	-1.5848e-08	-1.73719999999999e-08	-1.7584e-08	-2.0716e-08	-1.647e-08
-0.275	-9.56600000000004e-09	-9.83799999999999e-09	-1.12999999999999e-08	-1.2034e-08	-1.33600000000001e-08	-1.43459999999999e-08	-1.6076e-08	-1.6326e-08	-1.9508e-08	-1.7212e-08
-0.27	-8.81600000000012e-09	-9.67599999999997e-09	-1.06199999999999e-08	-1.1576e-08	-1.29820000000001e-08	-1.35619999999999e-08	-1.5546e-08	-1.55e-08	-1.8464e-08	-1.6212e-08
-0.265	-8.2380000000001e-09	-9.68800000000002e-09	-1.006e-08	-1.0746e-08	-1.21920000000001e-08	-1.2884e-08	-1.489e-08	-1.4842e-08	-1.7384e-08	-1.5688e-08
-0.26	-8.43799999999999e-09	-9.26000000000004e-09	-9.65799999999998e-09	-1.022e-08	-1.1742e-08	-1.2124e-08	-1.39780000000001e-08	-1.47060000000001e-08	-1.5916e-08	-1.5416e-08
-0.255	-8.29199999999997e-09	-8.53199999999998e-09	-9.66799999999993e-09	-1.026e-08	-1.125e-08	-1.1644e-08	-1.3176e-08	-1.43040000000001e-08	-1.4256e-08	-1.44839999999999e-08
-0.25	-7.57199999999995e-09	-8.05799999999996e-09	-9.45599999999998e-09	-1.02240000000001e-08	-1.0514e-08	-1.138e-08	-1.2264e-08	-1.3548e-08	-1.329e-08	-1.34179999999999e-08
-0.245	-7.05599999999991e-09	-7.65599999999999e-09	-8.902e-09	-9.75600000000006e-09	-1.0176e-08	-1.0858e-08	-1.0988e-08	-1.28939999999999e-08	-1.2846e-08	-1.3144e-08
-0.24	-6.868e-09	-7.08999999999996e-09	-8.43799999999999e-09	-9.18399999999996e-09	-9.79200000000002e-09	-1.04399999999999e-08	-1.0222e-08	-1.21879999999999e-08	-1.2476e-08	-1.3018e-08
-0.235	-6.58600000000014e-09	-6.81599999999993e-09	-7.97800000000003e-09	-8.59199999999994e-09	-9.20199999999998e-09	-1.0418e-08	-1.0128e-08	-1.168e-08	-1.2386e-08	-1.237e-08
